File version	
File path	C:\Users\abetetsuya\Desktop\Data\Static_2_100Hz_B4BF.csv
Subject's name	Default
Subject's age	30
Subject's height	170
Subject's weight	70
Time start	11/20/2020 - 14:45:12.710
Configuration information	
samplingRatesIndex	3	accelActive	1	gyroActive	1	magActive	1	ecgActive	0	emgActive	0	gsrActive	0	anex0Active	0	anex7Active	0	strainActive	0	heartActive	0	VReg	0	PMux	0	accelRangeIndex	0	gsrRangeIndex	1






TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132503247193305368,1224,2217,2348,1864,1823,1853,212,76,-357
132503247193552826,1222,2223,2335,1863,1822,1851,212,76,-357
132503247193782284,1219,2215,2344,1863,1822,1851,212,76,-357
132503247194038730,1229,2215,2352,1863,1822,1851,212,76,-357
132503247194279343,1226,2215,2346,1863,1823,1852,212,76,-357
132503247194525637,1232,2209,2335,1864,1823,1852,212,76,-357
132503247194783748,1243,2199,2349,1863,1822,1852,212,76,-357
132503247195026655,1242,2177,2364,1863,1823,1851,210,75,-362
132503247195273890,1223,2198,2360,1863,1823,1851,210,75,-362
132503247195857075,1251,2202,2331,1864,1823,1852,210,75,-362
132503247196097040,1236,2187,2348,1864,1823,1852,210,75,-362
132503247196339899,1230,2189,2351,1863,1824,1852,210,75,-362
132503247196609627,1243,2200,2334,1863,1822,1851,210,75,-362
132503247196852888,1233,2204,2348,1863,1822,1851,210,75,-362
132503247196893447,1246,2206,2347,1863,1823,1851,200,76,-364
132503247197353351,1234,2181,2345,1864,1822,1851,200,76,-364
132503247197591785,1245,2221,2349,1862,1823,1852,200,76,-364
132503247197847246,1228,2211,2343,1863,1822,1851,200,76,-364
132503247198110160,1236,2207,2362,1863,1823,1852,200,76,-364
132503247198357682,1228,2210,2355,1863,1823,1851,200,76,-364
132503247198503623,1241,2189,2356,1863,1823,1851,200,76,-364
132503247198530556,1226,2201,2362,1864,1823,1852,206,79,-361
132503247198785297,1246,2193,2358,1862,1822,1851,206,79,-361
132503247199031891,1248,2224,2365,1863,1823,1851,206,79,-361
132503247199287046,1231,2231,2357,1863,1822,1851,206,79,-361
132503247199543465,1236,2213,2348,1862,1823,1853,206,79,-361
132503247199572524,1257,2183,2347,1864,1823,1852,206,79,-361
132503247199819367,1218,2212,2342,1864,1823,1852,206,79,-361
132503247199846390,1234,2222,2354,1863,1822,1851,203,84,-357
132503247199879941,1238,2193,2321,1863,1823,1851,203,84,-357
132503247200360372,1254,2197,2318,1864,1823,1849,203,84,-357
132503247200401134,1234,2193,2334,1864,1821,1851,203,84,-357
132503247200439234,1233,2196,2337,1864,1823,1852,203,84,-357
132503247200471932,1248,2207,2315,1862,1822,1851,203,84,-357
132503247200504849,1233,2207,2332,1862,1823,1851,203,84,-357
132503247200528002,1229,2199,2329,1863,1823,1851,208,76,-359
132503247200584698,1233,2190,2335,1863,1822,1851,208,76,-359
132503247200766564,1239,2221,2321,1864,1824,1852,208,76,-359
132503247200803305,1227,2204,2334,1863,1823,1851,208,76,-359
132503247200839762,1240,2202,2345,1863,1822,1850,208,76,-359
132503247200871786,1222,2211,2352,1862,1822,1850,208,76,-359
132503247201041413,1225,2203,2337,1863,1823,1851,208,76,-359
132503247201271848,1235,2210,2340,1864,1824,1852,206,80,-345
132503247201309299,1221,2216,2343,1864,1824,1852,206,80,-345
132503247201344067,1237,2210,2334,1862,1822,1850,206,80,-345
132503247201514237,1233,2214,2347,1862,1822,1850,206,80,-345
132503247201549323,1250,2197,2344,1864,1823,1850,206,80,-345
132503247201586152,1235,2201,2350,1863,1820,1850,206,80,-345
132503247201767125,1237,2207,2344,1864,1824,1852,206,80,-345
132503247201805326,1249,2201,2343,1863,1822,1850,209,81,-357
132503247201837613,1221,2214,2337,1863,1822,1849,209,81,-357
132503247202046353,1246,2225,2332,1862,1822,1850,209,81,-357
132503247202074651,1236,2225,2332,1863,1822,1850,209,81,-357
132503247202103772,1241,2214,2353,1864,1823,1852,209,81,-357
132503247202543923,1207,2194,2339,1862,1822,1850,209,81,-357
132503247202574411,1212,2213,2346,1863,1823,1851,209,81,-357
132503247202783827,1232,2215,2330,1863,1822,1850,208,79,-363
132503247202805630,1237,2201,2348,1863,1822,1850,208,79,-363
132503247202823651,1235,2194,2340,1863,1824,1851,208,79,-363
132503247202856341,1239,2194,2339,1862,1822,1851,208,79,-363
132503247202871146,1236,2207,2354,1865,1824,1852,208,79,-363
132503247202887061,1237,2218,2332,1863,1823,1849,208,79,-363
132503247203372287,1259,2224,2351,1864,1824,1851,208,79,-363
132503247203390187,1237,2199,2351,1862,1823,1850,205,80,-367
132503247203645298,1224,2205,2354,1863,1823,1850,205,80,-367
132503247203670442,1235,2222,2326,1862,1822,1848,205,80,-367
132503247203892054,1225,2194,2355,1862,1822,1848,205,80,-367
