,reward,succeeds
0,-13.595597890010186,False
1,-15.867224319929003,False
2,-15.065520836396862,False
3,-19.051989609271487,False
4,-11.146385927131536,False
5,-12.861965208628835,False
6,-11.085822400885293,False
7,-15.357518023654327,False
8,-19.924233971984272,False
9,-19.13299001401451,False
10,-14.69963081017437,False
11,-17.372945614878855,False
12,-16.2075237702765,False
13,-11.341887202792252,False
14,-14.221610697929695,False
15,-18.042234684292758,False
16,-15.552015066830137,False
17,-15.035372634831836,False
18,-18.89403074036612,False
19,-21.761536490794725,False
20,-14.884110469098186,False
21,-11.155993421820998,False
22,-10.686009175898839,False
23,-14.01224918584308,False
24,-17.072153032483232,False
25,-21.269981485206987,False
26,-11.890483928069646,False
27,-12.95681673024121,False
28,-21.81476884282296,False
29,-19.270675185284674,False
30,-12.963298348335208,False
31,-13.788319761836183,False
32,-18.624367988245016,False
33,-11.844161920255186,False
34,-17.706769695629244,False
35,-22.75366810851383,False
36,-19.93038028191117,False
37,-16.41840327128224,False
38,-12.247790322515746,False
39,-11.61383373210574,False
40,-13.523142703361845,False
41,-17.06325455334725,False
42,-13.487205469314755,False
43,-13.158065849547858,False
44,-12.021809604371878,False
45,-12.970400797433223,False
46,-13.721522998630144,False
47,-13.423968847324053,False
48,-11.830091288844583,False
49,-11.50872708251657,False
50,-11.85337503338282,False
51,-12.087439489238745,False
52,-12.379965131632535,False
53,-14.430495363251861,False
54,-20.512907504271467,False
55,-17.586921469986024,False
56,-11.156332926722987,False
57,-13.665354471350938,False
58,-15.131885403940604,False
59,-23.64472734694833,False
60,-21.251903641599714,False
61,-15.050827445364853,False
62,-12.942734446330828,False
63,-10.597206551707348,False
64,-14.539144808118246,False
65,-15.160616447743093,False
66,-16.87915237467816,False
67,-11.832108693547122,False
68,-15.24243928001068,False
69,-12.258575444382695,False
70,-15.107724736778902,False
71,-12.094270424166636,False
72,-15.051661488515157,False
73,-19.10615572820522,False
74,-14.821643076814995,False
75,-15.111458057202503,False
76,-11.866726394857457,False
77,-14.966291394580605,False
78,-11.871840349797601,False
79,-12.281739267203237,False
80,-14.39227019712999,False
81,-17.678777685631722,False
82,-17.320858592980294,False
83,-21.57697169412821,False
84,-18.090548586598146,False
85,-15.651126645474918,False
86,-20.008865028172007,False
87,-20.020079106213014,False
88,-21.65520834914297,False
89,-11.854494115451201,False
90,-15.041411380478264,False
91,-12.400075683667326,False
92,-14.946898376682649,False
93,-15.05135441844869,False
94,-12.361366407621013,False
95,-14.843075452697127,False
96,-14.892747034093436,False
97,-11.704869382054275,False
98,-14.964835683242283,False
99,-15.064879350013182,False
100,-14.977221718704495,False
101,-15.025951043363882,False
102,-15.048146891990859,False
103,-14.885046696164938,False
104,-15.022242051217109,False
105,-12.449918977380523,False
106,-14.750044100975261,False
107,-14.96366997847674,False
108,-14.135083575612354,False
109,-15.21565981129709,False
110,-12.014692935772423,False
111,-11.890672828506155,False
112,-14.470434321804829,False
113,-14.95802549408958,False
114,-11.874064584080383,False
115,-11.909682086139947,False
116,-11.955734537522426,False
117,-11.986508774564575,False
118,-15.197397975146021,False
119,-15.676294757630295,False
120,-12.33819992962435,False
121,-14.965311530682492,False
122,-13.448610846720745,False
123,-13.821826760470879,False
124,-11.826933006200939,False
125,-11.735526194249482,False
126,-17.582949203627045,False
127,-21.65877380349927,False
128,-11.017442237045904,False
129,-11.866806835263265,False
130,-10.70140598607535,False
131,-13.150952039608113,False
132,-15.10293124703068,False
133,-15.18073396642674,False
134,-15.11345649773967,False
135,-12.880634764806924,False
136,-15.324056646148478,False
137,-11.912384423614112,False
138,-15.170069802723104,False
139,-15.16449485300304,False
140,-12.446080732005885,False
141,-12.028795229333818,False
142,-15.18205517905566,False
143,-15.152110803309466,False
144,-11.942027576178395,False
145,-15.172922837777987,False
146,-15.182761284413123,False
147,-11.967129137113579,False
148,-12.781923501442275,False
149,-12.033666806453233,False
150,-15.179555267843472,False
151,-15.169842142590962,False
152,-11.942181257062888,False
153,-11.967487311909,False
154,-12.83822828588089,False
155,-12.05252113314262,False
156,-15.182789187759937,False
157,-14.766805092374387,False
158,-15.148965990090032,False
159,-14.763007442969187,False
160,-11.921247555625847,False
161,-11.943713255995696,False
162,-11.95192157864017,False
163,-11.946543468716925,False
164,-13.333818415153736,False
165,-15.050792530256613,False
166,-11.952078884496398,False
167,-15.153016560412345,False
168,-11.921703990410412,False
169,-11.927047168931209,False
170,-14.939135796327115,False
171,-15.142715054162146,False
172,-12.389602752511166,False
173,-15.155847371339593,False
174,-11.875745472690623,False
175,-14.858379678173796,False
176,-13.080028976293116,False
177,-12.233861895932566,False
178,-14.977219152842094,False
179,-15.19352906081859,False
180,-13.123084616519742,False
181,-15.073742674507473,False
182,-12.992746472731616,False
183,-14.91380963796668,False
184,-15.166494546065781,False
185,-13.361996269149522,False
186,-14.73132426561121,False
187,-11.948215470775075,False
188,-12.707021970825558,False
189,-15.125301184442414,False
190,-15.157534136915183,False
191,-15.183836265091358,False
192,-15.172650066458795,False
193,-11.910100221009984,False
194,-13.057494361755227,False
195,-15.185150337081174,False
196,-11.965307433464645,False
197,-14.983390759387861,False
198,-15.177771317326965,False
199,-13.015044685326348,False
