,cumulative_reward,succeed,actor_loss,critic_loss,average_reward
0,-8.0,False,-8.604774475097656,31.735803604125977,-0.2
1,-5.0,False,-11.032827377319336,30.733509063720703,-0.125
2,4.0,False,-3.335711717605591,11.948336601257324,0.1
3,14.0,False,9.624168395996094,26.87240028381348,0.35
4,-8.0,False,-10.78867244720459,30.317840576171875,-0.2
5,-4.0,False,-19.555700302124023,87.9535140991211,-0.1
6,9.0,False,8.55042552947998,35.63710021972656,0.225
7,7.0,False,0.0370208732783794,11.23935604095459,0.175
8,3.0,False,-1.4081335067749023,7.394542217254639,0.075
9,-7.0,False,-25.086694717407227,141.4733428955078,-0.175
10,0.0,False,-2.6116671562194824,21.352447509765625,0.0
11,17.0,False,12.640717506408691,45.55838394165039,0.425
12,-14.0,False,-32.7794303894043,248.36997985839844,-0.35
13,26.0,False,24.394575119018555,135.7923126220703,0.65
14,30.0,False,23.470462799072266,157.8620147705078,0.75
15,6.0,False,-10.098628044128418,41.31704330444336,0.15
16,14.0,False,-0.9275169372558594,59.781005859375,0.35
17,-5.0,False,-11.557402610778809,58.6533203125,-0.125
18,17.0,False,26.408620834350582,144.7209014892578,0.425
19,6.0,False,-2.532693862915039,7.072915554046631,0.15
20,-24.0,False,-25.19029235839844,223.3403778076172,-0.6
21,6.0,False,-5.3503193855285645,15.697979927062988,0.15
22,12.0,False,1.6965490579605105,15.476996421813965,0.3
23,-3.0,False,-9.61901569366455,22.39142417907715,-0.075
24,-6.0,False,-4.466129779815674,33.9156494140625,-0.15
25,22.0,False,7.995285034179687,82.99507904052734,0.55
26,13.0,False,2.443784475326538,20.053401947021484,0.325
27,-2.0,False,-14.159378051757812,76.20358276367188,-0.05
28,27.0,False,18.71797752380371,136.9119415283203,0.675
29,28.0,False,11.224363327026367,119.3181381225586,0.7
30,16.0,False,5.183118343353272,24.22612571716309,0.4
31,-12.0,False,-16.943796157836914,76.25201416015625,-0.3
32,10.0,False,-3.630837202072144,30.40536499023437,0.25
33,-6.0,False,-18.864347457885746,92.9609146118164,-0.15
34,-2.0,False,-4.208116054534912,7.654919624328613,-0.05
35,5.0,False,-2.4341611862182617,19.728729248046875,0.125
36,37.0,False,30.698286056518555,293.80743408203125,0.925
37,-5.0,False,-10.107752799987791,22.588138580322266,-0.125
38,29.0,False,17.18345832824707,115.2481918334961,0.725
39,18.0,False,7.9451727867126465,45.36061477661133,0.45
40,8.0,False,-7.823413372039795,51.96847152709961,0.2
41,38.0,False,39.43941879272461,381.68951416015625,0.95
42,12.0,False,10.520277976989746,64.0589370727539,0.3
43,17.0,False,3.777440309524536,28.32396507263184,0.425
44,17.0,False,8.177192687988281,29.55922508239746,0.425
45,-2.0,False,2.622487545013428,18.280271530151367,-0.05
46,12.0,False,2.788060188293457,16.853782653808594,0.3
47,12.0,False,-0.2871746122837066,12.352727890014648,0.3
48,-6.0,False,-14.504446983337402,61.824249267578125,-0.15
49,4.0,False,-7.287480354309082,28.220678329467773,0.1
50,-28.0,False,-27.87567138671875,227.7213897705078,-0.7
51,-28.0,False,-27.686864852905277,227.53433227539065,-0.7
52,40.0,False,32.70827865600586,346.0989685058594,1.0
53,130.0,True,209.218017578125,10013.23828125,3.25
54,5.0,False,-16.84380531311035,98.23946380615234,0.125
55,37.0,False,35.79566192626953,342.11090087890625,0.925
56,134.0,True,197.45579528808594,10614.056640625,3.35
57,-26.0,False,-30.278547286987305,229.16600036621094,-0.65
58,20.0,False,22.914260864257812,121.104248046875,0.5
59,-16.0,False,-40.062835693359375,453.7789611816406,-0.4
60,28.0,False,28.05849266052246,239.17813110351562,0.7
61,135.0,True,185.26541137695312,9261.5126953125,3.375
62,-32.0,False,-38.98672103881836,383.1145935058594,-0.8
63,26.0,False,25.852502822875977,175.6005096435547,0.65
64,30.0,False,19.155263900756836,160.5757293701172,0.75
65,-8.0,False,-17.143619537353516,99.8530502319336,-0.2
66,151.0,True,208.76513671875,12341.638671875,3.775
67,138.0,True,190.05780029296875,10271.984375,3.45
68,-11.0,False,-27.365711212158203,194.70263671875,-0.275
69,3.0,False,-12.622824668884277,112.07500457763672,0.075
70,128.0,True,161.04733276367188,11088.4853515625,3.2
71,34.0,False,17.66429901123047,173.58279418945312,0.85
72,145.0,True,202.77664184570312,10720.9580078125,3.625
73,29.0,False,38.8264274597168,444.812255859375,0.725
74,142.0,True,177.20956420898438,12271.640625,3.55
75,20.0,False,28.082616806030273,209.3787384033203,0.5
76,41.0,False,37.99565505981445,632.7000122070312,1.025
77,8.0,False,-6.2137627601623535,47.491973876953125,0.2
78,8.0,False,16.86808204650879,110.77986907958984,0.2
79,144.0,True,186.76512145996094,12440.6494140625,3.6
80,19.0,False,16.385791778564453,109.39534759521484,0.475
81,27.0,False,29.8219051361084,352.10223388671875,0.675
82,131.0,True,144.80088806152344,8804.9521484375,3.275
83,50.0,False,39.16573715209961,739.7559204101562,1.25
84,19.0,False,11.978717803955078,76.22758483886719,0.475
85,136.0,True,147.14089965820312,10605.7958984375,3.4
86,38.0,False,19.283817291259766,334.9469909667969,0.95
87,138.0,True,124.79486083984375,10368.576171875,3.45
88,14.0,False,15.951950073242188,93.62090301513672,0.35
