,cumulative_reward,succeed,actor_loss,critic_loss,average_reward
0,-4.0,False,-9.191434860229492,46.24985885620117,-0.1
1,0.0,False,-1.663529634475708,5.965763568878174,0.0
2,4.0,False,6.050664901733398,11.964579582214355,0.1
3,2.0,False,-4.219302654266357,12.828775405883787,0.05
4,6.0,False,-3.746824026107788,14.675888061523438,0.15
5,8.0,False,2.80029559135437,6.940720558166504,0.2
6,8.0,False,5.468917369842529,21.493566513061523,0.2
7,2.0,False,-7.191713809967041,19.334518432617188,0.05
8,29.0,False,16.3737735748291,114.21434783935548,0.725
9,2.0,False,-4.470351219177246,8.96654987335205,0.05
10,13.0,False,6.245463371276856,17.37270164489746,0.325
11,4.0,False,-1.9062635898590088,10.673234939575195,0.1
12,7.0,False,1.923328757286072,10.96203899383545,0.175
13,-16.0,False,-19.192371368408203,97.2926254272461,-0.4
14,-4.0,False,-2.148888349533081,11.135214805603027,-0.1
15,14.0,False,13.13074016571045,58.922359466552734,0.35
16,11.0,False,9.012568473815918,22.900955200195312,0.275
17,10.0,False,0.3504411876201629,11.491948127746582,0.25
18,6.0,False,-1.608607530593872,10.833592414855955,0.15
19,8.0,False,14.120689392089844,45.442195892333984,0.2
20,8.0,False,13.24972438812256,39.09138107299805,0.2
21,17.0,False,13.448205947875977,46.268531799316406,0.425
22,-7.0,False,-28.59317398071289,204.90542602539065,-0.175
23,23.0,False,11.892378807067873,64.62014770507812,0.575
24,12.0,False,8.021429061889648,22.30763816833496,0.3
25,7.0,False,8.478181838989258,24.76165771484375,0.175
26,2.0,False,-4.590488433837891,13.65203094482422,0.05
27,16.0,False,5.901025295257568,29.07640647888184,0.4
28,13.0,False,8.723254203796387,39.775146484375,0.325
29,4.0,False,-8.215543746948242,28.532169342041016,0.1
30,17.0,False,14.146573066711426,49.200469970703125,0.425
31,19.0,False,12.90976905822754,45.05136489868164,0.475
32,7.0,False,-0.7072718739509583,7.196399211883545,0.175
33,1.0,False,-0.9953473210334778,5.317857265472412,0.025
34,2.0,False,-1.295620322227478,3.2596168518066406,0.05
35,9.0,False,8.135642051696777,16.82570457458496,0.225
36,-4.0,False,-12.222915649414062,36.2248649597168,-0.1
37,13.0,False,10.87747859954834,40.19515228271485,0.325
38,23.0,False,11.702860832214355,70.54693603515625,0.575
39,14.0,False,11.90109920501709,43.0862922668457,0.35
40,17.0,False,18.727161407470703,78.27464294433594,0.425
41,-24.0,False,-24.963314056396484,167.0650177001953,-0.6
42,0.0,False,5.114655494689941,27.467544555664062,0.0
43,10.0,False,2.867892265319824,10.422987937927246,0.25
44,11.0,False,-4.220742702484131,23.57663917541504,0.275
45,19.0,False,10.623785972595217,42.164188385009766,0.475
46,6.0,False,2.012031316757202,11.43342113494873,0.15
47,15.0,False,18.433996200561523,74.75184631347656,0.375
48,10.0,False,2.75217604637146,10.764105796813965,0.25
49,0.0,False,-1.8438138961791992,20.336488723754883,0.0
50,-6.0,False,3.5144784450531006,47.3071403503418,-0.15
51,-2.0,False,-8.71752643585205,24.969579696655277,-0.05
52,16.0,False,17.95525550842285,70.5176010131836,0.4
53,-2.0,False,2.5859298706054688,15.522284507751465,-0.05
54,9.0,False,-2.958885669708252,26.740346908569336,0.225
55,8.0,False,20.62739944458008,103.43511962890624,0.2
56,-14.0,False,-23.67987632751465,130.6082000732422,-0.35
57,-4.0,False,-8.356579780578613,42.6333122253418,-0.1
58,22.0,False,18.07449722290039,94.1011199951172,0.55
59,2.0,False,-5.619027614593506,14.460026741027832,0.05
60,-2.0,False,-5.661685466766357,10.635730743408203,-0.05
61,8.0,False,0.4821667671203613,11.369057655334473,0.2
62,0.0,False,-8.143320083618164,26.71166038513184,0.0
63,10.0,False,2.6987435817718506,8.347674369812012,0.25
64,32.0,False,19.371902465820312,139.12603759765625,0.8
65,4.0,False,-6.17408561706543,14.0006742477417,0.1
66,1.0,False,-10.961163520812988,33.25788497924805,0.025
67,20.0,False,6.633389949798584,39.644439697265625,0.5
68,11.0,False,1.6883083581924438,10.952046394348145,0.275
69,23.0,False,18.157835006713867,91.48883056640624,0.575
70,-1.0,False,-13.998003959655762,44.63471603393555,-0.025
71,12.0,False,8.92033863067627,25.18074607849121,0.3
72,17.0,False,13.297385215759276,44.406524658203125,0.425
73,6.0,False,-3.9565083980560303,13.88133716583252,0.15
74,34.0,False,27.31742286682129,263.7485656738281,0.85
75,10.0,False,1.5351561307907104,8.025873184204102,0.25
76,11.0,False,4.908904075622559,11.038087844848633,0.275
77,14.0,False,6.708598613739014,31.11186790466309,0.35
78,22.0,False,13.1950101852417,71.22783660888672,0.55
79,19.0,False,6.928367614746094,59.46004104614258,0.475
80,9.0,False,-2.43442964553833,14.749468803405762,0.225
81,21.0,False,10.030316352844238,53.886817932128906,0.525
82,28.0,False,31.68905067443848,233.537841796875,0.7
83,30.0,False,19.07862663269043,141.06614685058594,0.75
84,31.0,False,26.119993209838867,191.24766540527344,0.775
85,2.0,False,-10.336348533630373,24.934362411499023,0.05
86,12.0,False,14.83686351776123,72.56880187988281,0.3
87,22.0,False,13.80601406097412,76.34224700927734,0.55
88,27.0,False,34.23793411254883,310.52178955078125,0.675
89,16.0,False,3.0745084285736084,27.238000869750977,0.4
90,6.0,False,-3.858175039291382,10.462295532226562,0.15
91,19.0,False,14.000528335571287,77.38390350341797,0.475
92,43.0,False,40.07841110229492,442.5182189941406,1.075
93,5.0,False,-12.984977722167969,71.61443328857422,0.125
94,24.0,False,11.231096267700195,62.509986877441406,0.6
95,38.0,False,31.57284545898437,329.7929992675781,0.95
