,state,action,reward,next_state,distribution
10,"[-0.12728741765022278, -0.0007610965403728187, 0.012645451352000237, -0.1925504207611084, 0.9482905268669128, 0.0357619971036911, 0.11124663800001144, -0.03191109746694565, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.12604909079323257, 0.00023556799551816, 0.013583449390140778, -0.1968102577922446, 0.7482905303283118, 0.03564923538465764, 0.11086154684510574, -0.03132561294789227, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09467888623476028, 0.10696510970592499, 0.0941617488861084, 0.09538447856903076, 0.10665883868932724, 0.10994931310415268, 0.11259462684392929, 0.09334056824445724, 0.09121500700712204, 0.09505141526460648]"
11,"[-0.12604908645153046, 0.0002355679898755625, 0.013583449646830559, -0.1968102604150772, 0.7482905387878418, 0.03564923629164696, 0.11086154729127884, -0.03132561221718788, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,0.0,"[-0.12489320943043758, 0.0014289192668748285, 0.010611217392133554, -0.19678603002122586, 0.7482905335261023, 0.03572142321870961, 0.1109422552617016, -0.031116599866296113, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09404229372739792, 0.10627897083759308, 0.0949653759598732, 0.09637569636106491, 0.10610485821962357, 0.10982105135917664, 0.11120187491178513, 0.09327644854784012, 0.09190665185451508, 0.096026711165905]"
12,"[-0.12489321082830429, 0.001428919262252748, 0.010611217468976974, -0.196786031126976, 0.7482905387878418, 0.03572142496705055, 0.11094225198030472, -0.031116599217057228, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[-0.12395765450370533, 0.0024256514080818192, 0.011743698849141282, -0.3968686990673662, 0.7482905378457607, 0.035985561944129676, 0.11062717933722105, -0.030529236527656933, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09403792023658752, 0.10626799613237381, 0.09496530890464783, 0.09638587385416031, 0.10610157251358032, 0.10982687026262283, 0.11120229959487915, 0.09327095746994019, 0.0919119119644165, 0.09602928906679153]"
13,"[-0.12395765632390976, 0.0024256512988358736, 0.011743699200451374, -0.3968687057495117, 0.7482905387878418, 0.035985562950372696, 0.110627181828022, -0.030529236420989037, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,2.0,"[-0.12737153791574318, -0.04007444698590312, 0.18126939225579974, -0.3955141612684079, 0.7477547666699929, 0.03815787537218625, 0.09927581555954518, -0.021125435656948688, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09421548247337341, 0.10706868022680283, 0.0950223058462143, 0.0968574583530426, 0.10565929114818573, 0.10966630280017853, 0.11085712164640427, 0.09277331084012985, 0.09149974584579468, 0.09638028591871262]"
14,"[-0.12737153470516205, -0.04007444530725479, 0.18126939237117767, -0.3955141603946686, 0.7477547526359558, 0.0381578765809536, 0.09927581250667572, -0.021125435829162598, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,2.0,"[-0.12941371694044612, -0.008353885479424505, 0.16367222703732232, -0.39638997640089624, 0.7474189946081573, 0.035357487054510695, 0.09262874799756748, -0.021099400444854033, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09427805244922638, 0.10784151405096054, 0.09516387432813644, 0.09676549583673477, 0.10586876422166824, 0.10912173241376877, 0.11077858507633209, 0.0928349643945694, 0.0913524404168129, 0.09599455446004868]"
15,"[-0.12941372394561768, -0.008353885263204575, 0.16367222368717194, -0.39638999104499817, 0.747418999671936, 0.035357486456632614, 0.09262874722480774, -0.021099399775266647, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,0.0,"[-0.22021995191315913, -0.007229477288491992, 0.17719576891972721, -0.40113356572339587, 0.7474155452467635, 0.01945069793325925, 0.08998326334258072, -0.03477924524177711, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09424256533384323, 0.10775598883628845, 0.09517574310302734, 0.09678427129983902, 0.1060277596116066, 0.10907790064811707, 0.11075832694768906, 0.09275549650192261, 0.09129831194877625, 0.09612373262643814]"
16,"[-0.2202199548482895, -0.007229477167129517, 0.17719577252864838, -0.40113356709480286, 0.7474155426025391, 0.019450698047876358, 0.0899832621216774, -0.034779246896505356, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[-0.13560608588544998, -0.006082174623132097, 0.16670879755092294, -0.3956854198070747, 0.7474176191523174, 0.02993041858502185, 0.09053672336608742, -0.02117005959894025, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09419037401676178, 0.10795366764068604, 0.09493901580572128, 0.0965094193816185, 0.10595206171274185, 0.10956409573554993, 0.11064853519201279, 0.09295646846294403, 0.09128332138061523, 0.09600304067134857]"
17,"[-0.1356060802936554, -0.006082174833863974, 0.1667087972164154, -0.39568543434143066, 0.7474176287651062, 0.029930418357253075, 0.09053672105073929, -0.021170059219002724, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,0.0,"[-0.14526737922804678, -0.007963369715361601, 0.2001869849366278, -0.39274742147970265, 0.7469515917781129, 0.029783065806664274, 0.08603703096426984, -0.021731519019027923, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09424018859863281, 0.10778270661830902, 0.09516526758670807, 0.0967659279704094, 0.10603988915681839, 0.10909212380647659, 0.11075668781995773, 0.09275071322917938, 0.09129616618156433, 0.09611031413078308]"
18,"[-0.14526738226413727, -0.007963369600474834, 0.20018698275089264, -0.3927474319934845, 0.7469515800476074, 0.029783066362142563, 0.0860370323061943, -0.02173151820898056, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,2.0,"[-0.1488563882182774, 0.027061403774047754, 0.18056748868829064, -0.3934356899338809, 0.7466052225934741, 0.02750806330281952, 0.07878788996252373, -0.021693360532325734, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09421340376138687, 0.10797320306301117, 0.09517557919025421, 0.09672024101018906, 0.10607274621725082, 0.10907343029975891, 0.11072424799203873, 0.09278720617294312, 0.0912492498755455, 0.09601069986820221]"
19,"[-0.14885638654232025, 0.027061404660344124, 0.18056748807430267, -0.39343568682670593, 0.7466052174568176, 0.02750806324183941, 0.0787878930568695, -0.021693360060453415, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,0.0,"[-0.1519794519789981, 0.013439245774545583, 0.18642691749560658, -0.39006572083684166, 0.7466038596039555, 0.026333408008497552, 0.08075445347140237, -0.021711110098826203, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.0941547155380249, 0.1079174131155014, 0.09519824385643005, 0.09672210365533829, 0.1062379777431488, 0.109044149518013, 0.1106986477971077, 0.09271755814552307, 0.0911489874124527, 0.09616025537252426]"
20,"[-0.1519794464111328, 0.013439245522022247, 0.18642692267894745, -0.3900657296180725, 0.7466038465499878, 0.026333408430218697, 0.08075445145368576, -0.021711109206080437, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,-2.0,"[-0.14842720672237864, 0.05601204432469764, 0.02885875522139969, -0.3928625044578853, 0.7466029107403003, 0.022573748974015678, 0.09218944262801293, -0.026514600019476253, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09417278319597244, 0.10792041569948196, 0.09518326818943024, 0.09670373797416687, 0.10616836696863174, 0.10908595472574234, 0.1107080802321434, 0.09275436401367188, 0.09119562059640884, 0.09610740840435028]"
21,"[-0.14842720329761505, 0.056012045592069626, 0.02885875478386879, -0.3928624987602234, 0.7466028928756714, 0.022573748603463173, 0.09218944609165192, -0.026514599099755287, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,2.0,"[-0.151823072997618, 0.00745355575897122, 0.17671147472893, -0.39336625886461274, 0.7460692316290052, 0.02658228231883092, 0.08533143021469808, -0.0215241422289576, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.0941338837146759, 0.10718929767608643, 0.09507494419813156, 0.09681729227304459, 0.10590969026088715, 0.10961968451738358, 0.1107170432806015, 0.09270232170820236, 0.09131747484207153, 0.09651829302310944]"
22,"[-0.15182307362556458, 0.007453555706888437, 0.17671146988868713, -0.3933662474155426, 0.7460692524909973, 0.026582282036542892, 0.08533143252134323, -0.02152414247393608, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.15063725219209978, 0.008102823362297507, 0.18018695196149181, -0.3957392502784689, 0.5605692722020379, 0.0264396900620108, 0.08498692675780228, -0.018663416842501168, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.09419812262058258, 0.10786966979503632, 0.09516040235757828, 0.09671515971422195, 0.10610633343458176, 0.10911891609430313, 0.11070945113897324, 0.09275763481855392, 0.09124188125133514, 0.09612251073122025]"
