,state,action,reward,next_state,distribution
2524,"[-0.06639105081558228, -0.08662840723991394, 0.03446740657091141, 0.24925725162029266, -0.9903548359870911, 0.10173190385103226, 0.13406914472579956, -0.05414886772632599, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.5454552278513076,"[-0.06553075077515391, -0.08444550380036908, 0.01743816220255212, 0.26132286644666536, -0.9903548473564276, 0.10457383434469188, 0.13605280704956996, -0.054017100093144976, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10752148926258087, 0.09361135214567184, 0.09793630242347717, 0.09937173128128052, 0.09742214530706406, 0.0856759175658226, 0.08971749246120453, 0.11170385032892227, 0.10727129876613617, 0.10976842790842056]"
2525,"[-0.06553074717521667, -0.08444550633430481, 0.017438162118196487, 0.26132285594940186, -0.9903548359870911, 0.10457383096218109, 0.13605280220508575, -0.05401710048317909, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5207287083427805,"[-0.06493521585829853, -0.0335867099307281, 0.008722248644540187, 0.26317857833438385, -0.9903548817357546, 0.10009154367187297, 0.12546780382161055, -0.04804133848043135, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10751743614673615, 0.09362436830997467, 0.09792543947696686, 0.09942837804555893, 0.09729938954114914, 0.08571062237024307, 0.08978727459907532, 0.11163188517093658, 0.10726320743560791, 0.10981206595897675]"
2526,"[-0.06493521481752396, -0.033586710691452026, 0.008722248487174511, 0.26317858695983887, -0.9903548955917358, 0.10009154677391052, 0.12546780705451965, -0.048041339963674545, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.5194686143338543,"[-0.06387513834132008, -0.032015639613371505, 0.012846574093122953, 0.462424384538763, -0.9903548896092644, 0.09957160038427097, 0.1256027930004623, -0.04655295051663677, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10730662941932678, 0.09366285800933838, 0.0978853702545166, 0.09964298456907272, 0.09745384752750397, 0.08569855988025665, 0.08995319157838821, 0.11162462085485458, 0.107031911611557, 0.10974007099866867]"
2527,"[-0.06387513875961304, -0.032015640288591385, 0.012846574187278748, 0.4624243974685669, -0.9903548955917358, 0.0995716005563736, 0.12560279667377472, -0.046552952378988266, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",3,-0.5334319876562912,"[-0.06272657659591285, -0.0560748286618713, 0.02248502870046476, 0.4643868980367909, -0.9903548923071996, 0.10378778722458101, 0.1304280687790984, -0.04953460072153104, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10670577734708786, 0.09382303059101105, 0.09792729467153549, 0.10034316778182983, 0.09741455316543579, 0.08615919947624207, 0.08982432633638382, 0.11123986542224884, 0.1064421758055687, 0.11012059450149536]"
2528,"[-0.06272657960653305, -0.056074827909469604, 0.022485028952360153, 0.464386910200119, -0.9903548955917358, 0.10378778725862503, 0.13042807579040527, -0.04953460022807121, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5170184074836821,"[-0.0618263942936359, -0.02269661216932839, 0.008706693273994759, 0.4662274183658637, -0.9903548650258935, 0.10073322136543357, 0.12328385651033874, -0.04587152661989413, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10671929270029068, 0.09385174512863159, 0.09796562045812607, 0.10026471316814423, 0.09742167592048645, 0.08613816648721695, 0.08971332758665085, 0.111289381980896, 0.10653948038816452, 0.11009658873081207]"
2529,"[-0.06182639300823212, -0.022696612402796745, 0.008706693537533283, 0.4662274122238159, -0.9903548359870911, 0.10073322057723999, 0.12328385561704636, -0.04587152600288391, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.5136085292302394,"[-0.060771670917000975, -0.021383869159413926, 0.011437178183327568, 0.46822214569297227, -0.7953548692700894, 0.0985861697500615, 0.12326275692542571, -0.04444436762809234, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10667839646339417, 0.09382086992263794, 0.09791219234466553, 0.10039401799440384, 0.09741318225860596, 0.0861784964799881, 0.08987165242433548, 0.11121849715709686, 0.1063808798789978, 0.11013182997703552]"
2530,"[-0.06077167019248009, -0.021383868530392647, 0.01143717858940363, 0.46822214126586914, -0.7953548431396484, 0.09858617186546326, 0.12326275557279587, -0.04444436728954315, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5064064862647653,"[-0.05963486054305989, -0.008694004826940827, 0.00924463068361181, 0.47018964611335523, -0.7953549165654517, 0.09699889938075953, 0.12033644993160708, -0.04278547569780233, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10525667667388916, 0.09380396455526352, 0.09765827655792236, 0.10102999955415726, 0.09840210527181625, 0.08721939474344254, 0.09017059206962585, 0.11093675345182419, 0.10676019638776779, 0.1087619960308075]"
2531,"[-0.05963486060500145, -0.008694005198776722, 0.009244631044566631, 0.4701896607875824, -0.7953549027442932, 0.0969989001750946, 0.12033645063638687, -0.04278547689318657, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5050070983487644,"[-0.05861452547956869, -0.008647855131332705, 0.011124974248932773, 0.47179866170955975, -0.7953550130815552, 0.0963475221162232, 0.12010576655172328, -0.042285537693160125, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10523973405361176, 0.09380193054676056, 0.09764261543750763, 0.10108926892280579, 0.09841230511665344, 0.08723822236061096, 0.09022881835699081, 0.11088695377111435, 0.1066773310303688, 0.1087828278541565]"
2532,"[-0.05861452594399452, -0.008647855371236801, 0.011124974116683006, 0.4717986583709717, -0.7953550219535828, 0.09634752571582794, 0.12010576575994492, -0.04228553920984268, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.5037615763946482,"[-0.05768822014479991, -0.008651799569823204, 0.014242314588868155, 0.27947510811596565, -0.7953551064961788, 0.09620940655433022, 0.11961303057879258, -0.041644786101447395, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10523220896720886, 0.09380228817462921, 0.09765005111694336, 0.10109315067529678, 0.09841600060462952, 0.08723949640989304, 0.09022565186023712, 0.11088856309652328, 0.10666767507791519, 0.10878492146730423]"
2533,"[-0.05768822133541107, -0.008651799522340298, 0.014242314733564854, 0.2794751226902008, -0.7953550815582275, 0.09620940685272217, 0.11961302906274796, -0.041644785553216934, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5133449940836368,"[0.05099823136844073, -0.013692479716556072, 0.010589776003015139, 0.28235757442619125, -0.7934891715611352, 0.1103746360950197, 0.11890735817985149, -0.022880682566208788, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10567478090524673, 0.09370087087154388, 0.09753069281578064, 0.10048462450504303, 0.09859481453895569, 0.08686535805463791, 0.09010639041662216, 0.11133784055709839, 0.10729987919330597, 0.108404740691185]"
2534,"[0.050998229533433914, -0.013692479580640793, 0.010589775629341602, 0.2823575735092163, -0.7934891581535339, 0.11037463694810867, 0.11890735477209091, -0.022880682721734047, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.5359181970089036,"[0.04768653352929331, -0.03557946999502626, 0.008634371444425248, 0.08668238061119116, -0.7926370708891071, 0.11941662587724326, 0.12528184428032224, -0.026740587055726572, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10561753809452057, 0.09364640712738037, 0.09740447998046875, 0.10083194822072983, 0.09814221411943436, 0.08706802129745483, 0.09057962149381638, 0.11120674759149551, 0.10719986259937286, 0.10830316692590714]"
2535,"[0.04768653213977814, -0.03557946905493736, 0.008634371683001518, 0.08668237924575806, -0.792637050151825, 0.11941662430763245, 0.12528184056282043, -0.026740586385130882, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5248273061089669,"[-0.04986163616280237, -0.034356724380216086, 0.01046320218991248, 0.08574592734656505, -0.7926370832400611, 0.104196602551704, 0.1269649174052747, -0.04221728275582415, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10608994215726852, 0.09353324770927429, 0.09707386046648026, 0.09994229674339294, 0.09829366207122803, 0.0867345854640007, 0.09050092101097107, 0.11178173124790192, 0.10783971101045609, 0.10821002721786499]"
2536,"[-0.04986163601279259, -0.034356724470853806, 0.010463202372193336, 0.0857459306716919, -0.7926371097564697, 0.10419660061597824, 0.12696491181850433, -0.04221728444099426, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5294311621790606,"[0.05374653481104197, -0.04296267778849838, 0.00869240605920929, 0.08762160606777769, -0.7917182879411069, 0.11415342843853954, 0.12563848030175823, -0.02700621086671884, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1061471551656723, 0.09369771927595139, 0.09720934927463531, 0.0996924638748169, 0.09840523451566696, 0.08637634664773941, 0.09016057103872299, 0.11186404526233673, 0.10812266170978546, 0.10832446813583374]"
2537,"[0.0537465363740921, -0.04296267777681351, 0.008692406117916107, 0.08762160688638687, -0.7917183041572571, 0.1141534298658371, 0.12563848495483398, -0.027006210759282112, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5698411050503148,"[0.11241388147426523, -0.09037700275015137, 0.008658457412811238, 0.08871341756589857, -0.791718286957865, 0.13360117923611595, 0.13568624227452225, -0.02528929462779561, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10607755929231644, 0.0935199111700058, 0.09709518402814865, 0.09994067996740341, 0.09826639294624329, 0.08675997704267502, 0.09049387276172638, 0.11175381392240524, 0.10785983502864838, 0.10823279619216919]"
2538,"[0.11241388320922852, -0.09037700295448303, 0.008658457547426224, 0.08871341496706009, -0.7917183041572571, 0.13360117375850677, 0.1356862485408783, -0.025289295241236687, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5846667171290886,"[0.30315005505964, -0.09251325339596761, 0.008726467638402013, 0.08877736021443727, -0.7917182807122023, 0.14798649872978398, 0.1334134427834059, 0.010162179804410143, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1061561182141304, 0.09349861741065979, 0.09707587212324142, 0.0999748483300209, 0.09792672842741013, 0.08686769008636475, 0.09053816646337509, 0.1118181049823761, 0.10790107399225235, 0.10824281722307205]"
2539,"[0.3031500577926636, -0.09251325577497482, 0.008726467378437519, 0.08877736330032349, -0.7917183041572571, 0.147986501455307, 0.13341344892978668, 0.010162179358303547, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5788624036428587,"[0.30327376948754914, -0.03805411218623167, 0.008720283135727591, 0.08818878524578277, -0.7917183280759055, 0.15264926200492707, 0.12174204986377163, 0.023020141714966136, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10623665899038315, 0.09337560832500458, 0.09683583676815033, 0.1004350334405899, 0.09745075553655624, 0.08720724284648895, 0.09140250831842422, 0.11130909621715546, 0.10738135874271393, 0.10836589336395264]"
2540,"[0.3032737672328949, -0.03805411234498024, 0.008720283396542072, 0.0881887823343277, -0.7917183041572571, 0.15264926850795746, 0.12174204736948013, 0.023020140826702118, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5692171945286494,"[0.30356425061862957, -0.010112062833822044, 0.008723217894351265, 0.08784844883735943, -0.7917183581702387, 0.1502991565676362, 0.11549925923466087, 0.02915327101410481, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10623297840356827, 0.09332416951656342, 0.09668945521116257, 0.10065646469593048, 0.09763127565383911, 0.08722951263189316, 0.09161509573459625, 0.11122094839811325, 0.1070742979645729, 0.10832575708627701]"
