File version	
File path	C:\Users\abetetsuya\Desktop\Data\Static_1_100Hz_B4BF.csv
Subject's name	Default
Subject's age	30
Subject's height	170
Subject's weight	70
Time start	11/20/2020 - 14:39:56.768
Configuration information	
samplingRatesIndex	3	accelActive	1	gyroActive	1	magActive	1	ecgActive	0	emgActive	0	gsrActive	0	anex0Active	0	anex7Active	0	strainActive	0	heartActive	0	VReg	0	PMux	0	accelRangeIndex	0	gsrRangeIndex	1






TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132503244033848285,1914,1432,2244,1862,1822,1850,-377,405,-241
132503244033893522,1933,1431,2223,1862,1822,1851,-377,405,-241
132503244033934068,1920,1432,2227,1862,1823,1851,-377,405,-241
132503244034079157,1913,1420,2238,1862,1823,1851,-377,405,-241
132503244034312275,1931,1424,2259,1863,1824,1852,-377,405,-241
132503244034559338,1909,1399,2245,1862,1821,1850,-377,405,-241
132503244034841693,1913,1403,2251,1862,1823,1851,-377,405,-241
132503244035162224,1927,1420,2250,1862,1823,1851,-382,402,-241
132503244035322675,1928,1402,2245,1862,1823,1851,-382,402,-241
132503244035573244,1929,1423,2250,1863,1824,1852,-382,402,-241
132503244035816062,1922,1419,2235,1862,1822,1850,-382,402,-241
132503244036057320,1916,1428,2236,1864,1825,1853,-382,402,-241
132503244036347027,1933,1420,2244,1862,1822,1851,-382,402,-241
132503244036598905,1929,1429,2264,1863,1824,1852,-382,402,-241
132503244036846694,1928,1435,2270,1863,1824,1851,-383,394,-244
132503244036961247,1932,1403,2244,1864,1823,1852,-383,394,-244
132503244037001138,1928,1428,2234,1860,1821,1851,-383,394,-244
132503244037040404,1925,1394,2234,1862,1822,1851,-383,394,-244
132503244037498283,1932,1394,2230,1863,1822,1851,-383,394,-244
132503244037732096,1923,1420,2241,1862,1823,1851,-383,394,-244
132503244037979853,1939,1410,2239,1863,1824,1852,-383,394,-244
132503244038236162,1922,1406,2230,1862,1822,1850,-374,400,-243
132503244038469934,1932,1428,2249,1863,1822,1851,-374,400,-243
132503244038509979,1926,1427,2248,1862,1822,1851,-374,400,-243
132503244039009005,1928,1437,2238,1862,1822,1851,-374,400,-243
132503244039047901,1922,1423,2249,1863,1824,1852,-374,400,-243
132503244039084767,1934,1415,2235,1861,1822,1850,-374,400,-243
132503244039125944,1919,1428,2243,1862,1823,1851,-374,400,-243
132503244039162253,1904,1423,2243,1862,1823,1851,-374,401,-243
132503244039357305,1929,1401,2229,1862,1823,1851,-374,401,-243
132503244039614060,1929,1418,2238,1863,1824,1852,-374,401,-243
132503244039841468,1928,1424,2254,1863,1824,1851,-374,401,-243
132503244039880783,1941,1418,2231,1862,1823,1851,-374,401,-243
132503244039915094,1948,1407,2236,1862,1823,1851,-374,401,-243
132503244040082595,1934,1416,2261,1863,1823,1851,-374,401,-243
132503244040120189,1924,1425,2235,1861,1823,1851,-368,404,-244
132503244040344905,1926,1416,2248,1863,1824,1852,-368,404,-244
132503244040382613,1935,1395,2254,1862,1823,1850,-368,404,-244
132503244040415113,1916,1427,2251,1864,1825,1853,-368,404,-244
132503244040833565,1917,1430,2235,1862,1822,1851,-368,404,-244
132503244040858033,1933,1427,2238,1862,1823,1851,-368,404,-244
132503244041115233,1924,1416,2252,1863,1824,1852,-368,404,-244
132503244041140889,1922,1413,2228,1862,1822,1851,-367,402,-243
132503244041179857,1902,1444,2245,1862,1823,1851,-367,402,-243
132503244041214615,1916,1420,2224,1861,1823,1851,-367,402,-243
132503244041242309,1916,1426,2242,1863,1823,1852,-367,402,-243
132503244041267266,1899,1408,2250,1863,1824,1851,-367,402,-243
132503244041292704,1927,1428,2249,1862,1823,1851,-367,402,-243
132503244041378189,1915,1415,2252,1863,1823,1851,-367,402,-243
132503244041416158,1930,1433,2239,1862,1823,1851,-375,397,-244
132503244041450431,1935,1412,2236,1861,1822,1850,-375,397,-244
132503244041457479,1924,1413,2255,1862,1824,1851,-375,397,-244
132503244041650631,1929,1421,2256,1864,1825,1851,-375,397,-244
132503244041686346,1934,1415,2247,1862,1822,1850,-375,397,-244
132503244041888512,1905,1398,2245,1862,1823,1850,-375,397,-244
132503244041928844,1903,1402,2259,1863,1825,1848,-375,397,-244
132503244041966510,1924,1415,2259,1863,1823,1852,-378,393,-246
132503244042147290,1924,1426,2249,1864,1824,1851,-378,393,-246
132503244042184668,1901,1423,2268,1862,1822,1850,-378,393,-246
132503244042388394,1926,1417,2233,1864,1825,1852,-378,393,-246
132503244042868627,1914,1417,2228,1862,1823,1850,-378,393,-246
132503244042895980,1915,1423,2245,1863,1823,1851,-378,393,-246
132503244043136769,1919,1437,2244,1864,1825,1850,-378,393,-246
132503244043385301,1906,1426,2244,1863,1824,1851,-375,403,-246
132503244043410733,1925,1429,2256,1862,1823,1850,-375,403,-246
132503244043666222,1926,1412,2259,1862,1822,1850,-375,403,-246
132503244043705428,1955,1415,2243,1860,1822,1849,-375,403,-246
132503244043906764,1933,1422,2238,1862,1822,1850,-375,403,-246
132503244043939780,1933,1397,2249,1863,1823,1850,-375,403,-246
132503244043977633,1926,1405,2255,1863,1823,1850,-375,403,-246
132503244044167598,1933,1396,2244,1862,1823,1850,-375,398,-239
132503244044190945,1936,1405,2232,1862,1822,1850,-375,398,-239
132503244044412287,1925,1422,2247,1863,1823,1850,-375,398,-239
132503244044442228,1926,1416,2231,1864,1824,1851,-375,398,-239
132503244044488247,1919,1423,2241,1861,1823,1849,-375,398,-239
132503244044527857,1921,1435,2252,1862,1822,1849,-375,398,-239
132503244044663587,1926,1412,2235,1862,1823,1850,-375,398,-239
132503244044912595,1923,1427,2247,1863,1823,1850,-375,394,-246
132503244044943621,1928,1410,2245,1864,1824,1850,-375,394,-246
132503244044983473,1946,1419,2249,1864,1823,1850,-375,394,-246
132503244045150703,1927,1406,2226,1863,1823,1849,-375,394,-246
132503244045174978,1935,1427,2245,1862,1822,1849,-375,394,-246
132503244045662884,1930,1417,2248,1860,1823,1850,-375,394,-246
132503244045909597,1934,1432,2240,1862,1823,1851,-375,394,-246
132503244045934743,1927,1415,2246,1863,1824,1851,-375,394,-246
132503244046399341,1916,1421,2247,1861,1823,1849,-375,394,-246
132503244046409569,1925,1401,2242,1862,1823,1849,-375,394,-246
132503244046414951,1908,1411,2267,1862,1823,1849,-375,394,-246
132503244046685831,1911,1419,2255,1862,1823,1849,-375,394,-246
132503244046712515,1915,1418,2254,1863,1824,1849,-375,394,-246
132503244046740362,1921,1449,2225,1861,1822,1849,-376,395,-245
132503244046764225,1925,1405,2253,1864,1825,1851,-376,395,-245
132503244046795157,1928,1438,2244,1863,1822,1849,-376,395,-245
132503244046831952,1928,1421,2239,1863,1823,1848,-376,395,-245
132503244046867794,1935,1417,2259,1864,1824,1850,-376,395,-245
132503244046896839,1936,1426,2240,1865,1824,1849,-376,395,-245
132503244046944538,1924,1435,2243,1862,1823,1849,-376,395,-245
132503244046959756,1934,1429,2237,1862,1822,1848,-373,407,-248
132503244046966943,1931,1423,2244,1862,1823,1848,-373,407,-248
132503244047236502,1908,1421,2241,1863,1822,1849,-373,407,-248
132503244047261564,1937,1446,2260,1863,1824,1851,-373,407,-248
132503244047282866,1936,1439,2242,1862,1822,1848,-373,407,-248
132503244047492511,1922,1400,2251,1862,1822,1849,-373,407,-248
132503244047725265,1914,1415,2270,1862,1822,1849,-373,407,-248
132503244047755593,1931,1414,2257,1862,1823,1848,-372,393,-247
132503244047787842,1921,1402,2250,1863,1823,1850,-372,393,-247
132503244047982419,1922,1384,2242,1861,1823,1848,-372,393,-247
132503244048008140,1919,1415,2245,1861,1823,1849,-372,393,-247
132503244048038764,1935,1405,2231,1862,1823,1848,-372,393,-247
