,cumulative_reward,succeed,actor_loss,critic_loss,average_reward
0,-18.0,False,-11.965235710144043,44.730690002441406,-0.45
1,-22.0,False,-17.747732162475586,84.5837173461914,-0.55
2,-14.0,False,-15.821123123168945,64.1856460571289,-0.35
3,0.0,False,-2.0637547969818115,10.890935897827148,0.0
4,-2.0,False,0.6911011934280396,11.755620956420898,-0.05
5,2.0,False,5.215482234954834,14.933478355407715,0.05
6,6.0,False,10.348467826843262,32.832176208496094,0.15
7,-2.0,False,3.9614264965057373,19.418441772460938,-0.05
8,-6.0,False,-2.9281861782073975,26.418447494506836,-0.15
9,18.0,False,27.37320327758789,166.53721618652344,0.45
10,13.0,False,2.5644116401672363,53.46539306640625,0.325
11,-16.0,False,-23.19709587097168,107.1474838256836,-0.4
12,-10.0,False,-12.934432983398438,38.52600860595703,-0.25
13,3.0,False,5.899598598480225,17.525590896606445,0.075
14,-4.0,False,-7.528077602386475,27.634321212768555,-0.1
15,-1.0,False,-5.576727390289307,10.0787935256958,-0.025
16,-9.0,False,-23.70908546447754,123.0924301147461,-0.225
17,5.0,False,2.7679011821746826,7.167346954345703,0.125
18,-16.0,False,-23.57987403869629,118.51641082763672,-0.4
19,-7.0,False,-11.42186450958252,30.888050079345703,-0.175
20,1.0,False,9.367722511291504,23.221771240234375,0.025
21,6.0,False,10.168252944946289,34.828224182128906,0.15
22,-14.0,False,-16.228466033935547,76.98289489746094,-0.35
23,-10.0,False,-10.779935836791992,45.2469482421875,-0.25
24,4.0,False,13.050821304321289,38.91523361206055,0.1
25,-23.0,False,-23.99045181274414,116.11500549316406,-0.575
26,3.0,False,-5.889216899871826,15.835806846618652,0.075
27,-30.0,False,-37.82158660888672,342.6466979980469,-0.75
28,-6.0,False,0.35088157653808594,15.708807945251465,-0.15
29,-11.0,False,-18.696706771850586,71.84649658203125,-0.275
30,-16.0,False,-20.128076553344727,94.7278823852539,-0.4
31,4.0,False,6.280312538146973,14.147177696228027,0.1
32,11.0,False,4.480133533477783,17.668855667114258,0.275
33,3.0,False,-9.03839111328125,39.76454162597656,0.075
34,-8.0,False,-8.148295402526855,37.90557098388672,-0.2
35,-14.0,False,-10.64903450012207,44.87055969238281,-0.35
36,-3.0,False,0.5386680960655212,13.602569580078125,-0.075
37,13.0,False,2.74189829826355,15.643434524536133,0.325
38,-10.0,False,-14.0264892578125,73.0853042602539,-0.25
39,-4.0,False,-5.056072235107422,9.097079277038574,-0.1
40,4.0,False,9.111799240112305,22.18634605407715,0.1
41,-8.0,False,-6.41127347946167,63.98768997192383,-0.2
42,-30.0,False,-31.911420822143555,247.120361328125,-0.75
43,-4.0,False,-13.735339164733887,39.3247184753418,-0.1
44,-24.0,False,-19.29386329650879,97.39350128173828,-0.6
45,-32.0,False,-41.049556732177734,354.46466064453125,-0.8
46,4.0,False,3.6035213470458984,6.508677005767822,0.1
47,-4.0,False,-17.699920654296875,67.72197723388672,-0.1
48,15.0,False,20.93061637878418,96.84420776367188,0.375
49,22.0,False,14.457423210144043,76.71392059326172,0.55
50,0.0,False,-8.824529647827148,29.414716720581055,0.0
