,reward,succeeds
0,-11.67373860861877,False
1,-7.451868984225848,False
2,-6.1682444845289535,False
3,-7.828120512272579,False
4,-10.537292277610796,False
5,-9.041804937564363,False
6,-7.2318364930280525,False
7,-15.098537914800014,False
8,-6.38384882558434,False
9,-5.275809175782972,False
10,-7.129162874421881,False
11,-10.515083836446102,False
12,-7.978365398727428,False
13,-5.116936906985787,False
14,-5.900169021654854,False
15,-5.465783798934067,False
16,-8.076094146854564,False
17,-6.872939026464278,False
18,-9.464755419284652,False
19,-5.834782265083526,False
20,-4.871751502333014,False
21,-12.183628108284687,False
22,-10.874482014326032,False
23,-8.287757141039268,False
24,-6.197534696723357,False
25,-7.056323174339276,False
26,-7.478250332869553,False
27,-5.777102060307655,False
28,-5.278459424047715,False
29,-9.772615703858998,False
30,-7.592501484537242,False
31,-5.881437629510411,False
32,-5.236296573747691,False
33,-7.710833723803791,False
34,-8.889703242457538,False
35,-7.615821180474292,False
36,-11.056212282780143,False
37,-8.506096886390864,False
38,-7.843499053788668,False
39,-6.899229094135509,False
40,-9.653147480612303,False
41,-7.59916790164358,False
42,-6.840776774353627,False
43,-6.489494612306606,False
44,-6.442051210902456,False
45,-6.95658260613829,False
46,-7.566317047795955,False
47,-5.851838718263859,False
48,-5.620568716532972,False
49,-5.320933638395387,False
50,-7.619076804786124,False
51,-9.50786085063821,False
52,-5.009755237221784,False
53,-4.901500278273276,False
54,-5.302117040899727,False
55,-7.217972303597743,False
56,-10.97919202031403,False
57,-6.853472785859902,False
58,-7.550160414053561,False
59,-10.522224447594173,False
60,-5.923012612564976,False
61,-6.858625600136324,False
62,-17.78393511855428,False
63,-18.79416799427633,False
64,-17.17458592836276,False
65,-15.463804272810577,False
66,-16.783766441478313,False
67,-15.932420968956592,False
68,-18.463495409207283,False
69,-17.87231731749314,False
70,-17.346513787029878,False
71,-8.12248365432349,False
72,-7.424257852276775,False
73,-7.273940652204628,False
74,-7.885156512455736,False
75,-17.583845971735876,False
76,-8.31358116885236,False
77,-9.640530554568883,False
78,-14.349134562534614,False
79,-11.168303518953607,False
80,-11.462341451181345,False
81,-9.870490006872616,False
82,-8.910193638224728,False
83,-12.357618168839709,False
84,-7.262025610951213,False
85,-7.132679395730414,False
86,-6.283345628294852,False
87,-4.978680517425722,False
88,-5.003629763107041,False
89,-7.220382610718178,False
90,-9.947727798568112,False
91,-7.699671639266657,False
92,-8.114529657328367,False
93,-5.304506308603145,False
94,-7.710860435680577,False
95,-5.3087406878055186,False
96,-8.597172446934284,False
97,-7.5838565494700285,False
98,-11.31698678448104,False
99,-7.806856813501604,False
