,cumulative_reward,succeed,actor_loss,critic_loss
0,-12.191703348971252,False,-12.73880672454834,39.89958190917969
1,-12.393090514106543,False,-13.43890380859375,44.09645462036133
2,-13.98654238347682,False,-14.99627685546875,55.128299713134766
3,-13.671382511221907,False,-14.948698997497559,53.44157028198242
4,-14.292327149602421,False,-15.663381576538086,59.36664962768555
5,-14.971009579781963,False,-16.15133285522461,62.86016082763672
6,-15.121394643319846,False,-16.336885452270508,64.83084869384766
7,-15.978574173478286,False,-17.91482925415039,75.97576904296875
8,-12.530262606175896,False,-13.206307411193848,42.6871223449707
9,-11.158277942362702,False,-11.549568176269531,32.98972702026367
10,-13.228107806333783,False,-14.092123031616211,47.7542839050293
11,-13.642681751241721,False,-14.988004684448242,53.432884216308594
12,-16.50990816990754,False,-18.92061424255371,83.41888427734375
13,-12.964484897894282,False,-13.584099769592285,46.9277229309082
14,-15.627645898415304,False,-17.519420623779297,73.5896987915039
15,-15.487527714253192,False,-17.086223602294922,69.6321792602539
16,-13.24060140947416,False,-13.975467681884766,46.39072036743164
17,-11.976700467274828,False,-12.302943229675293,36.759437561035156
18,-12.445492943966403,False,-13.372371673583984,42.69948196411133
19,-16.13762574471393,False,-17.659494400024414,76.37378692626953
20,-13.798238623302346,False,-14.665144920349121,51.94578552246094
21,-14.394366386409368,False,-15.579019546508789,57.37556076049805
22,-12.93888224864419,False,-13.53097152709961,44.748722076416016
23,-16.34803375732463,False,-17.828243255615234,77.02145385742188
24,-17.181650888886715,False,-19.092588424682617,87.32460021972656
25,-14.275359729383847,False,-14.785386085510254,53.81227493286133
26,-14.831603818842483,False,-16.00825309753418,61.194156646728516
27,-14.46558947542745,False,-15.617130279541016,57.68290328979492
28,-12.646572209891065,False,-13.313623428344727,43.306724548339844
29,-15.05183657049695,False,-15.875839233398438,61.77340316772461
30,-15.253223618897161,False,-17.04072380065918,68.80558776855469
31,-13.529787503643114,False,-14.871453285217285,51.494720458984375
32,-11.140192292916538,False,-11.561285972595215,32.371612548828125
33,-13.656645129032588,False,-14.909568786621094,53.4589958190918
34,-12.985951763623751,False,-13.715049743652344,44.78453826904297
35,-11.535811077123192,False,-11.777173042297363,32.91014099121094
36,-12.54918955765965,False,-13.09648323059082,40.593963623046875
37,-14.883355928553359,False,-15.847402572631836,60.352638244628906
38,-16.02404573898004,False,-17.25629234313965,72.73473358154297
39,-12.423361742795183,False,-12.98867416381836,41.724220275878906
40,-14.589564572624784,False,-15.7847261428833,59.09884262084961
41,-11.66481439566216,False,-12.4548978805542,35.850669860839844
42,-12.645879409266184,False,-13.35963249206543,42.67504119873047
43,-14.952774431924466,False,-15.788884162902832,60.8294563293457
44,-16.227724540393673,False,-17.662622451782227,76.11182403564453
45,-11.44529086403338,False,-11.534342765808105,32.108177185058594
46,-13.167773724181362,False,-13.87673568725586,48.82358169555664
47,-13.640473790235841,False,-14.114444732666016,47.735076904296875
48,-11.85749986970764,False,-11.946670532226562,33.98164367675781
49,-12.075573028327126,False,-12.03128433227539,35.47439193725586
50,-16.150279565595874,False,-18.677967071533203,78.01823425292969
51,-17.48162887046688,False,-18.387083053588867,83.31814575195312
52,-13.06506645382598,False,-13.240036010742188,42.31047058105469
53,-15.300810624922313,False,-15.872868537902832,61.216129302978516
54,-14.711193727338609,False,-15.167794227600098,56.50664520263672
55,-11.554444469370843,False,-11.256829261779785,31.580448150634766
56,-16.649787167770103,False,-17.485759735107422,74.76205444335938
57,-11.292773961699293,False,-10.898120880126953,29.9273738861084
58,-13.361317602759687,False,-13.36391544342041,44.35346603393555
59,-15.02465700242253,False,-15.724020004272461,60.479774475097656
60,-15.957890562254983,False,-17.02322006225586,66.7769775390625
61,-11.215148200805203,False,-10.530938148498535,26.62551498413086
62,-14.82154763381585,False,-15.208580017089844,56.35846710205078
63,-12.795894299300537,False,-12.663864135742188,39.23996353149414
64,-10.636712191137145,False,-10.020051002502441,24.028335571289062
65,-13.5698255579755,False,-13.697089195251465,45.56452941894531
66,-14.57869926278215,False,-14.71817684173584,51.6931266784668
67,-14.310361564139557,False,-14.336109161376953,49.132835388183594
68,-15.473362289371382,False,-16.31092643737793,62.79184341430664
69,-11.922352632414922,False,-11.612329483032227,31.69611167907715
