Format Version,1.22,Take Name,WoodPlate_1202_2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,08 Jan 1970 00:47:13 +0900,Total Frames in Take,3852,Total Exported Frames,3852,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FR,MarkerSet 01:FR,MarkerSet 01:FR
,,"9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
28,0.280000,0.006878,1.192454,0.423793,0.203131,1.235540,0.427005,0.009419,1.192879,0.201066,0.104996,1.215427,0.199596,0.203451,1.236817,0.199553
29,0.290000,0.006791,1.192472,0.423742,0.203052,1.235552,0.426977,0.009361,1.192924,0.201015,0.104930,1.215478,0.199556,0.203393,1.236851,0.199526
30,0.300000,0.006705,1.192489,0.423697,0.202974,1.235562,0.426956,0.009304,1.192967,0.200969,0.104868,1.215527,0.199522,0.203333,1.236885,0.199505
31,0.310000,0.006619,1.192506,0.423656,0.202896,1.235573,0.426939,0.009247,1.193008,0.200928,0.104810,1.215573,0.199494,0.203273,1.236921,0.199489
32,0.320000,0.006536,1.192523,0.423620,0.202820,1.235585,0.426927,0.009194,1.193048,0.200892,0.104757,1.215619,0.199470,0.203213,1.236961,0.199480
33,0.330000,0.006456,1.192541,0.423590,0.202746,1.235600,0.426922,0.009144,1.193086,0.200861,0.104707,1.215663,0.199452,0.203155,1.237003,0.199476
34,0.340000,0.006382,1.192561,0.423566,0.202676,1.235620,0.426922,0.009098,1.193121,0.200837,0.104662,1.215706,0.199439,0.203101,1.237046,0.199477
35,0.350000,0.006316,1.192584,0.423549,0.202613,1.235646,0.426925,0.009058,1.193155,0.200819,0.104622,1.215748,0.199431,0.203052,1.237091,0.199482
36,0.360000,0.006261,1.192611,0.423538,0.202558,1.235680,0.426933,0.009024,1.193186,0.200808,0.104587,1.215788,0.199427,0.203011,1.237137,0.199491
37,0.370000,0.006218,1.192643,0.423534,0.202514,1.235722,0.426942,0.008998,1.193216,0.200803,0.104559,1.215828,0.199427,0.202977,1.237183,0.199501
38,0.380000,0.006186,1.192681,0.423535,0.202481,1.235770,0.426954,0.008979,1.193245,0.200803,0.104539,1.215866,0.199430,0.202951,1.237227,0.199511
39,0.390000,0.006166,1.192726,0.423540,0.202459,1.235821,0.426965,0.008966,1.193273,0.200809,0.104525,1.215903,0.199435,0.202934,1.237265,0.199522
40,0.400000,0.006154,1.192778,0.423548,0.202447,1.235873,0.426975,0.008959,1.193302,0.200816,0.104517,1.215935,0.199440,0.202925,1.237296,0.199530
41,0.410000,0.006150,1.192838,0.423556,0.202444,1.235922,0.426983,0.008957,1.193333,0.200822,0.104516,1.215961,0.199445,0.202924,1.237319,0.199537
42,0.420000,0.006150,1.192905,0.423562,0.202447,1.235967,0.426988,0.008959,1.193366,0.200826,0.104520,1.215985,0.199448,0.202930,1.237333,0.199540
43,0.430000,0.006152,1.192980,0.423565,0.202454,1.236006,0.426990,0.008965,1.193402,0.200827,0.104529,1.216004,0.199449,0.202943,1.237337,0.199541
44,0.440000,0.006154,1.193062,0.423566,0.202464,1.236040,0.426991,0.008973,1.193442,0.200822,0.104541,1.216022,0.199446,0.202960,1.237334,0.199540
45,0.450000,0.006153,1.193149,0.423566,0.202474,1.236066,0.426989,0.008981,1.193485,0.200813,0.104556,1.216036,0.199441,0.202983,1.237322,0.199535
46,0.460000,0.006148,1.193239,0.423562,0.202484,1.236085,0.426985,0.008989,1.193530,0.200799,0.104572,1.216047,0.199432,0.203008,1.237303,0.199528
47,0.470000,0.006139,1.193327,0.423552,0.202492,1.236097,0.426976,0.008997,1.193574,0.200780,0.104589,1.216055,0.199419,0.203036,1.237277,0.199516
48,0.480000,0.006129,1.193410,0.423534,0.202498,1.236102,0.426964,0.009004,1.193616,0.200754,0.104606,1.216059,0.199402,0.203067,1.237245,0.199501
49,0.490000,0.006117,1.193487,0.423508,0.202501,1.236102,0.426947,0.009010,1.193655,0.200723,0.104623,1.216060,0.199379,0.203098,1.237209,0.199480
50,0.500000,0.006104,1.193555,0.423472,0.202503,1.236098,0.426925,0.009017,1.193689,0.200684,0.104638,1.216059,0.199350,0.203129,1.237172,0.199453
51,0.510000,0.006092,1.193612,0.423426,0.202503,1.236092,0.426895,0.009024,1.193716,0.200638,0.104652,1.216055,0.199314,0.203158,1.237135,0.199420
52,0.520000,0.006082,1.193658,0.423372,0.202503,1.236086,0.426856,0.009030,1.193736,0.200585,0.104664,1.216050,0.199269,0.203181,1.237102,0.199380
53,0.530000,0.006075,1.193689,0.423309,0.202503,1.236081,0.426806,0.009034,1.193748,0.200526,0.104672,1.216043,0.199216,0.203198,1.237075,0.199332
54,0.540000,0.006073,1.193709,0.423240,0.202504,1.236078,0.426746,0.009035,1.193754,0.200461,0.104676,1.216036,0.199153,0.203206,1.237055,0.199275
55,0.550000,0.006072,1.193718,0.423164,0.202504,1.236076,0.426675,0.009034,1.193754,0.200390,0.104676,1.216030,0.199080,0.203209,1.237044,0.199209
56,0.560000,0.006073,1.193717,0.423083,0.202505,1.236075,0.426595,0.009031,1.193750,0.200313,0.104672,1.216025,0.199001,0.203205,1.237041,0.199134
57,0.570000,0.006076,1.193704,0.422996,0.202505,1.236075,0.426507,0.009027,1.193742,0.200230,0.104666,1.216023,0.198918,0.203197,1.237046,0.199053
58,0.580000,0.006080,1.193679,0.422905,0.202504,1.236075,0.426413,0.009023,1.193731,0.200141,0.104660,1.216021,0.198832,0.203186,1.237058,0.198967
59,0.590000,0.006086,1.193646,0.422810,0.202502,1.236077,0.426315,0.009019,1.193717,0.200048,0.104655,1.216021,0.198743,0.203173,1.237077,0.198876
60,0.600000,0.006093,1.193606,0.422712,0.202499,1.236083,0.426214,0.009017,1.193702,0.199951,0.104651,1.216023,0.198650,0.203161,1.237102,0.198780
61,0.610000,0.006103,1.193565,0.422610,0.202496,1.236093,0.426109,0.009017,1.193689,0.199850,0.104650,1.216028,0.198552,0.203151,1.237133,0.198678
62,0.620000,0.006116,1.193524,0.422507,0.202492,1.236109,0.425998,0.009022,1.193679,0.199746,0.104651,1.216037,0.198450,0.203145,1.237169,0.198570
63,0.630000,0.006134,1.193491,0.422402,0.202492,1.236131,0.425884,0.009032,1.193673,0.199642,0.104656,1.216053,0.198344,0.203144,1.237209,0.198457
64,0.640000,0.006158,1.193469,0.422298,0.202499,1.236158,0.425771,0.009048,1.193673,0.199539,0.104668,1.216074,0.198235,0.203147,1.237253,0.198339
65,0.650000,0.006187,1.193460,0.422195,0.202515,1.236190,0.425659,0.009069,1.193680,0.199438,0.104686,1.216102,0.198125,0.203157,1.237298,0.198221
66,0.660000,0.006219,1.193465,0.422093,0.202540,1.236227,0.425548,0.009096,1.193694,0.199338,0.104708,1.216136,0.198014,0.203174,1.237343,0.198106
67,0.670000,0.006254,1.193486,0.421991,0.202570,1.236268,0.425439,0.009128,1.193717,0.199237,0.104735,1.216175,0.197905,0.203197,1.237388,0.197995
68,0.680000,0.006288,1.193520,0.421889,0.202602,1.236311,0.425330,0.009162,1.193748,0.199134,0.104766,1.216218,0.197799,0.203225,1.237431,0.197889
69,0.690000,0.006322,1.193564,0.421785,0.202636,1.236356,0.425222,0.009197,1.193786,0.199028,0.104799,1.216265,0.197693,0.203258,1.237473,0.197786
70,0.700000,0.006354,1.193618,0.421681,0.202671,1.236398,0.425115,0.009232,1.193831,0.198919,0.104833,1.216316,0.197585,0.203292,1.237512,0.197684
71,0.710000,0.006383,1.193678,0.421578,0.202705,1.236438,0.425008,0.009263,1.193880,0.198808,0.104865,1.216367,0.197476,0.203326,1.237549,0.197584
72,0.720000,0.006410,1.193742,0.421473,0.202738,1.236476,0.424903,0.009291,1.193931,0.198698,0.104896,1.216416,0.197367,0.203359,1.237582,0.197485
73,0.730000,0.006434,1.193805,0.421366,0.202769,1.236512,0.424800,0.009313,1.193981,0.198589,0.104923,1.216461,0.197258,0.203389,1.237612,0.197386
74,0.740000,0.006455,1.193865,0.421257,0.202796,1.236547,0.424699,0.009329,1.194029,0.198481,0.104945,1.216502,0.197149,0.203415,1.237639,0.197287
75,0.750000,0.006468,1.193920,0.421147,0.202818,1.236581,0.424599,0.009340,1.194072,0.198375,0.104959,1.216538,0.197040,0.203436,1.237664,0.197186
76,0.760000,0.006474,1.193968,0.421037,0.202833,1.236613,0.424501,0.009347,1.194110,0.198270,0.104965,1.216571,0.196933,0.203453,1.237687,0.197085
