,state,action,reward,next_state,distribution
10,"[0.12626124918460846, -0.06267280131578445, 0.27835872769355774, 0.41305798292160034, 0.0022258206736296415, 0.11388280987739563, 0.09739754348993301, -0.01155806053429842, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,-2.0,"[0.17885208523335194, -0.1260094989272016, 0.2843511398783978, 0.4247047131817192, 0.0036339165370149473, 0.13451767917485394, 0.11122395311147437, -0.013017188825703685, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10468363761901855, 0.10428240895271301, 0.10333338379859924, 0.09542203694581985, 0.09437624365091324, 0.1004902645945549, 0.10308346152305603, 0.09962648898363113, 0.09869574755430222, 0.0960063636302948]"
11,"[0.17885208129882812, -0.1260094940662384, 0.2843511402606964, 0.4247047007083893, 0.003633916610851884, 0.13451768457889557, 0.11122395098209381, -0.013017188757658005, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,-2.0,"[0.25865571051799296, -0.20690238861989574, 0.2927174437161719, 0.4372817339639976, 0.005078246689564914, 0.16209392515084023, 0.12709204456265638, -0.015006092313394337, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10458572208881378, 0.10389367491006851, 0.104097381234169, 0.09509368240833282, 0.09420480579137802, 0.10040342062711716, 0.10312944650650024, 0.09960881620645523, 0.09894201159477234, 0.0960410088300705]"
12,"[0.25865569710731506, -0.2069023847579956, 0.29271745681762695, 0.4372817277908325, 0.00507824681699276, 0.16209392249584198, 0.12709204852581024, -0.015006092377007008, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,0.0,"[0.26087820359617275, -0.26743869134250264, 0.4570636631628293, 0.43111177456982297, 0.0050782025364739525, 0.16160276215096409, 0.12049140267675723, -0.015609518735035244, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10449585318565369, 0.10355561971664429, 0.10472847521305084, 0.09462645649909973, 0.09399722516536713, 0.10028041899204254, 0.10321436077356339, 0.09952947497367859, 0.09944179654121399, 0.0961303561925888]"
13,"[0.26087820529937744, -0.267438679933548, 0.4570636749267578, 0.43111178278923035, 0.0050782025791704655, 0.16160276532173157, 0.1204914003610611, -0.015609518624842167, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,2.0,"[0.14303725141803536, -0.24541505525218543, 0.4558172808156904, 0.41219710860759395, 0.005078191495623052, 0.14389259717013553, 0.11997899144368707, -0.030726003913611133, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10512343794107437, 0.10353535413742065, 0.10478045791387558, 0.09449085593223572, 0.09386929124593735, 0.099420465528965, 0.10341814160346985, 0.09996245056390762, 0.09938804805278778, 0.09601149708032608]"
14,"[0.14303724467754364, -0.24541506171226501, 0.4558172821998596, 0.4121971130371094, 0.00507819140329957, 0.14389260113239288, 0.11997899413108826, -0.030726004391908646, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,-2.0,"[0.14201724100771962, -0.17695636466317843, 0.2736803182408494, 0.41276940517620897, 0.0050782623194995935, 0.14965084758286334, 0.1292982480894035, -0.024856621345141217, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10540172457695007, 0.10349942743778229, 0.10445109009742737, 0.09498928487300873, 0.09418316930532455, 0.09954319894313812, 0.10372626036405563, 0.09992406517267227, 0.09868890792131424, 0.09559288620948792]"
15,"[0.14201724529266357, -0.17695637047290802, 0.27368032932281494, 0.4127694070339203, 0.005078262183815241, 0.14965084195137024, 0.12929825484752655, -0.024856621399521828, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,2.0,"[0.14426941959683415, -0.21633430538640308, 0.44853768379923853, 0.4066255833342076, 0.00507825245250082, 0.1446844291955839, 0.11563961545584678, -0.026616540742366523, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10483376681804657, 0.10341726988554001, 0.10437184572219849, 0.09502695500850677, 0.09420579671859741, 0.10066922008991241, 0.10337206721305847, 0.0994398295879364, 0.09867513924837112, 0.09598809480667114]"
16,"[0.1442694216966629, -0.2163342982530594, 0.448537677526474, 0.40662556886672974, 0.005078252404928207, 0.14468443393707275, 0.11563961207866669, -0.026616541668772697, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,0.0,"[0.1456298729878318, -0.2166756712577218, 0.45798801086129615, 0.4010902872775661, 0.005078342927150814, 0.14148553436124311, 0.11430124872673336, -0.02547904611087648, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10522391647100449, 0.10360968112945557, 0.10434426367282867, 0.09501738101243973, 0.09424436837434769, 0.09960776567459106, 0.10367925465106964, 0.09993398189544678, 0.09873615205287933, 0.09560328722000122]"
17,"[0.1456298679113388, -0.21667566895484924, 0.45798802375793457, 0.4010902941226959, 0.005078342743217945, 0.1414855271577835, 0.11430124938488007, -0.025479046627879143, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,-2.0,"[0.14697886979219277, -0.2518186898637147, 0.46741024903808537, 0.3955040646721706, 0.005078408834967796, 0.14772086928818876, 0.12066017021461256, -0.03087280960201344, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.1052393689751625, 0.10364633798599243, 0.10432150214910507, 0.09503737837076187, 0.09426240622997284, 0.09954749792814255, 0.10367768257856369, 0.0999511107802391, 0.09874783456325531, 0.09556887298822403]"
18,"[0.14697887003421783, -0.2518186867237091, 0.46741023659706116, 0.39550405740737915, 0.005078408867120743, 0.14772087335586548, 0.12066017091274261, -0.030872808769345284, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",4,2.0,"[0.14871128648751508, -0.28186781231265456, 0.6152743176894617, 0.3914248305595658, 0.005078405376026218, 0.14457202058711519, 0.10543722253681082, -0.033454032049502036, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10545486211776733, 0.10351510345935822, 0.10447213798761368, 0.09497057646512985, 0.09418489784002304, 0.09950494766235352, 0.10374502837657928, 0.09993835538625717, 0.09869442135095596, 0.09551966190338135]"
19,"[0.14871129393577576, -0.2818678021430969, 0.6152743101119995, 0.39142483472824097, 0.005078405607491732, 0.14457201957702637, 0.10543721914291382, -0.03345403075218201, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,2.0,"[0.15265925003526082, -0.2489145188175943, 0.6132459586727732, 0.5773321115746075, 0.005078502566058241, 0.13326902822109477, 0.10390953120521129, -0.04306383635681854, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10578325390815735, 0.10381453484296799, 0.10417686402797699, 0.09486169368028641, 0.09418690204620361, 0.09902100265026093, 0.10380630940198898, 0.10034770518541336, 0.09882429987192154, 0.09517747163772583]"
