TimeStamp,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,HeadYaw,HeadPitch,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw
0.6870282851851852,0.20577472006057124,-1.2663534545248616,-0.31810815542675275,1.4058797084874712,0.0,-0.0107667054249613,1.3650216067343257,1.2526881713681446,-1.5707963267948966,1.5707963267948966
1.3212082407407408,0.2116017899321679,-1.2654716686637786,-0.3180677393195031,1.4045914772846528,0.0,-0.010771511453496046,1.3591945368627287,1.2527285874753933,-1.5707963267948966,1.5707963267948966
1.9553881962962965,0.20607602255701424,-1.2726854745118776,0.0,1.526317993966071,0.0,0.0,1.3647203042378822,1.2927521082854514,-1.5707963267948966,1.5707963267948966
2.5895681518518523,0.21409719121334167,-1.2657108161056043,0.0,1.56,0.0,0.0,1.3566991355815547,1.3787391578414232,-1.5707963267948966,1.5707963267948966
3.223748107407408,0.2370727512097733,-1.1878266472261958,0.0,1.56,0.0,-7.201975113095023e-05,1.3337235755851236,1.3924769971366375,-1.5707963267948966,1.5707963267948966
3.8579280629629635,0.24538899620604243,-1.180827461294795,0.0,1.56,0.0,-0.020750617172844394,1.3254073305888543,1.4033289150347361,-1.5707963267948966,1.5707963267948966
4.492108018518518,0.24206437828169236,-1.1839847759434292,0.0,1.56,0.0,-0.007130544336049214,1.328731948513204,1.391991409479767,-1.5707963267948966,1.5707963267948966
5.126287974074074,0.21003175007330613,-1.204229612791535,0.0,1.56,0.0,-0.005604371127670382,1.3607645767215912,1.3153281421646354,-1.5707963267948966,1.5707963267948966
5.7604679296296295,0.0,-1.1754231711720748,0.0,1.4414509521006322,0.0,-0.0009474708312834235,1.3695841843844556,1.2677144929788402,-1.5707963267948966,1.5707963267948966
6.394647885185186,0.0,-1.2094887089013677,0.0,1.446297178154316,0.0,-0.018726148329473502,1.3737430413489298,1.259693399238956,-1.5707963267948966,1.5707963267948966
7.028827840740741,0.21361349870230797,-1.1970208269569496,0.0,1.56,0.0,-0.007182963029626696,1.3571828280925888,1.3428508292284937,-1.5707963267948966,1.5707963267948966
7.663007796296297,0.23033110870663048,-1.2066176722659017,0.0,1.56,0.0,0.0,1.3404652180882664,1.4149462200490082,-1.5707963267948966,1.5707963267948966
8.297187751851853,0.2520740580974426,-1.0743178190164613,0.0,1.56,0.0,0.0,1.3187222686974538,1.4363519960876983,-1.5707963267948966,1.5707963267948966
8.931367707407407,0.2587849882879949,-1.0298745783589418,0.0,1.56,0.0,0.0,1.3120113385069017,1.4414668622793945,-1.5707963267948966,1.5707963267948966
9.565547662962963,0.21159231371852485,-1.1511037952910732,0.0,1.56,0.0,0.0,1.3592040130763716,1.408736164606652,-1.5707963267948966,1.5707963267948966
10.19972761851852,0.0,-1.1431382512556894,0.0,1.56,0.0,-0.002769992240341425,1.3711183426251141,1.3233857497416932,-1.5707963267948966,1.5707963267948966
10.833907574074074,0.0,-1.151325334287223,0.0,1.5407160982126793,0.0,-0.03567503201859118,1.3770377507398543,1.2900982897254327,-1.5707963267948966,1.5707963267948966
11.46808752962963,0.0,-1.1365497238483875,0.0,1.4746621933323738,0.0,-0.04132145589594058,1.37553995687247,1.258708807668752,-1.5707963267948966,1.5707963267948966
12.102267485185186,0.0,-1.12416704454998,-0.32699174576180684,1.4431278201123947,0.0,-0.0242466024294931,1.3731123796053315,1.2438045810330904,-1.5707963267948966,1.5707963267948966
12.736447440740742,0.0,-1.1210084246593202,-0.3230121284927996,1.4335213774718212,0.0,-0.0037210204750990957,1.3736280773269616,1.247784198302097,-1.5707963267948966,1.5707963267948966
13.370627396296296,0.2077342968658893,-1.1343359506142667,0.0,1.56,0.0,0.0,1.363062029929008,1.3197491421226302,-1.5707963267948966,1.5707963267948966
14.004807351851852,0.23582295879528006,-1.132659732785568,0.0,1.56,0.0,0.0,1.334973367999617,1.3240108369500887,-1.5707963267948966,1.5707963267948966
14.691835637037038,0.2597856134967752,-1.0943926858967004,0.0,1.56,0.22300620996086765,0.0,1.3110107132981215,1.3388132850286885,-1.5707963267948966,1.5707963267948966
16.691835637037038,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966
