File version	
File path	C:\Users\abetetsuya\Desktop\Data\Static_3_100Hz_9397.csv
Subject's name	Default
Subject's age	30
Subject's height	170
Subject's weight	70
Time start	11/20/2020 - 14:17:03.135
Configuration information	
samplingRatesIndex	3	accelActive	1	gyroActive	1	magActive	1	ecgActive	0	emgActive	0	gsrActive	0	anex0Active	0	anex7Active	0	strainActive	0	heartActive	0	VReg	0	PMux	0	accelRangeIndex	0	gsrRangeIndex	1






TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132503230297545231,1950,2135,2675,1918,1728,1887,-461,65,-381
132503230297566501,1952,2148,2669,1919,1728,1888,-461,65,-381
132503230297583981,1951,2141,2686,1919,1729,1888,-461,65,-381
132503230297746494,1943,2148,2683,1918,1729,1888,-461,65,-381
132503230297804729,1952,2138,2674,1920,1729,1890,-461,65,-381
132503230297851160,1948,2123,2693,1918,1728,1887,-461,65,-381
132503230297911772,1958,2142,2699,1919,1728,1888,-461,65,-381
132503230297960237,1933,2139,2681,1918,1728,1887,-462,69,-381
132503230297982344,1951,2131,2710,1919,1728,1888,-462,69,-381
132503230298054260,1941,2139,2651,1919,1729,1890,-462,69,-381
132503230298205744,1951,2143,2699,1919,1729,1888,-462,69,-381
132503230298229406,1949,2135,2677,1919,1728,1888,-462,69,-381
132503230298338385,1933,2142,2693,1918,1728,1888,-462,69,-381
132503230298363452,1947,2138,2680,1919,1729,1889,-462,69,-381
132503230298422148,1955,2138,2690,1919,1727,1889,-460,76,-382
132503230298716595,1941,2131,2689,1919,1729,1889,-460,76,-382
132503230298742903,1951,2128,2645,1918,1728,1889,-460,76,-382
132503230298786378,1953,2125,2678,1918,1729,1888,-460,76,-382
132503230299007347,1933,2134,2691,1919,1728,1888,-460,76,-382
132503230299081578,1936,2143,2677,1918,1728,1889,-460,76,-382
132503230299116433,1946,2144,2690,1920,1729,1890,-460,76,-382
132503230299251821,1949,2145,2685,1920,1728,1889,-458,64,-379
132503230299286064,1943,2147,2670,1918,1728,1888,-458,64,-379
132503230299305712,1947,2155,2673,1918,1728,1888,-458,64,-379
132503230299520237,1956,2142,2682,1919,1728,1888,-458,64,-379
132503230299853434,1950,2143,2693,1920,1729,1890,-458,64,-379
132503230300001214,1938,2153,2683,1919,1729,1889,-458,64,-379
132503230300505964,1945,2169,2678,1919,1727,1888,-458,64,-379
132503230300537661,1958,2131,2688,1919,1728,1888,-461,73,-385
132503230300782773,1955,2137,2688,1919,1729,1889,-461,73,-385
132503230301257673,1936,2158,2693,1918,1728,1889,-461,73,-385
132503230301503286,1951,2124,2686,1920,1729,1890,-461,73,-385
132503230301525410,1947,2142,2679,1919,1728,1888,-461,73,-385
132503230301690075,1948,2138,2695,1920,1727,1888,-461,73,-385
132503230301739447,1940,2161,2691,1920,1728,1889,-461,73,-385
132503230301775562,1945,2139,2685,1920,1729,1890,-465,80,-375
132503230301907518,1957,2139,2682,1920,1730,1891,-465,80,-375
132503230301950511,1929,2144,2691,1918,1729,1888,-465,80,-375
132503230301971497,1937,2140,2700,1918,1728,1888,-465,80,-375
132503230302004177,1933,2139,2678,1919,1728,1888,-465,80,-375
132503230302024289,1951,2129,2680,1919,1728,1889,-465,80,-375
132503230302087758,1955,2152,2670,1920,1729,1890,-465,80,-375
132503230302192216,1958,2141,2664,1920,1728,1890,-458,73,-374
132503230302226608,1955,2143,2674,1918,1727,1887,-458,73,-374
132503230302247370,1951,2130,2674,1919,1728,1889,-458,73,-374
132503230302297823,1945,2143,2681,1919,1729,1889,-458,73,-374
132503230302318741,1954,2138,2679,1920,1728,1889,-458,73,-374
