File version	
File path	C:\Users\abetetsuya\Desktop\Data\Static_3_100Hz_B532.csv
Subject's name	Default
Subject's age	30
Subject's height	170
Subject's weight	70
Time start	11/20/2020 - 16:42:12.462
Configuration information	
samplingRatesIndex	3	accelActive	1	gyroActive	1	magActive	1	ecgActive	0	emgActive	0	gsrActive	0	anex0Active	0	anex7Active	0	strainActive	0	heartActive	0	VReg	0	PMux	0	accelRangeIndex	0	gsrRangeIndex	1






TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132503317325310339,1951,2087,2769,1840,1850,1834,-425,-109,-409
132503317325422960,1948,2094,2767,1696,1639,1849,-420,-107,-405
132503317325733294,1960,2106,2762,1735,1668,1849,-437,-106,-401
132503317326217663,1956,2103,2766,1719,1667,1847,-422,-105,-409
132503317326243747,1953,2118,2771,1722,1662,1848,-426,-103,-412
132503317326302643,1962,2101,2780,1722,1665,1850,-423,-110,-401
132503317326471335,1940,2098,2779,1722,1665,1850,-431,-105,-403
132503317326674200,1959,2107,2749,1723,1665,1849,-422,-104,-403
132503317326932327,1944,2111,2775,1722,1664,1848,-425,-103,-401
132503317327051043,1945,2112,2770,1723,1664,1849,-424,-104,-402
132503317327266161,1974,2121,2755,1723,1664,1849,-417,-109,-404
132503317327382414,1946,2102,2799,1722,1664,1849,-428,-106,-404
132503317327689135,1954,2089,2756,1721,1664,1846,-428,-111,-407
132503317327862897,1942,2107,2774,1721,1663,1849,-430,-104,-410
132503317328174904,1960,2109,2779,1722,1663,1848,-423,-109,-407
132503317328318124,1976,2101,2763,1723,1664,1847,-418,-110,-404
132503317328482655,1960,2114,2781,1722,1664,1849,-423,-100,-404
132503317328790864,1950,2108,2754,1721,1663,1848,-426,-107,-407
132503317328884657,1960,2114,2778,1723,1666,1850,-412,-105,-400
132503317329053640,1946,2122,2772,1721,1664,1848,-421,-102,-406
132503317329538288,1948,2120,2757,1721,1663,1848,-427,-108,-407
132503317329787289,1964,2102,2773,1720,1663,1849,-426,-98,-413
132503317329814745,1965,2103,2785,1722,1664,1847,-422,-99,-411
132503317329852830,1968,2110,2797,1723,1663,1848,-436,-101,-399
132503317330031552,1945,2109,2781,1721,1663,1847,-418,-97,-403
132503317330199955,1943,2107,2761,1723,1665,1848,-422,-106,-406
132503317330299448,1961,2104,2783,1723,1665,1849,-424,-110,-408
132503317330578473,1956,2089,2776,1722,1664,1849,-424,-103,-414
132503317330862006,1940,2117,2786,1722,1665,1846,-425,-102,-405
132503317330904491,1949,2111,2758,1721,1663,1850,-419,-100,-403
132503317331128780,1948,2099,2791,1722,1664,1847,-422,-105,-404
132503317331326819,1962,2086,2774,1722,1665,1848,-429,-104,-403
132503317331861241,1960,2104,2756,1723,1666,1847,-426,-107,-406
132503317331903128,1952,2108,2793,1723,1664,1849,-424,-102,-415
132503317332003249,1933,2100,2777,1723,1665,1850,-430,-107,-415
132503317332150990,1952,2086,2777,1721,1663,1847,-425,-106,-409
132503317332316094,1946,2103,2784,1722,1664,1848,-429,-109,-405
132503317332511266,1955,2113,2764,1722,1664,1849,-431,-109,-406
132503317332819745,1962,2094,2771,1721,1664,1848,-427,-103,-405
132503317333106951,1975,2108,2793,1723,1665,1850,-423,-101,-409
132503317333385909,1963,2118,2780,1720,1663,1848,-421,-101,-407
132503317333495341,1954,2115,2743,1722,1665,1846,-421,-106,-401
132503317333623796,1954,2110,2774,1722,1664,1849,-424,-101,-407
132503317333674063,1951,2100,2773,1724,1666,1851,-421,-103,-398
132503317333939220,1951,2118,2772,1721,1663,1848,-425,-98,-407
132503317334090060,1951,2108,2781,1722,1663,1850,-421,-102,-408
132503317334201192,1956,2100,2779,1722,1664,1848,-426,-104,-405
132503317334657363,1950,2105,2771,1722,1664,1849,-420,-104,-411
132503317334687896,1966,2100,2789,1722,1664,1848,-422,-105,-402
132503317334992230,1968,2095,2774,1722,1664,1848,-427,-95,-398
132503317335015365,1968,2108,2771,1723,1665,1850,-426,-104,-413
132503317335247261,1945,2109,2771,1721,1663,1848,-425,-107,-406
132503317335392428,1952,2101,2768,1721,1664,1847,-427,-100,-405
132503317335633830,1965,2109,2779,1721,1663,1849,-427,-100,-406
132503317335858817,1956,2095,2761,1722,1664,1848,-421,-103,-405
132503317335961788,1964,2097,2785,1723,1664,1850,-425,-97,-405
132503317336431962,1942,2105,2777,1722,1664,1848,-427,-107,-405
132503317336500816,1942,2112,2784,1722,1663,1849,-422,-107,-400
132503317336548379,1953,2107,2761,1722,1664,1850,-419,-99,-406
132503317336851912,1943,2103,2764,1722,1664,1848,-425,-95,-402
132503317337117784,1947,2095,2756,1721,1662,1849,-417,-106,-407
132503317337185933,1966,2108,2772,1720,1663,1850,-424,-100,-406
132503317337356175,1964,2092,2760,1721,1662,1848,-418,-111,-411
132503317337708451,1955,2104,2781,1722,1664,1848,-418,-102,-407
132503317337740890,1939,2104,2769,1721,1663,1848,-423,-101,-407
132503317337985603,1944,2099,2780,1721,1663,1848,-431,-102,-407
132503317338123012,1956,2113,2772,1723,1665,1850,-424,-96,-398
132503317338517446,1968,2101,2757,1723,1665,1850,-428,-107,-408
132503317338609263,1947,2100,2760,1720,1663,1848,-428,-102,-401
132503317338759396,1948,2107,2761,1721,1664,1847,-428,-110,-410
132503317339071626,1954,2119,2767,1722,1664,1848,-426,-106,-400
132503317339271103,1949,2103,2772,1722,1665,1850,-421,-103,-401
132503317339308897,1947,2091,2773,1721,1664,1848,-431,-102,-407
132503317339698062,1959,2098,2776,1722,1664,1849,-420,-101,-409
132503317339944191,1944,2101,2790,1722,1665,1850,-423,-107,-400
132503317339974772,1953,2088,2773,1722,1664,1848,-421,-103,-406
132503317340510772,1946,2100,2755,1722,1664,1849,-423,-95,-408
132503317340973092,1975,2102,2746,1721,1664,1848,-433,-91,-405
132503317341001162,1938,2086,2755,1722,1663,1848,-423,-105,-400
132503317341093975,1942,2093,2800,1722,1664,1848,-423,-102,-399
132503317341115617,1944,2105,2778,1722,1664,1849,-427,-102,-402
132503317341165192,1952,2109,2756,1723,1665,1849,-425,-105,-408
132503317341382220,1937,2114,2775,1723,1664,1849,-425,-105,-402
132503317341536938,1953,2098,2795,1721,1663,1848,-432,-111,-404
132503317341651909,1956,2106,2752,1722,1663,1848,-433,-102,-406
132503317342138091,1932,2100,2776,1721,1662,1847,-422,-100,-405
132503317342197404,1951,2111,2767,1722,1664,1848,-422,-98,-404
132503317342262100,1967,2109,2774,1723,1665,1849,-423,-101,-405
