,cumulated_reward,succeed,actor_loss,critic_loss
0,-20.456927131368754,False,-24.75882339477539,138.6529998779297
1,-22.822334753792074,False,-28.526456832885742,184.08090209960938
2,-15.583780346736486,False,-17.954204559326172,77.32890319824219
3,-14.273155225239352,False,-15.546310424804688,59.373573303222656
4,-21.088947855565863,False,-26.08983612060547,152.08444213867188
5,-14.879738657870393,False,-17.967697143554688,74.58832550048828
6,-21.428876400473033,False,-24.738677978515625,147.11123657226562
7,-14.016208253163935,False,-17.55611228942871,68.41445922851562
8,-16.125385872518375,False,-17.881088256835938,78.06256866455078
9,-17.50539885532709,False,-18.764698028564453,88.26494598388672
10,-17.130100791645045,False,-19.478609085083008,89.88174438476562
11,-18.518324600380623,False,-23.266529083251953,122.1474380493164
12,-16.938634304291295,False,-20.198827743530273,94.8326644897461
13,-18.392254615528365,False,-21.45826530456543,108.61083221435547
14,-9.166217341477019,False,-8.060247421264648,18.33197784423828
15,-9.047191517797973,False,-9.194064140319824,20.865901947021484
16,-21.736839030677576,False,-25.884801864624023,153.35914611816406
17,-12.416950029424537,False,-13.29227352142334,42.9914665222168
18,-11.21925533143608,False,-11.934253692626953,34.00920104980469
19,-9.217658131001011,False,-9.88215446472168,23.127208709716797
20,-21.51641109336847,False,-27.495197296142578,169.36172485351562
21,-20.093573886439597,False,-25.155092239379883,143.95188903808594
22,-11.324937920960894,False,-12.11289119720459,35.9898796081543
23,-12.039759700223629,False,-12.788578987121582,39.97077178955078
24,-22.229996539810784,False,-25.102907180786133,153.26719665527344
25,-11.889974020494344,False,-12.758657455444336,38.40579605102539
26,-13.516687875105811,False,-14.664280891418457,51.78273391723633
27,-15.783488578114191,False,-17.86384391784668,77.16973114013672
28,-13.31054325894468,False,-15.150983810424805,52.981876373291016
29,-15.369542044224495,False,-17.314878463745117,70.46809387207031
30,-25.315797946733973,False,-31.74050521850586,219.12274169921875
31,-12.248449835826161,False,-12.857074737548828,40.75545120239258
32,-12.32403676447771,False,-13.248401641845703,42.861244201660156
33,-11.531208067609107,False,-11.759729385375977,35.741172790527344
34,-21.333111292467954,False,-26.105222702026367,155.33363342285156
35,-11.713144964846471,False,-12.188652038574219,37.56169128417969
36,-19.613414899581624,False,-24.935903549194336,136.45701599121094
37,-21.028627923189678,False,-26.207712173461914,153.9669952392578
38,-10.779812088140066,False,-11.84094524383545,32.91336441040039
39,-16.110112338481603,False,-20.189815521240234,91.0847396850586
40,-15.841766061926158,False,-18.386531829833984,80.10273742675781
41,-13.468888894177633,False,-16.319860458374023,59.756717681884766
42,-16.31963231625593,False,-19.407812118530273,85.45596313476562
43,-18.505144414978965,False,-22.28342628479004,114.3910903930664
44,-13.6155762217084,False,-15.493422508239746,55.43865966796875
45,-19.837003297149845,False,-24.636760711669922,136.8538055419922
46,-16.635381510656757,False,-17.67937660217285,78.00848388671875
47,-15.291903566917508,False,-16.64236068725586,67.55804443359375
48,-11.792334577377913,False,-13.566765785217285,42.541481018066406
49,-17.847899167476804,False,-22.317628860473633,109.83680725097656
50,-12.423155710909265,False,-12.914799690246582,41.016971588134766
51,-13.728189933461959,False,-15.24545955657959,55.79920196533203
52,-22.159206832937258,False,-28.79923439025879,176.14431762695312
53,-19.081414829487084,False,-22.729721069335938,118.4600830078125
54,-16.434356183111404,False,-19.045927047729492,86.17115020751953
55,-22.16165098722403,False,-26.780534744262695,162.9203338623047
56,-18.785805499794115,False,-23.982559204101562,127.89637756347656
57,-14.99770726756682,False,-17.873743057250977,72.17118072509766
58,-13.684131257121889,False,-14.746853828430176,53.81679916381836
59,-12.758743523520977,False,-14.142745971679688,47.853675842285156
60,-19.78203655971438,False,-24.261396408081055,132.92660522460938
61,-13.70200044170884,False,-14.048041343688965,51.437503814697266
62,-11.752577997379642,False,-12.314327239990234,37.34267044067383
63,-15.716963691691443,False,-18.331296920776367,77.98810577392578
64,-12.183603191105892,False,-11.918784141540527,37.901268005371094
65,-21.877007902233977,False,-26.8581600189209,159.05917358398438
66,-14.487325923357814,False,-17.139305114746094,64.49584197998047
67,-13.925673002278275,False,-16.01235580444336,60.18377685546875
68,-12.301439892127103,False,-12.614521026611328,40.178646087646484
69,-15.561496352364468,False,-18.53256607055664,78.69713592529297
70,-16.05569204548884,False,-17.99664878845215,78.4505386352539
71,-14.104725911094183,False,-15.346711158752441,58.01898956298828
72,-13.921251670072879,False,-14.195967674255371,51.419288635253906
73,-21.65531416643918,False,-26.77051544189453,160.97349548339844
74,-11.404594869564841,False,-11.491583824157715,34.22470474243164
75,-11.725130736504122,False,-12.67114543914795,37.820960998535156
76,-14.86125696953235,False,-17.284725189208984,68.57684326171875
77,-12.929590503740274,False,-13.95036506652832,47.6608772277832
78,-13.884451257997833,False,-13.556063652038574,49.02772903442383
79,-12.767655444438697,False,-13.808242797851562,47.35784912109375
80,-20.86252080231292,False,-26.036231994628906,151.88160705566406
81,-13.899069429729423,False,-15.37576675415039,56.31107711791992
82,-14.639048663179283,False,-16.5885066986084,67.09034729003906
83,-13.466846666532211,False,-15.151662826538086,54.82341766357422
84,-12.110920133045017,False,-12.523591041564941,39.51476287841797
85,-17.549398704219858,False,-22.39855194091797,107.77983093261719
86,-15.02422860847377,False,-15.186417579650879,59.95452117919922
87,-9.861693524360295,False,-9.30131721496582,23.21400260925293
88,-23.0888026135318,False,-28.197128295898438,177.53021240234375
89,-17.345387889250404,False,-19.13787078857422,90.47471618652344
90,-15.866566698149796,False,-17.672473907470703,76.0056381225586
91,-18.720932833469597,False,-22.774301528930664,116.51251983642578
92,-13.523867994779332,False,-15.542068481445312,55.066646575927734
93,-15.562958318290146,False,-18.586915969848633,78.69341278076172
94,-13.14164515015007,False,-14.060439109802246,48.99809646606445
95,-16.88589833543379,False,-19.526409149169922,90.13194274902344
96,-21.51112189563716,False,-26.46135139465332,158.9842529296875
97,-12.791370841200228,False,-13.894418716430664,47.657222747802734
98,-21.556542832161558,False,-24.84830093383789,148.79847717285156
99,-11.657613940378498,False,-11.450761795043945,34.51007080078125
100,-22.79164470850087,False,-27.466293334960938,169.73846435546875
101,-14.4225379709432,False,-16.561002731323242,63.73855209350586
102,-9.415357874916062,False,-9.123380661010742,22.15987205505371
103,-12.286315324188152,False,-13.137579917907715,41.872352600097656
104,-23.545358680454765,False,-29.115083694458008,195.52745056152344
105,-19.473080687940133,False,-22.45534324645996,117.0508041381836
106,-20.82412870699058,False,-26.74553680419922,155.8522491455078
107,-17.61653440690085,False,-21.029281616210938,99.73002624511719
108,-16.801328322277513,False,-17.89813232421875,80.10267639160156
109,-20.692874692224347,False,-24.642929077148438,139.05157470703125
110,-9.790739399545961,False,-10.076465606689453,25.070220947265625
111,-18.521276302975433,False,-23.212732315063477,117.93362426757812
112,-22.932179767469748,False,-28.128944396972656,181.25979614257812
113,-20.757858331490265,False,-24.991697311401367,144.47422790527344
114,-12.895099983168462,False,-13.232851028442383,42.53308868408203
115,-19.158182159979653,False,-23.735254287719727,122.45695495605469
116,-12.825917587847087,False,-13.350197792053223,45.28324890136719
117,-14.599335828092876,False,-17.45296859741211,68.156494140625
118,-11.55908571531859,False,-11.843361854553223,35.25611877441406
119,-9.348687994126063,False,-8.588293075561523,19.883800506591797
120,-19.290534301770652,False,-24.126089096069336,132.3717498779297
121,-18.13879305228251,False,-19.74724578857422,100.22663879394531
122,-23.372970599013485,False,-29.33896827697754,189.16944885253906
123,-15.489725107409006,False,-18.25790786743164,76.0296401977539
124,-13.005486753381508,False,-13.0543212890625,45.0647087097168
125,-15.729360110789013,False,-19.567441940307617,82.42892456054688
126,-14.367979041626452,False,-16.538700103759766,61.82767105102539
127,-12.798285425589626,False,-14.855247497558594,50.349700927734375
128,-13.829376288201734,False,-15.132597923278809,55.39981460571289
129,-17.849486484017888,False,-19.461711883544922,93.6989517211914
130,-18.054744771116123,False,-21.810409545898438,106.13420104980469
131,-17.196097154538165,False,-18.95134925842285,88.76043701171875
132,-21.036240671855506,False,-26.123350143432617,150.3462677001953
133,-11.4974900738353,False,-11.484286308288574,34.580928802490234
134,-16.729809001209833,False,-18.53017807006836,85.5419921875
135,-13.70285932747634,False,-14.69608211517334,53.851322174072266
136,-15.488124043724635,False,-15.853302955627441,62.791831970214844
