,state,action,reward,next_state
6893,"0.25739592,0.10355195",3,-0.7620631380681198,"0.2882036500444771,0.10355194599305517"
6894,"0.28820366,0.10355195",0,-0.8035858280106066,"0.30896499501572056,0.10355194599305517"
6895,"0.308965,0.10355195",7,-0.8250694091429843,"0.3197067855819094,0.10355194599305517"
6896,"0.3197068,0.10355195",6,-0.8239098680010556,"0.31912701501094504,0.10355194599305517"
6897,"0.31912702,0.10355195",4,-0.8582091611000138,"0.33627666156042413,0.10355194599305517"
6898,"0.33627665,0.10355195",9,-0.8755179406740521,"0.3449310513474433,0.10355194599305517"
6899,"0.34493107,0.10355195",7,-0.8836319749782573,"0.3489880684995459,0.10355194599305517"
6900,"0.13192151,0.10344201",1,-0.4593180496003983,"0.13671046169204973,0.10354727344615543"
6901,"0.13671046,0.103547275",5,-0.4794157902760463,"0.14687997614844037,0.10355194599305517"
6902,"0.14687997,0.10355195",8,-0.5011295856439701,"0.15773687383240229,0.10355194599305517"
6903,"0.15773687,0.10355195",5,-0.5232598505712757,"0.1686749932916126,0.10355194599305517"
6904,"0.16867499,0.10355195",4,-0.5442004844142022,"0.17927232321751835,0.10355194599305517"
6905,"0.17927232,0.10355195",8,-0.5636534213815788,"0.18899879170120665,0.10355194599305517"
6906,"0.18899879,0.10355195",2,-0.5822638020605162,"0.19830398204067534,0.10355194599305517"
6907,"0.19830398,0.10355195",9,-0.599931259895662,"0.20701991611067364,0.10355194599305517"
6908,"0.20701991,0.10355195",8,-0.6169053651300401,"0.2156247635754373,0.10355194599305517"
6909,"0.21562476,0.10355195",4,-0.6324843251566566,"0.22341424358874556,0.10355194599305517"
6910,"0.22341424,0.10355195",4,-0.6465034181962265,"0.23042379010853045,0.10355194599305517"
6911,"0.2304238,0.10355195",0,-0.6178753268324814,"0.2161097444266579,0.10355194599305517"
6912,"0.21610974,0.10355195",1,-0.5989156719254876,"0.20662991697316102,0.10355194599305517"
6913,"0.20662992,0.10355195",9,-0.6152807276509534,"0.21469909753663668,0.10355194599305517"
6914,"0.2146991,0.10355195",6,-0.6296091655758107,"0.22186279543916249,0.10355194599305517"
6915,"0.2218628,0.10355195",9,-0.631938871858721,"0.22314151693977774,0.10355194599305517"
6916,"0.22314152,0.10355195",6,-0.6228422559324059,"0.21859320897662018,0.10355194599305517"
6917,"0.21859321,0.10355195",8,-0.6128589853965833,"0.2136060954135937,0.10355194599305517"
6918,"0.21360609,0.10355195",5,-0.5789018013734104,"0.19662298169712242,0.10355194599305517"
6919,"0.19662298,0.10355195",2,-0.5351022679980787,"0.1750294435696819,0.10355194599305517"
6920,"0.17502944,0.10355195",3,-0.5613529303755876,"0.18784854619821106,0.10355194599305517"
6921,"0.18784855,0.10355195",0,-0.5994478513163833,"0.20689600666860888,0.10355194599305517"
6922,"0.206896,0.10355195",2,-0.5272134737167496,"0.17077881786879204,0.10355194599305517"
6923,"0.17077881,0.10355195",3,-0.5064988906680405,"0.16042152634443752,0.10355194599305517"
6924,"0.16042152,0.10355195",8,-0.5474320086535267,"0.18088808533718057,0.10355194599305517"
6925,"0.18088809,0.10355195",2,-0.49368699036723973,"0.1540155761940371,0.10355194599305517"
6926,"0.15401557,0.10355195",9,-0.41621716148073784,"0.11528066175078613,0.10355194599305517"
6927,"0.115280665,0.10355195",6,-0.4066154647740122,"0.11038220618908805,0.10355194599305517"
6928,"0.11038221,0.10355195",9,-0.43754436092689264,"0.12594426147386353,0.10355194599305517"
6929,"0.12594426,0.10355195",6,-0.4759225046457679,"0.1451333333333012,0.10355194599305517"
6930,"0.13203591,0.10344201",1,-0.45960675611720936,"0.13697897035506773,0.10354960513569128"
6931,"0.13697897,0.10354961",1,-0.47945283717011344,"0.14689849959547394,0.10355194599305517"
6932,"0.1468985,0.10355195",1,-0.5027142009771297,"0.1585291814989821,0.10355194599305517"
6933,"0.15852918,0.10355195",5,-0.52605081285852,"0.17019748743967722,0.10355194599305517"
6934,"0.17019749,0.10355195",7,-0.5494326906357504,"0.1818884263282924,0.10355194599305517"
6935,"0.18188843,0.10355195",8,-0.5723948074405034,"0.19336948473066895,0.10355194599305517"
6936,"0.19336948,0.10355195",4,-0.5954429989160284,"0.2048935804684314,0.10355194599305517"
6937,"0.20489357,0.10355195",1,-0.6172497762492949,"0.21579696913506466,0.10355194599305517"
6938,"0.21579696,0.10355195",2,-0.6383012066094461,"0.2263226843151403,0.10355194599305517"
6939,"0.22632268,0.10355195",6,-0.6598066425148014,"0.23707540226781793,0.10355194599305517"
6940,"0.2370754,0.10355195",9,-0.6798547427888944,"0.24709945240486442,0.10355194599305517"
6941,"0.24709946,0.10355195",5,-0.6989614333973971,"0.2566527977091158,0.10355194599305517"
6942,"0.2566528,0.10355195",1,-0.7191033840905063,"0.26664111647814265,0.10355194599305517"
6943,"0.2666411,0.10355195",6,-0.7366927885086596,"0.27551847526474704,0.10355194599305517"
6944,"0.27551848,0.10355195",9,-0.7564856314717927,"0.2854148967463136,0.10355194599305517"
6945,"0.2854149,0.10355195",3,-0.7899565061649237,"0.3021503340928791,0.10355194599305517"
6946,"0.30215034,0.10355195",1,-0.8189552957999462,"0.31664972891039034,0.10355194599305517"
6947,"0.31664973,0.10355195",9,-0.8487516432615291,"0.3315479026411818,0.10355194599305517"
6948,"0.33154792,0.10355195",6,-0.8608309305408425,"0.3375875462808385,0.10355194599305517"
6949,"0.33758754,0.10355195",0,-0.8907941083792908,"0.35256913520006267,0.10355194599305517"
6950,"0.35256913,0.10355195",4,-0.9412160166218108,"0.3777800893213226,0.10355194599305517"
6951,"0.37778008,0.10355195",5,-0.9591159649046418,"0.38673006346273814,0.10355194599305517"
6952,"0.38673007,0.10355195",9,-0.9841661959734662,"0.39925517899715035,0.10355194599305517"
6953,"0.3992552,0.10355195",0,-0.97674418860681,"0.39562481363979446,0.10355194599305517"
6954,"0.39562482,0.10355195",1,-0.9748122431840204,"0.39457820260242743,0.10355194599305517"
6955,"0.3945782,0.10355195",5,-1.0013737684423791,"0.4078589652316068,0.10355194599305517"
6956,"0.40785897,0.10355195",3,-1.0090854058622376,"0.41171478394153604,0.10355194599305517"
6957,"0.4117148,0.10355195",1,-1.0338328426579342,"0.42407015066109005,0.10355194599305517"
6958,"0.42407015,0.10355195",5,-1.0476988959966136,"0.4309723747316686,0.10355194599305517"
6959,"0.43097237,0.10355195",9,-1.050987592653055,"0.4326658773369447,0.10355194599305517"
6960,"0.13397452,0.10344201",2,-0.4491986440573942,"0.13177835941254945,0.10354730841076511"
6961,"0.13177836,0.103547305",8,-0.43596801212078207,"0.12515608707080825,0.10355194599305517"
6962,"0.12515609,0.10355195",6,-0.4017747561232564,"0.10820409059488306,0.10355194599305517"
6963,"0.10820409,0.10355195",5,-0.35288029514417213,"0.0836122285825033,0.10355194599305517"
6964,"0.083612226,0.10355195",7,-0.35946152536298026,"0.08817484650242291,0.10270394411937814"
6965,"0.08817485,0.102703944",3,-0.39176173393574326,"0.10432495078880441,0.10270394411937814"
6966,"0.10432495,0.102703944",6,-0.40061389521971663,"0.1087510314307911,0.10270394411937814"
6967,"0.10875103,0.102703944",6,-0.4076826046804507,"0.11198989580292067,0.10270394411937814"
6968,"0.11198989,0.102703944",4,-0.4325978827880502,"0.1247430252149579,0.10270394411937814"
6969,"0.12474302,0.102703944",3,-0.4844605837902649,"0.15067437571606523,0.10270394411937814"
6970,"0.15067437,0.102703944",6,-0.550377116100452,"0.1836326418711588,0.10270394411937814"
6971,"0.18363264,0.102703944",4,-0.6159511071457462,"0.21641963739380587,0.10270394411937814"
6972,"0.21641964,0.102703944",2,-0.6485440261873668,"0.2327160969146162,0.10270394411937814"
6973,"0.2327161,0.102703944",6,-0.6755324799561553,"0.24621032379901042,0.10270394411937814"
6974,"0.24621032,0.102703944",0,-0.7040776330824108,"0.26048290036213817,0.10270394411937814"
6975,"0.2604829,0.102703944",0,-0.7264071153432079,"0.27164764149253673,0.10270394411937814"
6976,"0.27164763,0.102703944",2,-0.6610444411850138,"0.2389663044134397,0.10270394411937814"
6977,"0.2389663,0.102703944",6,-0.592454559456062,"0.2046713635489638,0.10270394411937814"
6978,"0.20467137,0.102703944",7,-0.5837237054662006,"0.20030593655403306,0.10270394411937814"
6979,"0.20030594,0.102703944",0,-0.5824675834721273,"0.19967787555699648,0.10270394411937814"
6980,"0.19967787,0.102703944",2,-0.5820811950362272,"0.19948468133904637,0.10270394411937814"
6981,"0.19948468,0.102703944",2,-0.5820011469047822,"0.1994446572733239,0.10270394411937814"
6982,"0.19944465,0.102703944",1,-0.582005937437692,"0.1994470525397788,0.10270394411937814"
6983,"0.19944705,0.102703944",8,-0.5820165178357176,"0.1994523427387916,0.10270394411937814"
6984,"0.19945234,0.102703944",8,-0.5820047085263664,"0.199446438084116,0.10270394411937814"
6985,"0.19944644,0.102703944",3,-0.6186843254105057,"0.2177862465261856,0.10270394411937814"
6986,"0.21778625,0.102703944",4,-0.6477682541035897,"0.23232821087272765,0.10270394411937814"
6987,"0.2323282,0.102703944",7,-0.6902168092179963,"0.25355248842993094,0.10270394411937814"
6988,"0.2535525,0.102703944",5,-0.682628810407973,"0.24975848902491926,0.10270394411937814"
6989,"0.24975848,0.102703944",0,-0.6726612663947341,"0.24477471701829984,0.10270394411937814"
6990,"0.13188085,0.10344201",1,-0.459296705350174,"0.13682738970196626,0.10354730864874716"
6991,"0.1368274,0.10354731",0,-0.4410287145501872,"0.12768643828551082,0.10355194599305517"
6992,"0.12768644,0.10355195",6,-0.3966538023065532,"0.10549898216369386,0.10355194599305517"
6993,"0.105498984,0.10355195",6,-0.35022911096061166,"0.08291527849347438,0.10314642524177492"
6994,"0.08291528,0.10314643",9,-0.3324715744230151,"0.08414671537292623,0.09657857587102436"
