,reward,succeeds
0,-8.824455350402177,False
1,-6.408806831209173,False
2,-11.679334511950982,False
3,-6.506169721720106,False
4,-5.180728308528612,False
5,-5.90233104024542,False
6,-7.732072497924538,False
7,-8.095013125357422,False
8,-5.3691336316717395,False
9,-5.079538709497585,False
10,-10.483653569527512,False
11,-11.183244922246194,False
12,-7.853721469417155,False
13,-5.338799946180279,False
14,-8.260593563528625,False
15,-6.184557473126595,False
16,-12.984924015151124,False
17,-11.502809593208267,False
18,-6.652501067393651,False
19,-11.554874507905462,False
20,-11.404927301602878,False
21,-5.47588505825204,False
22,-8.436963242323607,False
23,-5.677332581303183,False
24,-6.984883152081947,False
25,-6.894125686853838,False
26,-6.489709202341523,False
27,-7.15578340781604,False
28,-10.408912816344989,False
29,-7.543251585415724,False
