,reward,succeeds
0,-11.07229509660118,False
1,-7.178758820473086,False
2,-15.66329113986229,False
3,-8.502016155335092,False
4,-8.551274731628517,False
5,-8.275461502869213,False
6,-5.718446277667146,False
7,-5.636713151313666,False
8,-9.702680405861269,False
9,-9.369702244870975,False
10,-6.173573086877496,False
11,-5.490540941494148,False
12,-11.44606539571093,False
13,-7.388884560610161,False
14,-7.262274487863176,False
15,-10.360473866811557,False
16,-11.245003817437095,False
17,-7.16870006688471,False
18,-8.743662793303262,False
19,-9.82817420429897,False
20,-9.506073637955414,False
21,-7.46444442398502,False
22,-12.26282538436119,False
23,-14.125562551761174,False
24,-8.302015118752008,False
25,-16.272575140196864,False
26,-8.682035842515784,False
27,-7.4799997573617825,False
28,-10.24890901456274,False
29,-10.438921652084025,False
30,-7.3138897194802075,False
31,-14.710830581402217,False
32,-7.012918686485327,False
33,-6.101005548370625,False
34,-7.149005767191525,False
35,-7.08042846040907,False
36,-5.412957185196974,False
37,-8.941727323889083,False
38,-5.941170101339149,False
39,-14.59521061979377,False
40,-7.274777315209385,False
41,-7.846876599734062,False
42,-14.190461704904783,False
43,-12.33119905773509,False
44,-7.463392347340382,False
45,-12.855505572924791,False
46,-5.597974793362478,False
47,-8.578863395455523,False
48,-7.968123308023826,False
49,-5.3866726285646145,False
