,state,action,reward,next_state
218,"0.15002395,0.10355195",5,-0.5076009174151259,"0.16094405486114427,0.10355194599305517"
219,"0.16094406,0.10355195",7,-0.528842617655965,"0.1715933898383997,0.10355194599305517"
220,"0.17159338,0.10355195",5,-0.5497963403337589,"0.1820702511772967,0.10355194599305517"
221,"0.18207026,0.10355195",8,-0.5698868506379926,"0.19211550632941352,0.10355194599305517"
222,"0.1921155,0.10355195",6,-0.589359112717525,"0.20185163736917971,0.10355194599305517"
223,"0.20185164,0.10355195",7,-0.6075358205925535,"0.210939991306694,0.10355194599305517"
224,"0.21093999,0.10355195",7,-0.6252094953603144,"0.21976399831218524,0.10355194599305517"
225,"0.219764,0.10355195",7,-0.6416668608257065,"0.22800551142327047,0.10355194599305517"
226,"0.22800551,0.10355195",8,-0.65579172855517,"0.23506794528800223,0.10355194599305517"
227,"0.23506795,0.10355195",2,-0.6622810039559719,"0.23831258298840316,0.10355194599305517"
228,"0.23831259,0.10355195",8,-0.6634941750550646,"0.2389191685379495,0.10355194599305517"
229,"0.23891917,0.10355195",8,-0.66359851377973,"0.23897133790028222,0.10355194599305517"
230,"0.23897134,0.10355195",8,-0.663618049476992,"0.23898110574891324,0.10355194599305517"
231,"0.23898111,0.10355195",7,-0.6635985209142462,"0.23897134146754032,0.10355194599305517"
232,"0.23897134,0.10355195",8,-0.6635801402909295,"0.23896215115588199,0.10355194599305517"
233,"0.23896216,0.10355195",3,-0.6886116525661962,"0.2514779072935153,0.10355194599305517"
234,"0.2514779,0.10355195",5,-0.7058632986742976,"0.26010373034756606,0.10355194599305517"
235,"0.26010373,0.10355195",3,-0.7604108953513555,"0.287377528686095,0.10355194599305517"
236,"0.28737754,0.10355195",2,-0.7244885229880971,"0.2694163425044658,0.10355194599305517"
237,"0.26941633,0.10355195",8,-0.7072858697465525,"0.2608150158836935,0.10355194599305517"
238,"0.26081502,0.10355195",8,-0.7065290657345287,"0.2604366138776816,0.10355194599305517"
239,"0.26043662,0.10355195",8,-0.7064629697084805,"0.2604033938136002,0.10355194599305517"
240,"0.13278858,0.10344201",4,-0.44815086666472626,"0.13125452352010314,0.10354727320817332"
241,"0.13125452,0.103547275",4,-0.43798597931350236,"0.1261798608173038,0.10355194599305517"
242,"0.12617986,0.10355195",4,-0.42228621504287767,"0.11831518853185606,0.10355194599305517"
243,"0.11831519,0.10355195",5,-0.40348582287671264,"0.10891499244877355,0.10355194599305517"
244,"0.10891499,0.10355195",4,-0.4029668890918424,"0.10865552555633844,0.10355194599305517"
245,"0.10865553,0.10355195",4,-0.40286575047421236,"0.10860495624752342,0.10355194599305517"
246,"0.10860495,0.10355195",3,-0.40828979599687465,"0.11131697900885458,0.10355194599305517"
247,"0.11131698,0.10355195",4,-0.43311223736723603,"0.12372819969403523,0.10355194599305517"
248,"0.1237282,0.10355195",6,-0.47388170072005786,"0.14411293137044615,0.10355194599305517"
249,"0.14411293,0.10355195",4,-0.5139989723772629,"0.16417156719904868,0.10355194599305517"
250,"0.16417156,0.10355195",4,-0.5474993067924168,"0.1809217344066256,0.10355194599305517"
251,"0.18092173,0.10355195",4,-0.5767885286444591,"0.19556634533264677,0.10355194599305517"
252,"0.19556634,0.10355195",4,-0.5947000081608677,"0.20452208509085107,0.10355194599305517"
253,"0.20452209,0.10355195",4,-0.600210869218965,"0.20727751561989977,0.10355194599305517"
254,"0.20727752,0.10355195",8,-0.6016576729782193,"0.20800091749952684,0.10355194599305517"
255,"0.20800091,0.10355195",4,-0.6019622113033543,"0.20815318666209437,0.10355194599305517"
256,"0.20815319,0.10355195",1,-0.6110778892776018,"0.21271102564921812,0.10355194599305517"
257,"0.21271102,0.10355195",4,-0.6285034216431918,"0.22142379183201316,0.10355194599305517"
258,"0.22142379,0.10355195",4,-0.6474123653359282,"0.2308782636783813,0.10355194599305517"
259,"0.23087826,0.10355195",6,-0.6858375339566146,"0.25009084798872455,0.10355194599305517"
260,"0.25009084,0.10355195",9,-0.7327396850777894,"0.27354192354931195,0.10355194599305517"
261,"0.27354193,0.10355195",4,-0.7737425452883906,"0.29404335365461254,0.10355194599305517"
262,"0.29404336,0.10355195",8,-0.8039187639883872,"0.30913146300461086,0.10355194599305517"
263,"0.30913147,0.10355195",8,-0.8216669850163923,"0.3180055735186134,0.10355194599305517"
264,"0.31800556,0.10355195",4,-0.8262213841479228,"0.32026549586978076,0.10355194599305517"
265,"0.3202655,0.10355195",6,-0.8369005476403748,"0.3256078523932529,0.10355194599305517"
266,"0.32560787,0.10355195",8,-0.8545606061635455,"0.33445238409218997,0.10355194599305517"
267,"0.3344524,0.10355195",6,-0.8722106562067365,"0.3432774091137855,0.10355194599305517"
268,"0.3432774,0.10355195",8,-0.8886378141212663,"0.3514909880710504,0.10355194599305517"
269,"0.35149097,0.10355195",8,-0.9011032749015309,"0.35772371846118267,0.10355194599305517"
270,"0.13319744,0.10344201",3,-0.4605187110176815,"0.13743839396361215,0.10354730769681907"
271,"0.13743839,0.103547305",3,-0.4981130324455382,"0.15622859723318633,0.10355194599305517"
272,"0.1562286,0.10355195",1,-0.5560870449118791,"0.1852156034663568,0.10355194599305517"
273,"0.1852156,0.10355195",3,-0.6248201170183707,"0.21958213951960256,0.10355194599305517"
274,"0.21958214,0.10355195",3,-0.7107912084458474,"0.26256768523334095,0.10355194599305517"
275,"0.2625677,0.10355195",6,-0.7961013487756617,"0.30507502108034806,0.10355194599305517"
276,"0.30507502,0.10355195",1,-0.8794500079842977,"0.3468970850025661,0.10355194599305517"
277,"0.3468971,0.10355195",2,-0.8553763397421532,"0.33486025088149385,0.10355194599305517"
278,"0.33486027,0.10355195",8,-0.8553373614883576,"0.33484076175459604,0.10355194599305517"
279,"0.33484077,0.10355195",7,-0.8844320939615212,"0.34938812799117785,0.10355194599305517"
280,"0.34938812,0.10355195",2,-0.8800165411879505,"0.3471803516043925,0.10355194599305517"
281,"0.34718034,0.10355195",2,-0.8876937553531122,"0.35101895868697336,0.10355194599305517"
282,"0.35101897,0.10355195",7,-0.9017885730553762,"0.35798821122652563,0.10355194599305517"
283,"0.3579882,0.10355195",0,-0.8816214734865188,"0.3479828177536766,0.10355194599305517"
284,"0.34798282,0.10355195",3,-0.8611255727048979,"0.3377348673628662,0.10355194599305517"
285,"0.33773488,0.10355195",2,-0.8093140287683869,"0.3118290953946107,0.10355194599305517"
286,"0.3118291,0.10355195",6,-0.7676770249955521,"0.2910105935081933,0.10355194599305517"
287,"0.2910106,0.10355195",1,-0.7634806273010398,"0.28891239466093716,0.10355194599305517"
288,"0.2889124,0.10355195",2,-0.7785427060142072,"0.2964434340175208,0.10355194599305517"
289,"0.29644343,0.10355195",3,-0.8082549093646295,"0.311299535692732,0.10355194599305517"
290,"0.31129953,0.10355195",3,-0.8598797828359677,"0.3371119724284011,0.10355194599305517"
291,"0.33711198,0.10355195",2,-0.8712626589473008,"0.34280341048406765,0.10355194599305517"
292,"0.34280342,0.10355195",2,-0.8849448430924339,"0.3496445025566342,0.10355194599305517"
293,"0.3496445,0.10355195",2,-0.8967056445915677,"0.35552490330620107,0.10355194599305517"
294,"0.3555249,0.10355195",2,-0.9033256130455418,"0.35883488753318815,0.10355194599305517"
295,"0.3588349,0.10355195",0,-0.8767982927271933,"0.3455712273740139,0.10355194599305517"
296,"0.34557122,0.10355195",6,-0.8160782769171979,"0.3152112194690162,0.10355194599305517"
