TimeStamp,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,RWristYaw,ObjectX,ObjectY,HandX,HandY,MarkerX,MarkerY,WObjectX,WObjectY,WObjectZ,WHandX,WHandY,WHandZ,WMarkerX,WMarkerY,WMarkerZ,Vector1X,Vector1Y,Vector1Z,Vector2X,Vector2Y,Vector2Z,Distance1,Distance2
2.900554540540541,0.0,-0.1715742225805419,0.0,0.3131293244024734,1.1222902505596482,0.9859496943855136,-1.5707963267948966,1.5707963267948966,1.5707963267948966,525.0,410.0,62.67209529876709,409.148690700531,236,422,11.25262799497359,73.65415582951431,-629.1494466462066,2.5213779701779826,33.98209486188519,-293.2577058607851,5.943822975052697,49.69748100467327,-426.3615905918061,8.731250024795607,39.67206096762912,-335.89174078542146,-5.308805019920893,-23.956674824841038,202.7878560544005,338.33913264101676,204.26703170737798
5.386744146718147,0.0,-0.2490084288387246,0.0,0.3314791764884304,1.0898992869976811,0.9750261860364692,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.82147216796875,401.4208068847656,63.44864010810852,410.3192925453186,236,422,4.224300736932321,41.61567071497676,-357.85975948751,2.5499513129013573,34.127304489212285,-294.4914733034444,5.943822975052697,49.69748100467327,-426.3615905918061,1.6743494240309635,7.488366225764473,-63.368286184065596,1.7195222381203763,8.081810289696513,-68.50183110429606,63.83117395623052,68.99835707411835
7.8729337528957535,0.0,-0.2662462016249789,0.0,0.3267810915963349,1.0810448985694228,0.9729487942038816,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.7184295654297,401.37994384765625,62.38347291946411,410.1838731765747,236,422,4.221870903081342,41.60409522489861,-357.76160291332127,2.528247637855922,34.026934059656995,-293.64117310764567,5.943822975052697,49.69748100467327,-426.3615905918061,1.69362326522542,7.577161165241613,-64.1204298056756,1.721952071971355,8.093385779774664,-68.59998767848481,64.58878578788372,69.09722369101883
10.35912335907336,0.0,-0.2741709795046141,0.0,0.3244656036819612,1.0800299788192038,0.9721361796362632,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.53594970703125,401.7225341796875,60.54096698760986,409.9694180488586,236,422,4.222504004818928,41.61148329029923,-357.8254225848201,2.490940455894316,33.85464524643142,-292.1816742437392,5.943822975052697,49.69748100467327,-426.3615905918061,1.7315635489246124,7.756838043867816,-65.64374834108088,1.721318970233769,8.085997714374038,-68.53616800698597,66.12313169405937,69.03298213981456
12.845312965250963,0.0,-0.2389217115236347,0.0,0.2838124954819215,1.1075278549708871,0.99063650183753,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.2815399169922,401.6064147949219,60.16063213348389,409.97604846954346,236,422,4.216323637835197,41.58188016812189,-357.5743542850491,2.4838448814375704,33.82250162356768,-291.9095506736601,5.943822975052697,49.69748100467327,-426.3615905918061,1.7324787563976267,7.75937854455421,-65.664803611389,1.7274993372175,8.11560083655138,-68.787236306757,66.14435630771037,69.28586515025953
15.331502571428572,0.0,-0.1394549462707298,0.0,0.2443840825015355,1.146239009337176,1.0099807995734813,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.34854125976562,401.7017822265625,58.3058488368988,414.6841764450073,236,422,4.218721968731591,41.59403043736575,-357.6775789804104,2.5048630886652496,33.97998560089928,-293.26033019149423,5.943822975052697,49.69748100467327,-426.3615905918061,1.7138588800663417,7.614044836466469,-64.41724878891614,1.7251010063211059,8.103450567307519,-68.6840116113957,64.88831121677943,69.18190034693428
17.817692177606176,0.0,-0.0878731931348839,0.0,0.2733526593383629,1.156978788042947,0.9968362263323552,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.44239807128906,401.71044921875,57.00512170791626,415.997006893158,236,422,4.220595535756086,41.60265508522599,-357.750632737331,2.4959437004847365,33.95676146422673,-293.0685578563617,5.943822975052697,49.69748100467327,-426.3615905918061,1.7246518352713496,7.64589362099926,-64.68207488096931,1.7232274392966112,8.094825919447281,-68.61095785447509,65.1552371196964,69.10831539823741
20.303881783783783,0.0,-0.0660888605743905,0.0,0.2892619433686988,1.1601917865243054,0.9917702169975546,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.7357635498047,401.4866027832031,58.0198073387146,413.7876319885254,236,422,4.223466652672208,41.61274856772164,-357.8352622141253,2.488802427683342,33.895223219510065,-292.539361186575,5.943822975052697,49.69748100467327,-426.3615905918061,1.7346642249888662,7.7175253482115735,-65.29590102755031,1.7203563223804892,8.084732436951633,-68.52632837768078,65.77327685674015,69.0230411194609
22.790071389961387,0.0,-0.1002859536709854,0.0,0.2973554260858859,1.1512473877598983,0.9894244369975804,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.6553497314453,401.5242309570313,59.44457411766052,411.5043067932129,236,422,4.222397375443185,41.6083870818815,-357.7984743685541,2.488517039677133,33.86385315975272,-292.2653136884858,5.943822975052697,49.69748100467327,-426.3615905918061,1.733880335766052,7.744533922128781,-65.5331606800683,1.7214255996095122,8.089093922791768,-68.563116223252,66.01196327492018,69.06010174355305
25.276260996139,0.0,-0.1269389012077649,0.0,0.3158540098434609,1.1453161642694962,0.9766682085958625,-1.5707963267948966,1.5707963267948966,1.5707963267948966,157.62615966796875,401.6174011230469,58.71242642402649,412.061562538147,236,422,4.222955061836291,41.61214746346635,-357.83065687391826,2.4813350509689087,33.83856930356837,-292.0533066617055,5.943822975052697,49.69748100467327,-426.3615905918061,1.7416200108673827,7.77357815989798,-65.77735021221275,1.7208679132164058,8.085333541206921,-68.53093371788782,66.25799241306954,69.02769647824587
