TimeStamp,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,RWristYaw,ObjectX,ObjectY,HandX,HandY,MarkerX,MarkerY,WObjectX,WObjectY,WObjectZ,WHandX,WHandY,WHandZ,WMarkerX,WMarkerY,WMarkerZ,Vector1X,Vector1Y,Vector1Z,Vector2X,Vector2Y,Vector2Z,Distance1,Distance2
2.5254840322580643,0.0,-0.2957495442848362,-0.4600415947702404,0.1428566572937261,1.3335890320710049,1.1107547320246565,-1.5707963267948966,0.0,1.5707963267948966,525.0,410.0,127.89468765258788,355.1540422439575,236,422,11.25262799497359,73.65415582951431,-629.1494466462066,3.1094067664699088,35.94199371626952,-309.6516473147469,5.943822975052697,49.69748100467327,-426.3615905918061,8.14322122850368,37.71216211324479,-319.49779933145965,-5.308805019920893,-23.956674824841038,202.7878560544005,321.8188356838016,204.26703170737798
4.690184631336406,0.0,-0.2592384439756252,-0.4744586021435686,0.2198562760986905,1.330322887929918,1.096337724651328,-1.5707963267948966,0.0,1.5707963267948966,161.00247192382812,385.7710571289063,125.82953929901124,357.8278970718384,236,422,4.098142674071279,40.83648696215488,-351.2047924164949,3.102257892226583,35.944738039687614,-309.68477640160614,5.943822975052697,49.69748100467327,-426.3615905918061,0.9958847818446959,4.891748922467265,-41.52001601488877,1.8456803009814182,8.860994042518392,-75.15679817531117,41.819047381495785,75.69985510659471
6.854885230414747,0.0,-0.2520538646839531,-0.4720979093237148,0.2635197394534386,1.3170802784932518,1.098698417471182,-1.5707963267948966,0.0,1.5707963267948966,160.76063537597656,385.7523193359375,126.3123631477356,355.61232805252075,236,422,4.0933578930213175,40.81450576694327,-351.0186164744748,3.0850101612165863,35.837210615300066,-308.7661835258897,5.943822975052697,49.69748100467327,-426.3615905918061,1.0083477318047311,4.9772951516432045,-42.252432948585124,1.8504650820313797,8.882975237730001,-75.34297411733127,42.55653090008029,75.88738511069407
9.019585829493089,0.0,-0.1686905801089111,-0.463044800004673,0.3152177970348386,1.3187447534744452,1.1077515267902238,-1.5707963267948966,0.0,1.5707963267948966,160.85110473632812,385.6816101074219,126.72714233398438,356.0049247741699,236,422,4.094223334636498,40.81750563836452,-351.0437536289471,3.0975045149758724,35.89913589162953,-309.29193452214605,5.943822975052697,49.69748100467327,-426.3615905918061,0.9967188196606251,4.918369746734996,-41.751819106801065,1.8495996404161996,8.879975366308749,-75.31783696285896,42.05232702357983,75.86205603659765
11.184286428571427,0.0,-0.0926995945203276,-0.4603927160575725,0.3413784382041936,1.308527176798562,1.110403610737324,-1.5707963267948966,0.0,1.5707963267948966,160.91714477539062,385.78607177734375,129.78097677230835,354.92215633392334,236,422,4.096711713221746,40.83018472077634,-351.151489239716,3.1422303669508302,36.0880375346576,-310.8872879931987,5.943822975052697,49.69748100467327,-426.3615905918061,0.9544813462709154,4.742147186118736,-40.2642012465173,1.8471112618309515,8.867296283896934,-75.21010135209008,40.55372851656477,75.75354848976816
13.34898702764977,0.0,-0.1059321534095715,-0.4478339930412797,0.2859937294541329,1.3105608878691184,1.1229623337536163,-1.5707963267948966,0.0,1.5707963267948966,160.74960327148438,385.7654113769531,130.59061765670776,354.1849207878113,236,422,4.093305526326739,40.81444033184208,-351.0181109035739,3.148733184390565,36.10786580501156,-311.0524386335095,5.943822975052697,49.69748100467327,-426.3615905918061,0.9445723419361736,4.706574526830515,-39.96567227006443,1.8505174487259586,8.883040672831193,-75.34347968823215,40.25293803791169,75.88789599108848
15.51368762672811,0.0,-0.1157066804668226,-0.4410933256348885,0.2246980761966993,1.3060298010815936,1.129703001160008,-1.5707963267948966,0.0,1.5707963267948966,160.89901733398438,385.7026977539063,131.0478138923645,356.40803575515747,236,422,4.095377983797886,40.823028264857456,-351.09058968371323,3.183802749272276,36.296446552624346,-312.65730778442,5.943822975052697,49.69748100467327,-426.3615905918061,0.9115752345256101,4.52658171223311,-38.433281899293206,1.8484449912548113,8.874452739815816,-75.27100090809284,38.70966376702673,75.81488137577631
17.67838822580645,0.0,-0.1357971422075683,0.0,0.2128176879262285,1.3024860037139123,1.1529556881437326,-1.5707963267948966,1.5707963267948966,1.5707963267948966,161.05787658691406,385.7532653808594,130.05515575408936,360.3464984893799,236,422,4.098976156856349,40.840038640701394,-351.2347973244416,3.211928041081641,36.47607649260487,-314.1927409836915,5.943822975052697,49.69748100467327,-426.3615905918061,0.8870481157747077,4.363962148096526,-37.042056340750094,1.8448468181963484,8.857442363971877,-75.12679326736446,37.308778564046065,75.66962938756215
19.84308882488479,0.0,-0.2223599298061289,0.0,0.3195712472523734,1.305457691704253,1.1819465221510514,-1.5707963267948966,1.5707963267948966,1.5707963267948966,160.84292602539062,385.3255615234375,131.4676594734192,363.06577920913696,236,422,4.089833650937442,40.79287640835978,-350.83390962790986,3.270920229905191,36.77985842426846,-316.7748116652437,5.943822975052697,49.69748100467327,-426.3615905918061,0.8189134210322511,4.01301798409132,-34.05909796266616,1.853989324115255,8.90460459631349,-75.52768096389622,34.304476188425866,76.0733846441363
22.00778942396313,0.0,-0.2047615287185356,0.0,0.3564312957645779,1.3030716521160075,1.2175164698568992,-1.5707963267948966,1.5707963267948966,1.5707963267948966,160.93211364746094,385.6883239746094,136.72791957855225,363.5319256782532,236,422,4.095831311714854,40.82489814525776,-351.1063680793488,3.375692238050413,37.26191463562344,-320.85792724209995,5.943822975052697,49.69748100467327,-426.3615905918061,0.7201390736644413,3.5629835096343214,-30.248440837248836,1.8479916633378428,8.872582859415509,-75.2552225124573,30.4660733416679,75.79898624113926
