,state,action,reward,next_state,distribution
10,"[0.08638802915811539, -0.07325364649295807, 0.008594915270805359, 0.000806912430562079, -0.1972901076078415, 0.06490587443113327, 0.11220687627792358, -0.025309719145298004, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.4517244157331869,"[0.08304286309445619, -0.07695178650053958, 0.00869010054966779, -0.1984921531119639, -0.19706367656265122, 0.06498833637344661, 0.11281384189572219, -0.0273436506185748, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09744732081890106, 0.10026060044765472, 0.10741215944290161, 0.10577487200498581, 0.09658321738243103, 0.09687791764736176, 0.09875674545764923, 0.10147236287593842, 0.09539943933486938, 0.10001534223556519]"
11,"[0.08304286003112793, -0.07695178687572479, 0.00869010016322136, -0.1984921544790268, -0.19706366956233978, 0.06498833745718002, 0.11281384527683258, -0.02734365127980709, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4684106056330572,"[0.11288454324378439, -0.1020632314701011, 0.008321041813258212, -0.1981323224297702, -0.19673753055217613, 0.07139633168850382, 0.1189046502579918, -0.0274192017790702, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09809649735689163, 0.09988905489444733, 0.10730727761983871, 0.10561074316501617, 0.09638995677232742, 0.09712349623441696, 0.09852447360754013, 0.10132160037755966, 0.09520415961742401, 0.10053268820047379]"
12,"[0.11288454383611679, -0.10206323117017746, 0.00832104217261076, -0.19813232123851776, -0.19673752784729004, 0.07139632850885391, 0.11890465021133423, -0.027419202029705048, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.4849584313510071,"[0.10847546984239553, -0.21116787839822138, 0.18419101940699267, -0.19286795336812101, -0.1963770788896957, 0.0789600142719327, 0.12426605908536492, -0.02680994788033464, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.0982130840420723, 0.09985639899969101, 0.10733100026845932, 0.10553078353404999, 0.0963236391544342, 0.09704872220754623, 0.09850893914699554, 0.10119473934173584, 0.09522859752178192, 0.10076411813497543]"
13,"[0.1084754690527916, -0.21116787195205688, 0.1841910183429718, -0.1928679496049881, -0.19637708365917206, 0.07896001636981964, 0.12426605820655823, -0.026809947565197945, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.4730188759687452,"[-0.018466785410409692, -0.20984013681370062, 0.1974372123489463, -0.20068274745694215, -0.19637701687558806, 0.0626119513373403, 0.12208824818802083, -0.042644836789005436, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09894274175167084, 0.100508913397789, 0.10615263134241104, 0.1054835319519043, 0.09638134390115738, 0.09690409153699875, 0.09835973381996155, 0.10091763734817505, 0.09504854679107666, 0.10130086541175842]"
14,"[-0.018466785550117493, -0.20984013378620148, 0.19743721187114716, -0.20068274438381195, -0.19637702405452728, 0.06261195242404938, 0.1220882460474968, -0.04264483600854874, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.4722977175875428,"[-0.14114811207927325, -0.20865201319204285, 0.2106224317845511, -0.2071160265414358, -0.19637693232168285, 0.04622338697132573, 0.11861215504621603, -0.06584411103923682, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09923431277275085, 0.10048780590295792, 0.10594402253627777, 0.10594673454761505, 0.09654870629310608, 0.09732388705015182, 0.09838487207889557, 0.10086808353662491, 0.09487666934728622, 0.10038495063781738]"
15,"[-0.14114810526371002, -0.20865201950073242, 0.21062242984771729, -0.2071160227060318, -0.19637693464756012, 0.046223387122154236, 0.11861215531826019, -0.0658441111445427, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4658815330725022,"[0.020180215699075355, -0.20860765033338424, 0.19924282670531301, -0.1983209635904437, -0.19637695455798188, 0.06238674757956224, 0.11897297875381452, -0.03981123083407889, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09945867955684662, 0.10042370110750198, 0.10573533177375793, 0.1062520369887352, 0.09669554233551025, 0.0977633073925972, 0.09827790409326553, 0.10111171007156372, 0.0945519506931305, 0.0997297391295433]"
16,"[0.020180216059088707, -0.20860764384269714, 0.19924283027648926, -0.19832096993923187, -0.1963769495487213, 0.06238674744963646, 0.11897297948598862, -0.039811231195926666, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.4643812074062101,"[0.021417219639204177, -0.20713073263316684, 0.20555683216761178, -0.19904425305294193, -0.39437689600694004, 0.06316411925199389, 0.11890904284315629, -0.0359567999105167, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09913983196020126, 0.10052211582660675, 0.1059565469622612, 0.10580787062644958, 0.0964948907494545, 0.09721054136753082, 0.09836654365062714, 0.10088595002889633, 0.09495054185390472, 0.1006651520729065]"
17,"[0.021417219191789627, -0.20713073015213013, 0.20555682480335236, -0.19904425740242004, -0.3943769037723541, 0.063164122402668, 0.11890904605388641, -0.03595679998397827, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.4604769645296409,"[-0.09336346301411513, -0.20577285197132422, 0.2192039057841635, -0.2055324355233452, -0.3943768196354851, 0.04888924433671092, 0.11612714292398868, -0.05482692189166727, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09928426891565323, 0.10063812136650085, 0.10616077482700348, 0.10543402284383774, 0.09612035006284714, 0.09613858163356781, 0.09779566526412964, 0.1012129932641983, 0.09535454213619232, 0.10186069458723068]"
18,"[-0.09336346387863159, -0.20577284693717957, 0.2192039042711258, -0.20553243160247803, -0.39437681436538696, 0.048889245837926865, 0.1161271408200264, -0.054826922714710236, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.4615767255591597,"[-0.09347269769980127, -0.2039561309104716, 0.22238762736338025, -0.4026646456340526, -0.39437672371752797, 0.051768046798037995, 0.11694106859834807, -0.051748815025327355, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09951528161764145, 0.10070144385099411, 0.10609272122383118, 0.10589570552110672, 0.0960569828748703, 0.0964256301522255, 0.09772257506847382, 0.10125935822725296, 0.09513822197914124, 0.10119202733039856]"
19,"[-0.09347269684076309, -0.20395612716674805, 0.2223876267671585, -0.4026646316051483, -0.3943767249584198, 0.051768045872449875, 0.11694107204675674, -0.051748815923929214, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.4568820018071768,"[-0.09116030830879662, -0.20327502307165624, 0.2242853221215544, -0.20457831445563635, -0.3943766677662319, 0.04805042381275745, 0.11424542238894975, -0.05504587378541337, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09984448552131653, 0.10025718808174133, 0.10596628487110138, 0.1057078018784523, 0.09600631892681122, 0.09618590772151947, 0.09807737171649933, 0.10148368030786514, 0.09494463354349136, 0.10152629017829895]"
