Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240,Export Frame Rate,240,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1.020833,0.131439,0.122544,0.771222,0.135586,0.08388,0.732022,0.109267,0.049185,0.802866,0.168918,0.00925,0.778916,-0.29574,0.624773,0.571716,-0.242423,0.562309,0.704806,-0.154005,0.261657,0.817115,-0.130085,0.253976,0.753771,0.075328,0.078952,0.949948,0.034562,0.086544,0.93551,0.025105,0.045311,0.934077,0.033718,0.134751,0.881904,-0.014037,0.11462,0.907653,-0.198363,0.54205,0.548604,-0.146801,0.343115,0.504053,0.094088,0.00154,0.527648,0.096302,0.001231,0.623047,0.170231,0.001839,0.521603,0.173363,0.001016,0.615959,-0.373839,0.422636,0.551889
246,1.025,0.131436,0.122542,0.771217,0.135567,0.083882,0.732018,0.109262,0.049184,0.802864,0.168911,0.009246,0.77891,-0.295727,0.624772,0.571709,-0.242408,0.562299,0.704808,-0.154019,0.261616,0.817064,-0.13012,0.253938,0.75371,0.075406,0.07896,0.949804,0.034629,0.086533,0.935403,0.025199,0.04532,0.933959,0.033725,0.134754,0.881784,-0.013957,0.114643,0.907571,-0.198362,0.542047,0.548604,-0.146811,0.343108,0.50404,0.094088,0.001551,0.527639,0.0963,0.001232,0.623053,0.170237,0.001836,0.521603,0.173369,0.001018,0.615956,-0.373839,0.422638,0.551886
247,1.029167,0.131438,0.122544,0.771218,0.135584,0.083875,0.732016,0.109269,0.04918,0.802863,0.168907,0.009244,0.778917,-0.295718,0.624768,0.571707,-0.242392,0.56229,0.704802,-0.154036,0.261581,0.817019,-0.130174,0.253888,0.75363,0.075487,0.078962,0.949658,0.034717,0.086522,0.935283,0.025264,0.04532,0.933841,0.033766,0.134767,0.88168,-0.013918,0.114622,0.907465,-0.19836,0.542039,0.548581,-0.146816,0.343102,0.504022,0.094086,0.001551,0.52764,0.096296,0.001233,0.623047,0.170235,0.001844,0.521599,0.173364,0.001019,0.615958,-0.37383,0.422646,0.551885
248,1.033333,0.131434,0.122548,0.771216,0.135573,0.083875,0.732012,0.109261,0.04918,0.802865,0.168904,0.009239,0.778909,-0.295711,0.624768,0.571699,-0.242383,0.562278,0.704797,-0.15405,0.261542,0.816976,-0.130202,0.253852,0.753568,0.07564,0.078962,0.949477,0.034833,0.086471,0.935101,0.025355,0.045316,0.933721,0.033817,0.134815,0.881532,-0.013861,0.114615,0.907371,-0.198355,0.542028,0.548576,-0.146824,0.343101,0.504015,0.094086,0.001551,0.527642,0.096295,0.001235,0.62305,0.170231,0.001844,0.521606,0.173366,0.001016,0.615958,-0.373831,0.422641,0.551885
249,1.0375,0.131436,0.122546,0.771219,0.135571,0.083881,0.732019,0.109259,0.049183,0.802862,0.16891,0.009243,0.778912,-0.295704,0.624766,0.571706,-0.242369,0.56227,0.70479,-0.154058,0.261506,0.81693,-0.130232,0.253817,0.753514,0.075737,0.078959,0.949335,0.034984,0.086456,0.934906,0.025446,0.045314,0.933584,0.033865,0.134826,0.88141,-0.013807,0.114599,0.907278,-0.198358,0.542019,0.548571,-0.14683,0.343095,0.504007,0.094084,0.001544,0.527643,0.096304,0.001246,0.623031,0.170231,0.001837,0.521602,0.173366,0.001015,0.615954,-0.373825,0.422639,0.551878
250,1.041667,0.131437,0.12255,0.77122,0.135578,0.083876,0.732016,0.109269,0.049182,0.802863,0.168902,0.009246,0.778917,-0.295695,0.624762,0.571699,-0.24236,0.562259,0.704789,-0.154074,0.261465,0.816883,-0.130267,0.253781,0.753452,0.075827,0.078983,0.949127,0.035049,0.086412,0.934765,0.025473,0.045345,0.933447,0.033918,0.134853,0.881268,-0.013759,0.114586,0.907181,-0.198353,0.542018,0.548556,-0.14683,0.343089,0.503986,0.094083,0.001543,0.527642,0.0963,0.001236,0.623048,0.170232,0.001839,0.521605,0.173365,0.001019,0.61595,-0.373826,0.422644,0.551878
251,1.045833,0.131441,0.122546,0.77122,0.135572,0.083869,0.732018,0.10926,0.049182,0.802868,0.168907,0.009239,0.778916,-0.295689,0.624761,0.571697,-0.242349,0.562241,0.704777,-0.154084,0.261422,0.816828,-0.1303,0.253741,0.753386,0.075903,0.078993,0.948962,0.035121,0.086443,0.934595,0.025738,0.045286,0.933153,0.033953,0.134833,0.881151,-0.013701,0.114577,0.90708,-0.198352,0.542011,0.548547,-0.146828,0.343087,0.503983,0.094091,0.001547,0.527649,0.096299,0.001231,0.623048,0.17024,0.001837,0.521605,0.17337,0.001013,0.615953,-0.373816,0.422636,0.551873
252,1.05,0.131438,0.122546,0.771222,0.135574,0.083872,0.732024,0.109264,0.049172,0.802859,0.168907,0.009241,0.778913,-0.295678,0.624758,0.571693,-0.242345,0.562233,0.704774,-0.154101,0.261382,0.816778,-0.130338,0.253694,0.753319,0.075978,0.078963,0.948797,0.035154,0.086469,0.934424,0.025822,0.04528,0.933019,0.033987,0.134829,0.881041,-0.01364,0.114556,0.90697,-0.198349,0.541996,0.548552,-0.146836,0.343075,0.503976,0.094085,0.001546,0.527642,0.096296,0.00123,0.623053,0.170234,0.001835,0.521605,0.173363,0.001012,0.615959,-0.373817,0.422638,0.551865
253,1.054167,0.131439,0.122542,0.771222,0.135574,0.083875,0.732019,0.109261,0.049176,0.802865,0.168901,0.009236,0.778917,-0.295675,0.624755,0.571695,-0.242336,0.562226,0.704772,-0.154113,0.261341,0.816722,-0.130363,0.253668,0.753219,0.07608,0.078912,0.948621,0.035255,0.086484,0.934286,0.025934,0.045269,0.932877,0.033999,0.134813,0.880922,-0.013537,0.114532,0.906849,-0.198349,0.541989,0.54854,-0.146831,0.343078,0.50397,0.094094,0.001541,0.527649,0.096297,0.001231,0.623057,0.170231,0.001831,0.521604,0.173369,0.001017,0.615955,-0.373812,0.422638,0.551864
254,1.058333,0.131438,0.122544,0.771224,0.135567,0.083874,0.732022,0.109257,0.049171,0.802863,0.168907,0.009236,0.778919,-0.295665,0.624756,0.571685,-0.242333,0.562214,0.704771,-0.154122,0.261301,0.816669,-0.130403,0.253626,0.753127,0.07617,0.078905,0.948466,0.035336,0.086478,0.93417,0.025969,0.045258,0.932827,0.034043,0.134831,0.880786,-0.013482,0.114508,0.906743,-0.198347,0.541982,0.548533,-0.146835,0.34307,0.503967,0.094084,0.001538,0.527641,0.096299,0.001229,0.623059,0.170235,0.001832,0.521607,0.173363,0.000997,0.615958,-0.373812,0.422636,0.551856
255,1.0625,0.13144,0.122543,0.771223,0.135575,0.083872,0.732023,0.109269,0.049175,0.802868,0.168904,0.009235,0.778919,-0.295663,0.624755,0.57168,-0.242328,0.562201,0.704764,-0.154137,0.261263,0.816621,-0.130438,0.253591,0.75306,0.076259,0.078881,0.948291,0.035423,0.08648,0.934062,0.026099,0.045225,0.932672,0.034117,0.134833,0.880654,-0.013434,0.114444,0.906504,-0.19834,0.541983,0.548526,-0.146843,0.343063,0.503962,0.094085,0.00154,0.527649,0.096297,0.00123,0.623056,0.170236,0.001833,0.521609,0.173363,0.001014,0.615959,-0.373806,0.422639,0.551852
256,1.066667,0.13144,0.122547,0.771226,0.135569,0.083881,0.732023,0.109257,0.049173,0.802866,0.168903,0.009238,0.778918,-0.295654,0.624754,0.571677,-0.242323,0.562189,0.704762,-0.153993,0.261144,0.816492,-0.130457,0.253559,0.753001,0.076345,0.078875,0.948123,0.035501,0.086472,0.933952,0.026265,0.045176,0.93243,0.03416,0.134826,0.880524,-0.013386,0.114427,0.906404,-0.198335,0.541984,0.54853,-0.146853,0.343059,0.503952,0.094088,0.001537,0.527648,0.096297,0.001227,0.623054,0.170235,0.00183,0.52161,0.173362,0.001018,0.615958,-0.373801,0.422635,0.551836
257,1.070833,0.131437,0.122544,0.771224,0.135571,0.083871,0.732018,0.109261,0.049178,0.802865,0.168904,0.009236,0.778918,-0.295648,0.624751,0.571674,-0.242319,0.562177,0.704752,-0.154001,0.261103,0.816441,-0.130478,0.253524,0.752937,0.07646,0.078876,0.947954,0.035578,0.086459,0.933842,0.026363,0.045153,0.9323,0.034274,0.13484,0.880373,-0.013338,0.114408,0.906299,-0.198326,0.541986,0.548515,-0.146865,0.343052,0.503944,0.094086,0.001542,0.527645,0.096299,0.001231,0.623051,0.170231,0.001837,0.521604,0.173361,0.000997,0.615957,-0.373797,0.422637,0.55183
258,1.075,0.131436,0.122547,0.771222,0.135567,0.083871,0.73202,0.109263,0.049179,0.802871,0.16891,0.009242,0.778919,-0.295641,0.62475,0.571671,-0.242308,0.562166,0.704752,-0.154024,0.261045,0.81631,-0.130496,0.253483,0.752863,0.076539,0.078892,0.947815,0.035717,0.086425,0.933704,0.02646,0.045136,0.932156,0.034315,0.134817,0.880254,-0.013254,0.114363,0.906153,-0.19832,0.541989,0.548499,-0.146875,0.343049,0.503941,0.094088,0.00154,0.527642,0.096297,0.001235,0.623054,0.170232,0.001838,0.521601,0.17336,0.000996,0.615953,-0.373793,0.422637,0.551823
259,1.079167,0.131436,0.122547,0.771223,0.135569,0.083873,0.732023,0.109267,0.049178,0.802861,0.168904,0.009243,0.778914,-0.295638,0.624751,0.571666,-0.24231,0.562151,0.704749,-0.154021,0.260999,0.816243,-0.130511,0.253453,0.752803,0.076607,0.078872,0.947662,0.0358,0.086404,0.933571,0.026554,0.045114,0.932012,0.034353,0.134815,0.88014,-0.013205,0.114344,0.906038,-0.19831,0.541983,0.548492,-0.146883,0.343051,0.503931,0.094086,0.001544,0.527646,0.096296,0.001229,0.623049,0.170235,0.001834,0.521603,0.173361,0.001023,0.615951,-0.373788,0.422639,0.551818
260,1.083333,0.131438,0.122544,0.771225,0.135572,0.083869,0.732022,0.109262,0.049178,0.802863,0.168909,0.009245,0.778908,-0.295625,0.624751,0.571658,-0.242306,0.562144,0.70474,-0.154112,0.260929,0.816115,-0.130522,0.253417,0.752735,0.076686,0.078891,0.94751,0.035892,0.086352,0.933376,0.026641,0.045089,0.931862,0.034392,0.13481,0.880027,-0.01315,0.114325,0.905918,-0.198314,0.541978,0.548474,-0.146885,0.343046,0.503924,0.094087,0.00154,0.52764,0.096299,0.001233,0.623052,0.170233,0.001841,0.521598,0.173359,0.000999,0.615947,-0.373787,0.422638,0.551814
261,1.0875,0.131435,0.122548,0.771222,0.135569,0.083868,0.732015,0.109256,0.049176,0.802857,0.168904,0.009238,0.778909,-0.29562,0.624747,0.571655,-0.242298,0.562133,0.704736,-0.1541,0.260776,0.816026,-0.130534,0.253394,0.752662,0.076767,0.078912,0.947357,0.035939,0.086303,0.933214,0.026706,0.045083,0.931705,0.034424,0.134843,0.879894,-0.013092,0.114303,0.905793,-0.198301,0.541973,0.54847,-0.14689,0.343036,0.503906,0.094085,0.00155,0.527633,0.096302,0.001231,0.623048,0.17023,0.001842,0.521592,0.173366,0.001019,0.615949,-0.373791,0.422641,0.551802
262,1.091667,0.131438,0.122544,0.771225,0.135572,0.083874,0.732014,0.109261,0.049181,0.802858,0.168909,0.009244,0.778909,-0.295609,0.62475,0.571651,-0.242297,0.562123,0.704729,-0.154091,0.26073,0.815964,-0.130535,0.253364,0.752602,0.076816,0.078915,0.947226,0.035988,0.086321,0.933038,0.026813,0.04504,0.931517,0.034482,0.134838,0.879728,-0.013051,0.11425,0.905663,-0.198304,0.541969,0.548466,-0.146893,0.343038,0.503905,0.094089,0.001552,0.527641,0.096297,0.001239,0.623051,0.170235,0.001847,0.521597,0.173358,0.001003,0.615953,-0.373781,0.422641,0.551793
263,1.095833,0.131437,0.122551,0.771222,0.135573,0.083875,0.73202,0.109265,0.049174,0.802859,0.168905,0.009246,0.778911,-0.295604,0.624749,0.571648,-0.24229,0.562117,0.704722,-0.154087,0.260683,0.815888,-0.130549,0.253338,0.752525,0.076866,0.078919,0.947105,0.036045,0.086305,0.932909,0.026907,0.044993,0.931349,0.034528,0.13482,0.879595,-0.012996,0.114224,0.905535,-0.198311,0.541939,0.548488,-0.146884,0.343034,0.503896,0.094085,0.001546,0.527637,0.096301,0.001229,0.623049,0.170238,0.001842,0.521597,0.173368,0.001024,0.61595,-0.373778,0.422646,0.551787
264,1.1,0.131441,0.12255,0.771225,0.135567,0.083877,0.732017,0.109266,0.049176,0.802859,0.168903,0.009245,0.778908,-0.295601,0.624747,0.571644,-0.242286,0.562105,0.704721,-0.154077,0.26064,0.815816,-0.130553,0.253315,0.752459,0.076923,0.078915,0.946972,0.036053,0.086321,0.932739,0.027126,0.044919,0.931045,0.034568,0.134805,0.879475,-0.012902,0.114194,0.905408,-0.19831,0.541931,0.548487,-0.146885,0.343028,0.503891,0.094088,0.001553,0.527635,0.096302,0.001234,0.623045,0.170232,0.001844,0.521599,0.173364,0.001024,0.615946,-0.373775,0.422648,0.551779
265,1.104167,0.131432,0.122554,0.771224,0.135571,0.083875,0.732023,0.109258,0.049176,0.802866,0.168908,0.009249,0.778913,-0.295589,0.624749,0.571636,-0.242282,0.56209,0.704714,-0.154061,0.260599,0.815745,-0.130544,0.253291,0.752368,0.076976,0.078913,0.946839,0.036107,0.086297,0.93262,0.027199,0.044874,0.930833,-0.012818,0.114134,0.905263,0.034591,0.134763,0.879313,-0.198316,0.541923,0.548481,-0.146882,0.343022,0.503881,0.094084,0.001548,0.527648,0.096303,0.001252,0.623034,0.170228,0.001847,0.5216,0.173362,0.001005,0.615952,-0.373764,0.422647,0.551771
266,1.108333,0.13144,0.122549,0.771225,0.135571,0.083876,0.732021,0.109261,0.049177,0.80286,0.168909,0.009243,0.778912,-0.295583,0.624746,0.571631,-0.242279,0.562075,0.704704,-0.154052,0.26056,0.815677,-0.13055,0.253264,0.752291,0.077015,0.07889,0.946694,0.036156,0.086269,0.932503,0.027194,0.04486,0.930821,-0.012772,0.11409,0.905136,0.034629,0.13473,0.879191,-0.198314,0.54191,0.548464,-0.146876,0.343012,0.503875,0.094088,0.001544,0.527645,0.096297,0.001234,0.623054,0.170233,0.00184,0.521608,0.173367,0.001023,0.615954,-0.373763,0.422648,0.551764
267,1.1125,0.131436,0.122548,0.771226,0.135574,0.083874,0.73202,0.109267,0.049178,0.802865,0.168907,0.009248,0.778914,-0.29558,0.624745,0.571629,-0.242274,0.562068,0.704704,-0.154051,0.260593,0.815562,-0.130536,0.253239,0.752207,0.077074,0.078884,0.946544,0.036198,0.086253,0.932356,0.027265,0.044826,0.930673,-0.012748,0.113998,0.904968,0.034667,0.134725,0.879045,-0.198312,0.541909,0.548457,-0.146879,0.34301,0.503867,0.094091,0.001548,0.527644,0.0963,0.001237,0.623049,0.170233,0.001844,0.521601,0.173364,0.00102,0.615949,-0.373758,0.422643,0.551752
268,1.116667,0.131436,0.12255,0.771221,0.13557,0.083876,0.73202,0.109261,0.049173,0.802863,0.16891,0.009239,0.77891,-0.295572,0.624743,0.571625,-0.242273,0.562017,0.704686,-0.154033,0.260566,0.815501,-0.130526,0.253211,0.752122,0.077162,0.078864,0.946396,0.036252,0.086237,0.932222,0.027322,0.044809,0.930535,-0.012694,0.113957,0.90485,0.034745,0.134699,0.878902,-0.198312,0.541899,0.548446,-0.146888,0.343004,0.503853,0.094084,0.001543,0.527639,0.096298,0.001237,0.623048,0.170234,0.001834,0.521601,0.17336,0.001,0.61595,-0.37375,0.422647,0.551732
269,1.120833,0.131437,0.122554,0.771221,0.13557,0.083875,0.732023,0.109265,0.049178,0.802859,0.168905,0.009239,0.778912,-0.295566,0.62474,0.571615,-0.24228,0.561959,0.70473,-0.154019,0.260534,0.815446,-0.130525,0.253177,0.752039,0.077213,0.07884,0.946266,0.036374,0.086192,0.932084,0.027383,0.044781,0.930398,-0.012622,0.113909,0.904681,0.034784,0.134667,0.87877,-0.198305,0.5419,0.548446,-0.146886,0.343002,0.503843,0.094083,0.001544,0.52764,0.096299,0.001231,0.623051,0.17023,0.001841,0.5216,0.173362,0.000993,0.615954,-0.373749,0.422638,0.551724
270,1.125,0.131436,0.122553,0.77122,0.135575,0.08387,0.732015,0.109271,0.049178,0.80286,0.16891,0.009247,0.778915,-0.295561,0.624739,0.571605,-0.242274,0.561946,0.704721,-0.153997,0.260508,0.815385,-0.13051,0.253163,0.751917,0.077268,0.078797,0.94612,0.03643,0.086163,0.931958,0.027455,0.044755,0.930253,-0.012564,0.113871,0.904561,0.034867,0.13456,0.878622,-0.198305,0.541893,0.548433,-0.146885,0.342996,0.50384,0.094081,0.001539,0.527639,0.096301,0.001242,0.623027,0.170231,0.001838,0.521595,0.173366,0.00102,0.61595,-0.373748,0.422644,0.551708
271,1.129167,0.131441,0.122547,0.771218,0.135574,0.083868,0.732017,0.109265,0.049171,0.80286,0.168909,0.009244,0.778913,-0.295523,0.624768,0.571599,-0.24227,0.561936,0.70471,-0.153977,0.26048,0.815328,-0.130505,0.253134,0.751834,0.077305,0.078785,0.945966,0.036481,0.086137,0.931842,0.027499,0.044738,0.930113,-0.01251,0.113831,0.904439,0.034897,0.134531,0.878494,-0.198297,0.541893,0.548424,-0.14689,0.342991,0.503828,0.094082,0.001543,0.527638,0.096303,0.001234,0.623044,0.170232,0.00184,0.521596,0.173367,0.001019,0.615943,-0.373748,0.422643,0.551697
272,1.133333,0.131435,0.122548,0.77122,0.135571,0.083872,0.732014,0.109266,0.049182,0.802861,0.168904,0.009245,0.778911,-0.295516,0.624771,0.571588,-0.242261,0.561927,0.704705,-0.153957,0.260449,0.815269,-0.130405,0.253096,0.751689,0.07737,0.078796,0.945828,0.036498,0.086007,0.931648,0.027567,0.044704,0.929993,-0.01245,0.113795,0.904319,0.0349,0.134474,0.878365,-0.1983,0.541881,0.548418,-0.146889,0.342986,0.503814,0.094081,0.001544,0.527634,0.096297,0.00123,0.623041,0.170237,0.001839,0.5216,0.17337,0.001017,0.615948,-0.373738,0.422637,0.55168
273,1.1375,0.131437,0.122549,0.771217,0.13557,0.083878,0.732014,0.109265,0.049184,0.802861,0.168914,0.009247,0.778907,-0.295509,0.624767,0.571581,-0.242246,0.561884,0.704722,-0.153929,0.260333,0.815251,-0.130397,0.253076,0.751595,0.077435,0.078772,0.945703,0.036603,0.08594,0.931469,0.02763,0.044662,0.929877,-0.012407,0.113769,0.904165,0.034933,0.134442,0.878242,-0.198291,0.541887,0.548401,-0.146893,0.342977,0.503813,0.094081,0.001542,0.527639,0.096296,0.001235,0.623047,0.170228,0.001841,0.521591,0.173362,0.000996,0.61595,-0.373742,0.422646,0.551665
274,1.141667,0.131431,0.122549,0.771215,0.135569,0.083876,0.732021,0.109262,0.049179,0.802863,0.168907,0.009245,0.778907,-0.295502,0.624766,0.571575,-0.242244,0.561875,0.704713,-0.153915,0.260304,0.815187,-0.130378,0.253053,0.751519,0.077498,0.078761,0.94558,0.036653,0.08594,0.931338,0.027662,0.044642,0.929752,-0.012357,0.113727,0.904054,0.034967,0.134408,0.878116,-0.198288,0.541879,0.548389,-0.146898,0.342965,0.503806,0.094079,0.001548,0.527634,0.096294,0.001231,0.623046,0.170229,0.001839,0.521595,0.17337,0.00102,0.615953,-0.37374,0.422645,0.551654
275,1.145833,0.131433,0.122545,0.771211,0.135573,0.083872,0.73202,0.109261,0.049181,0.802864,0.168905,0.009241,0.77891,-0.295491,0.624763,0.57156,-0.242168,0.561853,0.704677,-0.153907,0.260267,0.815127,-0.130387,0.253021,0.751447,0.077571,0.078732,0.945442,0.036712,0.085905,0.931216,0.0277,0.044616,0.929635,-0.012301,0.113723,0.903945,0.035079,0.134462,0.877933,-0.198286,0.541865,0.548377,-0.146899,0.342963,0.503806,0.094083,0.001541,0.527635,0.096296,0.001226,0.623048,0.170236,0.001842,0.521596,0.173363,0.00101,0.615952,-0.373738,0.422642,0.551639
276,1.15,0.131436,0.122546,0.771217,0.135578,0.083874,0.732019,0.109263,0.049175,0.802866,0.168904,0.009237,0.778908,-0.295483,0.624764,0.571553,-0.24216,0.561836,0.70467,-0.153909,0.260235,0.814988,-0.130381,0.252987,0.751368,0.077659,0.078721,0.945317,0.036772,0.085877,0.931095,0.027756,0.04459,0.92951,-0.012211,0.113674,0.903804,0.035161,0.134428,0.877805,-0.198289,0.54186,0.548365,-0.146902,0.342949,0.503793,0.094081,0.001548,0.527642,0.096299,0.001228,0.623049,0.170232,0.001841,0.521598,0.173359,0.001001,0.615954,-0.37374,0.422646,0.551628
277,1.154167,0.131434,0.122543,0.771219,0.135567,0.08387,0.732024,0.10927,0.049176,0.802859,0.168908,0.009234,0.778912,-0.295478,0.624762,0.571547,-0.242154,0.561827,0.704664,-0.153735,0.260118,0.814846,-0.130372,0.252952,0.751289,0.07772,0.078707,0.945183,0.03678,0.085887,0.930936,0.028014,0.044508,0.929212,-0.012165,0.113646,0.903691,0.035161,0.134398,0.87763,-0.198299,0.54185,0.548355,-0.146906,0.342944,0.503788,0.094083,0.001551,0.527637,0.096299,0.001224,0.623051,0.170234,0.001833,0.521601,0.173367,0.001014,0.615953,-0.373735,0.422651,0.551607
278,1.158333,0.131437,0.122544,0.771212,0.135574,0.083873,0.732019,0.109263,0.049178,0.802865,0.168912,0.009235,0.778913,-0.295469,0.624756,0.571527,-0.242133,0.561828,0.704657,-0.153716,0.260088,0.814775,-0.130385,0.25292,0.751225,0.07779,0.078694,0.945055,0.036834,0.085857,0.930831,0.028069,0.044487,0.929102,-0.012141,0.113579,0.903535,0.035199,0.134367,0.87751,-0.198294,0.541846,0.548349,-0.146907,0.342929,0.503774,0.094076,0.00154,0.52764,0.096295,0.00123,0.623048,0.170235,0.001844,0.521602,0.173366,0.001018,0.615955,-0.373737,0.422649,0.5516
279,1.1625,0.131435,0.122545,0.771213,0.135575,0.083871,0.732019,0.109264,0.049177,0.802866,0.168905,0.009235,0.778914,-0.295463,0.624752,0.571519,-0.242126,0.561818,0.704645,-0.15375,0.260129,0.814652,-0.130386,0.252891,0.751149,0.077893,0.078685,0.944904,0.036882,0.08583,0.930717,0.028137,0.044471,0.928987,-0.012089,0.113554,0.903424,0.035239,0.134351,0.877394,-0.198303,0.541832,0.54833,-0.146929,0.3429,0.503753,0.094084,0.00154,0.527641,0.096298,0.00123,0.623047,0.170233,0.001843,0.521597,0.173365,0.001016,0.615954,-0.373732,0.422652,0.551586
280,1.166667,0.131438,0.122539,0.771211,0.135576,0.08387,0.732021,0.109261,0.049174,0.802863,0.168908,0.009236,0.77891,-0.295449,0.624755,0.571503,-0.242121,0.561811,0.704636,-0.153745,0.260097,0.814588,-0.130399,0.25286,0.751085,0.077976,0.078668,0.944745,0.037004,0.085795,0.930585,0.028173,0.044482,0.928843,-0.012027,0.11353,0.903304,0.03527,0.134355,0.877261,-0.198306,0.541819,0.548317,-0.146928,0.342899,0.503754,0.094081,0.001542,0.527637,0.096296,0.001232,0.623049,0.170231,0.001837,0.521599,0.173367,0.001016,0.615951,-0.373734,0.422653,0.551571
281,1.170833,0.131432,0.122541,0.771207,0.135578,0.083867,0.732021,0.109264,0.049181,0.802867,0.16891,0.009242,0.77891,-0.295452,0.624756,0.571493,-0.24211,0.561801,0.704623,-0.153735,0.260064,0.81452,-0.130519,0.252781,0.751099,0.078041,0.078659,0.944609,0.03706,0.085775,0.930459,0.028189,0.04446,0.928808,-0.011963,0.113515,0.90319,0.035345,0.134347,0.877117,-0.198311,0.541808,0.5483,-0.146934,0.342889,0.503736,0.09408,0.001544,0.527636,0.096292,0.001235,0.623048,0.170234,0.001839,0.521592,0.173357,0.001032,0.615978,-0.373735,0.422652,0.551557
282,1.175,0.131432,0.122545,0.77121,0.135576,0.083866,0.732018,0.109263,0.049177,0.802864,0.168912,0.009242,0.778912,-0.295441,0.624755,0.571487,-0.2421,0.561798,0.704613,-0.153724,0.260022,0.814452,-0.130521,0.252767,0.75103,0.078114,0.078662,0.944475,0.037129,0.085763,0.930337,0.028277,0.04443,0.92867,-0.011897,0.113508,0.903067,0.035387,0.134353,0.877002,-0.198314,0.541802,0.548289,-0.146941,0.342884,0.503726,0.094085,0.001549,0.527637,0.096293,0.001237,0.623051,0.170237,0.001848,0.521599,0.173366,0.00102,0.615956,-0.373736,0.422662,0.551547
283,1.179167,0.131431,0.122541,0.771202,0.135574,0.083873,0.732014,0.109265,0.049178,0.802862,0.168909,0.009237,0.778907,-0.295439,0.624753,0.571475,-0.242094,0.561792,0.7046,-0.153721,0.259991,0.814393,-0.130536,0.252746,0.750967,0.078183,0.078702,0.944296,0.037194,0.085773,0.930144,0.028362,0.044429,0.928524,-0.011821,0.113472,0.902904,0.035436,0.134345,0.876861,-0.19831,0.541805,0.54827,-0.14695,0.342871,0.503715,0.094085,0.001547,0.527633,0.096294,0.001231,0.623044,0.170232,0.001845,0.521597,0.173367,0.001022,0.615951,-0.373737,0.422659,0.551534
284,1.183333,0.131433,0.122539,0.771202,0.135581,0.083875,0.732018,0.109263,0.049177,0.802865,0.168916,0.009243,0.778911,-0.295429,0.624758,0.571459,-0.242086,0.561786,0.704588,-0.153722,0.259966,0.814336,-0.130544,0.252713,0.75091,0.07826,0.078623,0.944092,0.037254,0.085769,0.930013,0.028473,0.044406,0.928379,-0.011775,0.113454,0.902784,0.035501,0.13431,0.876726,-0.198316,0.541791,0.548254,-0.146956,0.342863,0.503703,0.094088,0.001549,0.527636,0.096294,0.001233,0.623053,0.170235,0.00184,0.521598,0.173365,0.001018,0.615956,-0.373737,0.422661,0.551518
285,1.1875,0.131428,0.122536,0.771199,0.135575,0.083875,0.732024,0.109262,0.049181,0.802865,0.168908,0.009243,0.778912,-0.29542,0.624757,0.571445,-0.242078,0.561776,0.704576,-0.153723,0.259939,0.814285,-0.130574,0.252686,0.750781,0.078305,0.078623,0.943944,0.037319,0.085776,0.929893,0.028601,0.044385,0.92823,-0.011715,0.113441,0.902659,0.035533,0.134301,0.876571,-0.19831,0.541785,0.54824,-0.147006,0.342808,0.503649,0.094086,0.001553,0.527636,0.096296,0.001234,0.623048,0.170231,0.001837,0.521598,0.173364,0.00102,0.615952,-0.37373,0.422661,0.551503
286,1.191667,0.131429,0.122528,0.771191,0.135574,0.083874,0.732021,0.109262,0.049187,0.802863,0.168911,0.009235,0.778909,-0.295412,0.624757,0.571433,-0.242037,0.561781,0.704502,-0.153725,0.259905,0.814228,-0.130595,0.25266,0.750712,0.078388,0.078634,0.943778,0.037454,0.085716,0.92969,0.028694,0.044366,0.928093,-0.011654,0.113418,0.90254,0.035557,0.134275,0.876426,-0.198296,0.541744,0.548217,-0.147009,0.342799,0.503642,0.094082,0.001542,0.52764,0.096303,0.001247,0.62303,0.170232,0.00184,0.521599,0.173358,0.000998,0.615955,-0.373735,0.422671,0.551496
287,1.195833,0.131433,0.122535,0.771192,0.135577,0.083874,0.732022,0.109262,0.049177,0.802863,0.168905,0.009239,0.778912,-0.295408,0.624756,0.571422,-0.242028,0.561779,0.70449,-0.153724,0.259872,0.814168,-0.130611,0.252639,0.750652,0.078452,0.078593,0.943588,0.037529,0.085722,0.929525,0.02878,0.044356,0.92795,-0.011598,0.113394,0.902423,0.035603,0.134294,0.876281,-0.198299,0.541786,0.54821,-0.147019,0.342794,0.50362,0.09408,0.001542,0.527636,0.096296,0.001233,0.623047,0.170236,0.001843,0.521602,0.173366,0.001021,0.615952,-0.373731,0.422671,0.551479
