,cumulative_reward,succeed,actor_loss,critic_loss
0,-20.45219730176161,False,-23.690643310546875,129.05062866210938
1,-23.755534437301545,False,-23.974836349487305,138.12557983398438
2,-20.798866044972563,False,-21.06513214111328,105.12657928466795
3,-14.59347596149416,False,-13.98880100250244,45.10752868652344
4,-24.227970496245973,False,-24.38438415527344,139.7154998779297
5,-23.39375712772543,False,-23.5949649810791,133.55812072753906
6,-29.822748699143776,False,-31.11849021911621,226.82603454589844
7,-15.138808661877809,False,-11.375323295593262,41.36339569091797
8,-24.9716034580664,False,-25.708112716674805,158.4115447998047
9,-26.848485520735668,False,-26.84233856201172,170.76779174804688
10,-29.976071807243308,False,-32.13199234008789,237.96534729003903
11,-21.004507212875925,False,-20.92412567138672,102.86896514892578
12,-21.769735316788,False,-20.486766815185547,103.71306610107422
13,-24.335882799438604,False,-24.748336791992188,143.0938262939453
14,-24.620793133810743,False,-24.45833969116211,142.11019897460938
15,-23.87391262972059,False,-24.39835548400879,140.70921325683594
16,-26.598458806348148,False,-24.82162094116211,158.16732788085938
17,-23.148047336731786,False,-22.7197265625,124.06869506835938
18,-23.49554062877661,False,-21.660722732543945,122.41171264648438
19,-23.628225486724308,False,-23.09200096130371,120.80271911621094
20,-23.21609584294032,False,-22.84935569763184,126.91187286376952
21,-25.471002322300446,False,-24.79248046875,151.8328094482422
22,-29.73788228895307,False,-29.833396911621094,222.56948852539065
23,-19.410087334430923,False,-16.50934600830078,73.03441619873047
24,-22.967605851888564,False,-20.94587135314941,111.1428680419922
25,-27.852545387298196,False,-27.117982864379883,181.09454345703125
26,-21.90743619752461,False,-19.95882606506348,100.4676742553711
27,-27.18294930777302,False,-26.61129379272461,171.44129943847656
28,-23.626857785363715,False,-21.926490783691406,123.9831314086914
29,-28.66941044402509,False,-28.139780044555664,186.4318389892578
30,-21.103486559409088,False,-19.481340408325195,94.60462951660156
31,-22.42052947409001,False,-21.570220947265625,110.0326919555664
32,-22.855929786595066,False,-21.048095703125,110.4583740234375
33,-9.115748544212813,False,-2.357928514480591,9.52182674407959
34,-22.892628877706127,False,-21.01985740661621,108.15553283691406
35,-22.836426214384947,False,-21.397037506103516,112.69295501708984
36,-24.344917512145408,False,-23.934677124023438,131.2685089111328
37,-20.879320170902677,False,-18.84356689453125,87.65675354003906
38,-27.23894103073709,False,-25.868810653686523,160.08306884765625
39,-12.542368026659254,False,-8.201070785522461,18.790830612182617
40,-26.795823812763267,False,-24.58836555480957,150.66656494140625
41,-21.03032500006456,False,-19.122173309326172,87.47505950927734
42,-18.733079892491013,False,-17.329364776611328,72.07069396972656
43,-23.596212243549502,False,-20.937196731567383,109.71261596679688
44,-22.49186691838191,False,-22.099063873291016,114.71980285644531
45,-25.72651616723722,False,-24.37528419494629,142.84698486328125
46,-23.35633529073028,False,-20.78778839111328,107.19620513916016
47,-27.508043083562033,False,-26.01250648498535,162.02500915527344
48,-21.977145776323855,False,-19.834062576293945,94.18282318115234
49,-26.568608015663212,False,-23.697250366210938,143.97909545898438
50,-0.640655815622325,False,3.9992876052856445,7.93541955947876
51,-23.70457725467367,False,-21.79022979736328,112.44119262695312
52,-20.715780263055567,False,-17.732126235961914,76.59587097167969
53,-23.015188402309164,False,-19.9439640045166,95.0120849609375
54,-23.909968794588362,False,-19.930744171142578,101.81819915771484
55,-19.918922338122577,False,-16.128782272338867,64.5584945678711
56,-27.893924188771507,False,-26.75187110900879,160.35653686523438
57,-8.519241727720674,False,-5.212563514709473,7.738933086395264
58,-24.151903294230554,False,-21.896785736083984,112.04153442382812
59,-23.516078045838388,False,-20.898366928100586,99.66620635986328
60,-22.714830174551317,False,-18.5792179107666,84.96047973632812
61,-22.307756751056544,False,-18.40312385559082,82.95481872558594
62,-28.72870920863205,False,-25.63282012939453,159.1928253173828
63,-21.098765400570752,False,-16.152202606201172,64.94514465332031
64,-20.746486791120162,False,-16.39366912841797,64.13685607910156
65,-28.511574171230635,False,-27.03463363647461,164.8950958251953
66,-21.682503602697313,False,-16.477283477783203,67.98294067382812
67,-22.26157980607258,False,-17.404701232910156,77.84489440917969
68,-24.52957434225281,False,-20.681631088256836,103.51421356201172
69,-25.420675657443763,False,-20.615802764892578,108.73296356201172
70,-12.868389263154816,False,-7.7872185707092285,14.412853240966797
71,-21.095923492108952,False,-16.102846145629883,64.67269134521484
72,-19.244929300730018,False,-13.386049270629883,46.69004440307617
73,-16.770737286785298,False,-13.894579887390137,43.446311950683594
74,-8.500321145966018,False,-2.6475250720977783,5.663538455963135
75,-20.724989783763046,False,-15.507256507873535,58.2337646484375
76,-22.385221831661482,False,-16.883922576904297,72.83595275878906
77,-22.903240819009444,False,-17.97515296936035,74.27826690673828
78,-23.852411121017067,False,-17.223012924194336,80.16969299316406
79,-29.58331512472884,False,-26.140600204467773,162.6796112060547
80,-28.289795647458153,False,-23.91549301147461,142.79588317871094
81,-24.635057207600852,False,-19.4552001953125,93.17159271240234
82,-23.723868504366404,False,-17.350465774536133,77.40599060058594
83,-25.83114633575216,False,-20.463239669799805,103.6889419555664
84,-19.841547932805337,False,-14.4886474609375,48.519256591796875
85,-24.82063480465727,False,-19.03042221069336,89.67008209228516
86,-26.721549794052432,False,-22.199281692504883,118.26964569091797
87,-18.997810247289248,False,-8.974967956542969,32.12637710571289
88,-14.517471474143033,False,-9.426342964172363,21.03155517578125
89,-23.443229858184385,False,-16.239990234375,65.23627471923828
90,-25.035319073284395,False,-16.63312530517578,72.77789306640625
91,-22.79809690657711,False,-13.449687957763672,50.04121780395508
