,state,action,reward,next_state
136,"0.08068949,0.07107764",8,-0.23628903662400957,"0.07711281574145631,0.06902113504703232"
137,"0.077112816,0.069021136",8,-0.2345553065401188,"0.07624050693406703,0.06902476422399492"
138,"0.07624051,0.069024764",8,-0.232849509918991,"0.07536666778142849,0.06903872478537801"
139,"0.07536667,0.06903873",8,-0.23094949674545473,"0.07440109403457165,0.06904910289210381"
140,"0.074401096,0.069049105",8,-0.22878806414131514,"0.07330289847057857,0.069060755733386"
141,"0.073302895,0.06906076",5,-0.22667655984193058,"0.07241843810679775,0.06894656120944503"
142,"0.07241844,0.06894656",8,-0.2250188731481711,"0.07248144841682215,0.06835199210484226"
143,"0.072481446,0.06835199",5,-0.223659320924103,"0.07243538532624544,0.06792951675720404"
144,"0.07243539,0.067929514",5,-0.22246802847447783,"0.07237652913553207,0.06757165673447123"
145,"0.07237653,0.067571655",2,-0.22121235958014285,"0.07219208694693534,0.06727606189542407"
146,"0.07219209,0.06727606",8,-0.21986111732803998,"0.07209229076217695,0.06689217860122869"
147,"0.07209229,0.06689218",5,-0.21884911468950446,"0.07197744236758404,0.0666314099847788"
148,"0.071977444,0.06663141",8,-0.21742022591006027,"0.07182076716424954,0.0662595638605204"
149,"0.071820766,0.06625956",2,-0.2160877193004942,"0.07170970186962296,0.06589061236152023"
150,"0.13230976,0.10344201",8,-0.44752412072923964,"0.13093775359818685,0.10354953784428864"
151,"0.13093776,0.10354954",5,-0.437097412567112,"0.12572078729397324,0.10355194599305517"
152,"0.12572078,0.10355195",8,-0.4187548715394084,"0.11654951678012145,0.10355194599305517"
153,"0.116549514,0.10355195",5,-0.40037069301829264,"0.10735888330308786,0.10355194599305517"
154,"0.10735888,0.10355195",8,-0.39876466111136055,"0.10655441156609753,0.10355194599305517"
155,"0.10655441,0.10355195",8,-0.39768201759736954,"0.10601308980910203,0.10355194599305517"
156,"0.10601309,0.10355195",5,-0.39663294454279274,"0.1054885532818136,0.10355194599305517"
157,"0.10548855,0.10355195",8,-0.39554317240366876,"0.10494366721225164,0.10355194599305517"
158,"0.10494367,0.10355195",8,-0.39438524502211425,"0.10436470352147437,0.10355194599305517"
159,"0.1043647,0.10355195",5,-0.3931736843464261,"0.10375550053654489,0.10355194599305517"
160,"0.103755504,0.10355195",8,-0.39185881435070047,"0.10310148818576746,0.10355194599305517"
161,"0.103101484,0.10355195",8,-0.39046578280349464,"0.10240497241216455,0.10355194599305517"
162,"0.102404974,0.10355195",5,-0.3891137115942691,"0.10172893680755177,0.10355194599305517"
163,"0.10172894,0.10355195",2,-0.3889414306627377,"0.10164279634178605,0.10355194599305517"
164,"0.101642795,0.10355195",5,-0.38887721745990755,"0.10161068974037099,0.10355194599305517"
165,"0.10161069,0.10355195",2,-0.38886338105611973,"0.1016026962875863,0.10355194599305517"
166,"0.101602696,0.10355195",5,-0.3888529235828915,"0.10159854280186296,0.10355194599305517"
167,"0.101598546,0.10355195",5,-0.38887718674593463,"0.10161067438338454,0.10355194599305517"
168,"0.101610675,0.10355195",5,-0.38883369361627773,"0.10158892781855612,0.10355194599305517"
169,"0.10158893,0.10355195",2,-0.38883916224928383,"0.10159166213505913,0.10355194599305517"
170,"0.10159166,0.10355195",7,-0.3889233627844343,"0.10163376240263436,0.10355194599305517"
171,"0.101633765,0.10355195",4,-0.3892113356263518,"0.10177774882359315,0.10355194599305517"
172,"0.10177775,0.10355195",8,-0.38990674797165414,"0.10212545499624429,0.10355194599305517"
173,"0.10212546,0.10355195",8,-0.389972996528016,"0.10215857927442522,0.10355194599305517"
174,"0.102158576,0.10355195",8,-0.3899611427565355,"0.102152652388685,0.10355194599305517"
175,"0.10215265,0.10355195",8,-0.3899229876735478,"0.10213357484719113,0.10355194599305517"
176,"0.10213357,0.10355195",8,-0.3899748637763054,"0.10215951289856995,0.10355194599305517"
177,"0.102159515,0.10355195",8,-0.38996787003040967,"0.10215601602562209,0.10355194599305517"
178,"0.10215601,0.10355195",2,-0.3899651691841395,"0.10215380499792828,0.10355194599305517"
179,"0.10215381,0.10355195",9,-0.3899910552586089,"0.10216760863972167,0.10355194599305517"
180,"0.13255277,0.10344201",2,-0.4451021445970383,"0.1297301093253984,0.10354730864874716"
181,"0.1297301,0.10354731",5,-0.431556857364226,"0.12295050969253021,0.10355194599305517"
182,"0.12295051,0.10355195",8,-0.41039134992305926,"0.11236775597194684,0.10355194599305517"
183,"0.11236776,0.10355195",5,-0.40180463060681637,"0.10807439631382543,0.10355194599305517"
184,"0.1080744,0.10355195",3,-0.4049205340955998,"0.10963234805821713,0.10355194599305517"
185,"0.10963235,0.10355195",5,-0.4285687850428932,"0.12145647353186384,0.10355194599305517"
186,"0.121456474,0.10355195",5,-0.4602434893919811,"0.1372938257064078,0.10355194599305517"
187,"0.13729383,0.10355195",5,-0.4906339506151357,"0.1524890563179851,0.10355194599305517"
188,"0.15248905,0.10355195",8,-0.49694399441489556,"0.155644078217865,0.10355194599305517"
189,"0.15564407,0.10355195",8,-0.49693466242111173,"0.1556394122209731,0.10355194599305517"
190,"0.15563941,0.10355195",5,-0.4964512948714199,"0.1553977284461272,0.10355194599305517"
191,"0.15539773,0.10355195",5,-0.49590561417570334,"0.15512488809826888,0.10355194599305517"
192,"0.15512489,0.10355195",8,-0.49533296150548267,"0.15483171379536215,0.10355194599305517"
193,"0.15483171,0.10355195",1,-0.5063159206634336,"0.160330041342134,0.10355194599305517"
194,"0.16033004,0.10355195",8,-0.5281153848281009,"0.1711854701194367,0.10355194599305517"
195,"0.17118546,0.10355195",8,-0.5498970084718391,"0.18196534524734034,0.10355194599305517"
196,"0.18196535,0.10355195",8,-0.5736223684910965,"0.1939832652559655,0.10355194599305517"
197,"0.19398327,0.10355195",4,-0.5968774764193819,"0.20561081922010818,0.10355194599305517"
198,"0.20561083,0.10355195",8,-0.6200156938705698,"0.21716389686010143,0.10355194599305517"
199,"0.21716389,0.10355195",8,-0.642346294611313,"0.2283452283160737,0.10355194599305517"
200,"0.22834523,0.10355195",5,-0.6642376973375266,"0.23929092967918053,0.10355194599305517"
201,"0.23929092,0.10355195",8,-0.6835710710417314,"0.24894100863136323,0.10355194599305517"
202,"0.248941,0.10355195",8,-0.6991969795186382,"0.25677057076973636,0.10355194599305517"
203,"0.25677058,0.10355195",8,-0.7053649636517476,"0.25985456283629105,0.10355194599305517"
204,"0.25985456,0.10355195",8,-0.7066052227321167,"0.2604746923764756,0.10355194599305517"
205,"0.26047468,0.10355195",5,-0.7068227105017573,"0.2605834362612959,0.10355194599305517"
206,"0.26058343,0.10355195",8,-0.7068575134072125,"0.2606003882363185,0.10355194599305517"
207,"0.2606004,0.10355195",2,-0.671905859666289,"0.24312501084356175,0.10355194599305517"
208,"0.243125,0.10355195",8,-0.6633289353217035,"0.23883672839660422,0.10355194599305517"
209,"0.23883674,0.10355195",2,-0.6636724422781507,"0.23900530634323103,0.10355194599305517"
210,"0.13307248,0.10344201",8,-0.44597729926153845,"0.13016774017548233,0.10354727297019127"
211,"0.13016774,0.103547275",6,-0.4162948432343565,"0.11531950262759551,0.10355194599305517"
212,"0.115319505,0.10355195",5,-0.3749149350001689,"0.0946295485105017,0.10355194599305517"
213,"0.09462955,0.10355195",8,-0.3595801620873335,"0.08712917102182886,0.10344060668122528"
214,"0.08712917,0.103440605",2,-0.35880224779414166,"0.08702562139356637,0.1032503350023363"
215,"0.08702562,0.10325033",6,-0.35906042181114495,"0.08752099796411143,0.10300614196097402"
216,"0.087520994,0.10300614",2,-0.3522531700923925,"0.09174800931506562,0.09791905048742042"
217,"0.09174801,0.09791905",8,-0.34577437066028777,"0.0932572380699554,0.09475329817345898"
218,"0.09325724,0.094753295",5,-0.3348005401751816,"0.09586894845299278,0.08935232261952977"
219,"0.095868945,0.089352325",8,-0.32823687577736005,"0.0939544023019376,0.0884426903911616"
220,"0.0939544,0.08844269",5,-0.32655107832331365,"0.09311150357491445,0.0884426903911616"
221,"0.0931115,0.08844269",2,-0.3245220641497646,"0.09351983318449658,0.08749413259359048"
222,"0.09351984,0.087494135",5,-0.3249269421432416,"0.095032238095457,0.08662082198410918"
223,"0.09503224,0.08662082",2,-0.33173752511841337,"0.0994644033131836,0.08593623949734872"
224,"0.0994644,0.08593624",5,-0.34324300281704645,"0.10521714216250015,0.08593623949734872"
225,"0.105217144,0.08593624",2,-0.3557881781047131,"0.11148972980633348,0.08593623949734872"
226,"0.11148973,0.08593624",5,-0.36336051333894426,"0.11527589742344906,0.08593623949734872"
227,"0.1152759,0.08593624",5,-0.36979729075501055,"0.11849428613148222,0.08593623949734872"
228,"0.11849429,0.08593624",2,-0.3759566820714806,"0.12157398178971725,0.08593623949734872"
229,"0.121573985,0.08593624",2,-0.37654200794028814,"0.12186664472412101,0.08593623949734872"
230,"0.12186664,0.08593624",2,-0.37828725370416594,"0.1227392676060599,0.08593623949734872"
231,"0.12273927,0.08593624",8,-0.3795125819172114,"0.1233519317125826,0.08593623949734872"
232,"0.12335193,0.08593624",8,-0.3777933912179914,"0.12249233636297265,0.08593623949734872"
