,state,action,reward,next_state
70,"0.10606374,0.10355195",0,-0.42252524778489076,"0.11843470490286262,0.10355194599305517"
71,"0.118434705,0.10355195",5,-0.45532001599573735,"0.1348320890082859,0.10355194599305517"
72,"0.13483208,0.10355195",4,-0.48558366370527095,"0.1499639128630527,0.10355194599305517"
73,"0.14996392,0.10355195",1,-0.49455516559410095,"0.15444966380746772,0.10355194599305517"
74,"0.15444966,0.10355195",8,-0.4954893411342721,"0.15491465568958213,0.10355194599305517"
75,"0.15491466,0.10355195",9,-0.4954948104397968,"0.15491948623031562,0.10355194599305517"
76,"0.15491949,0.10355195",0,-0.4955027099281002,"0.1549234359744673,0.10355194599305517"
77,"0.15492344,0.10355195",1,-0.4954900875434798,"0.15491712478215713,0.10355194599305517"
78,"0.15491712,0.10355195",0,-0.4954824211160609,"0.15491329156844766,0.10355194599305517"
79,"0.15491329,0.10355195",8,-0.49548218871161176,"0.15491317536622312,0.10355194599305517"
80,"0.15491317,0.10355195",1,-0.4954973897424013,"0.1549207758816179,0.10355194599305517"
81,"0.15492077,0.10355195",6,-0.5045768053704284,"0.1594604836956314,0.10355194599305517"
82,"0.15946048,0.10355195",6,-0.5077126889674342,"0.16102842549413432,0.10355194599305517"
83,"0.16102843,0.10355195",4,-0.5369207422125769,"0.1756324521167057,0.10355194599305517"
84,"0.17563245,0.10355195",9,-0.5656437400004342,"0.18999395101063432,0.10355194599305517"
85,"0.18999395,0.10355195",7,-0.5612125867015124,"0.18777837436117342,0.10355194599305517"
86,"0.18777837,0.10355195",7,-0.5341637217732728,"0.1742539418970536,0.10355194599305517"
87,"0.17425394,0.10355195",0,-0.5105753476051396,"0.16245975481298702,0.10355194599305517"
88,"0.16245976,0.10355195",1,-0.49628740568676566,"0.15531578385380004,0.10355194599305517"
89,"0.15531579,0.10355195",5,-0.48977619665915895,"0.15206017933999671,0.10355194599305517"
90,"0.13269019,0.10344201",9,-0.4470618068523131,"0.13070960000477846,0.10354953760630946"
91,"0.1307096,0.10354954",3,-0.44628084427263126,"0.13031250314673287,0.10355194599305517"
92,"0.1303125,0.10355195",2,-0.42972388895338587,"0.12203402548711019,0.10355194599305517"
93,"0.12203403,0.10355195",9,-0.407504720419661,"0.11092444122024774,0.10355194599305517"
94,"0.11092444,0.10355195",4,-0.40341884852785104,"0.10888150527434275,0.10355194599305517"
95,"0.1088815,0.10355195",5,-0.40072952761346514,"0.10753684481714978,0.10355194599305517"
96,"0.107536845,0.10355195",5,-0.39967781241439393,"0.10701098721761422,0.10355194599305517"
97,"0.10701099,0.10355195",6,-0.37413415425347396,"0.09423915813715424,0.10355194599305517"
98,"0.09423916,0.10355195",1,-0.3720011174670943,"0.0931726397439644,0.10355194599305517"
99,"0.09317264,0.10355195",7,-0.39421988322671675,"0.10428202262377563,0.10355194599305517"
100,"0.10428202,0.10355195",4,-0.4203480283983355,"0.117346095209585,0.10355194599305517"
101,"0.11734609,0.10355195",9,-0.44359086836433415,"0.1289675151925843,0.10355194599305517"
102,"0.12896751,0.10355195",2,-0.4666407806203571,"0.14046284200174933,0.10355194599305517"
103,"0.14046285,0.10355195",3,-0.4941795264644494,"0.15426184424264194,0.10355194599305517"
104,"0.15426184,0.10355195",3,-0.5473293472438981,"0.18083675463236631,0.10355194599305517"
105,"0.18083675,0.10355195",5,-0.6176383681441999,"0.21545768576354507,0.10355194599305517"
106,"0.2154577,0.10355195",5,-0.6971298907146204,"0.25573702636772744,0.10355194599305517"
107,"0.25573704,0.10355195",0,-0.7265582054660588,"0.2704511837434466,0.10355194599305517"
108,"0.2704512,0.10355195",6,-0.7093064631371362,"0.26182531257898534,0.10355194599305517"
109,"0.26182532,0.10355195",5,-0.6973909607417739,"0.2558675613813042,0.10355194599305517"
110,"0.25586757,0.10355195",7,-0.6946273299547663,"0.2544857459878004,0.10355194599305517"
111,"0.25448576,0.10355195",1,-0.6962001411373768,"0.25527215157910566,0.10355194599305517"
112,"0.25527215,0.10355195",5,-0.7098790054135544,"0.26211158371719445,0.10355194599305517"
113,"0.26211157,0.10355195",1,-0.7261454502913417,"0.2702448061560881,0.10355194599305517"
114,"0.2702448,0.10355195",3,-0.7983536054262256,"0.3062651760023865,0.10355194599305517"
115,"0.30626518,0.10355195",0,-0.8557449123526009,"0.3350445371867177,0.10355194599305517"
116,"0.33504453,0.10355195",2,-0.8005726904534002,"0.30745842623711733,0.10355194599305517"
117,"0.30745843,0.10355195",7,-0.7811673533040264,"0.29775575766243045,0.10355194599305517"
