,state,action,reward,next_state,distribution
10,"[0.0018243998056277633, -0.002203496405854821, 0.015143397264182568, -0.868927001953125, 1.8238699436187744, -0.06894707679748535, -0.11499646306037903, -0.1745796799659729, -0.009999987669289112, 0.1000000461935997, -0.025009222328662872]",6,0.0,"[0.001824399777530239, -0.0022034963562056475, 0.015143396996338154, -0.8689269871961898, 1.8238699939214342, -0.06903665761901492, -0.11497764337301991, -0.17456897995178067, -0.010000042389580549, 0.10000001535539099, -0.02499941878703571]","[0.0982254222035408, 0.09424340724945068, 0.1084376871585846, 0.10898540169000626, 0.11207305639982224, 0.09794678539037704, 0.10041628032922745, 0.09934891760349274, 0.09072942286729813, 0.08959361910820007]"
11,"[0.0018243998056277633, -0.002203496405854821, 0.015143397264182568, -0.868927001953125, 1.8238699436187744, -0.06903665512800217, -0.1149776428937912, -0.17456898093223572, -0.010000042617321014, 0.10000001639127731, -0.02499941922724247]",5,0.0,"[0.001824399777530239, -0.0022034963562056475, 0.015143396996338154, -0.8689269871961898, 1.8238699939214342, -0.06903665761901492, -0.11497764337301991, -0.17456897995178067, -0.010000042389580549, 0.10000001535539099, -0.02499941878703571]","[0.09822551906108856, 0.09424379467964172, 0.10843805223703384, 0.10898502171039581, 0.11207330226898193, 0.09794671833515167, 0.1004163846373558, 0.09934842586517334, 0.09072927385568619, 0.08959348499774933]"
12,"[0.0018243998056277633, -0.002203496405854821, 0.015143397264182568, -0.868927001953125, 1.8238699436187744, -0.06903665512800217, -0.1149776428937912, -0.17456898093223572, -0.010000042617321014, 0.10000001639127731, -0.02499941922724247]",4,0.0,"[0.0014333347964869958, -0.0022131513482772647, 0.012938775712612482, -1.0377878604728377, 1.8238699982135955, -0.06936385054472025, -0.1149282675690724, -0.17452644106903203, -0.009999984513240745, 0.1000000735246466, -0.025009323334940214]","[0.09822551906108856, 0.09424379467964172, 0.10843805223703384, 0.10898502171039581, 0.11207330226898193, 0.09794671833515167, 0.1004163846373558, 0.09934842586517334, 0.09072927385568619, 0.08959348499774933]"
13,"[0.0014333347789943218, -0.00221315142698586, 0.012938776053488255, -1.037787914276123, 1.8238699436187744, -0.06936384737491608, -0.11492826789617538, -0.17452643811702728, -0.009999984875321388, 0.10000007599592209, -0.02500932291150093]",3,0.0,"[0.0014333347964869958, -0.0022131513482772647, 0.012938775712612482, -1.0377878604728377, 1.8238699982135955, -0.06949996910707798, -0.11491970272133864, -0.1745151376667462, -0.010000042764340744, 0.1000000158117112, -0.02499941878703571]","[0.09820946305990219, 0.09390062838792801, 0.10849098116159439, 0.10929487645626068, 0.11278872191905975, 0.09801448881626129, 0.09985391795635223, 0.0991194099187851, 0.09029493480920792, 0.09003252536058426]"
14,"[0.0014333347789943218, -0.00221315142698586, 0.012938776053488255, -1.037787914276123, 1.8238699436187744, -0.06949996948242188, -0.11491969972848892, -0.17451514303684235, -0.010000042617321014, 0.10000001639127731, -0.02499941922724247]",8,0.0,"[0.0014333347964869958, -0.0022131513482772647, 0.012938775712612482, -1.0377878604728377, 1.8238699982135955, -0.0696477393569084, -0.11490448608560605, -0.1744897671113056, -0.009999978737110893, 0.10000008657540654, -0.024989745375808226]","[0.09820957481861115, 0.09390117228031158, 0.1084914430975914, 0.10929440706968307, 0.11278904974460602, 0.09801451116800308, 0.09985408931970596, 0.09911880642175674, 0.0902947187423706, 0.09003221988677979]"
15,"[0.0014333347789943218, -0.00221315142698586, 0.012938776053488255, -1.037787914276123, 1.8238699436187744, -0.06964773684740067, -0.11490448564291, -0.17448976635932922, -0.009999978356063366, 0.10000008344650269, -0.024989744648337364]",7,0.0,"[0.002211176521581315, -0.0037597196477872075, 0.01202764300727388, -1.0304513813654053, 1.8199627153463886, -0.06978067930494986, -0.11490110361756498, -0.17442653850893175, -0.009999980428791508, 0.10000011684060273, -0.024989754268576858]","[0.09820972383022308, 0.09390176832675934, 0.10849196463823318, 0.10929390788078308, 0.11278943717479706, 0.09801450371742249, 0.0998542532324791, 0.09911809861660004, 0.09029452502727509, 0.09003186970949173]"
16,"[0.0022111765574663877, -0.0037597196642309427, 0.01202764268964529, -1.0304514169692993, 1.819962739944458, -0.06978067755699158, -0.114901103079319, -0.17442654073238373, -0.009999980218708515, 0.10000011324882507, -0.02498975396156311]",3,0.0,"[0.002211176521581315, -0.0037597196477872075, 0.01202764300727388, -1.0304513813654053, 1.8199627153463886, -0.06995049700304942, -0.11495007719330952, -0.1743423531253364, -0.009999988556879655, 0.10000004786942163, -0.025009222280492405]","[0.09821869432926178, 0.0939256027340889, 0.10848722606897354, 0.10927008837461472, 0.11274770647287369, 0.09800460934638977, 0.09987717121839523, 0.09913074970245361, 0.09030694514513016, 0.090031199157238]"
17,"[0.0022111765574663877, -0.0037597196642309427, 0.01202764268964529, -1.0304514169692993, 1.819962739944458, -0.06995049864053726, -0.11495007574558258, -0.1743423491716385, -0.009999988600611687, 0.1000000461935997, -0.025009222328662872]",0,0.0,"[0.002211176521581315, -0.0037597196477872075, 0.01202764300727388, -1.0304513813654053, 1.8199627153463886, -0.07006485984615093, -0.11503032721519552, -0.17429922964932998, -0.009999988744258642, 0.10000004809757979, -0.025009222280492405]","[0.09821897000074387, 0.09392604976892471, 0.10848818719387054, 0.10926899313926697, 0.11274807155132294, 0.09800455719232559, 0.09987781941890717, 0.09913014620542526, 0.0903068333864212, 0.09003037959337234]"
18,"[0.0022111765574663877, -0.0037597196642309427, 0.01202764268964529, -1.0304514169692993, 1.819962739944458, -0.07006485760211945, -0.11503032594919205, -0.1742992252111435, -0.009999988600611687, 0.1000000461935997, -0.025009222328662872]",5,0.0,"[0.002211176521581315, -0.0037597196477872075, 0.01202764300727388, -1.0304513813654053, 1.8199627153463886, -0.0701089361707116, -0.1150756138287865, -0.17428293543735685, -0.010000033279545545, 0.10000001722212018, -0.024999586499671156]","[0.09821903705596924, 0.09392616152763367, 0.10848890244960785, 0.10926803201436996, 0.11274826526641846, 0.09800466150045395, 0.09987854212522507, 0.09912994503974915, 0.09030667692422867, 0.0900297611951828]"
19,"[0.0022111765574663877, -0.0037597196642309427, 0.01202764268964529, -1.0304514169692993, 1.819962739944458, -0.07010893523693085, -0.11507561057806015, -0.17428293824195862, -0.010000033304095268, 0.10000001639127731, -0.0249995868653059]",6,0.0,"[0.0027696009065492078, -0.004191329238212305, 0.011527901429939647, -0.8989570271001099, 1.8180055028451925, -0.07014547853398287, -0.11512081899911722, -0.17426869277464807, -0.009999988931637657, 0.10000004832573794, -0.025009222280492405]","[0.09821902960538864, 0.09392611682415009, 0.10848920047283173, 0.10926760733127594, 0.11274833977222443, 0.0980047658085823, 0.09987892955541611, 0.09912991523742676, 0.0903066024184227, 0.0900295153260231]"
20,"[0.00276960083283484, -0.00419132923707366, 0.011527901515364647, -0.8989570140838623, 1.8180055618286133, -0.07014548033475876, -0.11512082070112228, -0.1742686927318573, -0.009999988600611687, 0.1000000461935997, -0.025009222328662872]",4,0.0,"[0.0027696009065492078, -0.004191329238212305, 0.011527901429939647, -0.8989570271001099, 1.8180055028451925, -0.07018936072069537, -0.1151849549222283, -0.1742496625588481, -0.009999985637509479, 0.10000007489359522, -0.025009323334940214]","[0.09822984784841537, 0.09419921785593033, 0.10845648497343063, 0.10900457203388214, 0.11219852417707443, 0.09794483333826065, 0.10031301528215408, 0.09931202977895737, 0.09064824134111404, 0.08969323337078094]"
21,"[0.00276960083283484, -0.00419132923707366, 0.011527901515364647, -0.8989570140838623, 1.8180055618286133, -0.07018936425447464, -0.1151849552989006, -0.17424966394901276, -0.009999985806643963, 0.10000007599592209, -0.02500932291150093]",9,0.0,"[0.0027696009065492078, -0.004191329238212305, 0.011527901429939647, -0.8989570271001099, 1.8180055028451925, -0.0702242541175711, -0.11524117064721728, -0.17423116720971465, -0.010000033654305684, 0.10000001767843966, -0.024999586499671156]","[0.09822987020015717, 0.09419910609722137, 0.1084568202495575, 0.10900405049324036, 0.112198606133461, 0.09794489294290543, 0.10031348466873169, 0.09931214898824692, 0.0906480923295021, 0.08969294279813766]"
22,"[0.00276960083283484, -0.00419132923707366, 0.011527901515364647, -0.8989570140838623, 1.8180055618286133, -0.07022425532341003, -0.1152411699295044, -0.1742311716079712, -0.010000033304095268, 0.10000001639127731, -0.0249995868653059]",0,0.0,"[0.0027696009065492078, -0.004191329238212305, 0.011527901429939647, -0.8989570271001099, 1.8180055028451925, -0.07024516987660664, -0.11527373227402563, -0.1742182596656705, -0.009999989306395632, 0.10000004878205448, -0.025009222280492405]","[0.09822987020015717, 0.09419896453619003, 0.108457051217556, 0.10900358855724335, 0.11219868063926697, 0.09794497489929199, 0.10031389445066452, 0.09931225329637527, 0.09064798057079315, 0.08969271928071976]"
