,state,action,reward,next_state,distribution
10,"[0.0003742816625162959, -0.09159773588180542, 0.20325995981693268, -0.20192694664001465, 0.40213170647621155, 0.0439305379986763, 0.08858609199523926, -0.023242997005581856, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.3798160603325431,"[0.0014162622660442992, -0.08864934126484147, 0.21450999620996658, -0.20136473287441436, 0.20213182074878677, 0.040603241729265355, 0.08587048039702488, -0.020054559170853525, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09684786945581436, 0.10322929173707962, 0.10180849581956863, 0.09236331284046173, 0.10226597636938095, 0.11398053169250488, 0.10046254843473434, 0.09155355393886566, 0.10013813525438309, 0.09735026210546494]"
11,"[0.0014162622392177582, -0.08864933997392654, 0.2145099937915802, -0.20136472582817078, 0.20213182270526886, 0.04060324281454086, 0.08587048202753067, -0.020054558292031288, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.3795219113292366,"[0.0023769952171601716, -0.08752717561101875, 0.21603133246356254, -0.20133690266942939, 0.40213189192946075, 0.04128479121593982, 0.08535842852317244, -0.020137484782228987, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09689053893089294, 0.10272309184074402, 0.10234221071004868, 0.09275561571121216, 0.1020466610789299, 0.11389262229204178, 0.09948329627513885, 0.09191291779279709, 0.10005532950162888, 0.0978977307677269]"
12,"[0.0023769952822476625, -0.08752717822790146, 0.21603132784366608, -0.20133690536022186, 0.4021318852901459, 0.04128479212522507, 0.08535842597484589, -0.0201374851167202, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.38774664027697026,"[0.004920143916911535, -0.013821469766632788, 0.03501999394720823, -0.20086190315642227, 0.40213192186077507, 0.03763860986350262, 0.09037564975753004, -0.025014996937635203, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09687258303165436, 0.10322656482458115, 0.10178939998149872, 0.09237422049045563, 0.10228478908538818, 0.1140669658780098, 0.10045819729566574, 0.09146765619516373, 0.10012353211641312, 0.09733603894710541]"
13,"[0.004920144099742174, -0.013821469619870186, 0.03501999378204346, -0.20086190104484558, 0.40213191509246826, 0.03763860836625099, 0.09037564694881439, -0.02501499652862549, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.38797217775596304,"[0.005892694866195036, -0.013362197290970101, 0.034602150823654476, -0.2003382400411251, 0.5976319365578151, 0.03818511308229888, 0.09008937406479223, -0.025666654528320065, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09628038108348846, 0.10321838408708572, 0.10159454494714737, 0.09298956394195557, 0.10235226154327393, 0.11331506818532944, 0.10089254379272461, 0.09206628799438477, 0.10008986294269562, 0.0972011536359787]"
14,"[0.005892694927752018, -0.013362197205424309, 0.034602150321006775, -0.2003382444381714, 0.5976319313049316, 0.03818511217832565, 0.09008937329053879, -0.025666654109954834, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.3846538513922464,"[0.006894703119356471, -0.008670632771486275, 0.034338439208664084, -0.20000853017773856, 0.5976318629724826, 0.03749137901903073, 0.08880020985197296, -0.024677349231332135, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09626809507608414, 0.10355890542268753, 0.10160671174526215, 0.09236980229616165, 0.10273917019367218, 0.11369484663009644, 0.10184243321418762, 0.09139316529035568, 0.10000497847795486, 0.09652195125818253]"
15,"[0.006894703023135662, -0.008670632727444172, 0.034338440746068954, -0.20000852644443512, 0.5976318717002869, 0.03749137744307518, 0.08880020678043365, -0.024677349254488945, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.3847913383661271,"[0.007904168511685405, -0.008650535033822848, 0.036814386378156705, -0.3998845084846794, 0.5976317415835837, 0.038136633388529184, 0.08898257514773966, -0.023268764308772005, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09626155346632004, 0.10354293882846832, 0.10160414129495621, 0.09239404648542404, 0.10275303572416306, 0.11371457576751709, 0.10184160619974136, 0.09137468785047531, 0.09999328851699829, 0.09652014821767807]"
16,"[0.007904168218374252, -0.00865053478628397, 0.03681438788771629, -0.39988452196121216, 0.5976317524909973, 0.03813663497567177, 0.08898257464170456, -0.023268764838576317, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.3903368107022622,"[0.009402355910746785, -0.008617833396519892, 0.016830398046887574, -0.3997350380857041, 0.5976315902656362, 0.03861782732941266, 0.09145840247244175, -0.024851542774298574, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09598880261182785, 0.10402661561965942, 0.10100039094686508, 0.09281374514102936, 0.1025226041674614, 0.11415273696184158, 0.10134003311395645, 0.09156227856874466, 0.10085082054138184, 0.09574198722839355]"
17,"[0.00940235611051321, -0.008617833256721497, 0.01683039776980877, -0.3997350335121155, 0.597631573677063, 0.038617826998233795, 0.09145840257406235, -0.024851541966199875, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4064924375535869,"[0.08062222197171476, -0.02136309721046814, 0.008678889385791422, -0.39764061640239223, 0.5983103698738939, 0.05126254116055558, 0.09624586841448918, -0.017210709800508317, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.0959210991859436, 0.10401683300733566, 0.10102789103984833, 0.0928240418434143, 0.10246028006076813, 0.11408965289592743, 0.10139229148626328, 0.09167762845754623, 0.10083714127540588, 0.09575311094522476]"
18,"[0.08062221854925156, -0.021363096311688423, 0.008678889833390713, -0.3976406157016754, 0.5983103513717651, 0.051262542605400085, 0.09624586999416351, -0.017210708931088448, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.4166712710427214,"[0.08101665416489734, -0.031160265978225077, 0.008699293467061331, -0.3990837264339202, 0.5983092978762201, 0.055539697581879335, 0.09981112508554596, -0.01717887889405023, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09581414610147476, 0.10388319939374924, 0.1012548953294754, 0.09280604869127274, 0.1025242954492569, 0.113933265209198, 0.10134079307317734, 0.09207127243280411, 0.10071420669555664, 0.09565795212984085]"
19,"[0.0810166522860527, -0.03116026520729065, 0.008699293248355389, -0.3990837335586548, 0.5983092784881592, 0.05553969740867615, 0.0998111218214035, -0.01717887818813324, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.4206064868258613,"[0.07749172303839824, -0.06059873589302356, 0.059916650789125114, -0.3966243851036282, 0.5985578535976961, 0.05686731046566862, 0.10134197438851589, -0.01721525706486804, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09581083059310913, 0.10388262569904327, 0.10126342624425888, 0.09277640283107758, 0.10251634567975998, 0.11388664692640305, 0.10135120898485184, 0.09210679680109024, 0.10072930157184601, 0.09567639976739883]"
