,state,action,reward,next_state,distribution
20,"[1.1575034856796265, -0.3875944912433624, 0.7160444259643555, 1.5707963705062866, 1.5707963705062866, 1.5110901594161987, 0.4162151515483856, -48.46958541870117, 0.9356367588043213, 0.23322191834449768, -29.685903549194336]",4,6.0,"[1.181044412817144, -0.3897519139777523, 0.7833793227605627, 1.5707963267948966, 1.5707963267948966, 1.409643526531875, 0.3774169077321985, -45.07131143071797, 0.8720772701269901, 0.2301867776040493, -27.839515039375385]","[0.003825270337983966, 0.06699404865503311, 0.002765909070149064, 0.019661545753479004, 0.3134453296661377, 0.007593733724206686, 0.02811133861541748, 0.012435825541615486, 0.5385212898254395, 0.006645789835602045]"
21,"[1.1810444593429565, -0.3897519111633301, 0.783379316329956, 1.5707963705062866, 1.5707963705062866, 1.409643530845642, 0.3774169087409973, -45.071311950683594, 0.8720772862434387, 0.23018677532672882, -27.839515686035156]",4,6.0,"[1.1767618315886166, -0.3940344952062801, 0.912708826117397, 1.5707963267948966, 1.5707963267948966, 1.36266935382584, 0.3511139642979985, -43.386949188334654, 0.7445951273772611, 0.2064223815222212, -23.90125147208704]","[0.005121984984725714, 0.07311508804559708, 0.0037515403237193823, 0.023365061730146408, 0.31146278977394104, 0.009662606753408909, 0.03331710398197174, 0.015224315226078033, 0.5164934992790222, 0.008486020378768444]"
22,"[1.1767618656158447, -0.3940345048904419, 0.9127088189125061, 1.5707963705062866, 1.5707963705062866, 1.3626693487167358, 0.3511139750480652, -43.38694763183594, 0.7445951104164124, 0.20642238855361938, -23.9012508392334]",4,2.0,"[1.1725124435581904, -0.3982838832367062, 0.966145239140922, 1.5707963267948966, 1.5707963267948966, 1.5984927166647598, 0.4237902302069631, -51.05381551939763, 0.5112920751469971, 0.156466839467039, -16.607976626894185]","[0.006337829865515232, 0.07781534641981125, 0.005034240894019604, 0.026255600154399872, 0.30703258514404297, 0.01160531584173441, 0.03634488210082054, 0.01789354346692562, 0.5006457567214966, 0.01103496365249157]"
23,"[1.172512412071228, -0.39828386902809143, 0.9661452174186707, 1.5707963705062866, 1.5707963705062866, 1.5984927415847778, 0.42379021644592285, -51.05381393432617, 0.5112920999526978, 0.15646684169769287, -16.60797691345215]",7,1.0,"[1.1624295709230852, -0.4083667558718112, 0.9600955962816562, 0.0, 1.5707963267948966, 1.791282787407784, 0.4839800792453381, -57.33193278203765, 0.3296043049585915, 0.1105855836733851, -10.835504841805744]","[0.004370435606688261, 0.0824206992983818, 0.004950324073433876, 0.023397177457809448, 0.3003775179386139, 0.008517463691532612, 0.02402929961681366, 0.012543986551463604, 0.527355432510376, 0.012037647888064384]"
24,"[1.1624295711517334, -0.40836676955223083, 0.9600955843925476, 0.0, 1.5707963705062866, 1.7912827730178833, 0.48398008942604065, -57.331932067871094, 0.32960429787635803, 0.11058558523654938, -10.835504531860352]",4,100.0,"[1.1683533348563435, -0.4024429919385533, 0.9930402090584028, 0.0, 1.5707963267948966, 1.7873962843467055, 0.4829705415634451, -57.20807990890842, 0.2984283382894386, 0.1035666211294632, -9.85634951525293]","[0.002753008622676134, 0.09374664723873138, 0.004883275832980871, 0.023070858791470528, 0.2674298584461212, 0.006325139198452234, 0.014583279378712177, 0.007806590758264065, 0.5686559081077576, 0.010745416395366192]"
25,"[1.1683533191680908, -0.402442991733551, 0.9930402040481567, 0.0, 1.5707963705062866, 1.7873963117599487, 0.48297053575515747, -57.20808029174805, 0.29842832684516907, 0.10356662422418594, -9.85634994506836]",6,5.0,"[1.1806388266117969, -0.3901575001831001, 1.044036118536588, 1.5707963267948966, 1.5707963267948966, 1.730698573489324, 0.4688105785073189, -55.40881247474061, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.002786873374134302, 0.09786123037338257, 0.005224199965596199, 0.023867562413215637, 0.2625424563884735, 0.006467429921030998, 0.014399086125195026, 0.007730061654001474, 0.5678735971450806, 0.011247505433857441]"
26,"[1.1806387901306152, -0.3901574909687042, 1.0440361499786377, 1.5707963705062866, 1.5707963705062866, 1.730698585510254, 0.4688105881214142, -55.4088134765625, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,1.0,"[1.1889294283115093, -0.3758193741762923, 0.9988098360192672, 1.5707963267948966, 1.5707963267948966, 1.816246278869098, 0.5043926758220185, -58.31257225255291, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.003238116391003132, 0.08639253675937653, 0.005277511663734913, 0.024009665474295616, 0.2837182879447937, 0.006859163288027048, 0.017223328351974487, 0.008712155744433403, 0.5528190732002258, 0.011750138364732265]"
27,"[1.1889294385910034, -0.3758193850517273, 0.998809814453125, 1.5707963705062866, 1.5707963705062866, 1.8162462711334229, 0.504392683506012, -58.31257247924805, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,5.0,"[1.1836578005233998, -0.3720967095186723, 0.9260859844141957, 1.5707963267948966, 1.5707963267948966, 1.8366370281612827, 0.518403265755254, -59.07818906939582, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.0025674363132566214, 0.08439456671476364, 0.004489926155656576, 0.021630287170410156, 0.2807324528694153, 0.005722366273403168, 0.014662528410553932, 0.007257421500980854, 0.568333625793457, 0.010209459811449051]"
28,"[1.1836577653884888, -0.3720967173576355, 0.9260860085487366, 1.5707963705062866, 1.5707963705062866, 1.836637020111084, 0.5184032917022705, -59.078189849853516, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",1,6.0,"[1.1733958612508857, -0.3720684179946101, 0.9243005255861968, 1.5707963267948966, 1.5707963267948966, 1.6856876711777955, 0.4674211382895987, -54.11135717143617, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.0024172638077288866, 0.08414416015148163, 0.004328122828155756, 0.021166786551475525, 0.27992525696754456, 0.005463988520205021, 0.014059930108487606, 0.006944936700165272, 0.5716915726661682, 0.009857965633273125]"
29,"[1.1733958721160889, -0.3720684051513672, 0.9243005514144897, 1.5707963705062866, 1.5707963705062866, 1.6856876611709595, 0.46742114424705505, -54.111358642578125, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,100.0,"[1.1778479459925482, -0.3727673101457176, 0.8928534325067524, 1.5707963267948966, 1.5707963267948966, 1.909137332199748, 0.5291445316696186, -61.28105127333288, 0.2517679644482129, 0.1020347399165544, -8.51013118630351]","[0.003591494169086218, 0.08793815225362778, 0.005749677307903767, 0.02548123523592949, 0.28522586822509766, 0.0074615259654819965, 0.018525511026382446, 0.009546837769448757, 0.5439212322235107, 0.012558482587337494]"
