,state,action,reward,next_state,distribution
24,"[-0.2209922820329666, -0.03477758541703224, 0.2677591145038605, -0.41342878341674805, -0.0028648911975324154, 0.006565263029187918, 0.06305085122585297, -0.0546075701713562, -0.009959978051483631, 0.0998246967792511, -0.024751311168074608]",4,-0.3339021620091653,"[-0.22391380593514665, -0.07913223313633377, 0.40137574120084984, -0.40747631235374104, -0.0028646978870954243, 0.011061284771732419, 0.057171568979715814, -0.047978079408889984, -0.009594950974133737, 0.09912569141836405, -0.024950053107310022]","[0.10862134397029877, 0.09653417021036148, 0.09933967143297195, 0.09055871516466141, 0.09629038721323013, 0.10461793094873428, 0.10416877269744873, 0.09813480079174042, 0.09941104799509048, 0.10232321918010712]"
25,"[-0.22391380369663239, -0.07913223654031754, 0.40137574076652527, -0.4074763059616089, -0.0028646979480981827, 0.011061284691095352, 0.057171568274497986, -0.047978080809116364, -0.009594950824975967, 0.0991256907582283, -0.0249500535428524]",0,-0.3210769684449491,"[-0.1084163025602427, -0.079323404469684, 0.38456676403628176, -0.39621185144663684, -0.002864153208682829, 0.026273231982854736, 0.06244892653479722, -0.023992149374192362, -0.0094431101913027, 0.09734370428204145, -0.024310271196427702]","[0.1085817813873291, 0.0966581329703331, 0.0986427366733551, 0.09030435979366302, 0.09658900648355484, 0.1043320968747139, 0.10438194870948792, 0.0977897047996521, 0.09927444159984589, 0.10344583541154861]"
26,"[-0.10841630399227142, -0.07932340353727341, 0.3845667541027069, -0.3962118625640869, -0.0028641531243920326, 0.026273231953382492, 0.06244892627000809, -0.023992149159312248, -0.009443109855055809, 0.09734370559453964, -0.024310270324349403]",2,-0.321479416528614,"[-0.10880074702528564, -0.07032308815691479, 0.37300951814769245, -0.39916428036847407, -0.002871953186319054, 0.0274765142549053, 0.06238098066869763, -0.023259421580079875, -0.009481553879900267, 0.09721093059445671, -0.02495975425107233]","[0.1083323135972023, 0.09648674726486206, 0.09919845312833786, 0.09054077416658401, 0.09682925045490265, 0.10444505512714386, 0.10417082160711288, 0.09753534942865372, 0.09932027757167816, 0.1031409204006195]"
27,"[-0.1088007465004921, -0.07032308727502823, 0.3730095326900482, -0.3991642892360687, -0.002871953183785081, 0.027476513758301735, 0.06238098070025444, -0.023259421810507774, -0.009481553919613361, 0.09721092879772186, -0.024959754198789597]",3,-0.33331492485355246,"[-0.10872224244183126, -0.09766778926525266, 0.385184665851769, -0.3977771918127484, -0.002871773350268114, 0.029297109572968175, 0.06903952426917814, -0.023385527266144956, -0.009611130005619806, 0.09678005243855706, -0.024921476929648523]","[0.10833251476287842, 0.09647879749536514, 0.0992618277668953, 0.09057770669460297, 0.0968061238527298, 0.10446252673864365, 0.10413858294487, 0.09755066782236099, 0.099312424659729, 0.10307882726192474]"
28,"[-0.10872223973274231, -0.09766779094934464, 0.3851846754550934, -0.3977771997451782, -0.00287177343852818, 0.029297109693288803, 0.06903952360153198, -0.02338552661240101, -0.009611129760742188, 0.09678005427122116, -0.0249214768409729]",4,-0.3339568216075107,"[-0.11246859290459899, -0.14052984154115666, 0.4816298407985453, -0.39121845864053384, -0.0027530849294929993, 0.035631008540970996, 0.06671952040307227, -0.022385857424806255, -0.009611130005619806, 0.09678005243855706, -0.024921476929648523]","[0.10840639472007751, 0.09646102041006088, 0.09915626794099808, 0.09050062298774719, 0.0968477800488472, 0.10442771017551422, 0.10417231917381287, 0.09750814735889435, 0.09938262403011322, 0.10313715040683746]"
29,"[-0.11246859282255173, -0.1405298411846161, 0.4816298484802246, -0.3912184536457062, -0.0027530849911272526, 0.03563100844621658, 0.06671951711177826, -0.0223858579993248, -0.009611129760742188, 0.09678005427122116, -0.0249214768409729]",5,-0.3455038506585801,"[-0.10842472184614138, -0.08177889878914879, 0.31534365631933703, -0.3983477010054157, -0.0027529698633621535, 0.02775725846973602, 0.07501520475321566, -0.027723933234373055, -0.009611130005619806, 0.09678005243855706, -0.024921476929648523]","[0.10845640301704407, 0.0964583232998848, 0.09866083413362503, 0.09031780809164047, 0.09699426591396332, 0.104171983897686, 0.10432206839323044, 0.09726180136203766, 0.09944763034582138, 0.10390888899564743]"
30,"[-0.003924280870705843, -0.012284120544791222, 0.012083993293344975, -0.0008977540419436991, 4.5596394215863256e-08, 0.06877003610134125, 0.11066240072250366, -0.030986439436674118, -0.009999999776482582, 0.10000000149011612, -0.02449999935925007]",5,-0.4549338872310462,"[-0.0030091471467663666, -0.011399314224589396, 0.01366912473688231, -0.0028527022028921323, 1.1914450945837984e-06, 0.07865539163609124, 0.10519933613283933, -0.029565033587374057, -0.010000002930653937, 0.10000009416381964, -0.024959749217685512]","[0.10695429146289825, 0.09712739288806915, 0.09905288368463516, 0.09382590651512146, 0.09797986596822739, 0.10555226355791092, 0.10560008883476257, 0.09676755219697952, 0.0993955135345459, 0.09774430841207504]"
31,"[-0.0030091472435742617, -0.011399313807487488, 0.01366912480443716, -0.0028527022805064917, 1.1914451079064747e-06, 0.07865539193153381, 0.10519933700561523, -0.029565034434199333, -0.010000002570450306, 0.10000009089708328, -0.02495974861085415]",7,-0.4537262961562444,"[-0.002282705014643227, -0.010557436766395867, 0.018787927433063345, -0.20202121365834458, 2.7266135154135895e-06, 0.07988730161580436, 0.10410939385658241, -0.027289114829502026, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1069522574543953, 0.09709911793470383, 0.09904472529888153, 0.09387185424566269, 0.09798745810985565, 0.10555439442396164, 0.10557602345943451, 0.09673894196748734, 0.09938689321279526, 0.09778834134340286]"
32,"[-0.0022827049251645803, -0.010557436384260654, 0.0187879279255867, -0.20202121138572693, 2.7266135020909132e-06, 0.07988730072975159, 0.10410939157009125, -0.027289114892482758, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.45526886669014455,"[-0.0015572589017356364, -0.009572775668587497, 0.024863924662956727, -0.20375486860070957, -0.19999847986397512, 0.08193359427194112, 0.10367779015646783, -0.026657049173326675, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10748586803674698, 0.0960225984454155, 0.0996287390589714, 0.09345465153455734, 0.09808512777090073, 0.10508204251527786, 0.10552757978439331, 0.09612725675106049, 0.09981418401002884, 0.09877195954322815]"
33,"[-0.001557258889079094, -0.009572776034474373, 0.024863924831151962, -0.20375487208366394, -0.19999848306179047, 0.08193359524011612, 0.10367778688669205, -0.026657048612833023, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",8,-0.4585450899349778,"[-0.0007233515463562767, -0.008667099113830012, 0.03168445030560374, -0.2056977156605111, -7.051784220557522e-06, 0.08478624591298162, 0.10378578916124265, -0.025630810178614793, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10794451087713242, 0.09610606729984283, 0.09932027012109756, 0.09349672496318817, 0.097658172249794, 0.10444372892379761, 0.10591889917850494, 0.09594637900590897, 0.10013088583946228, 0.09903441369533539]"
