,cumulative_reward,succeed,actor_loss,critic_loss
0,-11.656282738633896,False,-12.06319522857666,36.3974723815918
1,-15.41517308946208,False,-17.29840850830078,70.7352066040039
2,-12.845746395508908,False,-14.16076946258545,47.7073860168457
3,-17.1927193831733,False,-18.71385955810547,85.25603485107422
4,-11.10740310856878,False,-11.494454383850098,32.46582794189453
5,-10.967256530608292,False,-11.077339172363281,30.330394744873047
6,-12.500077266836467,False,-13.263687133789062,42.292945861816406
7,-18.01961108383207,False,-20.556333541870117,98.42501831054688
8,-12.633193863170245,False,-13.613724708557129,44.58951187133789
9,-14.89077362358809,False,-16.61042594909668,66.1164321899414
10,-11.837118203325145,False,-11.899917602539062,35.53071212768555
11,-13.869843632293296,False,-15.278548240661621,55.03312683105469
12,-13.067387466609734,False,-13.718143463134766,45.92899703979492
13,-11.69901264106033,False,-12.371344566345215,36.4596061706543
14,-12.5421695049925,False,-13.225725173950195,42.39912414550781
15,-14.033124583953802,False,-14.625582695007324,52.55341720581055
16,-16.411345267237724,False,-17.998210906982422,77.3794174194336
17,-14.059349808809733,False,-15.414265632629395,56.26674270629883
18,-16.077377038492827,False,-18.438119888305664,79.56668090820312
19,-11.152281572063714,False,-11.212634086608887,31.630197525024414
20,-11.935812765422925,False,-12.497459411621094,37.908790588378906
21,-15.979664046315555,False,-16.885976791381836,68.93643951416016
22,-15.346662337297143,False,-16.562713623046875,68.11978149414062
23,-12.586483809536062,False,-13.165695190429688,41.727054595947266
24,-12.665331850831977,False,-12.631012916564941,40.202003479003906
25,-15.5485726945022,False,-16.826560974121094,68.45803833007812
26,-17.53456733543911,False,-20.04147720336914,93.05109405517578
27,-15.819484330240655,False,-17.0197696685791,72.7534408569336
28,-14.488519210423684,False,-15.846209526062012,59.86748504638672
29,-13.779505868295404,False,-14.668588638305664,51.201839447021484
30,-11.439594781834485,False,-11.718074798583984,32.90439224243164
31,-12.176448484431535,False,-12.82594108581543,39.59535598754883
32,-16.393961491704978,False,-18.033987045288086,79.6432876586914
33,-15.326767627574348,False,-18.487289428710938,77.08250427246094
34,-14.483770305103858,False,-14.350533485412598,54.059051513671875
35,-13.036741524756698,False,-13.633201599121094,45.855316162109375
36,-17.419252106646084,False,-19.694120407104492,92.96306610107422
37,-16.089653104232717,False,-17.428491592407227,74.29698944091797
38,-15.85599906389795,False,-17.672025680541992,73.50898742675781
39,-14.371914458304255,False,-15.388175964355469,58.323760986328125
40,-14.345622302893611,False,-15.25368881225586,54.454185485839844
41,-13.591394784963237,False,-14.282127380371094,48.9228401184082
42,-13.509728613501034,False,-13.819116592407227,47.686641693115234
43,-13.395394474844469,False,-14.543878555297852,49.245731353759766
