,cumulative_reward,succeed,actor_loss,critic_loss,average_reward
0,-20.16690173421437,False,-21.61332130432129,109.02446746826172,-0.5041725433553592
1,-12.622780550200046,False,-12.182550430297852,36.9078254699707,-0.3155695137550011
2,-15.371786886636697,False,-14.9373779296875,56.32672119140625,-0.3842946721659174
3,-17.18230442124118,False,-17.911375045776367,77.67109680175781,-0.4295576105310295
4,-15.223360187967304,False,-15.36716651916504,57.02164459228516,-0.3805840046991826
5,-13.2638886958365,False,-13.1107177734375,41.97155380249024,-0.3315972173959125
6,-19.95735082609981,False,-22.570730209350582,114.8787612915039,-0.4989337706524953
7,-16.569228997811866,False,-16.047927856445312,65.00810241699219,-0.4142307249452966
8,-15.267660437696929,False,-14.897087097167969,56.70769119262695,-0.3816915109424231
9,-15.871917200984218,False,-17.40542221069336,70.0582046508789,-0.3967979300246054
10,-16.807658989616584,False,-18.36296272277832,78.04930877685547,-0.4201914747404146
11,-20.325732025801667,False,-21.55452346801757,110.94970703125,-0.5081433006450417
12,-13.845930842500564,False,-13.90893840789795,47.13225173950195,-0.346148271062514
13,-23.611775177891204,False,-26.322668075561523,159.23178100585938,-0.5902943794472801
14,-12.816719387180855,False,-12.63596248626709,39.57050323486328,-0.3204179846795214
15,-12.777994872068756,False,-12.635956764221191,37.716094970703125,-0.3194498718017188
16,-13.949508338966057,False,-13.654550552368164,45.4736213684082,-0.3487377084741513
17,-18.027413305214058,False,-18.594287872314453,81.9405746459961,-0.4506853326303514
18,-20.069448317233856,False,-21.46881103515625,110.4350814819336,-0.5017362079308464
19,-16.047491281696793,False,-15.821362495422363,61.312232971191406,-0.4011872820424198
20,-11.922056257072366,False,-11.045905113220217,31.289382934570312,-0.2980514064268091
21,-13.115110719088378,False,-11.950277328491213,38.64128112792969,-0.3278777679772094
22,-13.690374111141391,False,-14.080192565917969,46.3307991027832,-0.3422593527785348
23,-19.834490108849344,False,-21.110095977783203,107.59038543701172,-0.4958622527212336
24,-15.969434552347655,False,-16.273160934448242,65.1640853881836,-0.3992358638086914
25,-16.00549640294568,False,-16.751081466674805,64.28585815429688,-0.400137410073642
26,-26.08432140976309,False,-28.650360107421875,201.08901977539065,-0.6521080352440773
27,-13.92495503411656,False,-13.200416564941406,44.19850540161133,-0.348123875852914
28,-17.88129587601527,False,-19.49345970153809,91.00601959228516,-0.4470323969003817
29,-16.011818737657133,False,-16.151752471923828,64.67809295654297,-0.4002954684414283
30,-17.482283422069393,False,-16.979732513427734,70.37188720703125,-0.4370570855517348
31,-13.260996964155169,False,-12.259033203125,39.6680793762207,-0.3315249241038792
32,-12.229847409881277,False,-11.138928413391112,34.160911560058594,-0.3057461852470319
33,-14.108927919484774,False,-13.41147518157959,45.981746673583984,-0.3527231979871194
34,-19.785203578235617,False,-20.852445602416992,104.1165542602539,-0.4946300894558904
35,-14.778695527243997,False,-13.689935684204102,50.60758590698242,-0.3694673881810999
36,-12.28577895097932,False,-12.063414573669434,36.6501579284668,-0.3071444737744829
37,-11.368624843898823,False,-8.578012466430664,21.04452896118164,-0.2842156210974706
38,-13.275906583219353,False,-12.693059921264648,42.25641250610352,-0.3318976645804838
39,-13.805577679928067,False,-13.046826362609863,41.8288688659668,-0.3451394419982017
40,-25.36593546118637,False,-26.99281120300293,176.61668395996094,-0.6341483865296593
41,-14.119783192870582,False,-13.050902366638184,42.443660736083984,-0.3529945798217645
42,-15.84773587186756,False,-15.704699516296388,62.71029281616211,-0.396193396796689
43,-12.748479537972036,False,-11.072160720825195,32.68992233276367,-0.3187119884493009
44,-15.144175956375856,False,-13.89782428741455,49.95989227294922,-0.3786043989093964
45,-18.337588754620487,False,-18.461271286010746,84.92289733886719,-0.4584397188655121
46,-14.006481190701368,False,-13.001851081848145,41.66899490356445,-0.3501620297675342
47,-18.96128291724381,False,-20.56660270690918,95.84172821044922,-0.4740320729310953
48,-17.309984001544404,False,-17.525318145751953,75.92581939697266,-0.43274960003861
49,-20.54094789446879,False,-22.502456665039062,120.1453857421875,-0.5135236973617198
50,-12.88049033207772,False,-13.329673767089844,43.87392044067383,-0.322012258301943
51,-15.543448826563452,False,-14.763861656188965,53.49322509765625,-0.3885862206640863
