2.10916,32793,32500,32528
2.11916,32729,32468,32513
2.12916,32802,32512,32553
2.13917,32759,32390,32499
2.14917,32757,32468,32484
2.15917,32725,32478,32521
2.16917,32735,32507,32510
2.17917,32749,32492,32531
2.18918,32803,32442,32554
2.19918,32759,32520,32503
2.20918,32791,32465,32480
2.21918,32789,32412,32501
2.22918,32763,32448,32492
2.23919,32767,32484,32501
2.24919,32759,32453,32500
2.25919,32735,32442,32521
2.26919,32789,32480,32522
2.27919,32838,32439,32500
2.28919,32817,32461,32548
2.29919,32810,32481,32476
2.30919,32773,32480,32460
2.31919,32786,32521,32540
2.32919,32811,32529,32500
2.3392,32774,32437,32538
2.3492,32767,32492,32552
2.3592,32750,32481,32468
2.3692,32813,32469,32496
2.3792,32809,32506,32539
2.3892,32763,32464,32536
2.3992,32793,32456,32475
2.4092,32749,32471,32498
2.4192,32787,32464,32527
2.42921,32803,32466,32490
2.43921,32793,32484,32517
2.44921,32785,32513,32512
2.45921,32810,32469,32520
2.46921,32762,32483,32507
2.47921,32773,32476,32495
2.48921,32777,32441,32506
2.49921,32751,32478,32513
2.50921,32781,32458,32544
2.51921,32797,32432,32521
2.52922,32743,32421,32516
2.53922,32795,32488,32517
2.54922,32763,32450,32480
2.55922,32781,32506,32493
2.56922,32791,32485,32468
2.57922,32807,32442,32485
2.58922,32785,32458,32468
2.59922,32805,32436,32515
2.60922,32773,32509,32564
2.61922,32757,32442,32499
2.62922,32835,32456,32492
2.63923,32767,32472,32571
2.64923,32794,32504,32483
2.65923,32755,32454,32497
2.66923,32813,32452,32540
2.67923,32822,32411,32538
2.68923,32809,32445,32458
2.69923,32783,32464,32501
2.70923,32791,32468,32476
2.71923,32789,32486,32493
2.72923,32742,32480,32545
2.73923,32735,32414,32505
2.74924,32707,32444,32480
2.75924,32773,32404,32531
2.76924,32763,32449,32506
2.77924,32759,32462,32493
2.78924,32731,32426,32488
2.79924,32805,32410,32491
2.80924,32843,32421,32498
2.81924,32717,32464,32515
2.82924,32719,32484,32506
2.83924,32789,32460,32485
2.84924,32827,32435,32482
2.85925,32798,32497,32496
2.86925,32759,32448,32528
2.87925,32745,32480,32519
2.88925,32755,32471,32500
2.89925,32759,32458,32507
2.90925,32793,32470,32520
2.91925,32778,32485,32536
2.92925,32774,32448,32493
2.93925,32745,32418,32523
2.94925,32823,32444,32494
2.95925,32797,32466,32493
2.96925,32755,32497,32518
2.97925,32771,32464,32497
2.98925,32777,32408,32486
2.99925,32753,32456,32507
3.00925,32721,32447,32482
3.01925,32775,32458,32531
3.02925,32779,32496,32528
3.03925,32813,32428,32505
3.04925,32783,32475,32582
3.05925,32777,32456,32485
3.06925,32779,32484,32538
3.07925,32718,32449,32532
3.08925,32799,32387,32532
3.09925,32770,32457,32518
3.10925,32775,32494,32438
3.11925,32753,32408,32521
3.12925,32787,32489,32516
3.13925,32783,32402,32471
3.14925,32789,32446,32506
3.15925,32761,32412,32505
3.16925,32817,32449,32500
3.17925,32805,32394,32499
3.18925,32793,32472,32570
3.19925,32754,32437,32572
3.20925,32817,32473,32448
3.21925,32775,32478,32491
3.22925,32743,32478,32478
3.23925,32773,32474,32471
3.24925,32793,32457,32538
3.25925,32758,32429,32450
3.26925,32723,32416,32576
3.27925,32774,32435,32532
3.28925,32830,32498,32579
3.29925,32791,32492,32553
3.30925,32783,32462,32540
3.31925,32779,32424,32493
3.32925,32743,32459,32508
3.33925,32819,32456,32507
3.34925,32794,32431,32531
3.35925,32806,32449,32566
3.36925,32799,32437,32504
3.37925,32791,32420,32471
3.38925,32719,32456,32548
3.39925,32731,32504,32501
3.40925,32783,32491,32490
3.41925,32763,32486,32513
3.42925,32773,32476,32462
3.43925,32811,32452,32523
3.44925,32763,32427,32516
3.45925,32743,32468,32515
3.46925,32775,32480,32484
3.47925,32761,32432,32473
3.48925,32819,32441,32554
3.49925,32775,32450,32525
3.50925,32775,32480,32470
3.51925,32785,32448,32473
3.52925,32823,32503,32512
3.53925,32763,32474,32535
3.54925,32799,32502,32496
3.55925,32789,32428,32491
3.56925,32837,32439,32530
3.57925,32778,32449,32516
3.58925,32819,32434,32532
3.59925,32804,32525,32488
3.60925,32756,32458,32483
3.61925,32782,32461,32518
3.62925,32747,32482,32480
3.63925,32757,32466,32533
3.64925,32773,32469,32520
3.65925,32795,32490,32553
3.66925,32791,32452,32498
3.67925,32751,32452,32493
3.68925,32793,32475,32508
3.69925,32788,32427,32466
3.70925,32755,32404,32504
3.71925,32787,32458,32495
3.72925,32758,32426,32521
3.73925,32799,32428,32505
3.74925,32783,32426,32512
3.75925,32809,32472,32501
3.76925,32789,32399,32504
3.77924,32777,32448,32507
3.78925,32805,32480,32520
3.79924,32783,32460,32515
3.80924,32740,32448,32527
3.81924,32805,32424,32513
3.82924,32825,32406,32554
3.83924,32749,32466,32509
3.84924,32791,32411,32530
3.85924,32791,32458,32475
3.86924,32801,32480,32524
3.87924,32781,32430,32527
3.88924,32767,32459,32500
3.89923,32837,32456,32507
3.90923,32825,32418,32560
3.91923,32790,32425,32562
3.92923,32787,32489,32494
3.93923,32758,32483,32544
3.94923,32783,32498,32520
3.95923,32786,32405,32524
3.96923,32805,32481,32530
3.97923,32729,32458,32515
3.98922,32806,32433,32511
3.99922,32787,32430,32519
4.00922,32771,32403,32490
4.01922,32790,32469,32464
4.02922,32794,32441,32495
4.03922,32796,32415,32546
4.04922,32787,32439,32558
4.05922,32805,32448,32475
4.06922,32743,32466,32516
4.07922,32789,32490,32455
4.08922,32788,32464,32517
4.09921,32827,32408,32541
4.10921,32763,32444,32534
4.11921,32751,32506,32521
4.12921,32779,32491,32490
4.13921,32801,32454,32533
4.14921,32759,32484,32572
4.15921,32811,32448,32521
4.16921,32807,32445,32524
4.17921,32808,32433,32510
4.18921,32786,32459,32529
4.1992,32753,32492,32465
4.2092,32733,32453,32504
4.2192,32789,32470,32489
4.2292,32793,32506,32538
4.2392,32787,32476,32495
4.2492,32777,32413,32534
4.2592,32787,32442,32505
4.2692,32799,32460,32514
4.2792,32815,32502,32547
4.2892,32746,32502,32525
4.29919,32766,32485,32450
4.30919,32767,32466,32484
4.31919,32740,32439,32520
4.32919,32778,32452,32477
4.33919,32783,32432,32491
4.34919,32782,32429,32529
4.35919,32809,32466,32495
4.36919,32809,32455,32482
4.37919,32747,32464,32495
4.38919,32801,32456,32496
4.39918,32791,32444,32507
4.40918,32795,32483,32468
4.41918,32821,32424,32533
4.42918,32771,32462,32476
4.43918,32771,32430,32507
4.44918,32801,32457,32504
4.45918,32787,32446,32501
4.46918,32825,32438,32476
4.47918,32762,32489,32542
4.48918,32738,32434,32555
4.49917,32738,32457,32488
4.50917,32766,32453,32525
4.51917,32810,32495,32518
4.52917,32815,32461,32440
4.53917,32813,32492,32471
4.54917,32803,32460,32522
4.55917,32785,32432,32491
4.56917,32733,32469,32472
4.57917,32767,32506,32483
4.58917,32767,32456,32490
4.59916,32773,32470,32525
4.60916,32747,32473,32524
4.61916,32801,32466,32485
4.62916,32747,32442,32544
4.63916,32755,32482,32545
4.64916,32715,32461,32528
4.65916,32797,32522,32513
4.66916,32783,32452,32522
4.67916,32772,32471,32540
4.68916,32735,32481,32558
4.69915,32809,32476,32495
4.70915,32869,32438,32512
4.71915,32810,32507,32532
4.72915,32790,32444,32489
4.73915,32822,32423,32508
4.74915,32783,32438,32480
4.75915,32759,32466,32557
4.76915,32779,32489,32512
4.77915,32785,32464,32501
4.78915,32709,32488,32476
4.79914,32759,32392,32507
4.80914,32767,32471,32494
4.81914,32775,32448,32535
4.82914,32803,32426,32548
4.83914,32798,32467,32466
4.84914,32761,32493,32500
4.85914,32762,32427,32500
4.86914,32765,32470,32496
4.87914,32778,32445,32546
4.88913,32779,32489,32496
4.89913,32737,32462,32549
4.90913,32778,32465,32521
4.91913,32763,32452,32523
4.92913,32797,32509,32528
4.93913,32781,32484,32497
4.94913,32799,32560,32536
4.95913,32786,32453,32540
4.96913,32751,32459,32492
4.97913,32801,32426,32493
4.98912,32778,32475,32553
4.99912,32779,32446,32535
5.00912,32753,32443,32600
5.01912,32767,32434,32485
5.02912,32798,32429,32529
5.03912,32767,32452,32513
5.04912,32817,32479,32492
5.05912,32765,32446,32481
5.06912,32767,32468,32504
5.07907,32743,32458,32493
5.08907,32711,32489,32506
5.09907,32746,32449,32472
5.10907,32781,32486,32504
5.11906,32796,32471,32510
5.12906,32795,32459,32500
5.13906,32723,32458,32555
5.14906,32788,32459,32513
5.15906,32767,32468,32529
5.16906,32809,32431,32492
5.17906,32771,32466,32491
5.18906,32787,32438,32506
5.19906,32803,32488,32517
5.20906,32721,32481,32548
5.21905,32787,32456,32481
5.22905,32777,32516,32518
5.23905,32794,32429,32524
5.24905,32825,32489,32460
5.25905,32813,32446,32511
5.26905,32785,32512,32496
5.27905,32811,32450,32517
5.28905,32755,32421,32546
5.29905,32815,32434,32533
5.30905,32801,32384,32552
5.31905,32823,32450,32513
5.32904,32751,32489,32520
5.33904,32734,32437,32520
5.34904,32787,32508,32526
5.35904,32797,32458,32523
5.36904,32779,32455,32562
5.37904,32735,32516,32501
5.38904,32759,32418,32542
5.39903,32767,32440,32491
5.40903,32771,32413,32494
5.41903,32795,32506,32481
5.42902,32747,32484,32502
5.43902,32751,32442,32505
5.44902,32757,32457,32458
5.45901,32799,32482,32453
5.46901,32767,32416,32504
5.47901,32744,32477,32572
5.48897,32774,32488,32545
5.49897,32735,32502,32483
5.50897,32801,32514,32532
5.51896,32742,32455,32562
5.52896,32782,32492,32495
5.53896,32837,32448,32509
5.54896,32818,32427,32531
5.55896,32784,32477,32502
5.56896,32753,32497,32484
5.57895,32751,32452,32525
5.58895,32779,32400,32524
5.59894,32742,32455,32502
5.60894,32771,32471,32548
5.61894,32718,32483,32506
5.62894,32771,32488,32540
5.63893,32815,32474,32489
5.64893,32779,32497,32500
5.65893,32774,32405,32562
5.66893,32759,32488,32502
5.67893,32803,32506,32501
5.68893,32787,32433,32504
5.69893,32733,32434,32491
5.70892,32719,32416,32506
5.71892,32759,32440,32493
5.72892,32765,32481,32482
5.73892,32785,32444,32501
5.74892,32804,32405,32475
5.75891,32734,32443,32510
5.76891,32791,32501,32526
5.77891,32763,32460,32477
5.78891,32767,32468,32472
5.79889,32789,32460,32553
5.80889,32731,32443,32504
5.81888,32759,32460,32503
5.82888,32801,32424,32490
5.83888,32754,32459,32448
5.84888,32803,32467,32528
5.85888,32845,32454,32505
5.86887,32775,32474,32454
5.87887,32779,32416,32497
5.88887,32776,32448,32539
5.89887,32817,32462,32509
5.90886,32779,32466,32502
5.91886,32767,32436,32515
5.92886,32753,32487,32482
5.93886,32775,32466,32493
5.94886,32783,32420,32522
5.95885,32787,32462,32507
5.96885,32751,32431,32516
5.97885,32795,32410,32481
5.98885,32779,32444,32524
5.99885,32757,32454,32511
6.00885,32765,32489,32534
6.01885,32741,32420,32561
6.02885,32767,32448,32522
6.03885,32777,32436,32539
6.04885,32744,32424,32515
6.05885,32767,32464,32489
6.06885,32789,32464,32498
6.07885,32759,32432,32461
6.08885,32788,32460,32479
6.09885,32835,32472,32529
6.10885,32803,32492,32540
6.11885,32726,32451,32490
6.12885,32709,32473,32520
6.13885,32795,32476,32493
6.14885,32779,32416,32516
6.15885,32762,32427,32490
6.16885,32773,32477,32450
6.17885,32803,32430,32465
6.18885,32795,32442,32478
6.19885,32783,32474,32519
6.20885,32809,32477,32594
6.21885,32767,32446,32505
6.22885,32785,32478,32492
6.23885,32781,32462,32527
6.24885,32751,32475,32516
6.25885,32793,32440,32511
6.26885,32791,32492,32536
6.27885,32770,32493,32538
6.28885,32767,32513,32536
6.29885,32759,32418,32521
6.30885,32781,32446,32460
6.31885,32721,32448,32517
6.32885,32741,32459,32498
6.33885,32745,32460,32507
6.34885,32818,32499,32513
6.35885,32819,32474,32499
6.36885,32805,32499,32512
6.37885,32801,32496,32533
6.38885,32774,32493,32475
6.39885,32775,32444,32489
6.40885,32862,32448,32519
6.41885,32763,32452,32537
6.42885,32779,32474,32530
6.43885,32793,32454,32555
6.44885,32797,32431,32606
6.45885,32781,32430,32601
6.46885,32823,32444,32530
6.47885,32773,32436,32501
6.48885,32819,32425,32530
6.49885,32729,32440,32549
6.50885,32723,32434,32464
6.51885,32811,32472,32515
6.52885,32826,32466,32521
6.53885,32794,32443,32550
6.54885,32767,32468,32498
6.55885,32757,32460,32507
6.56885,32750,32438,32523
6.57885,32795,32458,32557
6.58885,32821,32456,32508
6.59885,32801,32452,32517
6.60885,32791,32477,32528
6.61885,32763,32432,32549
6.62885,32827,32454,32570
6.63885,32759,32412,32517
6.64885,32759,32457,32498
6.65885,32737,32440,32525
6.66885,32746,32441,32477
6.67885,32815,32468,32505
6.68885,32762,32466,32473
6.69885,32746,32429,32512
6.70885,32775,32460,32490
6.71885,32775,32476,32515
6.72885,32790,32466,32545
6.73885,32763,32472,32465
6.74885,32791,32476,32540
6.75885,32777,32456,32501
6.76885,32746,32432,32493
6.77885,32789,32472,32535
6.78885,32757,32462,32520
6.79885,32783,32436,32509
6.80884,32783,32439,32522
6.81884,32773,32482,32479
6.82885,32797,32444,32548
6.83884,32803,32460,32533
6.84884,32815,32429,32444
6.85884,32782,32449,32512
6.86884,32795,32484,32486
6.87884,32815,32500,32527
6.88884,32813,32477,32536
6.89884,32829,32470,32525
6.90884,32739,32466,32524
6.91884,32787,32442,32499
6.92884,32771,32439,32470
6.93884,32787,32434,32467
6.94884,32762,32473,32531
6.95884,32763,32408,32485
6.96884,32757,32489,32508
6.97884,32773,32452,32555
6.98883,32783,32456,32536
6.99883,32819,32468,32495
7.00883,32777,32473,32518
7.01883,32735,32452,32493
7.02883,32791,32454,32520
7.03883,32744,32485,32502
7.04883,32787,32457,32524
7.05883,32771,32412,32517
7.06883,32749,32450,32556
7.07883,32802,32501,32524
7.08882,32791,32437,32520
7.09882,32774,32467,32562
7.10882,32793,32444,32516
7.11882,32787,32448,32517
7.12882,32793,32441,32508
7.13882,32772,32503,32532
7.14882,32767,32472,32538
7.15882,32739,32498,32455
7.16882,32759,32445,32494
7.17882,32806,32499,32516
7.18881,32747,32506,32468
7.19881,32823,32438,32485
7.20881,32785,32477,32524
7.21881,32806,32461,32512
7.22881,32813,32448,32556
7.23881,32745,32422,32513
7.24881,32845,32479,32518
7.25881,32797,32462,32473
7.26881,32789,32512,32530
7.27881,32813,32440,32499
7.2888,32831,32437,32468
7.2988,32763,32412,32545
7.3088,32765,32456,32500
7.3188,32791,32432,32519
7.3288,32751,32409,32492
7.3388,32779,32464,32525
7.3488,32783,32452,32490
7.3588,32771,32448,32465
7.3688,32799,32485,32472
7.3788,32781,32494,32533
7.3888,32730,32445,32483
7.39879,32779,32444,32481
7.40879,32778,32470,32509
7.41879,32799,32456,32455
7.42879,32765,32448,32494
7.43879,32765,32454,32535
7.44879,32743,32451,32502
7.45879,32799,32420,32533
7.46879,32735,32460,32538
7.47879,32727,32492,32549
7.48879,32767,32449,32478
7.49878,32762,32495,32478
7.50878,32794,32463,32489
7.51878,32798,32441,32534
7.52878,32813,32509,32554
7.53878,32793,32430,32573
7.54878,32797,32466,32528
7.55878,32721,32480,32551
7.56878,32771,32475,32524
7.57878,32773,32444,32513
7.58878,32825,32418,32448
7.59877,32765,32460,32473
7.60877,32809,32465,32502
7.61877,32793,32440,32553
7.62877,32795,32490,32476
7.63877,32807,32490,32523
7.64877,32767,32529,32556
7.65877,32802,32489,32530
7.66877,32767,32416,32520
7.67877,32793,32444,32457
7.68877,32766,32424,32505
7.69876,32795,32432,32489
7.70876,32795,32412,32496
7.71876,32749,32432,32523
7.72876,32825,32469,32512
7.73876,32775,32464,32533
7.74876,32755,32452,32532
7.75876,32729,32460,32525
7.76876,32795,32427,32520
7.77876,32789,32458,32465
7.78876,32811,32466,32534
7.79875,32763,32470,32467
7.80875,32787,32439,32496
7.81875,32786,32461,32500
7.82875,32757,32448,32536
7.83875,32827,32478,32493
7.84875,32787,32497,32530
7.85875,32775,32480,32447
7.86875,32749,32434,32488
7.87875,32715,32436,32521
7.88875,32747,32451,32524
7.89874,32806,32447,32540
7.90874,32783,32430,32500
7.91874,32795,32458,32543
7.92874,32780,32440,32485
7.93874,32741,32426,32467
7.94874,32737,32482,32506
7.95874,32755,32418,32525
7.96874,32802,32392,32499
7.97874,32759,32454,32527
7.98874,32783,32442,32536
7.99873,32737,32484,32509
8.00873,32777,32477,32570
8.01873,32805,32424,32503
8.02873,32791,32484,32526
8.03873,32843,32444,32531
8.04873,32743,32447,32524
8.05873,32778,32429,32502
8.06873,32763,32456,32524
8.07873,32743,32506,32517
8.08873,32779,32481,32502
8.09872,32851,32466,32557
8.10872,32805,32440,32544
8.11872,32705,32458,32603
8.12872,32746,32498,32531
8.13872,32751,32488,32501
8.14872,32747,32472,32572
8.15872,32717,32462,32485
8.16872,32747,32507,32496
8.17872,32773,32490,32477
8.18872,32811,32464,32544
8.19871,32781,32450,32515
8.20871,32785,32437,32460
8.21871,32809,32448,32481
8.22871,32783,32450,32508
8.23871,32789,32442,32489
8.24871,32762,32450,32505
8.25871,32747,32434,32479
8.26871,32750,32483,32533
8.27871,32713,32442,32503
8.28871,32759,32491,32490
8.2987,32788,32485,32496
8.3087,32777,32424,32512
8.3187,32811,32498,32537
8.3287,32737,32475,32522
8.3387,32789,32512,32509
8.3487,32775,32468,32522
8.3587,32771,32424,32479
8.3687,32742,32454,32551
8.3787,32756,32475,32502
8.3887,32785,32470,32516
8.39869,32734,32469,32512
8.40869,32799,32449,32516
8.41869,32744,32505,32480
8.42869,32755,32460,32500
8.43869,32827,32468,32561
8.44869,32801,32451,32484
8.45869,32765,32470,32473
8.46869,32741,32492,32484
8.47869,32711,32456,32549
8.48869,32823,32477,32494
8.49868,32807,32448,32541
8.50868,32791,32440,32586
8.51868,32789,32432,32517
8.52868,32755,32465,32512
8.53868,32742,32439,32496
8.54868,32772,32447,32497
8.55868,32791,32436,32463
8.56868,32795,32495,32490
8.57868,32777,32486,32549
8.58868,32855,32454,32526
8.59867,32789,32496,32551
8.60867,32802,32424,32565
8.61867,32805,32452,32483
8.62867,32808,32485,32527
8.63867,32774,32501,32492
8.64867,32771,32437,32518
8.65867,32734,32495,32464
8.66867,32785,32490,32476
8.67867,32733,32490,32527
8.68867,32808,32472,32553
8.69866,32783,32444,32501
8.70866,32779,32476,32460
8.71866,32751,32456,32477
8.72866,32813,32473,32456
8.73866,32813,32452,32485
8.74866,32745,32448,32502
8.75866,32809,32428,32519
8.76866,32820,32482,32529
8.77866,32805,32426,32493
8.78866,32732,32473,32531
8.79865,32757,32448,32499
8.80865,32757,32477,32512
8.81865,32813,32448,32553
8.82865,32799,32454,32454
8.83865,32728,32437,32472
8.84865,32756,32482,32435
8.85865,32797,32486,32495
8.86865,32766,32451,32505
8.87865,32813,32464,32539
8.88865,32809,32455,32512
8.89864,32771,32420,32519
8.90864,32779,32448,32520
8.91864,32766,32387,32528
8.92864,32813,32435,32520
8.93864,32799,32456,32491
8.94864,32781,32474,32490
8.95864,32804,32461,32504
8.96864,32748,32480,32543
8.97864,32751,32486,32547
8.98864,32781,32448,32522
8.99863,32773,32470,32487
9.00863,32831,32465,32548
9.01863,32767,32460,32509
9.02863,32788,32413,32515
9.03863,32777,32490,32537
9.04863,32702,32506,32509
9.05863,32781,32528,32497
9.06863,32787,32496,32488
9.07863,32734,32479,32532
9.08863,32779,32433,32504
9.09862,32783,32460,32489
9.10862,32735,32434,32488
9.11862,32802,32449,32506
9.12862,32767,32467,32500
9.13862,32778,32461,32468
9.14862,32801,32412,32474
9.15862,32795,32464,32515
9.16862,32795,32485,32478
9.17862,32735,32458,32539
9.18862,32773,32460,32542
9.19861,32749,32436,32503
9.20861,32803,32513,32522
9.21861,32762,32433,32500
9.22861,32799,32480,32536
9.23861,32803,32468,32499
9.24861,32777,32423,32558
9.25861,32770,32493,32492
9.26861,32743,32428,32512
9.27861,32759,32436,32495
9.28861,32785,32455,32504
9.2986,32759,32488,32467
9.3086,32821,32444,32504
9.3186,32771,32452,32529
9.3286,32795,32457,32474
9.3386,32803,32454,32509
9.3486,32781,32480,32522
9.3586,32811,32478,32503
9.3686,32754,32454,32527
9.3786,32753,32424,32485
9.3886,32798,32497,32569
9.39859,32827,32428,32539
9.40859,32797,32457,32506
9.41859,32787,32472,32511
9.42859,32727,32470,32530
9.43859,32813,32516,32537
9.44859,32812,32458,32495
9.45859,32767,32484,32545
9.46859,32795,32472,32508
9.47859,32787,32484,32529
9.48859,32773,32431,32496
9.49858,32766,32493,32498
9.50858,32778,32461,32557
9.51858,32801,32496,32457
9.52858,32764,32484,32513
9.53858,32749,32402,32529
9.54858,32767,32418,32560
9.55858,32810,32411,32554
9.56858,32735,32475,32526
9.57856,32747,32460,32433
9.58856,32801,32478,32534
9.59856,32789,32494,32489
9.60856,32793,32453,32532
9.61856,32805,32500,32529
9.62856,32778,32439,32481
9.63856,32791,32442,32471
9.64855,32805,32421,32502
9.65855,32773,32398,32491
9.66855,32753,32452,32512
9.67855,32781,32490,32515
9.68855,32805,32471,32502
9.69856,32789,32482,32501
9.70856,32799,32468,32522
9.71856,32773,32506,32481
9.72856,32775,32449,32456
9.73855,32783,32500,32543
9.74855,32799,32472,32486
9.75855,32789,32442,32449
9.76855,32788,32462,32547
9.77856,32761,32458,32513
9.78856,32788,32465,32507
9.79856,32773,32468,32483
9.80856,32779,32477,32480
9.81855,32817,32476,32525
9.82855,32775,32460,32488
9.83855,32791,32484,32517
9.84855,32731,32467,32520
9.85856,32735,32486,32495
9.86856,32753,32452,32536
9.87856,32813,32456,32497
9.88856,32765,32445,32514
9.89855,32743,32494,32503
9.90855,32723,32468,32560
9.91855,32810,32465,32524
9.92855,32821,32465,32530
9.93855,32774,32509,32498
9.94856,32790,32467,32465
9.95856,32785,32456,32485
9.96856,32834,32464,32501
9.97856,32775,32458,32507
9.98855,32795,32478,32502
9.99855,32783,32466,32565
10.0086,32735,32485,32476
10.0186,32799,32462,32501
