,cumulative_reward,succeed,actor_loss,critic_loss
0,-28.172028730509613,False,-29.532487869262695,204.7278594970703
1,-30.911406418867838,False,-33.75474166870117,263.14373779296875
2,-20.806382048803915,False,-20.192867279052734,101.81858825683594
3,-22.7709423784793,False,-22.926273345947266,126.36692810058594
4,-21.130198569598004,False,-21.069849014282227,105.60396575927734
5,-20.27987687405258,False,-20.098602294921875,96.58304595947266
6,-24.805983483591127,False,-25.317289352416992,152.3743133544922
7,-22.273568059020672,False,-21.4235782623291,115.10196685791016
8,-26.28526382880925,False,-26.89029312133789,172.62405395507812
9,-25.474835623016663,False,-26.395475387573242,161.98544311523438
10,-24.402073412779455,False,-24.47657585144043,144.7551727294922
11,-25.844103861220628,False,-26.406375885009766,165.18418884277344
12,-25.46331048083489,False,-27.564414978027344,171.0175018310547
13,-22.661141306898653,False,-23.488061904907227,131.39395141601562
14,-19.838726491736058,False,-19.20173454284668,90.20274353027344
15,-19.56182868908708,False,-18.364532470703125,83.79533386230469
16,-24.1045453374751,False,-23.98952865600586,137.86587524414062
17,-25.33723816556933,False,-25.35239601135254,155.01914978027344
18,-23.570383499623876,False,-24.85432243347168,140.4747314453125
19,-23.309652597683083,False,-22.20555305480957,120.35971069335938
20,-19.8967371932654,False,-19.034435272216797,90.4280776977539
21,-21.318948739896964,False,-19.900449752807617,100.06919860839844
22,-16.817175075187894,False,-15.414478302001953,59.97926712036133
23,-29.54138924417579,False,-30.51950454711914,217.84829711914062
24,-21.639486015045097,False,-21.509296417236328,110.09542846679688
25,-23.121933741499863,False,-24.259742736816406,134.16259765625
26,-18.908438633786105,False,-18.77495574951172,83.50279235839844
27,-22.356162315169463,False,-22.440763473510742,121.48316192626953
28,-22.77593031942758,False,-21.743438720703125,114.97382354736328
29,-25.427512818486427,False,-25.430776596069336,158.05587768554688
30,-20.104847897790282,False,-20.21247673034668,97.76942443847656
31,-22.067326326797613,False,-21.409128189086914,111.10574340820312
32,-27.113151202252293,False,-27.077917098999023,175.49427795410156
33,-26.674118301270926,False,-28.238405227661133,186.5260467529297
34,-28.403726412345303,False,-28.882274627685547,197.5749053955078
35,-20.56712054974978,False,-19.597143173217773,93.82791900634766
36,-25.486493930511333,False,-25.55971908569336,155.77517700195312
37,-25.564877490001617,False,-26.313173294067383,164.1839599609375
38,-21.2478531275706,False,-20.751689910888672,103.18576049804688
39,-28.301802251122474,False,-28.531808853149414,194.48385620117188
40,-25.833339464166723,False,-27.588605880737305,175.4630584716797
41,-24.50705000541911,False,-25.074779510498047,145.45242309570312
42,-26.160555201020966,False,-25.77141571044922,162.0013885498047
43,-29.864117919008983,False,-30.648786544799805,224.67254638671875
44,-23.69802317310417,False,-23.058340072631836,128.17893981933594
45,-32.043130749210285,False,-33.65578842163086,260.8218994140625
46,-20.167879828920416,False,-19.291446685791016,88.935546875
47,-22.35879315653217,False,-21.97838020324707,114.98224639892578
48,-21.803855008941422,False,-21.373403549194336,107.876220703125
49,-20.063612660290325,False,-17.797672271728516,80.24293518066406
50,-20.991064623460332,False,-21.141498565673828,104.74996948242188
51,-18.79265626740889,False,-17.30354881286621,74.34695434570312
52,-21.9338279428408,False,-20.86347770690918,105.50548553466797
53,-21.486054101646126,False,-21.155019760131836,108.09758758544922
54,-28.414088652540638,False,-29.669620513916016,207.58355712890625
55,-20.336999678193862,False,-19.407434463500977,89.98273468017578
56,-19.61555031441,False,-18.026466369628906,81.66800689697266
57,-29.390555012102535,False,-31.518310546875,231.5137481689453
58,-21.562776353243166,False,-22.686002731323242,116.92201232910156
59,-24.454487735886147,False,-23.932817459106445,139.11880493164062
60,-27.66304811724137,False,-29.004215240478516,196.31138610839844
61,-27.00614284003445,False,-28.054521560668945,184.36351013183594
62,-19.682217294073812,False,-17.8884220123291,80.0631103515625
63,-29.258463907432173,False,-30.926645278930664,224.03839111328125
64,-23.0337635625516,False,-22.4482364654541,120.05043029785156
65,-27.419431373269127,False,-27.425512313842773,177.97384643554688
66,-27.563916474234837,False,-26.745468139648438,173.5326690673828
67,-20.303603590251377,False,-19.28152847290039,91.3419189453125
68,-21.171996513617962,False,-19.522241592407227,94.94214630126953
69,-29.33659552339262,False,-30.800254821777344,218.43814086914062
70,-21.287565087408897,False,-22.126821517944336,110.86719512939453
71,-25.618057743976713,False,-26.30821418762207,159.15280151367188
72,-26.508110462259882,False,-26.690956115722656,167.43380737304688
73,-21.317319326425977,False,-20.295406341552734,98.58708953857422
74,-24.21354447503828,False,-23.693777084350586,135.19378662109375
75,-29.48219068340844,False,-30.09222412109375,210.07791137695312
76,-22.13860901766197,False,-21.498817443847656,109.67121124267578
77,-29.05163296695289,False,-28.54296875,195.29234313964844
78,-23.462717550001024,False,-22.206298828125,125.10552215576172
79,-17.005480531391704,False,-16.900697708129883,68.07339477539062
80,-28.89362771460795,False,-29.139108657836914,197.10968017578125
81,-23.42108323828722,False,-21.706195831298828,119.40538024902344
82,-34.9580685578712,False,-34.72200012207031,293.9700012207031
83,-19.913597289800453,False,-16.59591293334961,69.34463500976562
84,-22.608391034241965,False,-22.028564453125,113.36949920654297
85,-23.98912415681008,False,-21.455617904663086,115.7052230834961
86,-29.49082029728479,False,-29.35576057434082,200.44017028808594
87,-19.59283826101484,False,-17.529266357421875,76.42276763916016
88,-26.988265401997765,False,-26.88209342956543,173.0366973876953
89,-26.478281855633167,False,-24.615142822265625,139.34918212890625
90,-20.66319741092857,False,-18.12752342224121,80.83789825439453
91,-22.23529445001268,False,-21.418928146362305,117.68782806396484
