,state,action,reward,next_state,distribution
10,"[0.08742467314004898, -0.10365930199623108, 0.18990790843963623, 0.22661791741847992, -0.007200965657830238, 0.11104197055101395, 0.11523960530757904, -0.018292972818017006, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.5201144942687743,"[0.08704212334259154, -0.03524255918109809, 0.019535754849836273, 0.2288605804239383, -0.007200963663481552, 0.11461868709371893, 0.12088941325164404, -0.01462718442995925, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1078590452671051, 0.09824765473604202, 0.101956807076931, 0.09816250205039978, 0.09719642251729965, 0.09906398504972458, 0.097905233502388, 0.09262552112340927, 0.10991764813661575, 0.09706524014472961]"
11,"[0.08704212307929993, -0.035242557525634766, 0.01953575573861599, 0.22886058688163757, -0.007200963795185089, 0.1146186888217926, 0.12088941037654877, -0.014627184718847275, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.5219880954321033,"[0.08804102416860093, -0.03457598530244699, 0.01769480477742036, 0.23082802054848273, -0.206700965645787, 0.11585827239034951, 0.1210608647751748, -0.014176550689702916, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10739045590162277, 0.09785269945859909, 0.1014016717672348, 0.09778627008199692, 0.09721750020980835, 0.09918932616710663, 0.09752850979566574, 0.09323674440383911, 0.11056062579154968, 0.09783624857664108]"
12,"[0.0880410224199295, -0.03457598388195038, 0.017694804817438126, 0.23082801699638367, -0.20670096576213837, 0.11585827171802521, 0.12106086313724518, -0.014176550321280956, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.5165661937309727,"[0.08869148676856753, -0.01528032716314609, 0.008692871447220973, 0.23221150099247012, -0.20665035760350658, 0.11582209201998925, 0.11745956387855294, -0.01280272391017545, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10799508541822433, 0.09721722453832626, 0.10122202336788177, 0.09796524792909622, 0.09623375535011292, 0.09837313741445541, 0.09811608493328094, 0.09351877123117447, 0.11124712973833084, 0.09811148047447205]"
13,"[0.08869148790836334, -0.015280326828360558, 0.008692871779203415, 0.23221150040626526, -0.20665036141872406, 0.11582209169864655, 0.11745956540107727, -0.012802723795175552, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.51906161047413,"[0.09112417848019216, -0.015390439174358228, 0.008697856520035074, 0.42914983830577835, -0.20805807041051683, 0.11679984881003523, 0.11839793575100654, -0.01136057851991823, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10791981220245361, 0.09722068160772324, 0.10115890204906464, 0.09791409224271774, 0.09625343233346939, 0.09840595722198486, 0.09806080907583237, 0.0935249775648117, 0.1113167330622673, 0.0982246845960617]"
14,"[0.09112417697906494, -0.015390438959002495, 0.008697856217622757, 0.4291498363018036, -0.20805807411670685, 0.11679984629154205, 0.11839793622493744, -0.01136057823896408, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.4940212501615898,"[0.09409202758048174, -0.055956421400458645, 0.1772044243838815, 0.42883341633418937, -0.2080580510496146, 0.10892673072728055, 0.10808214369890196, -0.015017469964195618, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10843121260404587, 0.09667938202619553, 0.10142602771520615, 0.0974070206284523, 0.09654174000024796, 0.09869437664747238, 0.09838629513978958, 0.09328256547451019, 0.11140941083431244, 0.09774202108383179]"
15,"[0.09409202635288239, -0.05595641955733299, 0.177204430103302, 0.4288334250450134, -0.20805804431438446, 0.10892672836780548, 0.10808214545249939, -0.015017470344901085, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.49305995724373186,"[0.09354247124612769, -0.05435885405578844, 0.18506334084894327, 0.4330680640917146, -0.40393441040186673, 0.10842097184431612, 0.10779559086092527, -0.015790078862498946, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10917366296052933, 0.09690394997596741, 0.1021423265337944, 0.09735580533742905, 0.09641428291797638, 0.09878180176019669, 0.0982256755232811, 0.09259296208620071, 0.11106079816818237, 0.09734872728586197]"
16,"[0.09354247152805328, -0.05435885488986969, 0.18506334722042084, 0.43306806683540344, -0.40393441915512085, 0.1084209755063057, 0.1077955886721611, -0.015790078788995743, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.5040553214809171,"[0.08854641353474602, -0.0625678547591173, 0.17480462187778212, 0.24526897029701722, -0.40126449830006194, 0.11408569206591672, 0.10986392784424465, -0.016091301936791202, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10941027104854584, 0.09664037823677063, 0.10173998028039932, 0.09728627651929855, 0.09535233676433563, 0.09819786995649338, 0.0990816205739975, 0.0930008515715599, 0.11177264899015427, 0.09751775115728378]"
17,"[0.08854641020298004, -0.06256785243749619, 0.17480462789535522, 0.24526897072792053, -0.401264488697052, 0.11408568918704987, 0.10986392945051193, -0.016091302037239075, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5355671804344327,"[0.11976559117938201, -0.09213759493895068, 0.1697045954995975, 0.256869835121198, -0.39807428084370056, 0.1283949141598234, 0.11764024635539244, -0.016882101470076738, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10910528898239136, 0.09730347245931625, 0.10147978365421295, 0.09762156754732132, 0.09529460966587067, 0.0979122519493103, 0.09896699339151382, 0.09317610412836075, 0.11143440008163452, 0.09770554304122925]"
18,"[0.11976559460163116, -0.09213759750127792, 0.1697046011686325, 0.2568698227405548, -0.39807426929473877, 0.12839491665363312, 0.11764024943113327, -0.016882101073861122, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5757957076630202,"[0.23568593024211992, -0.11716784192817453, 0.16103893629537858, 0.26612189213088566, -0.3980742988456214, 0.15180729379072502, 0.12248960679746906, 0.0017667081738944601, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10899724811315536, 0.09734990447759628, 0.10150585323572159, 0.09754283726215363, 0.09519419819116592, 0.09790188074111938, 0.09909134358167648, 0.09330812841653824, 0.11143073439598083, 0.09767784178256989]"
19,"[0.23568592965602875, -0.11716784536838531, 0.16103893518447876, 0.26612189412117004, -0.39807429909706116, 0.1518072932958603, 0.12248960882425308, 0.0017667082138359547, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5666487534922121,"[0.1758407894389844, -0.0946129529574824, 0.1626370444587506, 0.26021711170940076, -0.3990359904491818, 0.14676056507220683, 0.12145052134113715, -8.84501859698128e-05, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10822219401597977, 0.09782887995243073, 0.10153713077306747, 0.09730745106935501, 0.09479659795761108, 0.0978175550699234, 0.09932421147823334, 0.09382464736700058, 0.11145574599504471, 0.09788557142019272]"
