,state,action,reward,next_state,distribution
10,"[-0.1226247251033783, -0.053278710693120956, 0.011788264848291874, 0.0015429470222443342, 1.543908953666687, 0.03959905356168747, 0.10189641267061234, -0.0378616526722908, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[-0.01570018230237391, -0.053476960586657185, 0.008710125832059212, 0.0015249268103021407, 1.5439148439258075, 0.05372510448514975, 0.10239667819845188, -0.020970660791863938, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09840145707130432, 0.10152015835046768, 0.09762116521596909, 0.11178779602050781, 0.09864383190870285, 0.10244966298341751, 0.1006220281124115, 0.09414125233888626, 0.09786811470985413, 0.09694450348615646]"
11,"[-0.01570018194615841, -0.053476959466934204, 0.008710125461220741, 0.0015249268617480993, 1.543914794921875, 0.05372510477900505, 0.10239668190479279, -0.0209706611931324, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,0.0,"[-0.13641901861581918, -0.05265992456890789, 0.009866603331129653, 0.0008856013604692237, 1.5439170050628839, 0.03691739668005105, 0.10162449650817557, -0.04069761556617879, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09876947104930878, 0.1017938107252121, 0.09766201674938202, 0.11131356656551361, 0.0983758494257927, 0.10229291021823883, 0.100404292345047, 0.09380235522985458, 0.09888576716184616, 0.09670000523328781]"
12,"[-0.13641901314258575, -0.05265992507338524, 0.009866603650152683, 0.0008856013882905245, 1.5439170598983765, 0.036917395889759064, 0.101624496281147, -0.0406976155936718, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",2,2.0,"[-0.1437977672943198, -0.0024893864909918406, 0.0087257924538644, 0.0011261297251374813, 1.5439169751315776, 0.029413555090367777, 0.08702995324121482, -0.037100490252714224, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.098370261490345, 0.1014794185757637, 0.09761351346969604, 0.11185280233621597, 0.09865894168615341, 0.10245715826749802, 0.10065207630395889, 0.09418877959251404, 0.09774990379810333, 0.09697718918323517]"
13,"[-0.14379777014255524, -0.0024893865920603275, 0.008725792169570923, 0.0011261297622695565, 1.543916940689087, 0.029413554817438126, 0.08702995628118515, -0.03710049018263817, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",8,2.0,"[-0.14224483953693579, 0.0019403813481231325, 0.018230835540281376, 0.0011098747038218448, 1.7415169896625393, 0.025918167520785018, 0.08473037602539052, -0.034334304101104496, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09821239113807678, 0.10142628848552704, 0.09748313575983047, 0.11190126836299896, 0.09873830527067184, 0.10271189361810684, 0.10097189247608185, 0.09414321929216385, 0.0976841077208519, 0.09672750532627106]"
14,"[-0.1422448456287384, 0.001940381363965571, 0.01823083497583866, 0.0011098746908828616, 1.7415169477462769, 0.02591816708445549, 0.08473037928342819, -0.03433430567383766, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[-0.1405039370528156, 0.0019880169648418544, 0.017315303319595188, 0.18980535466242987, 1.7439169948567326, 0.026592754965821655, 0.08466593804876216, -0.03487514509179457, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09821069985628128, 0.10158336162567139, 0.09661386162042618, 0.11216024309396744, 0.098746657371521, 0.10324736684560776, 0.10115864127874374, 0.09435726702213287, 0.09751538187265396, 0.09640652686357498]"
15,"[-0.14050394296646118, 0.001988017000257969, 0.017315303906798363, 0.18980535864830017, 1.7439169883728027, 0.026592755690217018, 0.0846659392118454, -0.03487514331936836, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[-0.1389446229825051, 0.002988900930418481, 0.01616812614750085, 0.19789069847327045, 1.5555170000889236, 0.026763297663343927, 0.08454909369331876, -0.0344779594802056, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09829902648925781, 0.10141308605670929, 0.09670133143663406, 0.11233831942081451, 0.09871724247932434, 0.10336926579475403, 0.10098692774772644, 0.09384302794933319, 0.09755336493253708, 0.09677845239639282]"
16,"[-0.1389446258544922, 0.002988900989294052, 0.016168126836419106, 0.19789069890975952, 1.5555169582366943, 0.026763297617435455, 0.08454909175634384, -0.03447796031832695, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[-0.08368755065885747, 0.003792612760108227, 0.02415399919414174, 0.19747385028302578, 1.5475193177641549, 0.03427371691987391, 0.08283389329521107, -0.02663785246888495, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09822145849466324, 0.10114774852991104, 0.09752253443002701, 0.11194594204425812, 0.0985899344086647, 0.10299638658761978, 0.10076063126325607, 0.09385271370410919, 0.09771820157766342, 0.09724444895982742]"
17,"[-0.08368755131959915, 0.003792612813413143, 0.024153999984264374, 0.19747385382652283, 1.547519326210022, 0.03427371755242348, 0.08283389359712601, -0.02663785219192505, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,0.0,"[-0.0864561543453437, 0.005400086819383532, 0.017612339182270453, 0.19771742937364234, 1.5475128441433617, 0.03408964364198161, 0.08251763002764179, -0.026629810205437643, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09837512671947479, 0.10128277540206909, 0.09758411347866058, 0.11172496527433395, 0.09841751307249069, 0.10300938785076141, 0.10067349672317505, 0.09363453090190887, 0.0982542410492897, 0.09704390913248062]"
18,"[-0.08645615726709366, 0.0054000867530703545, 0.017612339928746223, 0.19771742820739746, 1.5475128889083862, 0.03408964350819588, 0.08251763135194778, -0.02662980929017067, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[-0.08091658103335586, 0.005725662164104861, 0.02302862098869074, 0.19727119439807783, 1.5474486773648488, 0.03380861500283891, 0.08096586576775877, -0.026620831502286446, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09837425500154495, 0.10126689076423645, 0.09758730977773666, 0.11174461990594864, 0.0983906164765358, 0.10300986468791962, 0.10070063173770905, 0.0936180129647255, 0.09823381900787354, 0.0970740094780922]"
19,"[-0.08091658353805542, 0.005725662223994732, 0.023028621450066566, 0.1972711980342865, 1.5474486351013184, 0.03380861505866051, 0.08096586912870407, -0.026620831340551376, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,-2.0,"[-0.0812769108043101, -0.025214882916561265, 0.03420309173281222, 0.19797005857878514, 1.5474486749601173, 0.03427653806707996, 0.08725605153650895, -0.02649545806889053, -0.010000013470429406, 0.10000009313500816, -0.025009281132740924]","[0.09837883710861206, 0.10128137469291687, 0.09758482873439789, 0.11171550303697586, 0.09840498864650726, 0.10301508009433746, 0.10068650543689728, 0.09361486881971359, 0.09828894585371017, 0.09702911227941513]"
