,state,action,reward,next_state,distribution
38,"[0.15268394351005554, 0.08364839106798172]",2,0.0,"[0.1483533952399626, 0.08364838918368962]","[0.09377648681402206, 0.09561541676521301, 0.10603218525648117, 0.11958546936511993, 0.09014144539833069, 0.09045328199863434, 0.10072439163923264, 0.10534757375717163, 0.10776599496603012, 0.0905577763915062]"
39,"[0.14835339784622192, 0.08364839106798172]",0,2.0,"[0.14254570817511747, 0.08364838918368962]","[0.09382054209709167, 0.09562485665082932, 0.10601603239774704, 0.11953461170196533, 0.09013508260250092, 0.09047119319438934, 0.10072033852338791, 0.10527677088975906, 0.10776309669017792, 0.09063748270273209]"
40,"[0.12295189499855042, 0.10356390476226807]",6,2.0,"[0.1057858107688248, 0.10356390799499376]","[0.08922591805458069, 0.09726742655038834, 0.11193551123142242, 0.11959939450025558, 0.09369370341300964, 0.0879359170794487, 0.09928636997938156, 0.10955943912267685, 0.10287093371152878, 0.08862540870904922]"
41,"[0.1057858094573021, 0.10356390476226807]",5,2.0,"[0.09938603165602229, 0.10356390799499376]","[0.08941857516765594, 0.09727165102958679, 0.11182746291160583, 0.11940408498048782, 0.09365521371364594, 0.08800163865089417, 0.09929575026035309, 0.10923971235752106, 0.10296131670475006, 0.08892462402582169]"
42,"[0.09938602894544601, 0.10356390476226807]",3,-2.0,"[0.12431389660767767, 0.10356390799499376]","[0.08949360996484756, 0.09727398306131363, 0.11178920418024063, 0.11932964622974396, 0.09364381432533264, 0.0880255401134491, 0.09930036216974258, 0.10911793261766434, 0.10299412161111832, 0.08903176337480545]"
43,"[0.12431389838457108, 0.10356390476226807]",5,0.0,"[0.12692349889536303, 0.10356390799499376]","[0.08921072632074356, 0.09726706147193909, 0.11194413900375366, 0.11961483210325241, 0.09369680285453796, 0.08793080598115921, 0.09928569197654724, 0.10958481580018997, 0.10286375135183334, 0.08860143274068832]"
44,"[0.12692350149154663, 0.10356390476226807]",6,0.0,"[0.12619036831334973, 0.10356390799499376]","[0.08918160945177078, 0.09726636111736298, 0.11196066439151764, 0.1196444034576416, 0.09370273351669312, 0.08792095631361008, 0.09928435832262039, 0.1096334308385849, 0.10284998267889023, 0.08855550736188889]"
45,"[0.12619036436080933, 0.10356390476226807]",8,0.0,"[0.12545674664108916, 0.10356390799499376]","[0.0891897976398468, 0.09726656228303909, 0.11195601522922516, 0.11963610351085663, 0.09370107203722, 0.08792373538017273, 0.09928473085165024, 0.10961978137493134, 0.10285384953022003, 0.08856841176748276]"
46,"[0.12545675039291382, 0.10356390476226807]",4,2.0,"[0.10233170955630888, 0.10356390799499376]","[0.08919796347618103, 0.09726674854755402, 0.11195136606693268, 0.11962778121232986, 0.09369940310716629, 0.087926484644413, 0.09928510338068008, 0.10960610210895538, 0.10285771638154984, 0.08858131617307663]"
47,"[0.10233171284198761, 0.10356390476226807]",5,-2.0,"[0.12222307433009552, 0.10356390799499376]","[0.08945821225643158, 0.09727228432893753, 0.11180630326271057, 0.1193641871213913, 0.09364800155162811, 0.08801574259996414, 0.09929829835891724, 0.10917525738477707, 0.10297948122024536, 0.08898226916790009]"
48,"[0.12222307175397873, 0.10356390476226807]",4,2.0,"[0.10101033390623511, 0.10356390799499376]","[0.08923405408859253, 0.09726762771606445, 0.11193089187145233, 0.1195911392569542, 0.09369204938411713, 0.08793867379426956, 0.09928673505783081, 0.10954585671424866, 0.1028747633099556, 0.08863823860883713]"
49,"[0.10101033747196198, 0.10356390476226807]",7,0.0,"[0.09666512701435276, 0.10356390799499376]","[0.08947381377220154, 0.09727273136377335, 0.11179826408624649, 0.11934888362884521, 0.09364578127861023, 0.08802088350057602, 0.09929941594600677, 0.10914996266365051, 0.10298618674278259, 0.08900411427021027]"
50,"[0.09666512906551361, 0.10356390476226807]",8,0.0,"[0.09519353938162527, 0.10356390799499376]","[0.08952680975198746, 0.09727597236633301, 0.1117740198969841, 0.11929763853549957, 0.09364031255245209, 0.08803322911262512, 0.09930212795734406, 0.10906433314085007, 0.10300756245851517, 0.08907800167798996]"
51,"[0.0951935425400734, 0.10356390476226807]",2,3.0,"[0.07425965625294552, 0.10356390799499376]","[0.08954477310180664, 0.09727703034877777, 0.1117658019065857, 0.11928031593561172, 0.09363841265439987, 0.0880373865365982, 0.09930308163166046, 0.10903533548116684, 0.10301481187343597, 0.08910300582647324]"
52,"[0.07425965368747711, 0.10356390476226807]",5,-1.0,"[0.08005684983310807, 0.1024036849157458]","[0.08978205919265747, 0.09728016704320908, 0.11163654923439026, 0.1190517321228981, 0.0936206728219986, 0.0880889892578125, 0.0993390902876854, 0.10862138867378235, 0.10310810059309006, 0.08947130292654037]"
53,"[0.08005684614181519, 0.1024036854505539]",3,-2.0,"[0.11078460515376465, 0.1024036849157458]","[0.08971120417118073, 0.09726689755916595, 0.11167412996292114, 0.11913519352674484, 0.09362970292568207, 0.08807201683521271, 0.0993267372250557, 0.1087418645620346, 0.10308148711919785, 0.08936075121164322]"
54,"[0.1107846051454544, 0.1024036854505539]",5,-2.0,"[0.12099001794208064, 0.1024036849157458]","[0.08935607224702835, 0.09725746512413025, 0.11185874789953232, 0.11948206275701523, 0.09367135167121887, 0.08797695487737656, 0.09929154813289642, 0.10933893918991089, 0.1029333844780922, 0.08883342146873474]"
55,"[0.12099001556634903, 0.1024036854505539]",1,-2.0,"[0.12846908562243076, 0.1024036849157458]","[0.08924219012260437, 0.09725480526685715, 0.11192343384027481, 0.11959774792194366, 0.09369465708732605, 0.0879385694861412, 0.09928648173809052, 0.10952891409397125, 0.10287964344024658, 0.08865360170602798]"
56,"[0.1284690797328949, 0.1024036854505539]",8,0.0,"[0.12895736700717, 0.1024036849157458]","[0.08915875107049942, 0.09725280106067657, 0.11197078227996826, 0.11968251317739487, 0.09371166676282883, 0.08791037648916245, 0.09928269684314728, 0.10966826975345612, 0.10284020751714706, 0.08852197974920273]"
57,"[0.1289573609828949, 0.1024036854505539]",1,-2.0,"[0.1533641129231398, 0.1024036849157458]","[0.08915331214666367, 0.09725266695022583, 0.11197387427091599, 0.11968804895877838, 0.09371278434991837, 0.087908536195755, 0.09928244352340698, 0.10967738181352615, 0.10283764451742172, 0.08851338922977448]"
58,"[0.15336410701274872, 0.1024036854505539]",4,2.0,"[0.13717423676772914, 0.1024036849157458]","[0.08889828622341156, 0.09724729508161545, 0.11211652308702469, 0.11996511369943619, 0.09376638382673264, 0.08780379593372345, 0.09927596896886826, 0.11013489216566086, 0.10271167755126953, 0.08808007836341858]"
59,"[0.13717423379421234, 0.1024036854505539]",7,2.0,"[0.13027592761047774, 0.1024036849157458]","[0.0890616700053215, 0.09725036472082138, 0.11202582716941833, 0.11978115886449814, 0.09373140335083008, 0.08787750452756882, 0.09927820414304733, 0.10983061045408249, 0.10279425233602524, 0.0883689597249031]"
60,"[0.1302759349346161, 0.1024036854505539]",8,0.0,"[0.12915779758746568, 0.1024036849157458]","[0.08913858979940414, 0.09725230187177658, 0.11198221147060394, 0.11970298737287521, 0.09371576458215714, 0.08790355175733566, 0.09928177297115326, 0.10970194637775421, 0.1028306782245636, 0.08849020302295685]"
61,"[0.12915779650211334, 0.1024036854505539]",9,0.0,"[0.12824009805101472, 0.1024036849157458]","[0.08915106952190399, 0.09725260734558105, 0.11197514086961746, 0.11969032138586044, 0.09371323138475418, 0.08790777623653412, 0.09928234666585922, 0.10968110710382462, 0.10283657908439636, 0.08850986510515213]"
62,"[0.12824009358882904, 0.1024036854505539]",5,-2.0,"[0.14982620780859068, 0.1024036849157458]","[0.08916129916906357, 0.09725285321474075, 0.11196932196617126, 0.11967990547418594, 0.09371114522218704, 0.08791123330593109, 0.09928279370069504, 0.10966400057077408, 0.10284142196178436, 0.08852600306272507]"
63,"[0.14982621371746063, 0.1024036854505539]",3,-2.0,"[0.1764789226206754, 0.1024036849157458]","[0.08893270790576935, 0.09724737703800201, 0.11209679394960403, 0.11992623656988144, 0.09375764429569244, 0.08782141655683517, 0.09927475452423096, 0.11007186770439148, 0.10272670537233353, 0.08814451098442078]"
64,"[0.17647892236709595, 0.1024036854505539]",9,0.0,"[0.17655361520372692, 0.1024036849157458]","[0.08867137134075165, 0.09722805768251419, 0.11226414144039154, 0.12021452188491821, 0.09380047768354416, 0.08766704797744751, 0.0993124470114708, 0.11056074500083923, 0.10263366997241974, 0.08764752745628357]"
65,"[0.1765536218881607, 0.1024036854505539]",3,-2.0,"[0.20351420027111022, 0.1024036849157458]","[0.08867064118385315, 0.09722795337438583, 0.11226465553045273, 0.12021544575691223, 0.09380055963993073, 0.08766651898622513, 0.09931259602308273, 0.11056205630302429, 0.10263340920209885, 0.08764616400003433]"
66,"[0.2035142034292221, 0.1024036854505539]",5,-2.0,"[0.21160222341182022, 0.1024036849157458]","[0.08842835575342178, 0.09718523919582367, 0.11245670169591904, 0.12054754048585892, 0.09381591528654099, 0.08747652173042297, 0.09932252019643784, 0.11104016751050949, 0.10257121175527573, 0.0871557965874672]"
67,"[0.21160222589969635, 0.1024036854505539]",8,0.0,"[0.2109918195783398, 0.1024036849157458]","[0.08835332840681076, 0.09718316793441772, 0.11251502484083176, 0.1206553727388382, 0.09381423145532608, 0.0874260663986206, 0.09931537508964539, 0.11118416488170624, 0.102554552257061, 0.08699873089790344]"
68,"[0.21099181473255157, 0.1024036854505539]",4,2.0,"[0.183135519084218, 0.1024036849157458]","[0.08835899829864502, 0.09718332439661026, 0.11251062899827957, 0.12064723670482635, 0.09381435811519623, 0.08742987364530563, 0.09931591898202896, 0.11117330193519592, 0.10255581140518188, 0.08701058477163315]"
69,"[0.183135524392128, 0.1024036854505539]",3,-2.0,"[0.2093814638904711, 0.1024036849157458]","[0.08860678970813751, 0.09721890091896057, 0.11231018602848053, 0.12029653787612915, 0.0938081368803978, 0.08761963248252869, 0.09932491183280945, 0.11067840456962585, 0.10261032730340958, 0.08752624690532684]"
70,"[0.20938146114349365, 0.1024036854505539]",6,0.0,"[0.21328115663030803, 0.1024036849157458]","[0.08837393671274185, 0.09718374907970428, 0.11249901354312897, 0.12062576413154602, 0.09381470829248428, 0.08743992447853088, 0.09931734204292297, 0.11114462465047836, 0.10255913436412811, 0.08704183250665665]"
71,"[0.21328115463256836, 0.1024036854505539]",8,0.0,"[0.2126560206306416, 0.1024036849157458]","[0.08833776414394379, 0.0971827283501625, 0.11252713948488235, 0.12067776173353195, 0.09381387382745743, 0.08741559833288193, 0.0993138775229454, 0.11121407151222229, 0.10255108028650284, 0.08696616441011429]"
72,"[0.21265602111816406, 0.1024036854505539]",7,0.0,"[0.2080110750575869, 0.1024036849157458]","[0.0883435606956482, 0.09718288481235504, 0.11252261698246002, 0.120669424533844, 0.09381400793790817, 0.08741949498653412, 0.09931442886590958, 0.11120294034481049, 0.1025523766875267, 0.08697829395532608]"
73,"[0.20801107585430145, 0.1024036854505539]",4,2.0,"[0.17842508248316394, 0.1024036849157458]","[0.0883866474032402, 0.09718410670757294, 0.11248914897441864, 0.12060750275850296, 0.09381499886512756, 0.08744847774505615, 0.09931857138872147, 0.11112022399902344, 0.10256196558475494, 0.08706844598054886]"
74,"[0.17842508852481842, 0.1024036854505539]",3,-2.0,"[0.20575169585786424, 0.1024036849157458]","[0.08865249156951904, 0.09722539782524109, 0.11227761209011078, 0.12023851275444031, 0.09380272775888443, 0.08765318989753723, 0.09931610524654388, 0.11059513688087463, 0.10262686014175415, 0.08761206269264221]"
