,reward,succeeds
0,-12.922983761633514,False
1,-14.634803605987516,False
2,-15.784433887769143,False
3,-14.761138053010654,False
4,-14.260023201574388,False
5,-13.686921431171228,False
6,-21.523250011301137,False
7,-16.2598301718708,False
8,-18.89583452900988,False
9,-17.88139559839896,False
10,-14.76789501542882,False
11,-15.73421723163737,False
12,-15.421830512209446,False
13,-12.108802824136013,False
14,-15.068911546376448,False
15,-20.404766498179242,False
16,-19.259938252348658,False
17,-15.152245213150799,False
18,-20.56432173382351,False
19,-12.40355741620805,False
20,-18.568576987750763,False
21,-21.5211349814352,False
22,-22.098543249550715,False
23,-15.061947468037589,False
24,-18.461877166078366,False
25,-13.164009323251836,False
26,-14.62359092639492,False
27,-16.90104221870535,False
28,-15.024194516848407,False
29,-16.32769527475067,False
30,-23.354422871289675,False
31,-20.34834715739094,False
32,-14.542839471797452,False
33,-15.032901974624842,False
34,-14.937366739992468,False
35,-15.058259469668934,False
36,-14.930822773700697,False
37,-15.049933171774429,False
38,-14.988016370123912,False
39,-15.021757179805745,False
40,-14.902323507113525,False
41,-14.995293389856652,False
42,-14.849082207826754,False
43,-14.740550681206866,False
44,-14.818336484855518,False
45,-14.932300070244159,False
46,-15.006493400515987,False
47,-14.899645086882535,False
48,-15.01636740796679,False
49,-14.960111257212986,False
50,-15.006302950678405,False
51,-15.040419965414124,False
52,-14.918017656694131,False
53,-14.969156931587158,False
54,-14.978442236805893,False
55,-15.048524653818818,False
56,-14.923803520176845,False
57,-14.918667503758192,False
58,-15.043346365235971,False
59,-14.983514481090355,False
60,-15.06557239666904,False
61,-14.854890407863154,False
62,-15.010260436446103,False
63,-14.90346648296988,False
64,-15.040828033667191,False
65,-15.075908065151504,False
66,-14.76379807580169,False
67,-14.885727516192178,False
68,-15.033558093571427,False
69,-15.060622079465226,False
70,-15.077202429450168,False
71,-14.953278622386332,False
72,-14.859401585351417,False
73,-14.83868052466702,False
74,-14.996259492107919,False
75,-15.015423892501762,False
76,-15.054609987580848,False
77,-14.763111806282936,False
78,-15.051007170920695,False
79,-14.89190629139856,False
80,-15.012015310588955,False
81,-15.093962509929076,False
82,-14.954313458061879,False
83,-14.962918017879305,False
84,-14.954796659297218,False
85,-13.681459223520408,False
86,-14.920104505562676,False
