,reward,succeed,actor_loss,critic_loss
0,-21.662756403402646,False,-26.85165786743164,159.73904418945312
1,-22.359025417153852,False,-21.058895111083984,169.8848419189453
2,-11.918851731201165,False,-4.319563865661621,25.453388214111328
3,-11.921060162294978,False,-0.0400196798145771,14.149739265441895
4,-11.912491187981031,False,-0.0011448009172454476,3.2666664123535156
5,-11.912943583949065,False,3.218890560674481e-05,0.7463016510009766
6,-11.920323739544797,False,7.24391838957672e-06,10.534595489501953
7,-11.906296374322766,False,3.677114364109002e-07,12.288813591003418
8,-11.914854357265801,False,2.676103463272739e-07,6.509610652923584
9,-11.913159187770667,False,1.2686561490227177e-07,1.4668608903884888
10,-11.911971790999864,False,-8.50104964200682e-09,0.006325232330709696
11,-11.921520921075537,False,-1.151487865058698e-07,1.1946405172348022
12,-11.912871151142323,False,-1.8428990244956367e-07,3.0665764808654785
13,-11.91241292131045,False,-2.2160344315125258e-07,4.436672687530518
14,-11.922914521153004,False,-2.3290627382266393e-07,4.902772426605225
15,-11.912178573843345,False,-2.1997949772867287e-07,4.376046180725098
16,-11.910355563109762,False,-1.886472205114842e-07,3.2187516689300537
17,-11.914261584231937,False,-1.4097129508172657e-07,1.7963119745254517
18,-11.948705942780085,False,-8.135077678161906e-08,0.5990394949913025
19,-11.946705976599402,False,-1.1184392079144345e-08,0.011483578942716122
20,-11.954944819847292,False,5.7396892572114666e-08,0.29756075143814087
21,-11.958297560347374,False,1.1373964525773772e-07,1.1689817905426025
22,-11.952388569950047,False,1.4538697712396242e-07,1.910277009010315
23,-11.955703410123943,False,1.4600928466279584e-07,1.9260646104812622
24,-11.955967105152494,False,1.1908395691762053e-07,1.279903531074524
25,-11.95422739450515,False,7.405695612305863e-08,0.4939813017845154
26,-11.948005731691964,False,2.3167109119981433e-08,0.04778144881129265
27,-11.947131914595941,False,-2.4883961557975454e-08,0.057205285876989365
28,-11.956031808412925,False,-6.38452135603984e-08,0.3716478645801544
29,-11.946060583813798,False,-8.833958986542712e-08,0.7102785110473633
30,-11.95687373407606,False,-1.0015187967837846e-07,0.9123739004135132
31,-11.946765410379873,False,-9.670294076613573e-08,0.851601243019104
32,-11.955558109180751,False,-8.284966668270499e-08,0.6254182457923889
33,-11.956310599127113,False,-5.8083148957166486e-08,0.30861571431159973
34,-11.946908303691652,False,-2.590438441529841e-08,0.06248513236641884
35,-11.95559218575943,False,7.0948487085331635e-09,0.004351180978119373
36,-11.946944488734546,False,3.81725477893724e-08,0.12962928414344788
37,-11.954657725073353,False,5.903531530293549e-08,0.3117925524711609
38,-11.938038655341606,False,6.915868056012187e-08,0.4282347559928894
39,-11.95485721082461,False,6.28524077228576e-08,0.35344937443733215
40,-11.947076571562683,False,4.719532853414421e-08,0.19846926629543304
41,-11.927358497137016,False,2.5596399666483194e-08,0.05762200430035591
42,-11.945332260861239,False,-1.0226057778339737e-09,0.0004733556415885687
43,-11.946949964420496,False,-2.3265545934236798e-08,0.05096885561943054
44,-11.941579762430734,False,-3.867972964144428e-08,0.13864430785179138
45,-11.955512993690686,False,-4.7740464026446716e-08,0.2098907083272934
46,-11.95476974732158,False,-4.725539781702537e-08,0.2057289481163025
47,-11.948635804493467,False,-3.8630084020496724e-08,0.13822241127490997
48,-11.951633500180174,False,-2.5060661101861115e-08,0.05891430005431175
49,-11.955192765194985,False,-7.801555845787789e-09,0.00642029382288456
50,-11.955170004373842,False,9.639433251606988e-09,0.008000500500202179
51,-11.959006453232737,False,2.3760598821809253e-08,0.04954801872372627
52,-11.955707288938408,False,3.22140536468396e-08,0.09171638637781143
53,-11.9409854197108,False,3.4554215488924456e-08,0.10550399124622345
54,-11.9475768913303,False,2.804744347884025e-08,0.06924936175346375
55,-11.949534997907161,False,1.6857336859743555e-08,0.024705292657017708
56,-11.947355579768193,False,3.7187728452181545e-09,0.0013253825018182397
57,-11.948259196164523,False,-8.89263240821947e-09,0.00827850867062807
58,-11.949362383583411,False,-1.860891885030469e-08,0.033230334520339966
59,-11.94690483361726,False,-2.3644942004352743e-08,0.05283655598759651
60,-11.94732815024622,False,-2.3652990677192065e-08,0.052961599081754684
61,-11.953353567083976,False,-1.9779953674969875e-08,0.03727802261710167
62,-11.956107336044038,False,-1.183509024116347e-08,0.013995891436934471
63,-11.940922468943498,False,-9.6906682678366e-10,0.0005875088390894234
64,-11.947787523066626,False,7.50356043965894e-09,0.004859252832829952
65,-11.955628457204341,False,1.3651185959417944e-08,0.01611565425992012
66,-11.956835458292533,False,1.678197136811832e-08,0.024481913074851036
67,-11.955217825251777,False,1.6028726790295877e-08,0.02230982296168804
68,-11.949356540474785,False,1.2298159823842525e-08,0.013043980114161968
69,-11.94901249175154,False,5.713901796156051e-09,0.002866338239982724
70,-11.95716321497289,False,-1.9019052999169617e-09,0.0008689016685821116
71,-11.954901103658466,False,-7.897144271851175e-09,0.006642758380621672
72,-11.884710797709195,False,-5.842185846205439e-09,0.004440316930413246
73,-11.949766953341106,False,-1.3245686325547013e-08,0.0173578429967165
74,-11.95466227529706,False,-1.2686983907883587e-08,0.015944091603159904
75,-11.949337378446703,False,-8.464654754902767e-09,0.007604834623634815
76,-11.954211092707483,False,-3.80423514911854e-09,0.0019736539106816053
77,-11.955004036804258,False,1.8145180913364811e-09,0.0005185682675801218
78,-11.955474374513125,False,6.512635319921856e-09,0.0036785949487239122
79,-11.95563306980888,False,9.265737510588679e-09,0.007385277654975653
80,-11.953087371570852,False,9.597126648941412e-09,0.007924694567918777
81,-11.954332144478878,False,7.589689765552521e-09,0.004961803089827299
82,-11.956545090744207,False,3.884058408232249e-09,0.0014170506037771702
83,-11.956144322669386,False,-2.37347808074162e-10,0.0003914604603778571
84,-11.948530777188145,False,-3.3489269135600352e-09,0.0016859621973708272
85,-11.931982638832357,False,-4.622750182647906e-09,0.0027950694784522057
86,-11.945214973097025,False,-6.8358394500478425e-09,0.00520889088511467
87,-11.94218274475407,False,-6.209303293758239e-09,0.004391735419631004
88,-11.955093499853131,False,-5.196702179688373e-09,0.003205213462933898
89,-11.956456796164868,False,-2.1284300988355653e-09,0.0009509368101134896
90,-11.931061716645376,False,3.069757559259756e-09,0.001023043761961162
91,-11.95641900914552,False,3.402208070824031e-09,0.001137790852226317
92,-11.956320586792874,False,4.588098789781725e-09,0.0019002032931894064
93,-11.947602060485352,False,5.070615927138533e-09,0.0022869270760565996
94,-11.948799811749494,False,3.6753293741753623e-09,0.0013045999221503735
95,-11.956474453437762,False,9.337177697688048e-10,0.0003684063267428428
96,-11.958269551247632,False,-1.3044278990292923e-09,0.0006366653251461685
97,-11.955301374740127,False,-2.9145825752863175e-09,0.0013561187079176307
98,-11.947657990704439,False,-3.066816800512129e-09,0.0014782857615500689
99,-11.949351249523918,False,-3.000529824603859e-09,0.0014479249948635697
100,-11.950379980228602,False,-2.230824192039904e-09,0.0010096573969349265
101,-11.946144084831387,False,-4.941437259375903e-10,0.0004585958959069103
102,-11.946040554358998,False,8.826496755709456e-10,0.00038897391641512513
103,-11.946494994949354,False,1.8201569140785523e-09,0.000533343234565109
104,-11.922811824330307,False,4.081858850923936e-09,0.0015993290580809116
105,-11.944677779319735,False,1.74971659383516e-09,0.00052594393491745
106,-11.948550667199829,False,3.0108823767527326e-10,0.0003563294594641775
107,-11.934767993197925,False,3.4507752211254683e-10,0.00040424379403702915
108,-11.956751870695149,False,-2.438552915151604e-09,0.0010747842025011778
109,-11.955257139205749,False,-2.7145694581065527e-09,0.0012198215117678046
110,-11.956674728262044,False,-2.2446333680647967e-09,0.0009813210926949978
111,-11.95687091125322,False,-1.200806121204323e-09,0.0005762191722169518
112,-11.946394122398038,False,6.690092924088731e-10,0.00033661743509583175
113,-11.94776723862028,False,1.7004068153525509e-09,0.0004924190579913557
114,-11.943683032432745,False,2.421954636844248e-09,0.0007134703919291496
115,-11.949621438519445,False,1.644912428488965e-09,0.00047508301213383675
116,-11.946483940410605,False,9.571069492508855e-10,0.00034874744596891105
117,-11.9534313533967,False,-3.430614403665544e-10,0.0003826240135822445
118,-11.94954081222436,False,-8.212435731458356e-10,0.0004814915300812572
119,-11.924446992406361,False,6.997350476822817e-10,0.000420293741626665
120,-11.947844840913756,False,-1.714610009528883e-09,0.0007610433385707438
121,-11.956796493387166,False,-2.428745649041275e-09,0.0010577132925391197
122,-11.946690500514732,False,-1.077220979084359e-09,0.0005416402127593756
123,-11.946710562717163,False,-1.8145936142577312e-10,0.00036757776979357004
124,-11.94676963670114,False,6.375559524762764e-10,0.00033046278986148536
125,-11.954194134911003,False,6.455140311167895e-10,0.00030747559503652155
126,-11.949945765156354,False,1.5287093813043384e-09,0.0004483729135245085
127,-11.94810694248945,False,1.463998811068734e-09,0.0004305508336983621
128,-11.94684539242513,False,1.0287750651372107e-09,0.000370302441297099
129,-11.94277988533661,False,5.297050020836025e-10,0.0003474688855931163
130,-11.949924202564599,False,-8.900771786279904e-10,0.0004856646410189569
131,-11.95699078183813,False,-1.9212018642633666e-09,0.0008089268230833113
132,-11.956644817715167,False,-1.801360727249346e-09,0.0007566973799839616
133,-11.948279300669746,False,-6.428007015557569e-10,0.0004210897022858262
134,-11.955794409527929,False,-4.2526462906700147e-10,0.00036162452306598425
135,-11.954749771996834,False,4.331469349860839e-10,0.00029490774613805115
136,-11.946282729437351,False,1.7236443383694677e-09,0.0004715828108601272
137,-11.947402225788478,False,1.7199457413852315e-09,0.0004735272377729416
138,-11.947638661221058,False,1.220223921905017e-09,0.00038132586632855237
139,-11.935635784516515,False,1.1965769486366185e-09,0.00039224763168022037
140,-11.956556354646876,False,-1.399121485334831e-09,0.0005982614820823073
141,-11.946803707968794,False,-1.3469619863926141e-09,0.000591585470829159
142,-11.927815126960507,False,1.0412198880871415e-10,0.000388776563340798
143,-11.949750220396682,False,-1.6302240668508716e-09,0.0007043988443911076
144,-11.947285091218264,False,-1.099458080133786e-09,0.000526432238984853
145,-11.947182394681384,False,-4.427117561434102e-10,0.0003766824956983328
146,-11.95623768641855,False,-2.986174640895456e-10,0.00033783845719881356
147,-11.953981215745928,False,5.404976466394373e-10,0.00028116325847804546
148,-11.955298650760737,False,1.082299028176692e-09,0.000327553745592013
149,-11.945706125570801,False,1.9025874209432914e-09,0.0005011637695133686
150,-11.948839770146805,False,1.296757812241367e-09,0.0003756788501050323
151,-11.945133268102534,False,5.971137473359533e-10,0.00029664693283848464
152,-11.939970865728556,False,2.2793454623748488e-10,0.00033500874997116625
153,-11.956548096877023,False,-1.9920818328245105e-09,0.000801637361291796
154,-11.955449056622063,False,-2.1601715971542035e-09,0.000868974719196558
155,-11.956781442560713,False,-1.6314822826046793e-09,0.0006617556791752577
156,-11.944960166806384,False,2.7048374651172935e-10,0.00031662374385632575
157,-11.95681811804072,False,2.176875624204655e-10,0.00029075026395730674
158,-11.94781898952324,False,1.583294162443849e-09,0.0004318731662351638
159,-11.955588882886632,False,1.0025211771846898e-09,0.0003111244586762041
160,-11.947524019695217,False,1.3950287591768529e-09,0.00038902912638150156
161,-11.939131906292879,False,1.3920729013960909e-09,0.0004123968246858567
162,-11.94724830702017,False,-3.6153935401017634e-10,0.0003523188643157482
163,-11.948209582383049,False,-1.3221176375921573e-09,0.0005635888082906604
164,-11.956750915010224,False,-2.283802258418177e-09,0.0009240836370736361
