,cumulated_reward,succeed,actor_loss,critic_loss
0,-13.768485158076118,False,-15.034329414367676,54.2409782409668
1,-24.384840654654,False,-31.151790618896484,214.7257537841797
2,-21.446823092477906,False,-27.54756736755371,169.52394104003906
3,-12.94447530856041,False,-13.816630363464355,46.82365036010742
4,-11.12937905876005,False,-11.91653060913086,33.39614486694336
5,-23.21950550416756,False,-28.996593475341797,189.7555389404297
6,-17.04121300748932,False,-19.926437377929688,93.93262481689453
7,-15.810441895076666,False,-17.76973533630371,75.34709930419922
8,-20.95500926860284,False,-22.355392456054688,127.15668487548828
9,-14.702963952150514,False,-16.434831619262695,64.15347290039062
10,-14.785587345914909,False,-16.3328914642334,62.133750915527344
11,-8.958948749897537,False,-7.716913223266602,16.65140151977539
12,-15.233316630647987,False,-17.76015281677246,72.28984832763672
13,-21.16886346307602,False,-25.691518783569336,152.63485717773438
14,-19.081613407832762,False,-22.442962646484375,121.5538558959961
15,-24.24267446313328,False,-29.439594268798828,199.19110107421875
16,-21.593917589033634,False,-26.180912017822266,159.92588806152344
17,-12.82606203520199,False,-13.989142417907715,44.96078872680664
18,-17.634756625542533,False,-21.47104263305664,103.82744598388672
19,-23.038555454453242,False,-27.533456802368164,176.81460571289062
20,-21.895613250646893,False,-26.350255966186523,161.8590850830078
21,-22.641073499800836,False,-27.071666717529297,172.59991455078125
22,-11.964872413046496,False,-11.856327056884766,35.59851837158203
23,-17.330986683036155,False,-19.736154556274414,91.48553466796875
24,-15.556474129086627,False,-16.12215805053711,63.8016471862793
25,-15.524001431370724,False,-17.564861297607422,71.72686004638672
26,-15.066403720914014,False,-16.085351943969727,63.39594650268555
27,-15.110381563906026,False,-15.924358367919922,60.80813217163086
28,-22.17755403343434,False,-27.30992317199707,166.3302001953125
29,-15.018724485735358,False,-17.009654998779297,65.78477478027344
30,-13.78155326066516,False,-16.253427505493164,58.67891311645508
31,-18.83672586955986,False,-22.083904266357422,113.19261169433594
32,-15.147437788087336,False,-17.51443862915039,70.5621109008789
33,-24.70958896507898,False,-29.662456512451172,199.80638122558594
34,-18.720474782222343,False,-20.639850616455078,105.0532455444336
35,-13.156055321926084,False,-14.394929885864258,46.975189208984375
36,-22.3984381578308,False,-26.037872314453125,153.4139862060547
37,-18.017785822522708,False,-20.975948333740234,97.38610076904297
38,-12.547502568626374,False,-12.521411895751953,38.01189041137695
39,-13.702743961376706,False,-14.767377853393555,49.059059143066406
40,-16.586838707278204,False,-18.12964630126953,76.11450958251953
41,-15.050886379651669,False,-15.543716430664062,57.959041595458984
42,-15.25456545923658,False,-16.062503814697266,62.156219482421875
43,-19.605249754185433,False,-22.43109893798828,111.69598388671875
44,-14.05539076754261,False,-13.737310409545898,46.31504440307617
45,-13.912218392815259,False,-15.12427806854248,50.72576904296875
46,-14.679641279411184,False,-14.478202819824219,52.98602294921875
47,-16.347875858252134,False,-17.670578002929688,74.23439025878906
48,-14.066944556405309,False,-14.420437812805176,49.2179069519043
49,-25.703011728789345,False,-29.664323806762695,193.1395721435547
50,-12.259514465985093,False,-11.853164672851562,32.995887756347656
51,-17.43110484089742,False,-20.576374053955078,92.82564544677734
52,-13.305362916638249,False,-13.416034698486328,40.326229095458984
53,-20.466763910113045,False,-22.515735626220703,117.67704772949219
54,-12.91178466644003,False,-11.749714851379395,34.349037170410156
55,-11.60258046462241,False,-10.587459564208984,27.525495529174805
56,-13.91595489108599,False,-13.945531845092773,45.42736053466797
57,-10.888623437341641,False,-9.367570877075195,22.739791870117188
58,-12.135561392803558,False,-11.013070106506348,29.257761001586914
59,-12.408751406151172,False,-10.6465482711792,29.811620712280273
60,-10.718391922039771,False,-7.7223429679870605,16.469505310058594
61,-19.73274902078857,False,-21.610881805419922,109.5903549194336
62,-12.092901559928894,False,-10.359180450439453,27.52920150756836
63,-15.578472307124851,False,-15.788043975830078,59.030452728271484
64,-15.36646714300636,False,-16.03953742980957,58.88978958129883
65,-13.512051522176126,False,-12.56828784942627,35.53679656982422
66,-12.405102127544806,False,-10.841829299926758,28.819292068481445
67,-14.298183747978843,False,-13.271316528320312,43.28256607055664
68,-20.482965432802377,False,-22.228515625,111.16980743408203
69,-15.318053614599567,False,-14.78380298614502,53.62849807739258
70,-11.952543671290396,False,-10.441673278808594,25.32377815246582
71,-15.602271793392987,False,-15.003397941589355,50.79740905761719
72,-23.829254416629297,False,-27.609193801879883,174.13531494140625
73,-15.6506656691359,False,-15.702519416809082,54.09284973144531
74,-12.794444706319185,False,-10.263714790344238,25.563779830932617
75,-9.097350052093116,False,-5.692901611328125,9.058706283569336
76,-18.47460148134886,False,-18.11170768737793,78.70344543457031
77,-12.810250543407655,False,-9.324769020080566,24.704771041870117
78,-11.7855489268884,False,-9.77075481414795,24.117143630981445
79,-21.52914225566008,False,-20.27797508239746,102.20439910888672
80,-12.311332812621005,False,-9.668127059936523,25.059091567993164
81,-19.557961278487333,False,-21.050722122192383,95.84867858886719
82,-10.643736201822264,False,-7.648536682128906,15.181100845336914
83,-12.333559764085548,False,-8.247474670410156,18.700822830200195
84,-16.70844151077965,False,-17.4757080078125,66.60337829589844
85,-12.148538451003745,False,-9.064486503601074,21.074352264404297
86,-8.605444084322821,False,-3.6818792819976807,4.409357070922852
87,-11.383124636484663,False,-8.718304634094238,18.868074417114258
88,-13.8484206803142,False,-10.822027206420898,30.159482955932617
89,-15.65740629778842,False,-13.185919761657715,42.014747619628906
90,-12.99073172215962,False,-10.247516632080078,24.778797149658203
91,-13.37040217817587,False,-11.20129680633545,30.36103057861328
92,-10.059981134692139,False,-5.603280544281006,8.369994163513184
93,-11.811447353593172,False,-7.365639686584473,14.610374450683594
94,-11.29395355031877,False,-7.2859697341918945,13.761809349060059
95,-11.69748384359361,False,-7.285636901855469,14.361788749694824
96,-13.192557432177269,False,-9.928247451782227,23.818559646606445
97,-12.677868057480909,False,-8.639707565307617,19.77916717529297
98,-11.255304362799723,False,-7.20797061920166,14.379876136779785
99,-12.319317410085516,False,-8.61683177947998,18.17042350769043
100,-11.266073484285792,False,-6.923219203948975,11.850603103637695
101,-13.816870830042086,False,-8.438146591186523,19.4847469329834
102,-14.932336371058689,False,-12.018622398376465,34.339508056640625
103,-9.143715683031266,False,-3.027346611022949,3.1998450756073
104,-14.95310593681318,False,-10.886165618896484,29.99529457092285
105,-9.202812776277565,False,-3.8008062839508057,3.888230562210083
106,-11.971612504356496,False,-7.19509744644165,12.60367202758789
107,-12.205186314695107,False,-7.242196559906006,13.316460609436035
108,-13.621806407639387,False,-9.548417091369629,24.117008209228516
109,-17.20746245152528,False,-16.063505172729492,57.29253005981445
110,-11.60704134092272,False,-6.293151378631592,10.811482429504395
111,-17.967509883432083,False,-17.752336502075195,69.25175476074219
112,-11.628207630851769,False,-7.294649600982666,12.187113761901855
113,-10.985820151442478,False,-5.912161350250244,8.214369773864746
114,-10.215665076934114,False,-4.442286014556885,4.980750560760498
115,-8.905534325775417,False,-2.29044508934021,1.6155803203582764
116,-12.133930117360174,False,-7.169365882873535,11.812729835510254
117,-11.845293217058972,False,-6.099002361297607,9.418011665344238
118,-20.646884632521,False,-21.185779571533203,95.20539093017578
119,-12.389708574909491,False,-6.740753650665283,11.318133354187012
120,-13.854842510355871,False,-8.200517654418945,16.919309616088867
121,-12.218454773669855,False,-5.634870529174805,8.553557395935059
122,-12.418498777158053,False,-6.9083123207092285,11.377004623413086
123,-15.97284582428773,False,-11.053166389465332,30.6099796295166
124,-13.616958816681326,False,-8.72895336151123,17.33558464050293
125,-14.302434064708224,False,-8.399799346923828,19.715105056762695
126,-11.234924111655129,False,-3.9638352394104004,4.641570568084717
127,-11.548258694925188,False,-6.582836151123047,9.842474937438965
128,-13.691608445818568,False,-7.918560028076172,15.901418685913086
129,-9.514823147026181,False,-2.623133897781372,1.6330499649047852
130,-11.650464674173024,False,-4.310281753540039,4.882439613342285
131,-13.031784411441254,False,-8.206104278564453,15.301339149475098
132,-9.644369146096343,False,-1.2898993492126465,0.6778038144111633
133,-15.863975600868903,False,-9.523073196411133,21.996871948242188
134,-9.10420932248083,False,-0.628296434879303,0.2270999550819397
135,-14.335586810559393,False,-7.662520885467529,15.65422248840332
136,-11.833371921526462,False,-3.287984609603882,3.5685787200927734
137,-10.067860564055636,False,-1.7760627269744873,0.9528724551200867
138,-11.484520608421104,False,-3.610543727874756,3.312422513961792
139,-18.28413184855764,False,-13.159521102905273,40.2683219909668
140,-12.00057363262636,False,-4.169600963592529,4.2927961349487305
141,-15.0238989944494,False,-8.012866020202637,16.53335952758789
142,-12.177832277732223,False,-4.272005558013916,4.468514442443848
143,-10.804210448249249,False,-4.402093887329102,3.9910693168640137
144,-10.020858725323599,False,-1.6008797883987427,0.6494753956794739
145,-15.211593233687275,False,-5.710933208465576,10.052175521850586
146,-13.894198022875644,False,-7.162225246429443,12.481942176818848
147,-13.908531837876525,False,-6.105230331420898,9.686269760131836
148,-11.870478485818046,False,-3.065427303314209,2.764697313308716
149,-19.80566579309816,False,-16.306964874267578,57.873069763183594
150,-12.375541691458865,False,-4.435495853424072,4.592494964599609
151,-11.849781131032008,False,-2.8425164222717285,2.2055890560150146
152,-14.022725511250126,False,-4.670641899108887,5.745060920715332
153,-13.845161737822446,False,-6.340090274810791,10.17359447479248
154,-12.339940064928214,False,-2.982909917831421,2.2932755947113037
155,-13.917068880802814,False,-7.323145866394043,11.478631973266602
156,-13.493950975313712,False,-4.159435272216797,4.635299205780029
157,-10.84503084486567,False,0.44632816314697266,0.2511870265007019
158,-10.121231364255351,False,1.110688328742981,0.40349966287612915
