,state,action,reward,next_state,distribution
10,"[1.156000018119812, 0.0, 0.09497302770614624, 1.5707963705062866, 1.5707963705062866, 0.18670426309108734, 0.9752577543258667, -8.292872428894043, 1.5562005043029785, 7.288844108581543, -61.77372741699219]",1,6.0,"[1.1552347619327517, 0.0, 0.0946244970912023, 1.5707963267948966, 1.5707963267948966, 0.1754951454866624, 0.9146042837075044, -7.776606386632125, 1.5607490871083858, 7.3103879157611615, -61.956378495754905]","[0.050811123102903366, 0.0005489747854880989, 0.125763401389122, 0.04893554374575615, 0.008912675082683563, 0.2756253480911255, 0.20293639600276947, 0.04591698199510574, 0.22940436005592346, 0.011145147494971752]"
11,"[1.1552348136901855, 0.0, 0.09462449699640274, 1.5707963705062866, 1.5707963705062866, 0.17549514770507812, 0.9146043062210083, -7.776606559753418, 1.5607490539550781, 7.310388088226318, -61.95637893676758]",5,6.0,"[1.158058437528665, 0.0, 0.0794541886659376, 1.5707963267948966, 1.5707963267948966, 0.1807929015256082, 0.9437853561119168, -8.025109109287882, 1.5565735671076526, 7.286008399817163, -61.7484455831659]","[0.050395701080560684, 0.0005305714439600706, 0.12989260256290436, 0.04730533808469772, 0.008776222355663776, 0.2725208103656769, 0.20221677422523499, 0.04534972086548805, 0.23165637254714966, 0.011355940252542496]"
12,"[1.1580584049224854, 0.0, 0.07945419102907181, 1.5707963705062866, 1.5707963705062866, 0.180792897939682, 0.9437853693962097, -8.02510929107666, 1.556573510169983, 7.286008358001709, -61.74844741821289]",0,6.0,"[1.1643178813933968, 0.0, 0.0854752905169758, 1.5707963267948966, 1.5707963267948966, 0.1927037656536185, 0.9943482708266912, -8.45221170080805, 1.476368650787995, 6.91951168818138, -58.64484349862448]","[0.050726644694805145, 0.0005462207482196391, 0.1279628574848175, 0.048231806606054306, 0.008894569240510464, 0.2737632393836975, 0.20247624814510345, 0.04574811831116676, 0.23033617436885834, 0.011314118281006813]"
13,"[1.1643178462982178, 0.0, 0.08547528833150864, 1.5707963705062866, 1.5707963705062866, 0.19270376861095428, 0.9943482875823975, -8.452211380004883, 1.4763686656951904, 6.919511795043945, -58.64484405517578]",5,6.0,"[1.198354514314349, 0.0, 0.0297439486361396, 1.5707963267948966, 1.5707963267948966, 0.2147260264833477, 1.120436547390753, -9.527073921470048, 1.2167724156514623, 5.70898417348743, -48.3869533071973]","[0.05392996966838837, 0.0007475240854546428, 0.12377864867448807, 0.053758975118398666, 0.010323021560907364, 0.2712611258029938, 0.2019789218902588, 0.049418576061725616, 0.22228489816188812, 0.012518372386693954]"
14,"[1.1983544826507568, 0.0, 0.029743948951363564, 1.5707963705062866, 1.5707963705062866, 0.2147260308265686, 1.1204365491867065, -9.527073860168457, 1.216772437095642, 5.708984375, -48.3869514465332]",4,6.0,"[1.2248117773030014, 0.0, 0.0866040480413203, 1.5707963267948966, 1.5707963267948966, 0.2299157868220174, 1.1306550866788785, -9.597077078680629, 1.0557410801963316, 4.970993098498632, -42.13682496809207]","[0.06508421897888184, 0.002055936260148883, 0.11168761551380157, 0.07573409378528595, 0.0163126103579998, 0.2541172206401825, 0.19896084070205688, 0.0619598925113678, 0.19638556241989136, 0.017702050507068634]"
15,"[1.2248117923736572, 0.0, 0.0866040512919426, 1.5707963705062866, 1.5707963705062866, 0.2299157828092575, 1.13065505027771, -9.597077369689941, 1.0557410717010498, 4.9709930419921875, -42.13682556152344]",4,6.0,"[1.2765326916352857, 0.0, 0.2199774203872692, 1.5707963267948966, 1.5707963267948966, 0.2492499381453532, 1.2310573161188714, -10.45067928021092, 0.9237001399884824, 4.344937560677359, -36.82886453097569]","[0.07154881209135056, 0.003694140585139394, 0.10751857608556747, 0.08985212445259094, 0.021135414019227028, 0.2407115250825882, 0.19280557334423065, 0.0695597305893898, 0.18100902438163757, 0.02216511033475399]"
16,"[1.2765326499938965, 0.0, 0.21997742354869843, 1.5707963705062866, 1.5707963705062866, 0.24924993515014648, 1.2310572862625122, -10.450678825378418, 0.9237001538276672, 4.344937324523926, -36.82886505126953]",5,6.0,"[1.2582030771610613, 0.0, 0.1378391189007999, 1.5707963267948966, 1.5707963267948966, 0.2763362150472579, 1.289822462855497, -10.93016555596546, 0.602413840504739, 2.899584920526792, -24.59555077936756]","[0.07696129381656647, 0.006221194285899401, 0.09956824779510498, 0.10782342404127121, 0.02608974277973175, 0.22964568436145782, 0.18471810221672058, 0.07709905505180359, 0.1657087206840515, 0.02616456151008606]"
17,"[1.2582030296325684, 0.0, 0.13783912360668182, 1.5707963705062866, 1.5707963705062866, 0.2763362228870392, 1.2898224592208862, -10.93016529083252, 0.6024138331413269, 2.899585008621216, -24.595550537109375]",4,2.0,"[1.2444374842233934, 0.0, 0.2514151975897017, 1.5707963267948966, 1.5707963267948966, 0.3646908196905487, 1.6401154046015236, -13.881623972397849, 0.3221606432658372, 1.610704578559094, -13.678625090075345]","[0.09519826620817184, 0.021141590550541878, 0.08604434877634048, 0.14858680963516235, 0.041081301867961884, 0.18170709908008575, 0.1501246839761734, 0.09127093851566315, 0.14302165806293488, 0.041823264211416245]"
18,"[1.2444374561309814, 0.0, 0.2514151930809021, 1.5707963705062866, 1.5707963705062866, 0.3646908104419708, 1.6401153802871704, -13.881624221801758, 0.32216063141822815, 1.6107045412063599, -13.678625106811523]",1,100.0,"[1.205188066561862, 0.0, 0.2549484249009295, 1.5707963267948966, 1.5707963267948966, 0.5423262723610174, 2.5332445048710355, -21.467643435572484, 0.1197790100522828, 0.6876448020630974, -5.862364526078068]","[0.10051137208938599, 0.05216745659708977, 0.06628400832414627, 0.19507727026939392, 0.052934493869543076, 0.140522301197052, 0.13597801327705383, 0.10104192048311234, 0.1045573353767395, 0.05092589929699898]"
19,"[1.2051880359649658, 0.0, 0.2549484372138977, 1.5707963705062866, 1.5707963705062866, 0.5423262715339661, 2.5332446098327637, -21.46764373779297, 0.11977901309728622, 0.6876447796821594, -5.862364292144775]",1,100.0,"[1.197769070566561, 0.0, 0.2480797671908512, 1.5707963267948966, 1.5707963267948966, 0.5762350398643372, 2.734411807202932, -23.184095649273218, 0.0891325860170022, 0.5559460068054207, -4.749429522246885]","[0.10250484943389893, 0.061147354543209076, 0.0744224339723587, 0.1368688941001892, 0.0652136504650116, 0.1128934770822525, 0.17501337826251984, 0.11354300379753113, 0.09885020554065704, 0.05954277515411377]"
