,state,action,reward,next_state
20,"[0.23193444311618805, 0.10355194658041, -0.6402814388275146, -0.4114685654640198, 0.40863731503486633, -0.008058391511440277, 0.7840003967285156]",4,-0.7157103392376017,"[0.2650272506292181, 0.10355194599305517, -0.7152398764357004, -0.4106099796376004, 0.3963577033399872, 0.3927758715680332, 0.8000001837115613]"
21,"[0.26502725481987, 0.10355194658041, -0.7152398824691772, -0.41060999035835266, 0.3963577151298523, 0.39277586340904236, 0.8000001907348633]",0,-0.7491926602232613,"[0.28176841112204787, 0.10355194599305517, -0.8010833200027676, -0.3613701056094918, 0.37719054787482964, 0.4008618456349069, 0.8000001522883036]"
22,"[0.28176841139793396, 0.10355194658041, -0.8010833263397217, -0.36137011647224426, 0.37719056010246277, 0.40086185932159424, 0.8000001311302185]",2,-0.6721273210930733,"[0.2440514268908154, 0.10355194599305517, -0.5849375956846021, -0.3325848042697075, 0.40165617963532707, 0.4301588051076548, 0.7999998628646585]"
23,"[0.24405142664909363, 0.10355194658041, -0.584937572479248, -0.33258479833602905, 0.4016561806201935, 0.430158793926239, 0.7999998331069946]",2,-0.5637229278221934,"[0.1890335449215139, 0.10355194599305517, -0.34734927380872005, -0.29908668612263867, 0.4004341018485169, 0.4300460401713604, 0.7999998939224646]"
24,"[0.18903353810310364, 0.10355194658041, -0.34734928607940674, -0.29908668994903564, 0.40043410658836365, 0.43004605174064636, 0.7999998927116394]",7,-0.467747466968028,"[0.14104581449443127, 0.10355194599305517, -0.22525277510867525, -0.05907931006712275, 0.008662898059927926, 0.41242247346008565, 0.7999999047001278]"
25,"[0.14104580879211426, 0.10355194658041, -0.22525277733802795, -0.05907931178808212, 0.00866289809346199, 0.4124224781990051, 0.7999998927116394]",6,-0.4072117567362362,"[0.11077795937853532, 0.10355194599305517, -0.010970380585039408, -0.20293661470768942, 0.3898791756445643, 0.42096082206869845, 0.7999999540214615]"
26,"[0.11077795922756195, 0.10355194658041, -0.010970380157232285, -0.20293661952018738, 0.38987916707992554, 0.42096081376075745, 0.7999999523162842]",8,-0.3581590680560783,"[0.08625161503845637, 0.10355194599305517, -0.00820383195316321, -0.12439869462108799, 0.3812303324537716, 0.411813308448961, 1.1959999494327507]"
27,"[0.08625161647796631, 0.10355194658041, -0.008203831501305103, -0.12439869344234467, 0.38123032450675964, 0.41181331872940063, 1.1959999799728394]",3,-0.336862302251206,"[0.07559652987660784, 0.10355194599305517, -0.10465615535005846, -0.02748402797714089, 0.3244752669633053, 0.40255609372288426, 1.1999999447203615]"
28,"[0.07559652626514435, 0.10355194658041, -0.1046561524271965, -0.027484027668833733, 0.3244752585887909, 0.40255609154701233, 1.1999999284744263]",5,-0.3658643614371873,"[0.09010426172901091, 0.10355194599305517, -0.2887257875167304, -0.021542013697738227, 0.38712148136702496, 0.0019073330802186206, 1.1999999857287111]"
29,"[0.09010425955057144, 0.10355194658041, -0.2887257933616638, -0.021542014554142952, 0.3871214687824249, 0.0019073330331593752, 1.1999999284744263]",2,-0.320872135712712,"[0.06760814886677326, 0.10355194599305517, -0.19538933293426286, -0.012835507371006472, 0.39596660998131306, 0.025437653056461507, 1.2000000682553695]"
30,"[0.13224664330482483, 0.10344201326370239, -0.000972223118878901, -0.052825771272182465, 0.10666342824697495, 0.0066489470191299915, 1.1995831727981567]",8,-0.4461781577229868,"[0.13026117709921076, 0.10355193450818842, -0.010012177653305976, -0.01308194059732326, 0.013569232981692103, 0.010442348979934124, 0.43398228867025246]"
31,"[0.13026118278503418, 0.10355193167924881, -0.010012177750468254, -0.013081940822303295, 0.013569233007729053, 0.010442349128425121, 0.4339822828769684]",7,-0.432591385991715,"[0.12347851976028883, 0.10355194599305517, -0.010741481818516974, -0.012229801255802641, 0.008726861520393037, 0.010648098183590804, 0.4000000282298277]"
32,"[0.12347851693630219, 0.10355194658041, -0.010741481557488441, -0.012229801155626774, 0.008726861327886581, 0.010648097842931747, 0.40000003576278687]",7,-0.4096844421775439,"[0.11201430209918921, 0.10355194599305517, -0.010436991079064484, -0.012810688362944411, 0.008725699100000206, 0.010635039242850475, 0.3999999886762602]"
33,"[0.1120143011212349, 0.10355194658041, -0.010436991229653358, -0.012810688465833664, 0.008725699037313461, 0.01063503883779049, 0.3999999761581421]",6,-0.4022122326388339,"[0.10828652329720027, 0.10355194599305517, -0.011231499886920737, -0.01128310056265569, 0.012590914106065831, 0.010711101934617773, 0.40000000340564235]"
34,"[0.10828652232885361, 0.10355194658041, -0.0112314997240901, -0.011283100582659245, 0.012590914033353329, 0.010711101815104485, 0.4000000059604645]",4,-0.4018988779044797,"[0.10812151996265713, 0.10355194599305517, -0.010952307103528014, -0.01103722264738316, 0.010377465335304592, 0.41037511307211094, 0.40000000234521504]"
35,"[0.10812152177095413, 0.10355194658041, -0.010952306911349297, -0.011037223041057587, 0.01037746574729681, 0.41037511825561523, 0.4000000059604645]",6,-0.4008300977880078,"[0.10758712990442112, 0.10355194599305517, -0.011092066219539731, -0.011047902914664398, 0.010835007479554903, 0.4099566602903346, 0.4000000036243172]"
36,"[0.10758712887763977, 0.10355194658041, -0.011092065833508968, -0.011047902517020702, 0.010835007764399052, 0.4099566638469696, 0.4000000059604645]",7,-0.399786564494782,"[0.10706536325780824, 0.10355194599305517, -0.01119126548613103, -0.011140552715101393, 0.010814605689440704, 0.40944766572742264, 0.4000000034465918]"
37,"[0.1070653647184372, 0.10355194658041, -0.011191265657544136, -0.0111405523493886, 0.01081460528075695, 0.40944766998291016, 0.4000000059604645]",4,-0.3997332285243298,"[0.10703869527258215, 0.10355194599305517, -0.010821109821545605, -0.011021063998656544, 0.008720841663316214, 0.7998761024780636, 0.39999996343777955]"
