TimeStamp,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,RWristYaw,ObjectX,ObjectY,HandX,HandY,MarkerX,MarkerY,WObjectX,WObjectY,WObjectZ,WHandX,WHandY,WHandZ,WMarkerX,WMarkerY,WMarkerZ,Vector1X,Vector1Y,Vector1Z,Vector2X,Vector2Y,Vector2Z,Distance1,Distance2
3.584466600706714,0.0,-0.6351213686002413,-0.5998547540899212,0.3080468430590399,1.2262254272543691,0.9496553078880812,-1.5707963267948966,0.0,1.5707963267948966,525.0,410.0,137.16041564941406,365.9339475631714,291,429,19.2051591172863,4.78665923935374,-653.0778531205251,8.56454221804031,2.6251557018391662,-321.9957237266706,13.523933988606782,3.7575770389970393,-477.9680410315667,10.64061689924599,2.1615035375145735,-331.08212939385453,-5.681225128679518,-1.0290822003567004,175.1098120889584,331.2601262293852,175.2049703032655
6.656866544169612,0.0,-0.6457989440432769,-0.5984988395402299,0.3247037299637205,1.2271098068499648,0.9428451464576822,-1.5707963267948966,0.0,1.5707963267948966,216.2352294921875,401.5592346191406,138.50356578826904,363.0081582069397,291,429,11.165707386101351,3.2265896797408637,-403.901588182182,8.55150879627899,2.614068124351613,-321.4780151635026,13.523933988606782,3.7575770389970393,-477.9680410315667,2.6141985898223616,0.6125215553892507,-82.4235730186794,2.3582266025054306,0.5309873592561756,-74.06645284938469,82.46729416009974,74.10588787656876
9.72926648763251,0.0,-0.6450735550114345,-0.5967345316596331,0.4186645291876706,1.2347954501505625,0.9543919917345628,-1.5707963267948966,0.0,1.5707963267948966,216.13919067382807,401.56683349609375,139.73234176635742,361.0212349891663,291,429,11.16337245756013,3.226166119924102,-403.8296115439163,8.55076178710308,2.6080860797352323,-321.3772826629194,13.523933988606782,3.7575770389970393,-477.9680410315667,2.61261067045705,0.6180800401888695,-82.4523288809969,2.3605615310466526,0.5314109190729375,-74.1384294876504,82.49602593671734,74.17790355086936
12.801666431095407,0.0,-0.6519511164930981,-0.5755312653715287,0.3693770930735506,1.2363085658463049,0.9589575685643074,-1.5707963267948966,0.0,1.5707963267948966,216.3264923095703,402.09075927734375,143.60255479812622,356.8548059463501,291,429,11.176656247337776,3.230242645126668,-404.2612518246976,8.582303411472578,2.60186469578401,-322.1908533547446,13.523933988606782,3.7575770389970393,-477.9680410315667,2.594352835865198,0.6283779493426582,-82.07039846995298,2.3472777412690053,0.5273343938703712,-73.70678920686913,82.1137980518563,73.74604104318723
15.874066374558303,0.0,-0.6512023654517345,-0.5707319262996025,0.3398705296277783,1.2350181543550918,0.9499516090854584,-1.5707963267948966,0.0,1.5707963267948966,216.1819763183593,402.1162414550781,144.27889585494995,357.7658700942993,291,429,11.173370358802575,3.229690041605664,-404.1605384848417,8.61437725558843,2.6106672500806445,-323.21922730903106,13.523933988606782,3.7575770389970393,-477.9680410315667,2.5589931032141457,0.6190227915250195,-80.94131117581065,2.3505636298042063,0.5278869973913753,-73.807502546725,80.98411875039535,73.84680931661563
18.946466318021205,0.0,-0.6386704039410712,-0.5715944312970636,0.3253828540272812,1.2261421618362545,0.9487340776723796,-1.5707963267948966,0.0,1.5707963267948966,216.09278869628903,401.95220947265625,144.46616649627686,358.432981967926,291,429,11.168429608441894,3.2282644502297995,-404.00119939970017,8.629980496410523,2.6156075230784794,-323.7282548851523,13.523933988606782,3.7575770389970393,-477.9680410315667,2.538449112031371,0.61265692715132,-80.27294451454787,2.355504380164888,0.5293125887672399,-73.96684163186654,80.31540757190018,74.00623104641413
22.018866261484103,0.0,-0.6226857413664805,-0.5691579155712103,0.3150858469828259,1.217984373362624,0.9435067968310812,-1.5707963267948966,0.0,1.5707963267948966,216.0477905273437,401.8927917480469,144.36565399169922,359.68595266342163,291,429,11.166315075221064,3.2276860226019046,-403.933426995298,8.64771156593899,2.6226759264011483,-324.3260294502881,13.523933988606782,3.7575770389970393,-477.9680410315667,2.518603509282075,0.6050100962007563,-79.60739754500992,2.3576189133857177,0.5298910163951347,-74.03461403626869,79.64952695868773,74.07403881880131
25.091266204947,0.0,-0.6175764891124158,-0.5634685531874013,0.2989489242232465,1.2172119569275408,0.945639778995111,-1.5707963267948966,0.0,1.5707963267948966,215.942626953125,402.1288757324219,145.5365753173828,359.6874046325684,291,429,11.167449066745116,3.228596406461051,-403.9777491906057,8.677704218465164,2.628407774070649,-325.2544540177466,13.523933988606782,3.7575770389970393,-477.9680410315667,2.489744848279951,0.600188632390402,-78.72329517285914,2.356484921861666,0.5289806325359883,-73.99029184096099,78.76494308178667,74.02969761120964
28.16366614840989,0.0,-0.6061640760652907,-0.5656663628026155,0.2746139988556153,1.2111282479405467,0.9523652618855482,-1.5707963267948966,0.0,1.5707963267948966,216.0601501464844,401.4382629394531,147.41369009017944,361.612708568573,291,429,11.159266047860603,3.2250040773327857,-403.6974830927769,8.756946387769482,2.6491986411959827,-327.78245414686944,13.523933988606782,3.7575770389970393,-477.9680410315667,2.4023196600911216,0.575805436136803,-75.91502894590747,2.3646679407461786,0.5325729616642536,-74.2705579387898,75.95521253678059,74.31010069276331
31.2360660918728,0.0,-0.5971410531257784,-0.5421171805161243,0.2722388499112769,1.2061129608818164,0.945003304705049,-1.5707963267948966,0.0,1.5707963267948966,215.9632568359375,402.0646667480469,147.7129340171814,366.03482007980347,291,429,11.166936610005871,3.228309840074042,-403.9593789925762,8.836263032817984,2.677341626757448,-330.4102860636286,13.523933988606782,3.7575770389970393,-477.9680410315667,2.3306735771878877,0.5509682133165943,-73.54909292894763,2.3569973786009104,0.5292671989229971,-74.00866203899051,73.58807427814959,74.04807639103194
