TimeStamp,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,HeadYaw,HeadPitch,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw
1.2280034962962965,0.0,-0.08176258457304315,-0.6325879748874838,0.7670793005226397,-0.33476919983861614,0.0,1.3055732359314078,0.9382083519074128,-1.5707963267948966,0.0
2.3615451851851854,0.0,-0.09531943168300257,-0.6630837759228628,0.725262782028469,-0.33682935196795094,-0.021019095707937644,1.3297272477345399,0.9077125508720337,-1.5707963267948966,0.0
3.495086874074074,0.0,-0.0851405044728969,-0.6753511257514692,0.7160172817898809,-0.3241650982867777,-0.05984003180630095,1.2872078388859762,0.8954452010434274,-1.5707963267948966,0.0
4.628628562962963,0.0,-0.10774109759649655,0.0,0.7926548567121741,-0.3066538051874319,-0.02959667956856882,1.283283634828218,0.9870543735964314,-1.5707963267948966,1.5707963267948966
5.762170251851852,0.0,-0.15938667840678145,0.0,1.3508205487078655,-0.2772347777942642,-0.01661548998463333,1.255899018566896,1.125408151246306,-1.5707963267948966,1.5707963267948966
6.895711940740741,0.0,-0.14193737343247748,0.0,1.1904909416868692,-0.26095288597672567,-0.010521834634682923,1.2539791645924465,1.1187232732254835,-1.5707963267948966,1.5707963267948966
8.029253629629629,0.0,-0.10842095868491586,0.0,0.8405877926994202,-0.29407936240869403,-0.026272076587975736,1.3333888681524884,1.030658302328564,-1.5707963267948966,1.5707963267948966
9.16279531851852,0.0,-0.25277273077675866,-0.624250714564093,0.6156027126852793,-0.35405746579329117,0.0,1.4344808985386146,0.9465456122308036,-1.5707963267948966,0.0
10.296337007407407,0.0,-0.15967801079320107,-0.6558143049395865,0.5653575593329019,-0.38943883738283436,-0.04021868967854759,1.3827109157646307,0.9149820218553101,-1.5707963267948966,0.0
11.429878696296296,0.0,-0.2331983573697315,-0.6418203022403737,0.5971860230745752,-0.43540964751973676,-0.040942963068010506,1.4311846740085648,0.9289760245545227,-1.5707963267948966,0.0
12.563420385185186,0.0,-0.17608517139772906,0.0,0.7862987257571062,-0.45430659454237177,0.0,1.4088731922115731,1.0674684050095358,-1.5707963267948966,1.5707963267948966
13.696962074074074,0.0,-0.27109035780693264,0.0,1.0893803671844933,-0.4780771576787979,-0.0017514247417921402,1.3930893297915394,1.142048484434853,-1.5707963267948966,1.5707963267948966
14.830503762962962,0.0,-0.2505030905296828,0.0,0.945723166734084,-0.48231751528664135,0.0,1.3899487578456782,1.0938922344251032,-1.5707963267948966,1.5707963267948966
15.964045451851852,0.0,-0.20248690305796424,0.0,0.7733843360411311,-0.4891074027983146,0.0,1.4114665174859458,1.047489041121764,-1.5707963267948966,1.5707963267948966
17.09758714074074,0.0,-0.1557056041289425,-0.6831346630398288,0.6095237776129188,-0.48216676127183905,-0.027610571436294862,1.4248481607246157,0.8876616637550676,-1.5707963267948966,0.0
18.23112882962963,0.0,-0.09566515834174866,-0.7093125484563115,0.5976954836373772,-0.49612181756607643,-0.07373444077594399,1.4243720692594635,0.8614837783385849,-1.5707963267948966,-1.5707963267948966
19.364670518518516,0.0,-0.11061740323024535,-0.7009572319523534,0.6012840095606568,-0.5254652388423979,-0.026222341580874633,1.4255148095610493,0.8698390948425433,-1.5707963267948966,-1.5707963267948966
20.498212207407406,0.0,-0.09922445052537063,-0.5724283214994268,0.8188091098686553,-0.5506755257311305,-0.006509289510949011,1.3857029283106068,0.9983680052954697,-1.5707963267948966,0.0
21.631753896296296,0.0,-0.10700634297387587,0.0,0.8349790625772856,-0.49135313357808996,-0.007003700160736602,1.3427824007764595,1.0144852033454677,-1.5707963267948966,1.5707963267948966
22.765295585185182,0.0,-0.14916986561989432,0.0,0.8755756617487999,-0.47222753532935663,-0.01448570294295618,1.3357328138038826,1.0392708268595345,-1.5707963267948966,1.5707963267948966
23.898837274074072,0.0,-0.10508223039100557,0.0,0.8373182927201597,-0.4749640185402969,0.0,1.373759041742028,1.0249406073241558,-1.5707963267948966,1.5707963267948966
25.032378962962962,0.0,-0.121109190744953,0.0,0.7714632561492948,-0.4557000381867906,0.0,1.381605961421917,0.9896958492805844,-1.5707963267948966,1.5707963267948966
26.260382459259258,0.0,-0.1440267597330881,0.0,0.7742645445546303,-0.45724790159713163,0.0,1.3877160690351187,1.0014304425146061,-1.5707963267948966,1.5707963267948966
28.260382459259258,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966
