Frame,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9
10,1.0877823292433537,773.619412779808,387.5246744155884,-0.19822652637958527,413.5828029513359,374.32386589050293,-0.3509717285633087,788.7905684709549,621.4579019546509,-0.24720239639282227,348.75698858499527,627.1979551315308,-0.4639853239059448,875.2902249097824,704.131254196167,-0.7857807278633118,460.7221373319626,734.9651641845703,-0.9061403870582581,716.9099467992783,861.6364803314209,-0.007971282117068768,471.16190564632416,867.825174331665,0.011102085001766682,640.5307281017303,173.04988384246826,-0.8245773911476135
11,1.1866716319018404,773.5953580141068,387.62707901000977,-0.20385485887527466,413.53252279758453,374.318078994751,-0.3541925847530365,788.9916890859604,621.7314500808716,-0.2478189617395401,350.28332751989365,627.271894454956,-0.4209263026714325,873.5554350614548,706.6261100769043,-0.7650061249732971,454.280513048172,752.658597946167,-0.8216841220855713,717.7061026096344,862.5875644683838,-0.008032594807446003,471.1567815542221,869.1263656616211,0.011205838993191719,640.6949125528336,173.4878306388855,-0.826656699180603
12,1.2855609345603272,773.5878142118454,387.8638725280762,-0.2064877599477768,413.41417050361633,374.33195972442627,-0.3553406298160553,789.2338024377823,622.1937761306763,-0.24788989126682281,351.38557666540146,627.5291767120361,-0.3831881284713745,872.5241403579712,711.412654876709,-0.7471134066581726,447.4598482847214,765.5317039489746,-0.7453539967536926,718.3125958442688,863.9083843231201,-0.008740302175283432,471.1660689711571,871.4538707733154,0.011965153738856316,640.8399528264999,173.7905673980713,-0.819586455821991
13,1.3844502372188139,773.673002243042,388.9134511947632,-0.20861345529556274,413.31667041778564,374.3268766403198,-0.3567611575126648,789.8499745130539,623.2234525680542,-0.24704904854297638,351.93620306253433,628.0868692398071,-0.37262406945228577,872.4192388057709,727.9277515411377,-0.7229230403900146,443.98813354969025,768.5672435760498,-0.7195234298706055,718.2125337123871,865.6361637115479,-0.009460088796913624,471.01405423879623,872.9961566925049,0.01268764864653349,640.6983997821808,173.63465356826782,-0.8216073513031006
14,1.4833395398773006,773.9368218183517,389.7472724914551,-0.20707708597183228,413.2437588572502,374.3117837905884,-0.3527013063430786,792.0611625909805,623.2469911575317,-0.23225106298923492,351.9565570950508,628.2035455703735,-0.3707190155982971,871.6338293552399,733.3193397521973,-0.6966164112091064,444.5076595544815,768.9399509429932,-0.7242788076400757,718.2106121778488,866.8858985900879,-0.00962141528725624,471.0577869415283,874.8740825653076,0.012826264835894108,640.4751459360123,173.63234663009644,-0.8058358430862427
15,1.5822288425357873,774.3044754266739,391.11982250213623,-0.2028881162405014,413.05477237701416,374.20930099487305,-0.3410904109477997,794.6739513874054,623.8403825759888,-0.19474193453788757,348.6199191212654,628.2211799621582,-0.31532225012779236,870.9988689422607,755.3628768920898,-0.6132654547691345,429.6802094578743,776.6464538574219,-0.6218274235725403,717.4950896501541,869.0356521606445,-0.010459134355187416,471.0485351085663,876.8553123474121,0.013563333079218864,639.7509409189224,173.34792852401733,-0.7670161724090576
16,1.681118145194274,775.1716568470001,393.54719066619873,-0.23187537491321564,412.91489177942276,373.941930770874,-0.3509480953216553,795.9803813695908,629.1940431594849,-0.20572254061698914,346.51761800050735,627.9779739379883,-0.3213997781276703,862.1371786594391,784.1628494262695,-0.6052535176277161,427.0171049237251,775.7314987182617,-0.6160755753517151,713.4320404529572,870.0089454650879,-0.012913624756038189,469.16041392087936,876.6476097106934,0.015945181250572205,638.5172445774078,173.2707438468933,-0.7774753570556641
17,1.7800074478527608,776.2188220024109,396.4454870223999,-0.23770031332969666,412.943608045578,373.3702793121338,-0.35096707940101624,797.0249844789505,636.1930980682373,-0.1949961632490158,346.6477841734886,627.2974271774292,-0.302198588848114,852.6547615528107,804.7397212982178,-0.5453876256942749,421.49052250385284,777.5306758880615,-0.5900521874427795,706.5013500452042,870.875337600708,-0.015211477875709534,465.11825251579285,876.529369354248,0.01823166385293007,635.6962895393372,172.13074493408203,-0.7845600247383118
18,1.8788967505112475,777.0022387504578,397.460618019104,-0.24031402170658112,413.1838710308075,373.365665435791,-0.35225850343704224,796.4555697441101,637.5686588287354,-0.19779552519321442,346.60924673080444,627.4325981140137,-0.3670491874217987,834.7946673631668,807.6181545257568,-0.5889442563056946,470.67120265960693,722.9794864654541,-0.7219793200492859,706.608030796051,871.9697647094727,-0.020448945462703705,465.9363992214203,876.7351951599121,0.023424960672855377,634.4092172384262,171.82943534851074,-0.810775101184845
19,1.9777860531697342,777.0173263549805,397.99418544769287,-0.23536057770252228,413.1214567422867,373.43025970458984,-0.35218727588653564,793.9513832330704,637.4079551696777,-0.1887199431657791,346.15370070934296,628.3706617355347,-0.334453821182251,827.910734295845,809.7276344299316,-0.5822914838790894,457.06296622753143,747.6647415161133,-0.6539378762245178,703.4503802061081,873.6667327880859,-0.02028021775186062,464.32295072078705,876.8606300354004,0.023249497637152672,634.4425238370895,171.89336490631104,-0.8099284768104553
20,2.076675355828221,777.058746099472,397.9417905807495,-0.22953550517559052,413.17173689603806,373.67733669281006,-0.35036957263946533,793.0743094682693,637.1339769363403,-0.18144643306732178,346.84837102890015,629.4878063201904,-0.30460163950920105,829.8699878454208,801.9064102172852,-0.5740207433700562,432.34295815229416,772.7062034606934,-0.6046729683876038,703.8957492113113,874.1341419219971,-0.0198171678930521,464.37141609191895,877.5296421051025,0.022756988182663918,635.398167014122,173.07475185394287,-0.796291172504425
21,2.1755646584867074,777.0400289297104,397.8898649215698,-0.21396134793758392,413.20134276151657,373.6820287704468,-0.34051311016082764,791.5631293058395,635.9807033538818,-0.18579404056072235,346.88267397880554,629.6338081359863,-0.3196704685688019,826.0755264759064,798.3242435455322,-0.5909035205841064,435.2495282292366,769.1482009887695,-0.622427761554718,700.5624561309814,874.0461654663086,-0.019570928066968918,461.02396059036255,877.2074527740479,0.022513840347528458,637.0592980384827,173.8656406402588,-0.7862760424613953
22,2.274453961145194,777.0617351531982,397.3253297805786,-0.20788094401359558,413.323182284832,373.532977104187,-0.3418233096599579,791.5964359045029,633.9068050384521,-0.19643361866474152,347.16346710920334,629.622820854187,-0.3812987208366394,828.3158222436905,771.8878269195557,-0.6594566106796265,450.53832453489304,746.5665607452393,-0.7796342968940735,700.4939925670624,873.7988147735596,-0.01774533838033676,460.2305447459221,875.8233680725098,0.020707903429865837,637.0696885585785,173.98235607147217,-0.8068637251853943
23,2.373343263803681,777.1013756990433,397.30382442474365,-0.20781353116035461,413.60600370168686,373.41911602020264,-0.3427177369594574,794.7194277048111,632.1947050094604,-0.22101238369941711,347.319182574749,629.7278451919556,-0.40904662013053894,827.6673399209976,760.4963226318359,-0.689881443977356,456.34918731451035,735.1103839874268,-0.8268066644668579,700.8055658340454,873.2398319244385,-0.016892708837985992,460.3141314983368,874.4482765197754,0.01985861547291279,635.5711762905121,173.64624691009521,-0.8245327472686768
24,2.4722325664621674,777.0797406435013,396.6416549682617,-0.17234466969966888,413.6590949892998,373.2821855545044,-0.32285475730895996,794.3672887086868,626.8551597595215,-0.21802936494350433,347.35700833797455,629.7379722595215,-0.40210089087486267,833.3978540897369,739.7901840209961,-0.7047402858734131,455.93402910232544,736.8796100616455,-0.7843558192253113,701.3520644903183,871.3588562011719,-0.011318981647491455,460.5168889760971,872.3287868499756,0.014297842979431152,633.0443583726883,169.82574224472046,-0.7770444750785828
25,2.5711218691206543,777.0423774719238,396.5089473724365,-0.17445166409015656,413.63625007867813,373.1578845977783,-0.30396220088005066,794.3393197059631,623.6668539047241,-0.22666792571544647,346.6553635597229,629.7636613845825,-0.3831087648868561,842.1794092655182,726.9230213165283,-0.7193066477775574,453.8600528240204,737.8596286773682,-0.767712414264679,702.3249303102493,871.2593059539795,-0.011439408175647259,460.4390668272972,872.1671447753906,0.014421089552342892,630.4032447338104,167.07765102386475,-0.7532289028167725
26,2.670011171779141,776.8229666948318,396.4599542617798,-0.17932572960853577,413.5006039738655,373.05086612701416,-0.29956671595573425,794.3830168247223,621.371958732605,-0.25636762380599976,344.5872942209244,629.6479625701904,-0.31345638632774353,846.5845627784729,717.3575954437256,-0.7801386713981628,408.60243451595306,759.4416999816895,-0.6427304148674011,702.4980107545853,871.2324047088623,-0.00816765520721674,459.84620225429535,871.814847946167,0.01115416456013918,627.3145558834076,161.83863353729248,-0.7463087439537048
27,2.7689004744376278,776.7268899679184,396.39367866516113,-0.18064293265342712,413.2476730942726,373.05016231536865,-0.3030224144458771,794.63345682621,620.852780342102,-0.26141682267189026,341.70260828733444,629.695782661438,-0.2930888235569,846.4720462560654,723.9035911560059,-0.7704141736030579,400.5530907511711,770.2532634735107,-0.6198819875717163,702.5459067821503,871.7131862640381,-0.008384606800973415,459.2144088149071,871.806245803833,0.011376231908798218,626.2493852376938,159.66237950325012,-0.7575854659080505
28,2.8677897770961143,776.6199245452881,396.1760444641113,-0.19624745845794678,412.95734345912933,373.14396476745605,-0.29806995391845703,795.2729719877243,620.8353414535522,-0.32546427845954895,339.4841610789299,630.2557430267334,-0.30289459228515625,846.416108250618,713.4397888183594,-0.8625878095626831,399.06165969371796,777.1293468475342,-0.6447048783302307,702.6942919492722,871.7526779174805,-0.009593101218342781,458.17030388116837,871.5821208953857,0.012680056504905224,625.6375544071198,158.55286931991577,-0.7632277011871338
29,2.966679079754601,776.6159391403198,396.26965141296387,-0.21003007888793945,412.72448194026947,373.5280113220215,-0.29853612184524536,795.7559888362885,620.934383392334,-0.30217039585113525,337.59369134902954,631.5753116607666,-0.3107909560203552,843.6558594703674,722.0445899963379,-0.8034826517105103,399.7469358444214,781.6482086181641,-0.6556436419487,702.2785999774933,872.910213470459,-0.009584384970366955,457.06517243385315,871.8928146362305,0.012668733485043049,625.4243352413177,158.74370002746582,-0.7703729271888733
30,3.0655683824130877,776.1101485490799,395.88560485839844,-0.1779746264219284,412.5180948972702,373.8019895553589,-0.28042519092559814,795.5232696533203,620.2949314117432,-0.2947956621646881,335.25105607509613,632.6699733734131,-0.38610804080963135,843.7132920026779,703.9071292877197,-0.8331730961799622,438.4703759551048,752.9639739990234,-0.8458971381187439,703.9203733205795,872.8474960327148,-0.013115448877215385,457.0907928943634,871.8617687225342,0.0163202453404665,625.428818821907,160.85032558441162,-0.7639252543449402
31,3.1644576850715747,775.8669676780701,395.71016025543213,-0.16874463856220245,412.5282363295555,373.83561611175537,-0.2759529650211334,793.9889599084854,620.2141103744507,-0.2873651087284088,335.42317575216293,633.413745880127,-0.37978896498680115,834.3052453994751,699.8803882598877,-0.8104289174079895,443.28456723690033,755.1899738311768,-0.7837195992469788,703.8834371566772,872.8320121765137,-0.012720231898128986,456.6195543408394,871.727653503418,0.01595027558505535,624.9305720329285,161.71667861938477,-0.7352816462516785
32,3.263346987730061,775.667697429657,395.3065242767334,-0.15924511849880219,412.66701382398605,373.80363178253174,-0.2794525921344757,791.8850930929184,620.2464075088501,-0.25780194997787476,335.6292425394058,633.4175386428833,-0.412416934967041,831.321742773056,693.8525543212891,-0.7497477531433105,473.74131667613983,722.9466419219971,-0.8404562473297119,703.8956068754196,871.7984256744385,-0.012407959438860416,456.4921281337738,870.4912910461426,0.01563239097595215,624.3269255161285,162.1546449661255,-0.7350479364395142
33,3.3622362903885477,775.5073560476303,395.04548835754395,-0.16480857133865356,412.6186196208,373.79045486450195,-0.27663224935531616,791.9392518997192,620.2215394973755,-0.25798460841178894,335.7886587381363,633.439395904541,-0.4011619985103607,831.430416226387,699.3324317932129,-0.7504326701164246,471.81835877895355,722.9902000427246,-0.8371590971946716,704.8210748434067,871.6472625732422,-0.013492682948708534,456.682075381279,870.3199520111084,0.016713334247469902,620.3323398828506,162.27600359916687,-0.7395305037498474
34,3.4611255930470346,774.9098299741745,394.50668144226074,-0.152724027633667,412.42813861370087,373.73153018951416,-0.27034860849380493,791.861607670784,620.1296529769897,-0.28404659032821655,335.9055165052414,633.4288387298584,-0.4205205738544464,831.8878126144409,676.9007816314697,-0.8372676968574524,474.5007498264313,714.3717136383057,-0.8715707063674927,706.2149702310562,870.6673221588135,-0.012920858338475227,457.31582593917847,868.9995231628418,0.016161607578396797,615.710337638855,162.40304160118103,-0.7369404435157776
35,3.560014895705521,774.8173828125,394.61233139038086,-0.1562984734773636,412.22249883413315,373.5776300430298,-0.2713622748851776,791.7959908246994,620.1643743515015,-0.2870209813117981,336.0282456278801,633.3885650634766,-0.41503357887268066,831.0794159173965,684.2033748626709,-0.8204787969589233,471.88408237695694,714.451322555542,-0.8511826992034912,706.3849192857742,870.2166481018066,-0.012755257077515125,457.33642905950546,868.0358486175537,0.0159771591424942,614.5120117664337,162.13500666618347,-0.7501735091209412
36,3.658904198364008,774.6513479948044,395.06679821014404,-0.17540068924427032,411.6173577904701,373.46674060821533,-0.3016549348831177,791.3368864059448,620.6792125701904,-0.27548933029174805,336.0587410926819,633.2970695495605,-0.41348931193351746,828.8260252475739,704.7471675872803,-0.7758142948150635,471.7963322997093,714.0129261016846,-0.8299643397331238,706.3795105218887,870.0710372924805,-0.011988336220383644,457.40478587150574,867.5646858215332,0.015124846249818802,613.881463766098,161.0425248146057,-0.7793769836425781
37,3.7577935010224945,774.6368297338486,396.0029067993164,-0.20234449207782745,411.2862133383751,373.461501121521,-0.3039858341217041,790.7019971609116,622.6816349029541,-0.27498334646224976,336.31106704473495,633.2640295028687,-0.33587557077407837,830.1180081367493,718.323694229126,-0.764102578163147,452.38993656635284,743.0595455169678,-0.6695361137390137,706.3838517665863,870.1913108825684,-0.012564645148813725,457.7367487549782,867.7234344482422,0.015666935592889786,613.2102077007294,159.75892877578735,-0.777190625667572
38,3.8566828036809815,774.62579870224,397.2291421890259,-0.21695199608802795,411.09953981637955,373.48198986053467,-0.32102328538894653,788.8191779851913,623.9524450302124,-0.26636233925819397,337.14287799596786,633.267744064331,-0.32533523440361023,824.5922441482544,737.2774200439453,-0.7383460402488708,450.57992219924927,750.0401840209961,-0.644914448261261,704.7558850049973,870.5117797851562,-0.012643895111978054,457.5966902375221,867.7632389068604,0.015721745789051056,612.1138654947281,158.97192072868347,-0.7911036014556885
39,3.955572106339468,774.8412952423096,397.69393157958984,-0.22478701174259186,411.07028979063034,373.5195264816284,-0.3217266798019409,788.8585338592529,624.0578603744507,-0.2667698562145233,337.78666323423386,633.2822113037109,-0.3374144732952118,821.5001392364502,745.9041175842285,-0.7170246839523315,456.4044136404991,744.0961036682129,-0.6842668652534485,704.9719508886337,870.5081043243408,-0.014891537837684155,457.821830034256,867.8878135681152,0.01792842149734497,609.8428251743317,158.99426674842834,-0.7870087027549744
40,4.054461408997955,774.8504759073257,397.81178092956543,-0.2076139599084854,410.61748373508453,373.6607189178467,-0.30298757553100586,787.7004890441895,624.1361789703369,-0.26677560806274414,337.6425481438637,633.633960723877,-0.35953953862190247,814.6754890680313,742.5479526519775,-0.7272035479545593,478.0435257554054,700.349048614502,-0.7221541404724121,705.4688454866409,870.9181137084961,-0.014040582813322544,457.5326746702194,867.9298076629639,0.01710287295281887,607.7370368242264,159.04490208625793,-0.7515987157821655
41,4.153350711656442,774.6966819763184,395.9781951904297,-0.13053390383720398,410.60435324907303,373.6582946777344,-0.25155261158943176,787.6455473899841,619.8299074172974,-0.272246390581131,338.06468081474304,633.649600982666,-0.4143551290035248,815.8691178560257,664.7008323669434,-0.7662473320960999,495.28086483478546,687.0387191772461,-0.8471935391426086,710.1465722322464,869.9446640014648,-0.009565428830683231,458.77953708171844,867.805154800415,0.012962307780981064,605.6742339134216,158.9891641139984,-0.6394023299217224
42,4.252240014314928,774.6885688304901,394.86155891418457,-0.1111268624663353,410.70786702632904,373.6912956237793,-0.22309239208698273,795.6459631919861,616.6209173202515,-0.2690953016281128,338.9761286973953,633.7428169250488,-0.40620121359825134,819.4340626001358,641.8993682861328,-0.7653799057006836,502.22005981206894,677.2340755462646,-0.8460137844085693,718.8899102210999,869.2543029785156,-0.009508147835731506,464.2978996038437,867.9362201690674,0.012925293296575546,603.9358856678009,158.69897866249084,-0.6083113551139832
43,4.351129316973415,774.1114679574966,392.7583351135254,-0.12553498148918152,410.7055184841156,373.6808557510376,-0.2426510900259018,812.7025001049042,609.2787933349609,-0.27682244777679443,339.464020550251,633.5577535629272,-0.4497450590133667,819.8420684337616,627.6119527816772,-0.8011103868484497,505.3081793189049,667.4665775299072,-0.9258245229721069,719.2468886375427,864.9960079193115,-0.008233321830630302,465.3548859357834,867.1299648284912,0.011549337767064571,600.4903607368469,157.98008394241333,-0.6548428535461426
44,4.450018619631901,773.6982668638229,391.64490509033203,-0.13503511250019073,410.3460847735405,373.69250774383545,-0.24729126691818237,824.1125010251999,609.9159383773804,-0.30642905831336975,339.4565479159355,633.7231492996216,-0.4564396142959595,819.9379316568375,621.163200378418,-0.8095042109489441,511.14928847551346,663.1479892730713,-0.9143556952476501,720.2593238353729,863.8548164367676,-0.008365157060325146,465.9129493832588,867.1348133087158,0.01168770156800747,597.7168035507202,157.09480619430542,-0.6720147728919983
45,4.548907922290389,773.5698087215424,391.24036979675293,-0.1664888858795166,409.64134418964386,373.77700424194336,-0.25168269872665405,834.124549984932,610.2102098464966,-0.3101527690887451,339.2404464483261,634.3235006332397,-0.4572121500968933,806.7290185689926,633.1729249954224,-0.7600012421607971,513.5130606293678,661.5321941375732,-0.9148563742637634,722.154597401619,863.8100852966309,-0.013883806765079498,468.575021982193,869.0842933654785,0.016960827633738518,597.820922255516,156.72208905220032,-0.7004899382591248
46,4.647797224948875,772.9746311903,391.34789657592773,-0.2224893718957901,408.94318664073944,373.88496112823486,-0.32069501280784607,832.7705798149109,614.7451810836792,-0.32029399275779724,341.2771663069725,635.0665302276611,-0.5193884372711182,802.4513268470764,696.1022491455078,-0.7568325400352478,521.2732490301132,665.1109981536865,-0.9958407878875732,722.0051447153091,864.5294589996338,-0.014364329166710377,468.4636085629463,870.1886520385742,0.017382260411977768,595.0087920427322,156.35558891296387,-0.8051623106002808
47,4.746686527607362,772.0787690877914,391.3831262588501,-0.22370624542236328,408.04230719804764,374.0954399108887,-0.3257075548171997,828.5383644104004,616.9957361221313,-0.31382614374160767,342.20896822214127,635.6624631881714,-0.5078261494636536,807.9040013551712,721.2772789001465,-0.7554616332054138,521.8293553590775,665.2566871643066,-0.9915375709533691,722.0049312114716,864.7645320892334,-0.01539680641144514,469.389788210392,871.0871849060059,0.018442949280142784,593.6466019749641,156.0749831199646,-0.8128604888916016
48,4.845575830265848,770.4133679866791,391.3978281021118,-0.24476569890975952,407.2092863917351,374.06842136383057,-0.3432668149471283,826.8861293792725,618.3588237762451,-0.32086899876594543,342.98434299230576,635.6411142349243,-0.5112528800964355,813.2300680875778,734.6088008880615,-0.7655861973762512,519.5951088666916,666.3123264312744,-0.9985393285751343,721.8667942285538,864.8055095672607,-0.017797566950321198,469.35694420337677,871.089765548706,0.020869843661785126,590.1115121841431,155.5838496685028,-0.86109858751297
49,4.944465132924335,769.5000697374344,391.48944091796875,-0.22929136455059052,406.9656785130501,373.93317222595215,-0.3415042757987976,819.6264295578003,618.5975332260132,-0.31668391823768616,343.27203941345215,635.5755424499512,-0.5225743651390076,825.3667649030685,726.1230220794678,-0.7804173231124878,521.165714263916,667.6822566986084,-1.005394458770752,721.6813305616379,864.8246688842773,-0.017483873292803764,468.8102676272392,871.066930770874,0.02054469846189022,588.7861871123314,155.3277599811554,-0.8438317179679871
50,5.043354435582822,768.7617734670639,391.5075054168701,-0.1982184201478958,406.87227058410645,373.6861734390259,-0.33240240812301636,812.8101772069931,618.6211500167847,-0.31409257650375366,343.2519344687462,635.5877809524536,-0.5431277751922607,822.5265945196152,699.5461559295654,-0.7916958332061768,532.6769515872002,667.5977993011475,-1.0321906805038452,722.7347584962845,864.8481292724609,-0.014815661124885082,468.794432759285,871.2693939208984,0.017857873812317848,588.725089430809,154.135014295578,-0.821081817150116
51,5.142243738241309,768.2867274284363,391.3351106643677,-0.17259728908538818,406.830281496048,373.5599174499512,-0.3290192782878876,812.6843522787094,617.1774759292603,-0.23416779935359955,343.292215526104,635.5469207763672,-0.5224496722221375,845.9308851957321,699.8402709960938,-0.6957158446311951,534.2171682715416,668.1869678497314,-1.001211404800415,723.6128997802734,864.8722152709961,-0.013491748832166195,469.98887997865677,871.537467956543,0.016494926065206528,588.5585208535194,154.30401706695557,-0.8140274882316589
52,5.241133040899795,766.9772372245789,391.0962448120117,-0.12642806768417358,406.351819396019,373.3691453933716,-0.31414803862571716,807.7780340909958,616.8574371337891,-0.23919588327407837,341.6821830868721,635.84459400177,-0.5297567248344421,843.8902155160904,624.8191499710083,-0.8274694681167603,532.0920578241348,664.040657043457,-1.0124949216842651,723.4773248434067,863.9874458312988,0.0011251765536144376,469.9682056903839,870.9264030456543,0.0017345334636047482,588.7481122612953,154.61782908439636,-0.7828900218009949
53,5.340022343558282,766.7309249639511,390.4390411376953,-0.10991305857896805,406.2367052435875,373.2493019104004,-0.3036932647228241,806.8662303686142,615.3510065078735,-0.22920876741409302,341.5429785847664,635.8926877975464,-0.5365949273109436,849.475333571434,628.8776407241821,-0.7899677157402039,534.7425656318665,663.8185653686523,-1.0331096649169922,724.7909427881241,863.0373783111572,0.0013042633654549718,472.4360965490341,870.8017501831055,0.0015210660640150309,589.6489917039871,155.44475889205933,-0.7637864947319031
54,5.438911646216769,766.5307295322418,390.0888948440552,-0.10578370094299316,406.2073840498924,373.1770439147949,-0.3012552559375763,805.7996363639832,614.5997266769409,-0.23533844947814941,340.37151861190796,636.0560111999512,-0.5313061475753784,847.0702840089798,619.5756359100342,-0.7885295152664185,536.0099599957466,664.3150653839111,-1.0159173011779785,723.992723107338,862.2216606140137,0.0042582410387694836,472.79143810272217,870.5523662567139,-0.0016200593672692776,590.4099193811417,156.76884365081787,-0.7588717937469482
55,5.5378009488752555,766.5308718681335,390.1717882156372,-0.14518840610980988,406.0361895561218,373.17098331451416,-0.3318740427494049,803.1296997070312,615.0352687835693,-0.24225717782974243,340.58274507522583,636.303635597229,-0.5448936820030212,835.965735912323,632.03662109375,-0.7798577547073364,539.7256028652191,663.8166885375977,-1.0221365690231323,722.7403095960617,862.2356586456299,0.0036503756418824196,472.47157377004623,870.3149471282959,-0.0008721609483473003,591.3245698213577,157.20941019058228,-0.8159987926483154
56,5.636690251533742,766.478634595871,390.2277412414551,-0.15201245248317719,405.55039715766907,373.1457633972168,-0.3479403853416443,801.7076929807663,614.9651613235474,-0.22019729018211365,342.42055052518845,636.3684253692627,-0.537958025932312,835.7250459194183,687.9117584228516,-0.6956585049629211,542.8809760808945,664.0977439880371,-0.987273633480072,722.5232473611832,863.0350322723389,0.003910882864147425,472.46950989961624,870.5816917419434,-0.0012304923729971051,591.4840571880341,157.21873569488525,-0.8178892731666565
