File version	
File path	C:\Users\abetetsuya\Desktop\Data\Static_3_100Hz_AA1B.csv
Subject's name	Default
Subject's age	30
Subject's height	170
Subject's weight	70
Time start	11/20/2020 - 14:17:03.160
Configuration information	
samplingRatesIndex	3	accelActive	1	gyroActive	1	magActive	1	ecgActive	0	emgActive	0	gsrActive	0	anex0Active	0	anex7Active	0	strainActive	0	heartActive	0	VReg	0	PMux	0	accelRangeIndex	0	gsrRangeIndex	1






TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132503230297549252,1916,2185,2689,1808,1780,1851,-411,96,-311
132503230297566279,1946,2163,2695,1807,1778,1848,-411,96,-311
132503230297583163,1906,2192,2710,1807,1778,1848,-411,96,-311
132503230297642958,1938,2175,2699,1806,1778,1848,-411,96,-311
132503230297800772,1923,2157,2707,1808,1779,1850,-411,96,-311
132503230297835755,1941,2171,2707,1808,1779,1851,-411,96,-311
132503230297905903,1940,2167,2694,1808,1779,1850,-411,96,-311
132503230297944830,1923,2173,2727,1807,1778,1849,-412,91,-322
132503230297970321,1937,2186,2714,1809,1780,1851,-412,91,-322
132503230298067072,1932,2165,2689,1807,1779,1849,-412,91,-322
132503230298180203,1932,2193,2705,1808,1779,1847,-412,91,-322
132503230298437347,1927,2177,2702,1807,1780,1851,-412,91,-322
132503230298646290,1939,2183,2702,1807,1778,1848,-412,91,-322
132503230298689732,1937,2166,2690,1807,1779,1849,-412,91,-322
132503230298793262,1928,2174,2692,1804,1779,1849,-414,92,-317
132503230298876503,1926,2165,2698,1807,1778,1848,-414,92,-317
132503230298927970,1942,2175,2714,1808,1780,1850,-414,92,-317
132503230299030660,1944,2187,2693,1807,1778,1848,-414,92,-317
132503230299074650,1920,2166,2716,1807,1778,1849,-414,92,-317
132503230299099489,1937,2179,2693,1807,1778,1849,-414,92,-317
132503230299179341,1942,2184,2684,1807,1778,1848,-414,92,-317
132503230299269381,1938,2188,2697,1808,1779,1850,-413,88,-308
132503230299339047,1944,2173,2716,1807,1779,1850,-413,88,-308
132503230299587382,1927,2187,2709,1806,1779,1848,-413,88,-308
132503230299613633,1928,2172,2700,1807,1778,1849,-413,88,-308
132503230299869367,1925,2171,2715,1807,1778,1849,-413,88,-308
132503230300101817,1920,2189,2698,1807,1777,1849,-413,88,-308
