,state,action,reward,next_state,distribution
10,"[1.0506207942962646, -0.41007399559020996, 0.5911192893981934, 0.0, 1.5707963705062866, 1.2014738321304321, 0.3744502663612366, -39.116722106933594, 2.5350942611694336, 0.5451061725616455, -79.27981567382812]",6,1.0,"[1.039923380387132, -0.3996780349316431, 0.5034572097552517, 1.5707963267948966, 1.5707963267948966, 1.317184471440635, 0.4325416840810092, -43.1767322087714, 2.413857005993531, 0.5214993214472781, -75.52109174991693]","[0.05163430795073509, 0.0020304762292653322, 0.004753905814141035, 0.06129977107048035, 0.007524494081735611, 0.00015077396528795362, 0.011836471036076546, 0.8576744794845581, 0.0016506379470229149, 0.0014446277637034655]"
11,"[1.0399234294891357, -0.3996780216693878, 0.5034571886062622, 1.5707963705062866, 1.5707963705062866, 1.3171844482421875, 0.43254169821739197, -43.17673110961914, 2.4138569831848145, 0.5214993357658386, -75.5210952758789]",4,5.0,"[1.0633615220817174, -0.3880967818021161, 0.5407437266711814, 1.5707963267948966, 1.5707963267948966, 1.3123105345973105, 0.4089219129505963, -42.724313178261696, 2.1499988525357345, 0.469672750991458, -67.3347236966091]","[0.03698122128844261, 0.0018355833599343896, 0.0041569131426513195, 0.036521729081869125, 0.0056607844308018684, 0.00013532160664908588, 0.007718630135059357, 0.9040380716323853, 0.0014847550773993134, 0.001466964022256434]"
12,"[1.0633615255355835, -0.38809677958488464, 0.5407437086105347, 1.5707963705062866, 1.5707963705062866, 1.3123105764389038, 0.4089219272136688, -42.72431182861328, 2.149998903274536, 0.4696727395057678, -67.33472442626953]",4,5.0,"[1.0628564787487202, -0.3862536375207724, 0.5455686661487299, 1.5707963267948966, 1.5707963267948966, 1.27907925862152, 0.3974365778508804, -41.62739439206268, 1.987957050468113, 0.4357865652032515, -62.279917832468925]","[0.03983861580491066, 0.0027172043919563293, 0.005992904771119356, 0.03373948857188225, 0.006918699014931917, 0.00024465174647048116, 0.009071655571460724, 0.8968327641487122, 0.0023513201158493757, 0.0022927464451640844]"
13,"[1.0628564357757568, -0.38625362515449524, 0.5455686450004578, 1.5707963705062866, 1.5707963705062866, 1.2790793180465698, 0.39743658900260925, -41.62739562988281, 1.9879570007324219, 0.43578657507896423, -62.2799186706543]",4,1.0,"[1.0652472176322356, -0.3825264325040641, 0.8891471540384013, 1.5707963267948966, 1.5707963267948966, 1.4681799057097074, 0.4352022791498742, -47.50264145904049, 1.7039441423530466, 0.3815659559155104, -53.48903205444924]","[0.04265165701508522, 0.003703036578372121, 0.008137447759509087, 0.034455057233572006, 0.008526947349309921, 0.0003789228212554008, 0.010884914547204971, 0.8847529292106628, 0.00337134744040668, 0.003137649968266487]"
14,"[1.0652471780776978, -0.3825264275074005, 0.889147162437439, 1.5707963705062866, 1.5707963705062866, 1.4681799411773682, 0.4352022707462311, -47.50263977050781, 1.7039440870285034, 0.38156595826148987, -53.48903274536133]",0,1.0,"[1.087723618580554, -0.3738190400603349, 0.8955428803314899, 1.5707963267948966, 1.5707963267948966, 1.8468465511459036, 0.627585275580159, -60.81941002863448, 1.6417895786520926, 0.3709390839622872, -51.58166530908943]","[0.033067651093006134, 0.0053305597975850105, 0.01415788009762764, 0.0203508660197258, 0.010571720078587532, 0.0005813009338453412, 0.00967449601739645, 0.8968701958656311, 0.005346940830349922, 0.004048370756208897]"
15,"[1.0877236127853394, -0.3738190531730652, 0.8955428600311279, 1.5707963705062866, 1.5707963705062866, 1.846846580505371, 0.6275852918624878, -60.81940841674805, 1.6417895555496216, 0.37093907594680786, -51.5816650390625]",5,5.0,"[1.132050168478661, -0.3750112017680203, 0.7352287515757358, 1.5707963267948966, 1.5707963267948966, 1.8117050984999743, 0.595814735884356, -59.39860676824526, 1.4798808159476078, 0.3399216973172025, -46.56876841197089]","[0.020513642579317093, 0.004351658746600151, 0.013671611435711384, 0.012728228233754635, 0.010956007055938244, 0.00042882352136075497, 0.0056690252386033535, 0.9255484938621521, 0.0029252723325043917, 0.0032072756439447403]"
16,"[1.1320501565933228, -0.3750112056732178, 0.7352287769317627, 1.5707963705062866, 1.5707963705062866, 1.8117051124572754, 0.5958147644996643, -59.39860534667969, 1.4798808097839355, 0.3399216830730438, -46.56876754760742]",4,5.0,"[1.128068684239333, -0.3720609410011489, 0.8031167260359369, 1.5707963267948966, 1.5707963267948966, 1.391272121387063, 0.4079733816125852, -44.95540648317916, 1.2839896686510102, 0.2998613065202158, -40.47007045289473]","[0.02631297893822193, 0.006911056581884623, 0.018010906875133514, 0.01648685336112976, 0.015650136396288872, 0.0007791460957378149, 0.007844886742532253, 0.8991673588752747, 0.003860586090013385, 0.004976088646799326]"
17,"[1.1280686855316162, -0.37206095457077026, 0.8031167387962341, 1.5707963705062866, 1.5707963705062866, 1.3912720680236816, 0.40797337889671326, -44.955406188964844, 1.283989667892456, 0.2998613119125366, -40.470069885253906]",5,1.0,"[1.122795819694672, -0.3793744336097534, 0.6785003851711263, 1.5707963267948966, 1.5707963267948966, 1.5928585394435704, 0.4834201127252222, -51.6862488899115, 1.2235741872222494, 0.2885588008639379, -38.603140160728174]","[0.04432031512260437, 0.01272455882281065, 0.03213527426123619, 0.029766526073217392, 0.025946546345949173, 0.002189209219068289, 0.016730567440390587, 0.8149544596672058, 0.0107038002461195, 0.010528742335736752]"
18,"[1.122795820236206, -0.3793744444847107, 0.6785004138946533, 1.5707963705062866, 1.5707963705062866, 1.5928585529327393, 0.48342010378837585, -51.686248779296875, 1.223574161529541, 0.28855881094932556, -38.60314178466797]",5,5.0,"[1.11806120387758, -0.3914678876857361, 0.642184684767695, 1.5707963267948966, 1.5707963267948966, 1.4724370471198256, 0.4225388618681687, -47.455301509328194, 1.0924044753499995, 0.2611747013659244, -34.511985247756]","[0.04124818369746208, 0.014252113178372383, 0.030299261212348938, 0.027280855923891068, 0.027431873604655266, 0.002233274048194289, 0.015150085091590881, 0.8238011598587036, 0.007854350842535496, 0.01044887863099575]"
19,"[1.1180611848831177, -0.3914678990840912, 0.6421846747398376, 1.5707963705062866, 1.5707963705062866, 1.4724370241165161, 0.4225388765335083, -47.45530319213867, 1.0924044847488403, 0.2611747086048126, -34.511985778808594]",4,5.0,"[1.157503487192646, -0.387594486227759, 0.7160444433668767, 1.5707963267948966, 1.5707963267948966, 1.5110901504782903, 0.4162151449394677, -48.46958537995101, 0.9356367628862436, 0.2332219161567472, -29.68590273230848]","[0.051213350147008896, 0.02022351510822773, 0.039072804152965546, 0.0349179171025753, 0.03596004843711853, 0.0037772648502141237, 0.02095170132815838, 0.7675805687904358, 0.011264425702393055, 0.015038383193314075]"
20,"[1.1575034856796265, -0.3875944912433624, 0.7160444259643555, 1.5707963705062866, 1.5707963705062866, 1.5110901594161987, 0.4162151515483856, -48.46958541870117, 0.9356367588043213, 0.23322191834449768, -29.685903549194336]",4,5.0,"[1.181044412817144, -0.3897519139777523, 0.7833793227605627, 1.5707963267948966, 1.5707963267948966, 1.409643526531875, 0.3774169077321985, -45.07131143071797, 0.8720772701269901, 0.2301867776040493, -27.839515039375385]","[0.05591064691543579, 0.029376598075032234, 0.04529344663023949, 0.04139662906527519, 0.04975123330950737, 0.005930614657700062, 0.025243466719985008, 0.7154315114021301, 0.012963181361556053, 0.018702667206525803]"
21,"[1.1810444593429565, -0.3897519111633301, 0.783379316329956, 1.5707963705062866, 1.5707963705062866, 1.409643530845642, 0.3774169087409973, -45.071311950683594, 0.8720772862434387, 0.23018677532672882, -27.839515686035156]",4,5.0,"[1.1767618315886166, -0.3940344952062801, 0.912708826117397, 1.5707963267948966, 1.5707963267948966, 1.36266935382584, 0.3511139642979985, -43.386949188334654, 0.7445951273772611, 0.2064223815222212, -23.90125147208704]","[0.06191585585474968, 0.03376799449324608, 0.051323410123586655, 0.046484362334012985, 0.054893866181373596, 0.007648584898561239, 0.02995958924293518, 0.6754186749458313, 0.016168484464287758, 0.02241915836930275]"
22,"[1.1767618656158447, -0.3940345048904419, 0.9127088189125061, 1.5707963705062866, 1.5707963705062866, 1.3626693487167358, 0.3511139750480652, -43.38694763183594, 0.7445951104164124, 0.20642238855361938, -23.9012508392334]",4,1.0,"[1.1725124435581904, -0.3982838832367062, 0.966145239140922, 1.5707963267948966, 1.5707963267948966, 1.5984927166647598, 0.4237902302069631, -51.05381551939763, 0.5112920751469971, 0.156466839467039, -16.607976626894185]","[0.06719944626092911, 0.04434720799326897, 0.05867525562644005, 0.054971858859062195, 0.07149264216423035, 0.01096991915255785, 0.037305839359760284, 0.6080243587493896, 0.020263051614165306, 0.026750437915325165]"
23,"[1.172512412071228, -0.39828386902809143, 0.9661452174186707, 1.5707963705062866, 1.5707963705062866, 1.5984927415847778, 0.42379021644592285, -51.05381393432617, 0.5112920999526978, 0.15646684169769287, -16.60797691345215]",7,1.0,"[1.1624295709230852, -0.4083667558718112, 0.9600955962816562, 0.0, 1.5707963267948966, 1.791282787407784, 0.4839800792453381, -57.33193278203765, 0.3296043049585915, 0.1105855836733851, -10.835504841805744]","[0.08026771247386932, 0.05752282589673996, 0.05778990313410759, 0.0612921342253685, 0.12558311223983765, 0.016787845641374588, 0.05020122602581978, 0.5026340484619141, 0.0171654112637043, 0.03075583465397358]"
24,"[1.1624295711517334, -0.40836676955223083, 0.9600955843925476, 0.0, 1.5707963705062866, 1.7912827730178833, 0.48398008942604065, -57.331932067871094, 0.32960429787635803, 0.11058558523654938, -10.835504531860352]",4,100.0,"[1.1683533348563435, -0.4024429919385533, 0.9930402090584028, 0.0, 1.5707963267948966, 1.7873962843467055, 0.4829705415634451, -57.20807990890842, 0.2984283382894386, 0.1035666211294632, -9.85634951525293]","[0.1070622056722641, 0.06509784609079361, 0.045348890125751495, 0.06454243510961533, 0.18323303759098053, 0.019061729311943054, 0.057851627469062805, 0.4171637296676636, 0.011124884709715843, 0.029513638466596603]"
25,"[1.1683533191680908, -0.402442991733551, 0.9930402040481567, 0.0, 1.5707963705062866, 1.7873963117599487, 0.48297053575515747, -57.20808029174805, 0.29842832684516907, 0.10356662422418594, -9.85634994506836]",6,5.0,"[1.1806388266117969, -0.3901575001831001, 1.044036118536588, 1.5707963267948966, 1.5707963267948966, 1.730698573489324, 0.4688105785073189, -55.40881247474061, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.10968571156263351, 0.06568621098995209, 0.044907040894031525, 0.0647188052535057, 0.19253598153591156, 0.019829006865620613, 0.05886043980717659, 0.4031679630279541, 0.01094562653452158, 0.02966318093240261]"
26,"[1.1806387901306152, -0.3901574909687042, 1.0440361499786377, 1.5707963705062866, 1.5707963705062866, 1.730698585510254, 0.4688105881214142, -55.4088134765625, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,1.0,"[1.1889294283115093, -0.3758193741762923, 0.9988098360192672, 1.5707963267948966, 1.5707963267948966, 1.816246278869098, 0.5043926758220185, -58.31257225255291, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.09861535578966141, 0.06433265656232834, 0.05012476444244385, 0.06578391045331955, 0.18320642411708832, 0.02014678530395031, 0.057786725461483, 0.4156164526939392, 0.013219485059380531, 0.031167451292276382]"
27,"[1.1889294385910034, -0.3758193850517273, 0.998809814453125, 1.5707963705062866, 1.5707963705062866, 1.8162462711334229, 0.504392683506012, -58.31257247924805, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,5.0,"[1.1836578005233998, -0.3720967095186723, 0.9260859844141957, 1.5707963267948966, 1.5707963267948966, 1.8366370281612827, 0.518403265755254, -59.07818906939582, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.09876355528831482, 0.061535947024822235, 0.04630501940846443, 0.06341845542192459, 0.1902586966753006, 0.01846751943230629, 0.054645851254463196, 0.4266994297504425, 0.011281543411314487, 0.028623929247260094]"
28,"[1.1836577653884888, -0.3720967173576355, 0.9260860085487366, 1.5707963705062866, 1.5707963705062866, 1.836637020111084, 0.5184032917022705, -59.078189849853516, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",1,5.0,"[1.1733958612508857, -0.3720684179946101, 0.9243005255861968, 1.5707963267948966, 1.5707963267948966, 1.6856876711777955, 0.4674211382895987, -54.11135717143617, 0.3404092367564821, 0.1184311743503303, -11.246802071550915]","[0.09897208213806152, 0.06073152273893356, 0.0452546589076519, 0.0628390833735466, 0.19212757050991058, 0.018070418387651443, 0.05366479605436325, 0.4296385645866394, 0.010774219408631325, 0.027927113696932793]"
29,"[1.1733958721160889, -0.3720684051513672, 0.9243005514144897, 1.5707963705062866, 1.5707963705062866, 1.6856876611709595, 0.46742114424705505, -54.111358642578125, 0.3404092490673065, 0.11843117326498032, -11.24680233001709]",5,100.0,"[1.1778479459925482, -0.3727673101457176, 0.8928534325067524, 1.5707963267948966, 1.5707963267948966, 1.909137332199748, 0.5291445316696186, -61.28105127333288, 0.2517679644482129, 0.1020347399165544, -8.51013118630351]","[0.09905503690242767, 0.06533700227737427, 0.051669057458639145, 0.06710939109325409, 0.1802637130022049, 0.021031970158219337, 0.058861810714006424, 0.4103315472602844, 0.01405533030629158, 0.03228510916233063]"
30,"[1.177847981452942, -0.37276729941368103, 0.8928534388542175, 1.5707963705062866, 1.5707963705062866, 1.9091373682022095, 0.5291445255279541, -61.28105163574219, 0.25176796317100525, 0.10203474014997482, -8.510130882263184]",5,100.0,"[1.1768498967168144, -0.3814830315241513, 0.8769377622324479, 1.5707963267948966, 1.5707963267948966, 1.7774025080345428, 0.4831737976028001, -56.92680736072839, 0.2517679644482129, 0.1020347399165544, -8.51013118630351]","[0.10572375357151031, 0.06054605916142464, 0.03986436501145363, 0.06052544340491295, 0.23239214718341827, 0.019147122278809547, 0.05286384001374245, 0.39296668767929077, 0.008732963353395462, 0.027237631380558014]"
31,"[1.1768498420715332, -0.3814830183982849, 0.876937747001648, 1.5707963705062866, 1.5707963705062866, 1.7774025201797485, 0.48317378759384155, -56.92680740356445, 0.25176796317100525, 0.10203474014997482, -8.510130882263184]",4,100.0,"[1.1799209532304338, -0.3836478211270465, 0.923770809597343, 1.5707963267948966, 1.5707963267948966, 1.6944713605053394, 0.4571772800757125, -54.22479733819699, 0.257453561680613, 0.1027547468309504, -8.681257373537903]","[0.10678084939718246, 0.0643463060259819, 0.0450451634824276, 0.06478212028741837, 0.21898382902145386, 0.021686630323529243, 0.057612888514995575, 0.3788496255874634, 0.011147153563797474, 0.030765406787395477]"
