,reward,succeeds
0,-10.769222346632741,False
1,-19.952725276460203,False
2,-12.112448457711348,False
3,-17.38293893511752,False
4,-15.43794576594267,False
5,-12.201074040109868,False
6,-17.42936442545004,False
7,-14.773942132540125,False
8,-12.376899361509249,False
9,-16.898556439376257,False
10,-11.268804420908735,False
11,-11.663548722284666,False
12,-15.273414706228678,False
13,-15.76372896863035,False
14,-15.66978672069243,False
15,-18.020593527600607,False
16,-13.58646133555122,False
17,-11.001723555640101,False
18,-12.363819099479569,False
19,-9.941183701803368,False
20,-8.930867263052415,False
21,-9.250712483698917,False
22,-10.232920301202512,False
23,-14.7244740014289,False
24,-20.363028390709577,False
25,-11.348878727112087,False
26,-16.546716537466196,False
27,-10.899580155683504,False
28,-11.329105032068147,False
29,-17.02403515380292,False
30,-18.421759676968904,False
31,-19.091566048509442,False
32,1.7496332429918215,True
33,-17.21107327024997,False
34,-11.840956067687323,False
35,-7.987832298272745,False
36,-11.557227198712521,False
37,-11.284223782318225,False
38,-10.329771639876503,False
39,-9.354074440183185,False
40,-13.711204737874127,False
41,-18.159225212000642,False
42,-12.936210092960826,False
43,-17.359969670749834,False
44,-14.239267161918576,False
45,-11.910717314997425,False
46,-12.89896084144057,False
47,-10.048479182672695,False
48,-14.55145833803815,False
49,-16.395317250767583,False
50,-10.638767011551636,False
51,-15.704963911179386,False
52,-15.030170130894694,False
53,-11.859725569381931,False
54,-13.900787674191024,False
55,-18.248136230789616,False
56,-16.89847830086248,False
57,-10.750973991108141,False
58,-10.015211434852278,False
59,-12.399609428814761,False
60,-12.758643113164773,False
61,-11.071384424350258,False
62,-10.865805382894266,False
63,-8.72940585566991,False
64,-12.441475005033329,False
65,-16.331490146696993,False
66,-12.94279010979819,False
67,-12.840469808020554,False
68,-8.193436688751694,False
69,-15.267099071579825,False
70,-8.046208910182175,False
71,-10.046727192098762,False
72,-8.267415518010736,False
73,-9.40294225502025,False
74,-8.978911992851032,False
75,-10.142423394167501,False
76,-11.516411721397823,False
77,-10.243770504576748,False
78,-9.08817163513513,False
79,-11.2329648365755,False
80,-8.095763197005379,False
81,-8.666988179447195,False
82,-8.086247658900936,False
83,-7.709214872110685,False
84,-7.5717778473950315,False
85,-8.219812447759649,False
86,-7.242283456525735,False
87,-7.6567769895823234,False
88,-14.291195620831571,False
89,-13.2046483116141,False
90,-20.841363743050458,False
91,-12.283002732366704,False
92,-16.567848596597653,False
93,-11.85574064770348,False
94,-15.264836340428861,False
95,-8.646901984401497,False
96,-15.419665554548802,False
97,-15.41289732600733,False
98,-15.331652728713593,False
99,-14.781829056834718,False
100,-12.113463864813578,False
101,-9.01893381183468,False
102,-10.153476581837813,False
103,-8.35481139175142,False
104,-8.401189184615218,False
105,-12.435191800412891,False
106,-12.3843074346676,False
107,-9.062707157221483,False
108,-10.459195813461656,False
109,-7.098303909323236,False
110,-7.75307233241078,False
111,-11.712976271447832,False
112,-14.643546706353204,False
113,-14.599905322594275,False
114,-14.547592471955324,False
115,-17.672635586355682,False
116,-7.780442499230714,False
117,-10.40731531256153,False
118,-7.995745445123842,False
119,-9.040712547721451,False
120,-10.800432867818877,False
121,-19.624186167505304,False
122,-8.100527649886363,False
123,-8.782277930019884,False
124,-9.874284369906366,False
125,-11.451640757614818,False
126,-10.351777218647058,False
127,-11.565787179010982,False
128,-12.147248813066982,False
129,-12.213187582901494,False
130,-10.186417032173754,False
131,-14.616040399114002,False
132,-13.253650124473646,False
133,-10.405046248020025,False
134,-16.53443159406153,False
135,-9.39977132869109,False
136,-7.705279777888007,False
137,-6.764319158385591,False
138,-9.715679920894013,False
139,-9.523807900754235,False
140,-6.991540314546999,False
141,-8.466560424795937,False
142,-7.464864012808443,False
143,-8.247483962325607,False
144,-8.319111632402082,False
145,-24.24065740484491,False
146,-8.004184947962843,False
147,-12.325351634851929,False
148,-12.243036804270037,False
149,-8.81689929610293,False
150,-8.161632521175806,False
151,-7.591277003657539,False
